time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2025/07/05/17:47:57.195554,5085,1751712477,201147008,map,-1.6875394582748413,4.109076023101807,-1.3996776342391968,0.06388281001233681,0.02528520569883438,-0.8661682421707348,0.49500729410035393
2025/07/05/17:47:57.275643,5086,1751712477,281147008,map,-1.7042737007141113,4.061741828918457,-1.3988615274429321,0.06416916884463499,0.025035255634927985,-0.8625577487135878,0.5012481260605665
2025/07/05/17:47:57.354851,5087,1751712477,360147008,map,-1.7208354473114014,4.014890193939209,-1.400076150894165,0.06458624069180273,0.024750651197513455,-0.859687879832295,0.5061153742458857
2025/07/05/17:47:57.515791,5088,1751712477,521147008,map,-1.7520047426223755,3.925997495651245,-1.4017585515975952,0.06485264076140532,0.024420748135433143,-0.8552403472459791,0.513577365631854
2025/07/05/17:47:57.617700,5089,1751712477,624147008,map,-1.7716996669769287,3.8728275299072266,-1.3986530303955078,0.06426077228286703,0.025167141968035916,-0.8501334278641552,0.522025212933927
2025/07/05/17:47:57.715931,5090,1751712477,721147008,map,-1.7929152250289917,3.8189172744750977,-1.3915178775787354,0.06357065409744139,0.026105585731781886,-0.847253550188862,0.5267244934722455
2025/07/05/17:47:57.796576,5091,1751712477,802147008,map,-1.8100911378860474,3.778284788131714,-1.385698676109314,0.06324061353264313,0.02709974508394832,-0.8437691655522908,0.5322779573489691
2025/07/05/17:47:57.934303,5092,1751712477,940147008,map,-1.842738151550293,3.699497699737549,-1.3753888607025146,0.06302335135289784,0.02786343669342971,-0.840242514253797,0.5378142832989266
2025/07/05/17:47:58.018099,5093,1751712478,24147008,map,-1.8602350950241089,3.656193733215332,-1.3706302642822266,0.06317798418208384,0.028358250901890432,-0.8350684736665656,0.5457700946448663
2025/07/05/17:47:58.115561,5094,1751712478,121147008,map,-1.878656268119812,3.599715232849121,-1.3656580448150635,0.06310198748743148,0.028014892475895906,-0.8320759430394318,0.5503480080728376
2025/07/05/17:47:58.196129,5095,1751712478,202147008,map,-1.8941919803619385,3.5572519302368164,-1.3612697124481201,0.06324848592460401,0.02787375534994034,-0.8290416207532689,0.554898796042783
2025/07/05/17:47:58.315430,5096,1751712478,321147008,map,-1.9094332456588745,3.486579179763794,-1.3566641807556152,0.06306682941300387,0.02807721175502546,-0.8252226814638849,0.5605727171432893
2025/07/05/17:47:58.454469,5097,1751712478,460147008,map,-1.9274998903274536,3.4090380668640137,-1.3515511751174927,0.06254531017320913,0.028515820095023264,-0.821419188862631,0.5661673324626761
2025/07/05/17:47:58.574049,5098,1751712478,580147008,map,-1.9416176080703735,3.3423731327056885,-1.3478052616119385,0.06180629494715773,0.02999973704876774,-0.8150095709528147,0.5753602323216462
2025/07/05/17:47:58.654374,5099,1751712478,660147008,map,-1.9497950077056885,3.2981371879577637,-1.3456133604049683,0.06151896092066767,0.03041100081283676,-0.8122848824147637,0.5792096842053287
2025/07/05/17:47:58.754423,5100,1751712478,760147008,map,-1.9592554569244385,3.2433886528015137,-1.3436270952224731,0.06119752826951099,0.0307653813034678,-0.8088293911817812,0.5840405549338707
2025/07/05/17:47:58.854639,5101,1751712478,861147008,map,-1.9637174606323242,3.1908349990844727,-1.345105767250061,0.06122528218620631,0.031063113314556284,-0.8053987196725443,0.5887439597671071
2025/07/05/17:47:58.974598,5102,1751712478,980147008,map,-1.9625718593597412,3.130182981491089,-1.34931218624115,0.06153799303311396,0.03136198812351937,-0.8017281534324909,0.5936846546005083
2025/07/05/17:47:59.095718,5103,1751712479,101147008,map,-1.953948736190796,3.061897039413452,-1.3524391651153564,0.06131142269533767,0.03167078998435973,-0.7972076049868033,0.5997482013812506
2025/07/05/17:47:59.195513,5104,1751712479,201147008,map,-1.9495177268981934,3.007437229156494,-1.354547142982483,0.0608050230866762,0.03195636233470727,-0.7933454832656613,0.6048838601382385
2025/07/05/17:47:59.295491,5105,1751712479,302147008,map,-1.9422227144241333,2.9501595497131348,-1.3547945022583008,0.06002756706258235,0.03267385425957418,-0.7888879692806091,0.6107248827129022
2025/07/05/17:47:59.476033,5106,1751712479,481147008,map,-1.9328349828720093,2.8495774269104004,-1.3542289733886719,0.05912670865443794,0.033105003349131294,-0.7852847679530228,0.6154152454220764
2025/07/05/17:47:59.596263,5107,1751712479,602147008,map,-1.9285575151443481,2.7840049266815186,-1.3549150228500366,0.05854167997053214,0.03425629095744571,-0.778291137254185,0.6242293520074608
2025/07/05/17:47:59.695517,5108,1751712479,702147008,map,-1.923535704612732,2.7343459129333496,-1.358271837234497,0.05854764035267772,0.03451960756805895,-0.7746520561603267,0.6287247111328284
2025/07/05/17:47:59.796817,5109,1751712479,802147008,map,-1.919943928718567,2.687899112701416,-1.3597115278244019,0.05903154144839482,0.03483868669256606,-0.7708661010123938,0.6332985057093642
2025/07/05/17:47:59.934771,5110,1751712479,940147008,map,-1.9179246425628662,2.6168434619903564,-1.3681752681732178,0.05878377213950066,0.034893256311270666,-0.7670739908244195,0.6379062794782203
2025/07/05/17:48:00.018799,5111,1751712480,24147008,map,-1.9181350469589233,2.5792107582092285,-1.373034954071045,0.058644879397459056,0.035095487769450096,-0.7625383930425408,0.6433228458517397
2025/07/05/17:48:00.114764,5112,1751712480,121147008,map,-1.9202392101287842,2.5360372066497803,-1.3830209970474243,0.058262942079741975,0.03532118709316596,-0.7594919550892844,0.6469388019567222
2025/07/05/17:48:00.200240,5113,1751712480,202147008,map,-1.9218389987945557,2.5023319721221924,-1.3889988660812378,0.05769584428665758,0.03569380232085118,-0.7557702819167834,0.6513128457195938
2025/07/05/17:48:00.295830,5114,1751712480,301147008,map,-1.932894229888916,2.4659464359283447,-1.3973360061645508,0.057210681089435236,0.035819205117682766,-0.7527690139731519,0.6548150380954219
2025/07/05/17:48:00.375537,5115,1751712480,381147008,map,-1.9403842687606812,2.4370665550231934,-1.4015380144119263,0.05699009636869388,0.036285371168958316,-0.7489477311492356,0.659175846615628
2025/07/05/17:48:00.554543,5116,1751712480,560147008,map,-1.9676748514175415,2.3832273483276367,-1.4123684167861938,0.05685700320640416,0.03647264172469348,-0.7427295850737264,0.6661754956827961
2025/07/05/17:48:00.655185,5117,1751712480,660147008,map,-1.9833753108978271,2.349242687225342,-1.41861093044281,0.056695111313501176,0.03657838282369217,-0.7380509430688479,0.6713631593246219
2025/07/05/17:48:00.734856,5118,1751712480,740147008,map,-1.9950133562088013,2.320291042327881,-1.4225302934646606,0.05648118511314053,0.036728044718068016,-0.7349067407668968,0.6748133140615856
2025/07/05/17:48:00.818612,5119,1751712480,824147008,map,-2.0066967010498047,2.2888851165771484,-1.426115870475769,0.056138381868111695,0.037036699115335525,-0.7316515706774119,0.6783529642635509
2025/07/05/17:48:00.916236,5120,1751712480,921147008,map,-2.024005174636841,2.241694450378418,-1.431816577911377,0.05571657560626747,0.037509812966568405,-0.7283871892682218,0.6818656609947915
2025/07/05/17:48:00.996733,5121,1751712481,2147008,map,-2.035398483276367,2.206001043319702,-1.4349045753479004,0.05582545817911893,0.03816992037120888,-0.7242627589466266,0.6861997022740302
2025/07/05/17:48:01.116203,5122,1751712481,121147008,map,-2.0510003566741943,2.1512975692749023,-1.4394439458847046,0.05550020497531043,0.038086786008462596,-0.7201743335041556,0.6905201324661645
2025/07/05/17:48:01.196027,5123,1751712481,202147008,map,-2.05928635597229,2.1167705059051514,-1.4407261610031128,0.0560421103670312,0.038123286860132936,-0.7162382704226764,0.6945564317220901
2025/07/05/17:48:01.295513,5124,1751712481,302147008,map,-2.0714499950408936,2.0698580741882324,-1.443632960319519,0.05614300922622395,0.03766404119875622,-0.7123240467689385,0.6985870274420546
2025/07/05/17:48:01.454591,5125,1751712481,461147008,map,-2.085728168487549,1.9966411590576172,-1.4448497295379639,0.05616309205110867,0.037933923792632995,-0.7083850857065432,0.7025647976275832
2025/07/05/17:48:01.596845,5126,1751712481,602147008,map,-2.0929996967315674,1.9282162189483643,-1.4455900192260742,-0.05456719998956869,-0.03914215610933272,0.7002146854331591,-0.7107669847454603
2025/07/05/17:48:01.695722,5127,1751712481,702147008,map,-2.095137119293213,1.8718905448913574,-1.4432674646377563,-0.053645235390665354,-0.04014690951501679,0.6961787263487452,-0.7147346328223587
2025/07/05/17:48:01.796380,5128,1751712481,802147008,map,-2.096510410308838,1.8209702968597412,-1.4421454668045044,-0.05308899111937104,-0.040960172156417514,0.6921582653314369,-0.7186242126815797
2025/07/05/17:48:01.915484,5129,1751712481,922147008,map,-2.0975608825683594,1.7583166360855103,-1.4448490142822266,-0.05311203568583759,-0.04137153292430231,0.6880655468832005,-0.7225187271767575
2025/07/05/17:48:02.018602,5130,1751712482,24147008,map,-2.0993244647979736,1.7090117931365967,-1.4462809562683105,-0.0538403425718808,-0.040949618339964605,0.6831751906677553,-0.7271148500241416
2025/07/05/17:48:02.095572,5131,1751712482,102147008,map,-2.1044929027557373,1.6671594381332397,-1.4471564292907715,-0.05429409177487216,-0.04050315882343527,0.6798804281856461,-0.7301878176837573
2025/07/05/17:48:02.196001,5132,1751712482,202147008,map,-2.109914779663086,1.618929386138916,-1.446865439414978,-0.05489894908550966,-0.04047935785038782,0.6756580667176856,-0.734052929874029
2025/07/05/17:48:02.295725,5133,1751712482,302147008,map,-2.112536668777466,1.5624024868011475,-1.4496568441390991,-0.05411271041801643,-0.0405754261418981,0.671477436983609,-0.73793190809623
2025/07/05/17:48:02.475070,5134,1751712482,480147008,map,-2.108837842941284,1.462932825088501,-1.4526777267456055,-0.05337142130920302,-0.04176850567951068,0.6672517865912418,-0.7417425002057871
2025/07/05/17:48:02.596263,5135,1751712482,602147008,map,-2.100994825363159,1.3983063697814941,-1.4513278007507324,-0.05167465698054836,-0.04291944436169586,0.6589097428075021,-0.7492166588877861
2025/07/05/17:48:02.714506,5136,1751712482,720147008,map,-2.0984463691711426,1.333406686782837,-1.4488252401351929,-0.051728515036360924,-0.043106097373162545,0.6547180318526603,-0.7528680653795639
2025/07/05/17:48:02.796904,5137,1751712482,802147008,map,-2.0962891578674316,1.2940629720687866,-1.4474244117736816,-0.05210520900636538,-0.04333813673850382,0.6504954718232485,-0.7564803330132827
2025/07/05/17:48:02.895497,5138,1751712482,902147008,map,-2.08920955657959,1.2345871925354004,-1.4476561546325684,-0.05217260827570264,-0.043338050561203316,0.6463024637109314,-0.7600611539346324
2025/07/05/17:48:03.018020,5139,1751712483,24147008,map,-2.082120418548584,1.1696852445602417,-1.4472651481628418,-0.051775798031751745,-0.043844251310748594,0.6412185199533916,-0.764353163160824
2025/07/05/17:48:03.115580,5140,1751712483,121147008,map,-2.0803356170654297,1.1168712377548218,-1.4451364278793335,-0.05135418586723481,-0.04427576885302408,0.6378185718911461,-0.7671961113282091
2025/07/05/17:48:03.196668,5141,1751712483,202147008,map,-2.078143835067749,1.0778099298477173,-1.4433493614196777,-0.05080202538463122,-0.04456207391123658,0.6336469727460272,-0.7706652254483423
2025/07/05/17:48:03.295793,5142,1751712483,302147008,map,-2.078230381011963,1.0195298194885254,-1.440882682800293,-0.05066047037369683,-0.04497110154182406,0.6293252238025806,-0.7741840087818028
2025/07/05/17:48:03.434980,5143,1751712483,441147008,map,-2.0769870281219482,0.9456362128257751,-1.4363564252853394,-0.05011913753332535,-0.045022574647961354,0.6249267646329258,-0.7777709037180602
2025/07/05/17:48:03.574617,5144,1751712483,581147008,map,-2.075528383255005,0.8777614831924438,-1.434133768081665,-0.05063580755828982,-0.04535751988006748,0.6170672391339851,-0.7839685789435763
2025/07/05/17:48:03.676656,5145,1751712483,681147008,map,-2.0780065059661865,0.8301014304161072,-1.4341583251953125,-0.05053657994383674,-0.045800400134322086,0.6126631276447397,-0.7873958784878681
2025/07/05/17:48:03.796892,5146,1751712483,802147008,map,-2.0797207355499268,0.7761008739471436,-1.4333467483520508,-0.04990569367936502,-0.04619655400744544,0.6082479234211143,-0.7908285299545792
2025/07/05/17:48:03.895523,5147,1751712483,901147008,map,-2.07949161529541,0.7275501489639282,-1.4308847188949585,-0.049217301539174564,-0.04692166233851624,0.6038205459777167,-0.7942145573381063
2025/07/05/17:48:03.996432,5148,1751712484,2147008,map,-2.077425003051758,0.6816121339797974,-1.4286351203918457,-0.04861984033328458,-0.047148828510293526,0.5984277943665232,-0.7983090091096876
2025/07/05/17:48:04.114781,5149,1751712484,121147008,map,-2.0734522342681885,0.6351797580718994,-1.4252828359603882,-0.04853901920734788,-0.0467890191894025,0.5938683594596245,-0.8017325756949238
2025/07/05/17:48:04.196342,5150,1751712484,202147008,map,-2.0697784423828125,0.6034274101257324,-1.4241210222244263,-0.0482149761832129,-0.046675824822753634,0.5889507448401322,-0.805377988028616
2025/07/05/17:48:04.295707,5151,1751712484,302147008,map,-2.063584566116333,0.5545625686645508,-1.4192546606063843,-0.047174494399556295,-0.046641782564317294,0.5835117721879184,-0.8093905873652621
2025/07/05/17:48:04.454565,5152,1751712484,460147008,map,-2.043750524520874,0.4724820852279663,-1.4160606861114502,-0.046189851355874376,-0.04740413177418735,0.5776751748718981,-0.8135789686681802
2025/07/05/17:48:04.598934,5153,1751712484,602147008,map,-2.0163238048553467,0.39572179317474365,-1.4149199724197388,-0.04552053085604908,-0.04866672242728383,0.5651348244362963,-0.8223029013740166
2025/07/05/17:48:04.716180,5154,1751712484,721147008,map,-1.9975234270095825,0.3283328711986542,-1.4146034717559814,-0.045906717958027,-0.04894692777745106,0.5584527175184784,-0.8268175940337129
2025/07/05/17:48:04.796062,5155,1751712484,802147008,map,-1.9848480224609375,0.28449657559394836,-1.4148176908493042,-0.0466465582824213,-0.04900535573768443,0.551576116829529,-0.8313761850406142
2025/07/05/17:48:04.934362,5156,1751712484,940147008,map,-1.9721312522888184,0.21605899930000305,-1.4132881164550781,-0.04683941468577574,-0.04909731549060258,0.5444989150004323,-0.8360122334074198
2025/07/05/17:48:05.018321,5157,1751712485,24147008,map,-1.9625701904296875,0.1777169406414032,-1.411467432975769,-0.045698777805343836,-0.04940514603760228,0.5357506759874742,-0.8416899467328008
2025/07/05/17:48:05.115340,5158,1751712485,121147008,map,-1.947365164756775,0.13389810919761658,-1.4094436168670654,-0.04476048846433457,-0.04988498580605789,0.5297848275349439,-0.8454797592948833
2025/07/05/17:48:05.196506,5159,1751712485,202147008,map,-1.934125542640686,0.0978788435459137,-1.4078998565673828,-0.04375205527815098,-0.05031500956848791,0.522181625263721,-0.8502237986012856
2025/07/05/17:48:05.295630,5160,1751712485,302147008,map,-1.9250251054763794,0.054134249687194824,-1.404233455657959,-0.04324231362995887,-0.05050783988462482,0.5146359065179538,-0.8548268503881715
2025/07/05/17:48:05.474748,5161,1751712485,481147008,map,-1.9050869941711426,-0.025849521160125732,-1.3990452289581299,-0.04313955281285657,-0.0508379055174301,0.5068480590663749,-0.8594530419786508
2025/07/05/17:48:05.596262,5162,1751712485,602147008,map,-1.8896487951278687,-0.07894609868526459,-1.3928956985473633,-0.04266028301251858,-0.05147953589378838,0.4915822712021297,-0.8682608065997264
2025/07/05/17:48:05.714867,5163,1751712485,721147008,map,-1.8682371377944946,-0.13612128794193268,-1.3881027698516846,-0.04206811212984632,-0.051717904589133626,0.48361959519470843,-0.8727357099548787
2025/07/05/17:48:05.796733,5164,1751712485,802147008,map,-1.8521815538406372,-0.17449237406253815,-1.3849315643310547,-0.04218621989561011,-0.05171528013657915,0.4757653299535905,-0.8770366032643481
2025/07/05/17:48:05.934825,5165,1751712485,940147008,map,-1.82188081741333,-0.2503023147583008,-1.3809860944747925,-0.04206247369870902,-0.052031568224869276,0.46776612407195695,-0.8813162414168394
2025/07/05/17:48:06.018082,5166,1751712486,24147008,map,-1.7993083000183105,-0.2927238941192627,-1.3787702322006226,-0.043997924900812245,-0.05127916345803175,0.45890128287767906,-0.8859143539714701
2025/07/05/17:48:06.114813,5167,1751712486,121147008,map,-1.7633079290390015,-0.34641218185424805,-1.3733969926834106,-0.052234692274922036,-0.047907518070831635,0.45917141316380305,-0.8855156802498717
2025/07/05/17:48:06.217642,5168,1751712486,224147008,map,-1.7252562046051025,-0.39581388235092163,-1.3689861297607422,-0.0600496395870441,-0.04474301939436011,0.46288065749797236,-0.8832517194521541
2025/07/05/17:48:06.295893,5169,1751712486,302147008,map,-1.697176456451416,-0.4306623339653015,-1.367287039756775,-0.06243960274174456,-0.04415917608650782,0.4690776326732193,-0.8798394385923503
2025/07/05/17:48:06.434166,5170,1751712486,440147008,map,-1.650325059890747,-0.4924073815345764,-1.3657609224319458,-0.05907231256062445,-0.04603657639891943,0.47941362048205727,-0.8743876005630984
2025/07/05/17:48:06.595298,5171,1751712486,602147008,map,-1.6125221252441406,-0.5697467923164368,-1.3665297031402588,-0.036488326803550644,-0.05584443664878788,0.4947882838416232,-0.8664493955653254
2025/07/05/17:48:06.675546,5172,1751712486,681147008,map,-1.5960373878479004,-0.6121025085449219,-1.3659030199050903,-0.020722215035408158,-0.0635517178213841,0.49483970623831924,-0.8664095071592598
2025/07/05/17:48:06.754477,5173,1751712486,760147008,map,-1.5786068439483643,-0.6531245112419128,-1.3639253377914429,-0.015971412200584085,-0.06622619190227208,0.4914804887135785,-0.8682199805995623
2025/07/05/17:48:06.833944,5174,1751712486,841147008,map,-1.560408115386963,-0.6942734122276306,-1.3607903718948364,-0.023262019433168406,-0.06304803420640262,0.48468749284234425,-0.8721019769022438
2025/07/05/17:48:06.954611,5175,1751712486,960147008,map,-1.5317851305007935,-0.7557624578475952,-1.3577992916107178,-0.0342886368281233,-0.057564023725101,0.47758132008129295,-0.8760289694219334
2025/07/05/17:48:07.019553,5176,1751712487,24147008,map,-1.516870379447937,-0.7846713662147522,-1.3570988178253174,-0.04645227488647033,-0.05099531646050395,0.46739332834720504,-0.8813541515608164
2025/07/05/17:48:07.115742,5177,1751712487,121147008,map,-1.4912831783294678,-0.8277588486671448,-1.3575170040130615,-0.05072544337038985,-0.04833241908327713,0.45930356899647395,-0.8855117944824548
2025/07/05/17:48:07.217714,5178,1751712487,224147008,map,-1.4647291898727417,-0.8721336722373962,-1.3581968545913696,-0.048556041210374594,-0.048933093126678665,0.44946400971088085,-0.8906345868164167
2025/07/05/17:48:07.295396,5179,1751712487,302147008,map,-1.442680835723877,-0.9082491397857666,-1.3582415580749512,-0.043441249825158845,-0.05151145300406441,0.4419501808479409,-0.8945051512828254
2025/07/05/17:48:07.454410,5180,1751712487,460147008,map,-1.3901731967926025,-0.9815036058425903,-1.359849452972412,-0.036770836870260976,-0.055140008677325,0.432896722541776,-0.8990038446032995
2025/07/05/17:48:07.575035,5181,1751712487,581147008,map,-1.3435084819793701,-1.036843180656433,-1.362891674041748,-0.032222527226630444,-0.05768138312854372,0.41617730128856956,-0.9068798270287362
2025/07/05/17:48:07.674664,5182,1751712487,681147008,map,-1.305370569229126,-1.0804424285888672,-1.3608227968215942,-0.03392177305639559,-0.05703978406634315,0.4064677020194077,-0.9112517673845343
2025/07/05/17:48:07.795617,5183,1751712487,802147008,map,-1.259155511856079,-1.1316349506378174,-1.3581832647323608,-0.036439087998508965,-0.056111568022625534,0.3966609872217039,-0.9155237550256041
2025/07/05/17:48:07.874753,5184,1751712487,881147008,map,-1.2298967838287354,-1.1608630418777466,-1.3563599586486816,-0.037835357849957896,-0.05581649673614631,0.38685045935463913,-0.9196737065316014
2025/07/05/17:48:07.996097,5185,1751712488,2147008,map,-1.1844145059585571,-1.2062315940856934,-1.3564633131027222,-0.03687148182570059,-0.05648644072859315,0.3749701363866894,-0.9245794571911814
2025/07/05/17:48:08.094926,5186,1751712488,102147008,map,-1.1436845064163208,-1.253769040107727,-1.3615944385528564,-0.03482335208257814,-0.057536641289441116,0.3652396764736001,-0.9284809356084396
2025/07/05/17:48:08.196710,5187,1751712488,202147008,map,-1.1014037132263184,-1.2999151945114136,-1.3657114505767822,-0.03289764597765316,-0.05855844956437386,0.35574267158438094,-0.9321672620767976
2025/07/05/17:48:08.295593,5188,1751712488,302147008,map,-1.0527896881103516,-1.3516278266906738,-1.364350438117981,-0.03211716502802251,-0.059007063133846384,0.34650754521782534,-0.9356383784978028
2025/07/05/17:48:08.474909,5189,1751712488,480147008,map,-0.9589434266090393,-1.4263948202133179,-1.3616384267807007,-0.03248268369938195,-0.05890312857435937,0.3377255850352094,-0.9388379657408747
2025/07/05/17:48:08.596096,5190,1751712488,602147008,map,-0.8907304406166077,-1.461754322052002,-1.3597755432128906,-0.05785689923493826,-0.05208105527073798,0.3402769759886682,-0.9370974989321078
2025/07/05/17:48:08.715739,5191,1751712488,721147008,map,-0.8161531686782837,-1.5052391290664673,-1.361449122428894,-0.06113247321406222,-0.051644315999922835,0.3487855372179792,-0.9337795962491351
2025/07/05/17:48:08.796520,5192,1751712488,802147008,map,-0.7679949998855591,-1.5339853763580322,-1.3617570400238037,-0.05164906812788065,-0.05487486268867098,0.35951250810206864,-0.9300924038634983
2025/07/05/17:48:08.895743,5193,1751712488,901147008,map,-0.715354323387146,-1.5676301717758179,-1.360107183456421,-0.03657513355114729,-0.05930606159660754,0.36621817424408826,-0.9279166447030368
2025/07/05/17:48:08.995490,5194,1751712489,2147008,map,-0.6677365899085999,-1.605475664138794,-1.3589986562728882,-0.01450212486046218,-0.06627005291377436,0.36857782030967057,-0.9271183089752404
2025/07/05/17:48:09.074957,5195,1751712489,81147008,map,-0.6388949751853943,-1.6227036714553833,-1.3570224046707153,-0.002149994538565353,-0.07045370441980235,0.3648024702411025,-0.9284130604224614
2025/07/05/17:48:09.195852,5196,1751712489,202147008,map,-0.5930067896842957,-1.652091383934021,-1.3537321090698242,-0.008246963150925655,-0.06802988365990847,0.3575183010310431,-0.9313885263174992
2025/07/05/17:48:09.295350,5197,1751712489,301147008,map,-0.5516074895858765,-1.6873003244400024,-1.3538484573364258,-0.02454189409778564,-0.062000888961706795,0.3473476318999975,-0.935362607663742
2025/07/05/17:48:09.374714,5198,1751712489,381147008,map,-0.5162876844406128,-1.717724084854126,-1.355567455291748,-0.03886012216761342,-0.05617434122605921,0.3355604804318763,-0.9395389817699236
2025/07/05/17:48:09.534584,5199,1751712489,540147008,map,-0.4424087405204773,-1.777091145515442,-1.354300856590271,-0.040820332106509545,-0.05407555484352952,0.31628750535181804,-0.9462408513763303
2025/07/05/17:48:09.618127,5200,1751712489,624147008,map,-0.4007195830345154,-1.8085155487060547,-1.3533210754394531,-0.032088006766657046,-0.05677768078093635,0.3045635536129871,-0.9502566477523376
2025/07/05/17:48:09.715560,5201,1751712489,721147008,map,-0.3418726921081543,-1.8480594158172607,-1.3498698472976685,-0.024952280487120653,-0.059310357349892644,0.2953858610150611,-0.9532087170824188
2025/07/05/17:48:09.818561,5202,1751712489,824147008,map,-0.2790997326374054,-1.8898953199386597,-1.3486744165420532,-0.019141846998243246,-0.06138986332676827,0.28300336913332963,-0.9569607972291242
2025/07/05/17:48:09.916702,5203,1751712489,921147008,map,-0.21130788326263428,-1.9369697570800781,-1.3528389930725098,-0.018438304840516697,-0.06168686437056013,0.2725918140939721,-0.9599731572120617
2025/07/05/17:48:09.995583,5204,1751712490,2147008,map,-0.15520572662353516,-1.97393798828125,-1.3554784059524536,-0.02092990022720436,-0.06115105080942408,0.2588104608569521,-0.9637632663742661
2025/07/05/17:48:10.095116,5205,1751712490,102147008,map,-0.08132436871528625,-1.997678279876709,-1.3574299812316895,-0.02537327767296074,-0.059801364118268724,0.24487658454562833,-0.9673755485699402
2025/07/05/17:48:10.195962,5206,1751712490,202147008,map,-0.0024136900901794434,-2.0191633701324463,-1.3572899103164673,-0.03365930367815153,-0.057749003464913996,0.23475288089585283,-0.9697541898779342
2025/07/05/17:48:10.295470,5207,1751712490,301147008,map,0.08765190839767456,-2.0399646759033203,-1.354830265045166,-0.04626715246737552,-0.05573259715476524,0.23083734893393165,-0.970292402605575
2025/07/05/17:48:10.454388,5208,1751712490,460147008,map,0.23828750848770142,-2.0631017684936523,-1.3522862195968628,-0.04798881452451451,-0.05587486552382109,0.22859339638140314,-0.9707317509044614
2025/07/05/17:48:10.575224,5209,1751712490,580147008,map,0.3580070436000824,-2.070636749267578,-1.3535101413726807,-0.03507757152928763,-0.058718236446613795,0.22884150595677477,-0.9710578241462464
2025/07/05/17:48:10.654357,5210,1751712490,660147008,map,0.4444424510002136,-2.084087610244751,-1.355278730392456,-0.026815379354788824,-0.06045473580973629,0.2296236758089747,-0.9710299314934678
2025/07/05/17:48:10.755860,5211,1751712490,760147008,map,0.5547018647193909,-2.1033637523651123,-1.3542900085449219,-0.0250241063645635,-0.06075045791846043,0.23074301508348388,-0.9707939209500311
2025/07/05/17:48:10.854161,5212,1751712490,860147008,map,0.6592034697532654,-2.1207001209259033,-1.3555089235305786,-0.03149674190601917,-0.059160708223883404,0.23443203815386654,-0.9698193570654167
