time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.level,.name,.msg,.file,.function,.line,.topics
2025/07/05/17:48:12.476647,1317,1751712492,474548195,,4,/mavros,TM : RTT too high for timesync: 17.60 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:13.075429,1318,1751712493,74394400,,4,/mavros,TM : RTT too high for timesync: 17.23 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:13.674351,1319,1751712493,673801722,,4,/mavros,TM : RTT too high for timesync: 17.23 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:14.274829,1320,1751712494,274209930,,4,/mavros,TM : RTT too high for timesync: 17.60 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:14.874576,1321,1751712494,873756662,,4,/mavros,TM : RTT too high for timesync: 17.18 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:15.474574,1322,1751712495,474041524,,4,/mavros,TM : RTT too high for timesync: 17.22 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:16.075067,1323,1751712496,74287941,,4,/mavros,TM : RTT too high for timesync: 17.47 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:16.674619,1324,1751712496,674075524,,4,/mavros,TM : RTT too high for timesync: 17.38 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:17.273942,1325,1751712497,273282092,,4,/mavros,TM : RTT too high for timesync: 16.66 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
2025/07/05/17:48:17.873538,1326,1751712497,873118026,,4,/mavros,TM : RTT too high for timesync: 16.53 ms.,/tmp/binarydeb/ros-noetic-mavros-1.20.1/src/plugins/sys_time.cpp,std_plugins::SystemTimePlugin::add_timesync_observation,434,"['/rosout', '/diagnostics', '/tf', '/tf_static', '/mavlink/from', '/mavros/radio_status', '/mavros/adsb/vehicle', '/mavros/cam_imu_sync/cam_imu_stamp', '/mavros/camera/image_captured', '/mavros/distance_sensor/rangefinder_pub', '/mavros/esc_info', '/mavros/esc_status', '/mavros/esc_telemetry', '/mavros/geofence/waypoints', '/mavros/global_position/raw/fix', '/mavros/global_position/raw/gps_vel', '/mavros/global_position/raw/satellites', '/mavros/global_position/global', '/mavros/global_position/local', '/mavros/global_position/rel_alt', '/mavros/global_position/compass_hdg', '/mavros/global_position/gp_origin', '/mavros/global_position/gp_lp_offset', '/mavros/gps_rtk/rtk_baseline', '/mavros/gpsstatus/gps1/raw', '/mavros/gpsstatus/gps2/raw', '/mavros/gpsstatus/gps1/rtk', '/mavros/gpsstatus/gps2/rtk', '/move_base_simple/goal', '/mavros/home_position/home', '/mavros/imu/data', '/mavros/imu/mag', '/mavros/imu/temperature_imu', '/mavros/imu/temperature_baro', '/mavros/imu/static_pressure', '/mavros/imu/diff_pressure', '/mavros/imu/data_raw', '/mavros/landing_target/pose_in', '/mavros/landing_target/lt_marker', '/mavros/local_position/pose', '/mavros/local_position/pose_cov', '/mavros/local_position/velocity_local', '/mavros/local_position/velocity_body', '/mavros/local_position/velocity_body_cov', '/mavros/local_position/accel', '/mavros/local_position/odom', '/mavros/log_transfer/raw/log_entry', '/mavros/log_transfer/raw/log_data', '/mavros/mag_calibration/status', '/mavros/mag_calibration/report', '/mavros/manual_control/control', '/mavros/mount_control/orientation', '/mavros/mount_control/status', '/mavros/nav_controller_output', '/mavros/odometry/in', '/mavros/param/param_value', '/mavros/rallypoint/waypoints', '/mavros/rangefinder/rangefinder', '/mavros/rc/in', '/mavros/rc/out', '/mavros/setpoint_raw/target_local', '/mavros/setpoint_raw/target_global', '/mavros/setpoint_raw/target_attitude', '/mavros/setpoint_trajectory/desired', '/mavros/state', '/mavros/extended_state', '/mavros/battery', '/mavros/estimator_status', '/mavros/statustext/recv', '/mavros/sys_status', '/mavros/time_reference', '/mavros/timesync_status', '/mavros/terrain/report', '/mavros/trajectory/desired', '/mavros/tunnel/out', '/mavros/vfr_hud', '/mavros/mission/waypoints', '/mavros/mission/reached', '/mavros/wind_estimation', '/mavlink/gcs_ip']"
