time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.rssi,.channels
2025/07/05/17:48:39.734010,9792,1751712519,741147008,,255,()
2025/07/05/17:48:39.836191,9793,1751712519,843147008,,255,()
2025/07/05/17:48:39.933506,9794,1751712519,941147008,,255,()
2025/07/05/17:48:40.036329,9795,1751712520,43147008,,255,()
2025/07/05/17:48:40.134596,9796,1751712520,141147008,,255,()
2025/07/05/17:48:40.254777,9797,1751712520,260147008,,255,()
2025/07/05/17:48:40.314050,9798,1751712520,321147008,,255,()
2025/07/05/17:48:40.453332,9799,1751712520,461147008,,255,()
2025/07/05/17:48:40.573489,9800,1751712520,581147008,,255,()
2025/07/05/17:48:40.654414,9801,1751712520,661147008,,255,()
2025/07/05/17:48:40.753242,9802,1751712520,761147008,,255,()
2025/07/05/17:48:40.853522,9803,1751712520,861147008,,255,()
2025/07/05/17:48:40.994793,9804,1751712521,2147008,,255,()
2025/07/05/17:48:41.053550,9805,1751712521,61147008,,255,()
2025/07/05/17:48:41.153456,9806,1751712521,161147008,,255,()
2025/07/05/17:48:41.274709,9807,1751712521,280147008,,255,()
2025/07/05/17:48:41.353442,9808,1751712521,361147008,,255,()
2025/07/05/17:48:41.574224,9809,1751712521,580147008,,255,()
2025/07/05/17:48:41.675402,9810,1751712521,681147008,,255,()
2025/07/05/17:48:41.753358,9811,1751712521,760147008,,255,()
2025/07/05/17:48:41.874996,9812,1751712521,880147008,,255,()
2025/07/05/17:48:41.994854,9813,1751712522,2147008,,255,()
2025/07/05/17:48:42.054078,9814,1751712522,60147008,,255,()
2025/07/05/17:48:42.132878,9815,1751712522,140147008,,255,()
2025/07/05/17:48:42.233731,9816,1751712522,241147008,,255,()
2025/07/05/17:48:42.353953,9817,1751712522,360147008,,255,()
2025/07/05/17:48:42.436284,9818,1751712522,444147008,,255,()
2025/07/05/17:48:42.595236,9819,1751712522,602147008,,255,()
2025/07/05/17:48:42.673441,9820,1751712522,681147008,,255,()
2025/07/05/17:48:42.795186,9821,1751712522,802147008,,255,()
2025/07/05/17:48:42.854599,9822,1751712522,861147008,,255,()
2025/07/05/17:48:42.994429,9823,1751712523,2147008,,255,()
2025/07/05/17:48:43.093817,9824,1751712523,101147008,,255,()
2025/07/05/17:48:43.194807,9825,1751712523,202147008,,255,()
2025/07/05/17:48:43.254487,9826,1751712523,261147008,,255,()
2025/07/05/17:48:43.394839,9827,1751712523,402147008,,255,()
2025/07/05/17:48:43.594923,9828,1751712523,602147008,,255,()
2025/07/05/17:48:43.693900,9829,1751712523,701147008,,255,()
2025/07/05/17:48:43.794837,9830,1751712523,801147008,,255,()
2025/07/05/17:48:43.916131,9831,1751712523,921147008,,255,()
2025/07/05/17:48:44.014503,9832,1751712524,22147008,,255,()
2025/07/05/17:48:44.095692,9833,1751712524,102147008,,255,()
2025/07/05/17:48:44.195564,9834,1751712524,202147008,,255,()
2025/07/05/17:48:44.293644,9835,1751712524,301147008,,255,()
2025/07/05/17:48:44.414665,9836,1751712524,422147008,,255,()
2025/07/05/17:48:44.594404,9837,1751712524,602147008,,255,()
2025/07/05/17:48:44.655376,9838,1751712524,661147008,,255,()
2025/07/05/17:48:44.753212,9839,1751712524,761147008,,255,()
2025/07/05/17:48:44.875534,9840,1751712524,881147008,,255,()
2025/07/05/17:48:44.994807,9841,1751712525,2147008,,255,()
2025/07/05/17:48:45.055030,9842,1751712525,61147008,,255,()
2025/07/05/17:48:45.174635,9843,1751712525,180147008,,255,()
2025/07/05/17:48:45.232839,9844,1751712525,240147008,,255,()
2025/07/05/17:48:45.333490,9845,1751712525,341147008,,255,()
2025/07/05/17:48:45.513659,9846,1751712525,522147008,,255,()
2025/07/05/17:48:45.617410,9847,1751712525,624147008,,255,()
2025/07/05/17:48:45.696129,9848,1751712525,702147008,,255,()
2025/07/05/17:48:45.795481,9849,1751712525,802147008,,255,()
2025/07/05/17:48:45.894801,9850,1751712525,902147008,,255,()
2025/07/05/17:48:45.994840,9851,1751712526,2147008,,255,()
2025/07/05/17:48:46.073133,9852,1751712526,81147008,,255,()
2025/07/05/17:48:46.172992,9853,1751712526,181147008,,255,()
2025/07/05/17:48:46.254638,9854,1751712526,261147008,,255,()
2025/07/05/17:48:46.393735,9855,1751712526,401147008,,255,()
2025/07/05/17:48:46.574475,9856,1751712526,580147008,,255,()
2025/07/05/17:48:46.675989,9857,1751712526,681147008,,255,()
2025/07/05/17:48:46.774474,9858,1751712526,781147008,,255,()
2025/07/05/17:48:46.874574,9859,1751712526,880147008,,255,()
2025/07/05/17:48:46.994010,9860,1751712527,1147008,,255,()
2025/07/05/17:48:47.073615,9861,1751712527,81147008,,255,()
2025/07/05/17:48:47.155074,9862,1751712527,161147008,,255,()
2025/07/05/17:48:47.253059,9863,1751712527,261147008,,255,()
2025/07/05/17:48:47.353151,9864,1751712527,361147008,,255,()
2025/07/05/17:48:47.593551,9865,1751712527,601147008,,255,()
2025/07/05/17:48:47.653662,9866,1751712527,661147008,,255,()
2025/07/05/17:48:47.774772,9867,1751712527,780147008,,255,()
2025/07/05/17:48:47.853303,9868,1751712527,861147008,,255,()
2025/07/05/17:48:47.994102,9869,1751712528,1147008,,255,()
2025/07/05/17:48:48.073118,9870,1751712528,81147008,,255,()
2025/07/05/17:48:48.174403,9871,1751712528,180147008,,255,()
2025/07/05/17:48:48.253141,9872,1751712528,261147008,,255,()
2025/07/05/17:48:48.353239,9873,1751712528,360147008,,255,()
2025/07/05/17:48:48.494253,9874,1751712528,502147008,,255,()
2025/07/05/17:48:48.633135,9875,1751712528,641147008,,255,()
2025/07/05/17:48:48.753158,9876,1751712528,760147008,,255,()
2025/07/05/17:48:48.836026,9877,1751712528,843147008,,255,()
2025/07/05/17:48:48.953302,9878,1751712528,960147008,,255,()
2025/07/05/17:48:49.036553,9879,1751712529,43147008,,255,()
2025/07/05/17:48:49.113485,9880,1751712529,121147008,,255,()
2025/07/05/17:48:49.216710,9881,1751712529,224147008,,255,()
2025/07/05/17:48:49.295340,9882,1751712529,302147008,,255,()
2025/07/05/17:48:49.395491,9883,1751712529,402147008,,255,()
2025/07/05/17:48:49.553147,9884,1751712529,560147008,,255,()
2025/07/05/17:48:49.653194,9885,1751712529,661147008,,255,()
2025/07/05/17:48:49.774441,9886,1751712529,780147008,,255,()
2025/07/05/17:48:49.874428,9887,1751712529,880147008,,255,()
2025/07/05/17:48:49.994182,9888,1751712530,1147008,,255,()
2025/07/05/17:48:50.054762,9889,1751712530,60147008,,255,()
2025/07/05/17:48:50.153444,9890,1751712530,160147008,,255,()
2025/07/05/17:48:50.235536,9891,1751712530,243147008,,255,()
2025/07/05/17:48:50.353196,9892,1751712530,360147008,,255,()
2025/07/05/17:48:50.473665,9893,1751712530,481147008,,255,()
2025/07/05/17:48:50.635131,9894,1751712530,643147008,,255,()
2025/07/05/17:48:50.695174,9895,1751712530,702147008,,255,()
2025/07/05/17:48:50.813929,9896,1751712530,821147008,,255,()
2025/07/05/17:48:50.893216,9897,1751712530,901147008,,255,()
2025/07/05/17:48:50.994138,9898,1751712531,2147008,,255,()
2025/07/05/17:48:51.094112,9899,1751712531,101147008,,255,()
2025/07/05/17:48:51.173555,9900,1751712531,181147008,,255,()
2025/07/05/17:48:51.254962,9901,1751712531,261147008,,255,()
2025/07/05/17:48:51.353118,9902,1751712531,361147008,,255,()
2025/07/05/17:48:51.533089,9903,1751712531,541147008,,255,()
2025/07/05/17:48:51.635430,9904,1751712531,644147008,,255,()
2025/07/05/17:48:51.715407,9905,1751712531,721147008,,255,()
2025/07/05/17:48:51.816655,9906,1751712531,824147008,,255,()
2025/07/05/17:48:51.894697,9907,1751712531,902147008,,255,()
2025/07/05/17:48:52.016762,9908,1751712532,24147008,,255,()
2025/07/05/17:48:52.113642,9909,1751712532,121147008,,255,()
2025/07/05/17:48:52.196207,9910,1751712532,202147008,,255,()
2025/07/05/17:48:52.293464,9911,1751712532,301147008,,255,()
2025/07/05/17:48:52.394155,9912,1751712532,402147008,,255,()
2025/07/05/17:48:52.553129,9913,1751712532,561147008,,255,()
2025/07/05/17:48:52.654014,9914,1751712532,661147008,,255,()
2025/07/05/17:48:52.774441,9915,1751712532,781147008,,255,()
2025/07/05/17:48:52.852801,9916,1751712532,860147008,,255,()
2025/07/05/17:48:52.994120,9917,1751712533,1147008,,255,()
2025/07/05/17:48:53.093623,9918,1751712533,101147008,,255,()
2025/07/05/17:48:53.193728,9919,1751712533,201147008,,255,()
2025/07/05/17:48:53.254920,9920,1751712533,261147008,,255,()
2025/07/05/17:48:53.352590,9921,1751712533,361147008,,255,()
2025/07/05/17:48:53.574772,9922,1751712533,580147008,,255,()
2025/07/05/17:48:53.674461,9923,1751712533,681147008,,255,()
2025/07/05/17:48:53.753027,9924,1751712533,761147008,,255,()
2025/07/05/17:48:53.874923,9925,1751712533,880147008,,255,()
2025/07/05/17:48:53.994428,9926,1751712534,2147008,,255,()
2025/07/05/17:48:54.053426,9927,1751712534,60147008,,255,()
2025/07/05/17:48:54.174466,9928,1751712534,180147008,,255,()
2025/07/05/17:48:54.252842,9929,1751712534,261147008,,255,()
2025/07/05/17:48:54.352838,9930,1751712534,361147008,,255,()
2025/07/05/17:48:54.532567,9931,1751712534,541147008,,255,()
2025/07/05/17:48:54.632377,9932,1751712534,641147008,,255,()
2025/07/05/17:48:54.753025,9933,1751712534,760147008,,255,()
2025/07/05/17:48:54.835647,9934,1751712534,844147008,,255,()
2025/07/05/17:48:54.933059,9935,1751712534,940147008,,255,()
2025/07/05/17:48:55.014073,9936,1751712535,22147008,,255,()
2025/07/05/17:48:55.093447,9937,1751712535,102147008,,255,()
2025/07/05/17:48:55.194715,9938,1751712535,202147008,,255,()
2025/07/05/17:48:55.293464,9939,1751712535,301147008,,255,()
2025/07/05/17:48:55.394885,9940,1751712535,402147008,,255,()
2025/07/05/17:48:55.552586,9941,1751712535,560147008,,255,()
2025/07/05/17:48:55.674805,9942,1751712535,681147008,,255,()
2025/07/05/17:48:55.753358,9943,1751712535,760147008,,255,()
2025/07/05/17:48:55.832297,9944,1751712535,841147008,,255,()
2025/07/05/17:48:55.974501,9945,1751712535,980147008,,255,()
2025/07/05/17:48:56.052644,9946,1751712536,61147008,,255,()
2025/07/05/17:48:56.152713,9947,1751712536,161147008,,255,()
2025/07/05/17:48:56.232510,9948,1751712536,241147008,,255,()
2025/07/05/17:48:56.331967,9949,1751712536,341147008,,255,()
2025/07/05/17:48:56.473007,9950,1751712536,481147008,,255,()
2025/07/05/17:48:56.593502,9951,1751712536,601147008,,255,()
2025/07/05/17:48:56.673505,9952,1751712536,682147008,,255,()
2025/07/05/17:48:56.773472,9953,1751712536,781147008,,255,()
2025/07/05/17:48:56.873408,9954,1751712536,880147008,,255,()
2025/07/05/17:48:56.932268,9955,1751712536,941147008,,255,()
2025/07/05/17:48:57.054896,9956,1751712537,60147008,,255,()
2025/07/05/17:48:57.132645,9957,1751712537,141147008,,255,()
2025/07/05/17:48:57.235515,9958,1751712537,243147008,,255,()
2025/07/05/17:48:57.353454,9959,1751712537,360147008,,255,()
2025/07/05/17:48:57.493765,9960,1751712537,502147008,,255,()
2025/07/05/17:48:57.655460,9961,1751712537,663147008,,255,()
2025/07/05/17:48:57.732600,9962,1751712537,741147008,,255,()
2025/07/05/17:48:57.835796,9963,1751712537,843147008,,255,()
2025/07/05/17:48:57.932962,9964,1751712537,941147008,,255,()
2025/07/05/17:48:58.035410,9965,1751712538,43147008,,255,()
2025/07/05/17:48:58.131833,9966,1751712538,140147008,,255,()
2025/07/05/17:48:58.234818,9967,1751712538,244147008,,255,()
2025/07/05/17:48:58.351903,9968,1751712538,360147008,,255,()
2025/07/05/17:48:58.532204,9969,1751712538,540147008,,255,()
2025/07/05/17:48:58.614158,9970,1751712538,622147008,,255,()
2025/07/05/17:48:58.692981,9971,1751712538,702147008,,255,()
2025/07/05/17:48:58.792925,9972,1751712538,801147008,,255,()
2025/07/05/17:48:58.912164,9973,1751712538,921147008,,255,()
2025/07/05/17:48:58.993088,9974,1751712539,2147008,,255,()
2025/07/05/17:48:59.093054,9975,1751712539,101147008,,255,()
2025/07/05/17:48:59.172082,9976,1751712539,181147008,,255,()
2025/07/05/17:48:59.251920,9977,1751712539,261147008,,255,()
2025/07/05/17:48:59.355021,9978,1751712539,361147008,,255,()
2025/07/05/17:48:59.573797,9979,1751712539,580147008,,255,()
2025/07/05/17:48:59.652378,9980,1751712539,661147008,,255,()
2025/07/05/17:48:59.752519,9981,1751712539,761147008,,255,()
2025/07/05/17:48:59.872727,9982,1751712539,881147008,,255,()
2025/07/05/17:48:59.993372,9983,1751712540,2147008,,255,()
2025/07/05/17:49:00.094456,9984,1751712540,101147008,,255,()
2025/07/05/17:49:00.193206,9985,1751712540,201147008,,255,()
2025/07/05/17:49:00.293344,9986,1751712540,302147008,,255,()
2025/07/05/17:49:00.432770,9987,1751712540,440147008,,255,()
2025/07/05/17:49:00.552576,9988,1751712540,561147008,,255,()
2025/07/05/17:49:00.651918,9989,1751712540,661147008,,255,()
2025/07/05/17:49:00.772224,9990,1751712540,781147008,,255,()
2025/07/05/17:49:00.855941,9991,1751712540,861147008,,255,()
2025/07/05/17:49:00.973199,9992,1751712540,981147008,,255,()
2025/07/05/17:49:01.054083,9993,1751712541,60147008,,255,()
2025/07/05/17:49:01.174861,9994,1751712541,181147008,,255,()
2025/07/05/17:49:01.251992,9995,1751712541,260147008,,255,()
2025/07/05/17:49:01.393007,9996,1751712541,401147008,,255,()
2025/07/05/17:49:01.571851,9997,1751712541,580147008,,255,()
2025/07/05/17:49:01.652239,9998,1751712541,661147008,,255,()
2025/07/05/17:49:01.753715,9999,1751712541,760147008,,255,()
2025/07/05/17:49:01.852114,10000,1751712541,860147008,,255,()
2025/07/05/17:49:01.973820,10001,1751712541,980147008,,255,()
2025/07/05/17:49:02.051896,10002,1751712542,61147008,,255,()
2025/07/05/17:49:02.152009,10003,1751712542,161147008,,255,()
2025/07/05/17:49:02.252252,10004,1751712542,260147008,,255,()
2025/07/05/17:49:02.332086,10005,1751712542,341147008,,255,()
2025/07/05/17:49:02.513211,10006,1751712542,521147008,,255,()
2025/07/05/17:49:02.593494,10007,1751712542,602147008,,255,()
2025/07/05/17:49:02.672908,10008,1751712542,681147008,,255,()
2025/07/05/17:49:02.754600,10009,1751712542,761147008,,255,()
2025/07/05/17:49:02.851920,10010,1751712542,860147008,,255,()
2025/07/05/17:49:02.992828,10011,1751712543,1147008,,255,()
2025/07/05/17:49:03.053642,10012,1751712543,61147008,,255,()
2025/07/05/17:49:03.174956,10013,1751712543,181147008,,255,()
2025/07/05/17:49:03.252026,10014,1751712543,260147008,,255,()
2025/07/05/17:49:03.351878,10015,1751712543,361147008,,255,()
2025/07/05/17:49:03.493717,10016,1751712543,502147008,,255,()
2025/07/05/17:49:03.635490,10017,1751712543,644147008,,255,()
