time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.time_ref.secs,.time_ref.nsecs,.source
2025/07/05/17:48:29.594831,9698,1751712509,594333166,,1751712509,381805000,fcu
2025/07/05/17:48:29.654745,9699,1751712509,654154288,,1751712509,440524000,fcu
2025/07/05/17:48:29.753900,9700,1751712509,753221893,,1751712509,540905000,fcu
2025/07/05/17:48:29.853829,9701,1751712509,853355394,,1751712509,640774000,fcu
2025/07/05/17:48:29.955865,9702,1751712509,953693207,,1751712509,740394000,fcu
2025/07/05/17:48:30.036265,9703,1751712510,35858114,,1751712509,823743000,fcu
2025/07/05/17:48:30.114396,9704,1751712510,113932883,,1751712509,901146000,fcu
2025/07/05/17:48:30.195292,9705,1751712510,195131177,,1751712509,982237000,fcu
2025/07/05/17:48:30.294818,9706,1751712510,294286432,,1751712510,81652000,fcu
2025/07/05/17:48:30.375953,9707,1751712510,374170271,,1751712510,161124000,fcu
2025/07/05/17:48:30.555551,9708,1751712510,552750715,,1751712510,340794000,fcu
2025/07/05/17:48:30.655518,9709,1751712510,653977675,,1751712510,440896000,fcu
2025/07/05/17:48:30.733367,9710,1751712510,733064293,,1751712510,520877000,fcu
2025/07/05/17:48:30.833843,9711,1751712510,833233228,,1751712510,620600000,fcu
2025/07/05/17:48:30.914381,9712,1751712510,913779689,,1751712510,701490000,fcu
2025/07/05/17:48:31.016931,9713,1751712511,16295806,,1751712510,804169000,fcu
2025/07/05/17:48:31.094606,9714,1751712511,94048079,,1751712510,882188000,fcu
2025/07/05/17:48:31.195575,9715,1751712511,195010111,,1751712510,982668000,fcu
2025/07/05/17:48:31.294727,9716,1751712511,294229463,,1751712511,81525000,fcu
2025/07/05/17:48:31.395690,9717,1751712511,395377896,,1751712511,182719000,fcu
2025/07/05/17:48:31.575063,9718,1751712511,573976629,,1751712511,361113000,fcu
2025/07/05/17:48:31.675969,9719,1751712511,675574435,,1751712511,461936000,fcu
2025/07/05/17:48:31.795192,9720,1751712511,794274825,,1751712511,582010000,fcu
2025/07/05/17:48:31.875555,9721,1751712511,874065309,,1751712511,661168000,fcu
2025/07/05/17:48:31.995276,9722,1751712511,995040843,,1751712511,782467000,fcu
2025/07/05/17:48:32.093936,9723,1751712512,93730700,,1751712511,881470000,fcu
2025/07/05/17:48:32.175130,9724,1751712512,174079061,,1751712511,960821000,fcu
2025/07/05/17:48:32.275168,9725,1751712512,274511117,,1751712512,60670000,fcu
2025/07/05/17:48:32.414814,9726,1751712512,414283761,,1751712512,201481000,fcu
2025/07/05/17:48:32.533413,9727,1751712512,532655555,,1751712512,320999000,fcu
2025/07/05/17:48:32.633984,9728,1751712512,633290858,,1751712512,420669000,fcu
2025/07/05/17:48:32.714869,9729,1751712512,714189119,,1751712512,501446000,fcu
2025/07/05/17:48:32.817261,9730,1751712512,816226638,,1751712512,604227000,fcu
2025/07/05/17:48:32.894293,9731,1751712512,894031000,,1751712512,681942000,fcu
2025/07/05/17:48:32.995415,9732,1751712512,995079166,,1751712512,782371000,fcu
2025/07/05/17:48:33.075225,9733,1751712513,74261704,,1751712512,861170000,fcu
2025/07/05/17:48:33.195343,9734,1751712513,194600290,,1751712512,982352000,fcu
2025/07/05/17:48:33.294327,9735,1751712513,293674273,,1751712513,81425000,fcu
2025/07/05/17:48:33.436754,9736,1751712513,436283547,,1751712513,223432000,fcu
2025/07/05/17:48:33.556094,9737,1751712513,553412234,,1751712513,340458000,fcu
2025/07/05/17:48:33.655411,9738,1751712513,654048889,,1751712513,440911000,fcu
2025/07/05/17:48:33.775078,9739,1751712513,774386492,,1751712513,560778000,fcu
2025/07/05/17:48:33.854099,9740,1751712513,853647519,,1751712513,640783000,fcu
2025/07/05/17:48:33.994995,9741,1751712513,994279210,,1751712513,781721000,fcu
2025/07/05/17:48:34.075263,9742,1751712514,75023475,,1751712513,861279000,fcu
2025/07/05/17:48:34.194227,9743,1751712514,193666681,,1751712513,981494000,fcu
2025/07/05/17:48:34.294957,9744,1751712514,294260427,,1751712514,81461000,fcu
2025/07/05/17:48:34.454072,9745,1751712514,453285328,,1751712514,240696000,fcu
2025/07/05/17:48:34.595137,9746,1751712514,594359313,,1751712514,382006000,fcu
2025/07/05/17:48:34.675488,9747,1751712514,675082228,,1751712514,461396000,fcu
2025/07/05/17:48:34.776042,9748,1751712514,774850937,,1751712514,561480000,fcu
2025/07/05/17:48:34.853540,9749,1751712514,852532486,,1751712514,640775000,fcu
2025/07/05/17:48:34.995222,9750,1751712514,994389959,,1751712514,782264000,fcu
2025/07/05/17:48:35.094245,9751,1751712515,93563716,,1751712514,881709000,fcu
2025/07/05/17:48:35.175516,9752,1751712515,174080177,,1751712514,961112000,fcu
2025/07/05/17:48:35.294969,9753,1751712515,294057230,,1751712515,81394000,fcu
2025/07/05/17:48:35.418282,9754,1751712515,414871563,,1751712515,202444000,fcu
2025/07/05/17:48:35.594852,9755,1751712515,594142856,,1751712515,381353000,fcu
2025/07/05/17:48:35.694699,9756,1751712515,694206235,,1751712515,481480000,fcu
2025/07/05/17:48:35.774853,9757,1751712515,773923877,,1751712515,561134000,fcu
2025/07/05/17:48:35.894667,9758,1751712515,894223818,,1751712515,681493000,fcu
2025/07/05/17:48:36.014478,9759,1751712516,14158112,,1751712515,801643000,fcu
2025/07/05/17:48:36.114788,9760,1751712516,114149066,,1751712515,901537000,fcu
2025/07/05/17:48:36.215053,9761,1751712516,214086109,,1751712516,2289000,fcu
2025/07/05/17:48:36.317394,9762,1751712516,314141777,,1751712516,101345000,fcu
2025/07/05/17:48:36.436423,9763,1751712516,436030685,,1751712516,224153000,fcu
2025/07/05/17:48:36.594450,9764,1751712516,594213625,,1751712516,381705000,fcu
2025/07/05/17:48:36.674540,9765,1751712516,673944991,,1751712516,461678000,fcu
2025/07/05/17:48:36.794937,9766,1751712516,794382009,,1751712516,582285000,fcu
2025/07/05/17:48:36.894904,9767,1751712516,894378787,,1751712516,682156000,fcu
2025/07/05/17:48:36.995234,9768,1751712516,995000067,,1751712516,782489000,fcu
2025/07/05/17:48:37.094298,9769,1751712517,94059103,,1751712516,882292000,fcu
2025/07/05/17:48:37.195610,9770,1751712517,195007674,,1751712516,982446000,fcu
2025/07/05/17:48:37.274821,9771,1751712517,274159526,,1751712517,60813000,fcu
2025/07/05/17:48:37.394315,9772,1751712517,393672456,,1751712517,182017000,fcu
2025/07/05/17:48:37.553557,9773,1751712517,552755468,,1751712517,340794000,fcu
2025/07/05/17:48:37.655513,9774,1751712517,654210342,,1751712517,441103000,fcu
2025/07/05/17:48:37.753114,9775,1751712517,752622272,,1751712517,541162000,fcu
2025/07/05/17:48:37.853333,9776,1751712517,852835058,,1751712517,640951000,fcu
2025/07/05/17:48:37.994922,9777,1751712517,994056107,,1751712517,782190000,fcu
2025/07/05/17:48:38.075205,9778,1751712518,74484378,,1751712517,861270000,fcu
2025/07/05/17:48:38.175028,9779,1751712518,173946636,,1751712517,961104000,fcu
2025/07/05/17:48:38.294963,9780,1751712518,294331386,,1751712518,81541000,fcu
2025/07/05/17:48:38.418863,9781,1751712518,414372322,,1751712518,202401000,fcu
2025/07/05/17:48:38.594615,9782,1751712518,593813823,,1751712518,381750000,fcu
2025/07/05/17:48:38.694563,9783,1751712518,694126905,,1751712518,481475000,fcu
2025/07/05/17:48:38.794506,9784,1751712518,794038279,,1751712518,581663000,fcu
2025/07/05/17:48:38.874962,9785,1751712518,874469725,,1751712518,661127000,fcu
2025/07/05/17:48:38.995141,9786,1751712518,994961149,,1751712518,782422000,fcu
2025/07/05/17:48:39.075477,9787,1751712519,73911248,,1751712518,861346000,fcu
2025/07/05/17:48:39.194086,9788,1751712519,193561749,,1751712518,981520000,fcu
2025/07/05/17:48:39.274930,9789,1751712519,273913888,,1751712519,61059000,fcu
2025/07/05/17:48:39.375206,9790,1751712519,374343445,,1751712519,161395000,fcu
2025/07/05/17:48:39.555355,9791,1751712519,552615478,,1751712519,340748000,fcu
2025/07/05/17:48:39.654843,9792,1751712519,653712667,,1751712519,440892000,fcu
2025/07/05/17:48:39.754172,9793,1751712519,753174347,,1751712519,540900000,fcu
2025/07/05/17:48:39.855624,9794,1751712519,854409407,,1751712519,640448000,fcu
2025/07/05/17:48:39.953710,9795,1751712519,953253231,,1751712519,741062000,fcu
2025/07/05/17:48:40.053779,9796,1751712520,53439476,,1751712519,840770000,fcu
2025/07/05/17:48:40.155961,9797,1751712520,153544556,,1751712519,940788000,fcu
2025/07/05/17:48:40.255095,9798,1751712520,253659649,,1751712520,41073000,fcu
2025/07/05/17:48:40.333073,9799,1751712520,332413941,,1751712520,120816000,fcu
2025/07/05/17:48:40.516745,9800,1751712520,514261719,,1751712520,301520000,fcu
2025/07/05/17:48:40.594388,9801,1751712520,593712730,,1751712520,382227000,fcu
2025/07/05/17:48:40.693634,9802,1751712520,693298674,,1751712520,481345000,fcu
2025/07/05/17:48:40.794793,9803,1751712520,794122653,,1751712520,582250000,fcu
2025/07/05/17:48:40.875037,9804,1751712520,873945065,,1751712520,661154000,fcu
2025/07/05/17:48:40.995289,9805,1751712520,995012598,,1751712520,782460000,fcu
2025/07/05/17:48:41.094089,9806,1751712521,93523526,,1751712520,881505000,fcu
2025/07/05/17:48:41.194855,9807,1751712521,194234087,,1751712520,982252000,fcu
2025/07/05/17:48:41.295091,9808,1751712521,294204382,,1751712521,81375000,fcu
2025/07/05/17:48:41.418625,9809,1751712521,418236351,,1751712521,204463000,fcu
2025/07/05/17:48:41.594920,9810,1751712521,594228781,,1751712521,382231000,fcu
2025/07/05/17:48:41.694839,9811,1751712521,694290036,,1751712521,481421000,fcu
2025/07/05/17:48:41.795695,9812,1751712521,794295210,,1751712521,582352000,fcu
2025/07/05/17:48:41.894146,9813,1751712521,893483924,,1751712521,681682000,fcu
2025/07/05/17:48:41.995160,9814,1751712521,994042989,,1751712521,782496000,fcu
2025/07/05/17:48:42.074438,9815,1751712522,73723634,,1751712521,860920000,fcu
2025/07/05/17:48:42.174986,9816,1751712522,174050677,,1751712521,960451000,fcu
2025/07/05/17:48:42.253649,9817,1751712522,252993415,,1751712522,41127000,fcu
2025/07/05/17:48:42.354173,9818,1751712522,353352250,,1751712522,141092000,fcu
2025/07/05/17:48:42.533993,9819,1751712522,532436450,,1751712522,320507000,fcu
2025/07/05/17:48:42.616998,9820,1751712522,616122570,,1751712522,404201000,fcu
2025/07/05/17:48:42.694210,9821,1751712522,693376228,,1751712522,481947000,fcu
2025/07/05/17:48:42.795413,9822,1751712522,795013000,,1751712522,582749000,fcu
2025/07/05/17:48:42.893966,9823,1751712522,893464744,,1751712522,682230000,fcu
2025/07/05/17:48:43.014267,9824,1751712523,13873535,,1751712522,801735000,fcu
2025/07/05/17:48:43.094194,9825,1751712523,94062150,,1751712522,882195000,fcu
2025/07/05/17:48:43.195223,9826,1751712523,194985103,,1751712522,982520000,fcu
2025/07/05/17:48:43.275890,9827,1751712523,274724033,,1751712523,61178000,fcu
2025/07/05/17:48:43.454178,9828,1751712523,453362716,,1751712523,240525000,fcu
2025/07/05/17:48:43.617546,9829,1751712523,613157332,,1751712523,401415000,fcu
2025/07/05/17:48:43.713583,9830,1751712523,713132335,,1751712523,501138000,fcu
2025/07/05/17:48:43.794878,9831,1751712523,794091459,,1751712523,582362000,fcu
2025/07/05/17:48:43.934029,9832,1751712523,933339763,,1751712523,720449000,fcu
2025/07/05/17:48:44.035830,9833,1751712524,35288530,,1751712523,823505000,fcu
2025/07/05/17:48:44.115537,9834,1751712524,114436658,,1751712523,901458000,fcu
2025/07/05/17:48:44.216379,9835,1751712524,215932835,,1751712524,4078000,fcu
2025/07/05/17:48:44.313949,9836,1751712524,313201587,,1751712524,101176000,fcu
2025/07/05/17:48:44.476056,9837,1751712524,474415873,,1751712524,260943000,fcu
2025/07/05/17:48:44.595730,9838,1751712524,595149997,,1751712524,382522000,fcu
2025/07/05/17:48:44.693857,9839,1751712524,693289087,,1751712524,481724000,fcu
2025/07/05/17:48:44.774811,9840,1751712524,774052184,,1751712524,561105000,fcu
2025/07/05/17:48:44.894233,9841,1751712524,893687427,,1751712524,682009000,fcu
2025/07/05/17:48:44.995527,9842,1751712524,995343378,,1751712524,782514000,fcu
2025/07/05/17:48:45.074499,9843,1751712525,73529376,,1751712524,861235000,fcu
2025/07/05/17:48:45.195051,9844,1751712525,194160598,,1751712524,982248000,fcu
2025/07/05/17:48:45.253010,9845,1751712525,252288100,,1751712525,40685000,fcu
2025/07/05/17:48:45.352913,9846,1751712525,352282884,,1751712525,140910000,fcu
2025/07/05/17:48:45.533072,9847,1751712525,532445213,,1751712525,320970000,fcu
2025/07/05/17:48:45.632820,9848,1751712525,632043318,,1751712525,420734000,fcu
2025/07/05/17:48:45.715356,9849,1751712525,714326530,,1751712525,501489000,fcu
2025/07/05/17:48:45.816896,9850,1751712525,815976351,,1751712525,604252000,fcu
2025/07/05/17:48:45.914566,9851,1751712525,913762272,,1751712525,701423000,fcu
2025/07/05/17:48:46.014936,9852,1751712526,14226897,,1751712525,801969000,fcu
2025/07/05/17:48:46.113843,9853,1751712526,113082028,,1751712525,901144000,fcu
2025/07/05/17:48:46.194373,9854,1751712526,193979010,,1751712525,982358000,fcu
2025/07/05/17:48:46.274943,9855,1751712526,273419161,,1751712526,61020000,fcu
2025/07/05/17:48:46.394166,9856,1751712526,393943980,,1751712526,182162000,fcu
2025/07/05/17:48:46.574976,9857,1751712526,573857375,,1751712526,361158000,fcu
2025/07/05/17:48:46.676168,9858,1751712526,675667673,,1751712526,462075000,fcu
2025/07/05/17:48:46.794623,9859,1751712526,794047709,,1751712526,582497000,fcu
2025/07/05/17:48:46.913643,9860,1751712526,913091204,,1751712526,701335000,fcu
2025/07/05/17:48:46.994276,9861,1751712526,993999876,,1751712526,782179000,fcu
2025/07/05/17:48:47.094478,9862,1751712527,93914676,,1751712526,882427000,fcu
2025/07/05/17:48:47.174346,9863,1751712527,173576818,,1751712526,961295000,fcu
2025/07/05/17:48:47.293946,9864,1751712527,293211131,,1751712527,81674000,fcu
2025/07/05/17:48:47.418850,9865,1751712527,417738911,,1751712527,204460000,fcu
2025/07/05/17:48:47.594304,9866,1751712527,594061432,,1751712527,382062000,fcu
2025/07/05/17:48:47.693528,9867,1751712527,693089673,,1751712527,481420000,fcu
2025/07/05/17:48:47.793767,9868,1751712527,793329814,,1751712527,581506000,fcu
2025/07/05/17:48:47.875502,9869,1751712527,874973978,,1751712527,661668000,fcu
2025/07/05/17:48:47.994342,9870,1751712527,994007656,,1751712527,782275000,fcu
2025/07/05/17:48:48.094591,9871,1751712528,93776244,,1751712527,882254000,fcu
2025/07/05/17:48:48.194543,9872,1751712528,193877012,,1751712527,982294000,fcu
2025/07/05/17:48:48.293871,9873,1751712528,293280753,,1751712528,81403000,fcu
2025/07/05/17:48:48.374928,9874,1751712528,373196963,,1751712528,161122000,fcu
2025/07/05/17:48:48.553214,9875,1751712528,552454839,,1751712528,340470000,fcu
2025/07/05/17:48:48.653566,9876,1751712528,652692309,,1751712528,441139000,fcu
2025/07/05/17:48:48.774718,9877,1751712528,773066996,,1751712528,560676000,fcu
2025/07/05/17:48:48.855005,9878,1751712528,853514449,,1751712528,640808000,fcu
2025/07/05/17:48:48.975254,9879,1751712528,973297540,,1751712528,760919000,fcu
2025/07/05/17:48:49.054886,9880,1751712529,53462700,,1751712528,840776000,fcu
2025/07/05/17:48:49.132186,9881,1751712529,131932270,,1751712528,920820000,fcu
2025/07/05/17:48:49.232952,9882,1751712529,231991490,,1751712529,20412000,fcu
2025/07/05/17:48:49.315073,9883,1751712529,314248394,,1751712529,101722000,fcu
2025/07/05/17:48:49.454487,9884,1751712529,452708840,,1751712529,240500000,fcu
2025/07/05/17:48:49.574971,9885,1751712529,573512840,,1751712529,361054000,fcu
2025/07/05/17:48:49.675198,9886,1751712529,674856033,,1751712529,461339000,fcu
2025/07/05/17:48:49.794334,9887,1751712529,793659472,,1751712529,582187000,fcu
2025/07/05/17:48:49.914788,9888,1751712529,913147813,,1751712529,701376000,fcu
2025/07/05/17:48:49.994388,9889,1751712529,993919520,,1751712529,782331000,fcu
2025/07/05/17:48:50.074435,9890,1751712530,73457815,,1751712529,861132000,fcu
2025/07/05/17:48:50.174367,9891,1751712530,173212142,,1751712529,961076000,fcu
2025/07/05/17:48:50.254665,9892,1751712530,253482440,,1751712530,40786000,fcu
2025/07/05/17:48:50.353386,9893,1751712530,353010079,,1751712530,141063000,fcu
2025/07/05/17:48:50.532528,9894,1751712530,532055430,,1751712530,320897000,fcu
2025/07/05/17:48:50.636325,9895,1751712530,635954590,,1751712530,423788000,fcu
2025/07/05/17:48:50.714855,9896,1751712530,714159389,,1751712530,501509000,fcu
2025/07/05/17:48:50.814374,9897,1751712530,813964001,,1751712530,602276000,fcu
2025/07/05/17:48:50.894229,9898,1751712530,894059430,,1751712530,681940000,fcu
2025/07/05/17:48:51.015526,9899,1751712531,14489050,,1751712530,802168000,fcu
2025/07/05/17:48:51.113816,9900,1751712531,113271367,,1751712530,901273000,fcu
2025/07/05/17:48:51.194513,9901,1751712531,193660380,,1751712530,982303000,fcu
2025/07/05/17:48:51.274787,9902,1751712531,273611454,,1751712531,61187000,fcu
2025/07/05/17:48:51.432670,9903,1751712531,432020049,,1751712531,220376000,fcu
2025/07/05/17:48:51.554468,9904,1751712531,552142271,,1751712531,340970000,fcu
2025/07/05/17:48:51.652663,9905,1751712531,652007495,,1751712531,440910000,fcu
2025/07/05/17:48:51.732399,9906,1751712531,732150427,,1751712531,520886000,fcu
2025/07/05/17:48:51.832952,9907,1751712531,832214048,,1751712531,620671000,fcu
2025/07/05/17:48:51.913531,9908,1751712531,913091822,,1751712531,701714000,fcu
2025/07/05/17:48:52.033093,9909,1751712532,32290057,,1751712531,820497000,fcu
2025/07/05/17:48:52.132582,9910,1751712532,132240997,,1751712531,920805000,fcu
2025/07/05/17:48:52.214981,9911,1751712532,214227727,,1751712532,1915000,fcu
2025/07/05/17:48:52.293708,9912,1751712532,293312282,,1751712532,82137000,fcu
2025/07/05/17:48:52.453845,9913,1751712532,452486382,,1751712532,240911000,fcu
2025/07/05/17:48:52.574757,9914,1751712532,573458837,,1751712532,361074000,fcu
2025/07/05/17:48:52.675479,9915,1751712532,674811297,,1751712532,461404000,fcu
2025/07/05/17:48:52.794696,9916,1751712532,793836386,,1751712532,582211000,fcu
2025/07/05/17:48:52.875055,9917,1751712532,873696147,,1751712532,661126000,fcu
2025/07/05/17:48:53.013707,9918,1751712533,13225591,,1751712532,801482000,fcu
2025/07/05/17:48:53.094207,9919,1751712533,93973514,,1751712532,882181000,fcu
2025/07/05/17:48:53.193846,9920,1751712533,193191822,,1751712532,982002000,fcu
2025/07/05/17:48:53.274974,9921,1751712533,274520422,,1751712533,61111000,fcu
2025/07/05/17:48:53.419206,9922,1751712533,417200043,,1751712533,204729000,fcu
2025/07/05/17:48:53.594691,9923,1751712533,593901047,,1751712533,382396000,fcu
2025/07/05/17:48:53.693713,9924,1751712533,692995763,,1751712533,481960000,fcu
2025/07/05/17:48:53.775141,9925,1751712533,773199714,,1751712533,561205000,fcu
2025/07/05/17:48:53.893735,9926,1751712533,893107677,,1751712533,681534000,fcu
2025/07/05/17:48:53.994540,9927,1751712533,994087663,,1751712533,782713000,fcu
2025/07/05/17:48:54.093378,9928,1751712534,93040202,,1751712533,881697000,fcu
2025/07/05/17:48:54.194554,9929,1751712534,193769397,,1751712533,982217000,fcu
2025/07/05/17:48:54.293996,9930,1751712534,293306764,,1751712534,81723000,fcu
2025/07/05/17:48:54.375237,9931,1751712534,373412620,,1751712534,161171000,fcu
2025/07/05/17:48:54.553772,9932,1751712534,552207229,,1751712534,340790000,fcu
2025/07/05/17:48:54.652981,9933,1751712534,652318982,,1751712534,441179000,fcu
2025/07/05/17:48:54.774586,9934,1751712534,772959249,,1751712534,560703000,fcu
2025/07/05/17:48:54.854273,9935,1751712534,852465206,,1751712534,640456000,fcu
2025/07/05/17:48:54.953363,9936,1751712534,952169271,,1751712534,740665000,fcu
2025/07/05/17:48:55.035580,9937,1751712535,34944254,,1751712534,823352000,fcu
2025/07/05/17:48:55.113440,9938,1751712535,112833828,,1751712534,901669000,fcu
2025/07/05/17:48:55.216297,9939,1751712535,215389318,,1751712535,3971000,fcu
2025/07/05/17:48:55.293550,9940,1751712535,293053011,,1751712535,82041000,fcu
2025/07/05/17:48:55.454536,9941,1751712535,453514220,,1751712535,240683000,fcu
2025/07/05/17:48:55.574604,9942,1751712535,573015310,,1751712535,361085000,fcu
2025/07/05/17:48:55.693408,9943,1751712535,692885401,,1751712535,481446000,fcu
2025/07/05/17:48:55.775339,9944,1751712535,773085292,,1751712535,561041000,fcu
2025/07/05/17:48:55.853070,9945,1751712535,852365339,,1751712535,640796000,fcu
2025/07/05/17:48:55.994193,9946,1751712535,993461880,,1751712535,782217000,fcu
2025/07/05/17:48:56.093941,9947,1751712536,93221609,,1751712535,881392000,fcu
2025/07/05/17:48:56.174596,9948,1751712536,173373447,,1751712535,961085000,fcu
2025/07/05/17:48:56.254137,9949,1751712536,253306175,,1751712536,40971000,fcu
2025/07/05/17:48:56.353060,9950,1751712536,352232586,,1751712536,141085000,fcu
2025/07/05/17:48:56.513384,9951,1751712536,512696429,,1751712536,301724000,fcu
2025/07/05/17:48:56.593741,9952,1751712536,592969936,,1751712536,381974000,fcu
2025/07/05/17:48:56.693687,9953,1751712536,692978922,,1751712536,482079000,fcu
2025/07/05/17:48:56.793580,9954,1751712536,792839473,,1751712536,581743000,fcu
2025/07/05/17:48:56.894112,9955,1751712536,893435241,,1751712536,681942000,fcu
2025/07/05/17:48:56.953496,9956,1751712536,953005888,,1751712536,740992000,fcu
2025/07/05/17:48:57.074461,9957,1751712537,72967286,,1751712536,860480000,fcu
2025/07/05/17:48:57.174799,9958,1751712537,173146567,,1751712536,960788000,fcu
2025/07/05/17:48:57.255120,9959,1751712537,253306875,,1751712537,40462000,fcu
2025/07/05/17:48:57.353665,9960,1751712537,352903539,,1751712537,140878000,fcu
2025/07/05/17:48:57.552876,9961,1751712537,552286946,,1751712537,340804000,fcu
2025/07/05/17:48:57.655627,9962,1751712537,654975417,,1751712537,443929000,fcu
2025/07/05/17:48:57.753331,9963,1751712537,752407983,,1751712537,541079000,fcu
2025/07/05/17:48:57.854787,9964,1751712537,853323280,,1751712537,640468000,fcu
2025/07/05/17:48:57.952312,9965,1751712537,951746848,,1751712537,740765000,fcu
2025/07/05/17:48:58.074685,9966,1751712538,73746191,,1751712537,860477000,fcu
2025/07/05/17:48:58.151967,9967,1751712538,151584811,,1751712537,940660000,fcu
2025/07/05/17:48:58.251902,9968,1751712538,251583405,,1751712538,40781000,fcu
2025/07/05/17:48:58.393243,9969,1751712538,392974904,,1751712538,181752000,fcu
2025/07/05/17:48:58.552925,9970,1751712538,552230628,,1751712538,340425000,fcu
2025/07/05/17:48:58.635270,9971,1751712538,634703587,,1751712538,423487000,fcu
2025/07/05/17:48:58.712928,9972,1751712538,712558846,,1751712538,501519000,fcu
2025/07/05/17:48:58.813277,9973,1751712538,813098283,,1751712538,601701000,fcu
2025/07/05/17:48:58.912905,9974,1751712538,912826298,,1751712538,701536000,fcu
2025/07/05/17:48:59.012942,9975,1751712539,12521822,,1751712538,801921000,fcu
2025/07/05/17:48:59.093085,9976,1751712539,92825307,,1751712538,882248000,fcu
2025/07/05/17:48:59.193151,9977,1751712539,192832767,,1751712538,981988000,fcu
2025/07/05/17:48:59.273050,9978,1751712539,272914258,,1751712539,61330000,fcu
2025/07/05/17:48:59.415477,9979,1751712539,413906515,,1751712539,202698000,fcu
2025/07/05/17:48:59.593550,9980,1751712539,592735389,,1751712539,381739000,fcu
2025/07/05/17:48:59.692890,9981,1751712539,692473021,,1751712539,481469000,fcu
2025/07/05/17:48:59.772036,9982,1751712539,771502883,,1751712539,561115000,fcu
2025/07/05/17:48:59.894056,9983,1751712539,893815704,,1751712539,681881000,fcu
2025/07/05/17:49:00.014244,9984,1751712540,13447224,,1751712539,802203000,fcu
2025/07/05/17:49:00.113583,9985,1751712540,113111517,,1751712539,901345000,fcu
2025/07/05/17:49:00.193283,9986,1751712540,192933713,,1751712539,982250000,fcu
2025/07/05/17:49:00.315407,9987,1751712540,312807747,,1751712540,101284000,fcu
2025/07/05/17:49:00.433257,9988,1751712540,432955832,,1751712540,221425000,fcu
2025/07/05/17:49:00.593169,9989,1751712540,592941877,,1751712540,381368000,fcu
2025/07/05/17:49:00.675008,9990,1751712540,673655013,,1751712540,461367000,fcu
2025/07/05/17:49:00.793352,9991,1751712540,792709173,,1751712540,581665000,fcu
2025/07/05/17:49:00.894909,9992,1751712540,893119785,,1751712540,682226000,fcu
2025/07/05/17:49:00.993581,9993,1751712540,992955607,,1751712540,782021000,fcu
2025/07/05/17:49:01.093172,9994,1751712541,92976985,,1751712540,881465000,fcu
2025/07/05/17:49:01.193571,9995,1751712541,193147417,,1751712540,981680000,fcu
2025/07/05/17:49:01.274219,9996,1751712541,272933074,,1751712541,61129000,fcu
2025/07/05/17:49:01.452313,9997,1751712541,452181065,,1751712541,240446000,fcu
2025/07/05/17:49:01.593580,9998,1751712541,593265615,,1751712541,381514000,fcu
2025/07/05/17:49:01.675352,9999,1751712541,674721314,,1751712541,461788000,fcu
2025/07/05/17:49:01.773685,10000,1751712541,772423905,,1751712541,560912000,fcu
2025/07/05/17:49:01.852298,10001,1751712541,851981757,,1751712541,641065000,fcu
2025/07/05/17:49:01.993559,10002,1751712541,993268622,,1751712541,781525000,fcu
2025/07/05/17:49:02.093399,10003,1751712542,93046480,,1751712541,881392000,fcu
2025/07/05/17:49:02.174184,10004,1751712542,172214098,,1751712541,961139000,fcu
2025/07/05/17:49:02.275486,10005,1751712542,274385990,,1751712542,61406000,fcu
2025/07/05/17:49:02.352262,10006,1751712542,352028502,,1751712542,140810000,fcu
2025/07/05/17:49:02.513430,10007,1751712542,513168423,,1751712542,301990000,fcu
2025/07/05/17:49:02.613765,10008,1751712542,613307886,,1751712542,402217000,fcu
2025/07/05/17:49:02.692830,10009,1751712542,692380307,,1751712542,481720000,fcu
2025/07/05/17:49:02.771622,10010,1751712542,771369646,,1751712542,561016000,fcu
2025/07/05/17:49:02.893528,10011,1751712542,893119489,,1751712542,681400000,fcu
2025/07/05/17:49:02.993306,10012,1751712542,993090288,,1751712542,781928000,fcu
2025/07/05/17:49:03.072871,10013,1751712543,72199518,,1751712542,861025000,fcu
2025/07/05/17:49:03.193080,10014,1751712543,192628336,,1751712542,981745000,fcu
2025/07/05/17:49:03.274887,10015,1751712543,273374626,,1751712543,61460000,fcu
2025/07/05/17:49:03.374988,10016,1751712543,373390243,,1751712543,161367000,fcu
2025/07/05/17:49:03.552420,10017,1751712543,551652301,,1751712543,340934000,fcu
2025/07/05/17:49:03.652179,10018,1751712543,651644263,,1751712543,440776000,fcu
