time,.data
2025/07/05/17:48:23.017191,22
2025/07/05/17:48:23.095270,22
2025/07/05/17:48:23.195614,21
2025/07/05/17:48:23.274085,21
2025/07/05/17:48:23.353631,21
2025/07/05/17:48:23.533568,21
2025/07/05/17:48:23.633897,22
2025/07/05/17:48:23.714930,22
2025/07/05/17:48:23.817221,22
2025/07/05/17:48:23.895158,22
2025/07/05/17:48:24.017215,22
2025/07/05/17:48:24.094684,22
2025/07/05/17:48:24.174185,22
2025/07/05/17:48:24.253554,21
2025/07/05/17:48:24.354314,21
2025/07/05/17:48:24.533972,21
2025/07/05/17:48:24.653997,21
2025/07/05/17:48:24.753655,21
2025/07/05/17:48:24.853547,21
2025/07/05/17:48:24.953454,21
2025/07/05/17:48:25.053661,21
2025/07/05/17:48:25.153550,21
2025/07/05/17:48:25.253780,22
2025/07/05/17:48:25.353777,22
2025/07/05/17:48:25.514536,21
2025/07/05/17:48:25.614560,21
2025/07/05/17:48:25.694502,21
2025/07/05/17:48:25.794499,21
2025/07/05/17:48:25.873741,21
2025/07/05/17:48:25.995522,21
2025/07/05/17:48:26.094565,21
2025/07/05/17:48:26.173387,21
2025/07/05/17:48:26.253748,21
2025/07/05/17:48:26.353546,21
2025/07/05/17:48:26.514522,20
2025/07/05/17:48:26.615312,21
2025/07/05/17:48:26.694640,21
2025/07/05/17:48:26.773553,21
2025/07/05/17:48:26.873401,21
2025/07/05/17:48:26.953693,21
2025/07/05/17:48:27.053644,21
2025/07/05/17:48:27.133612,21
2025/07/05/17:48:27.236453,21
2025/07/05/17:48:27.314575,21
2025/07/05/17:48:27.495168,21
2025/07/05/17:48:27.594863,21
2025/07/05/17:48:27.673462,21
2025/07/05/17:48:27.795479,22
2025/07/05/17:48:27.894477,22
2025/07/05/17:48:27.994184,22
2025/07/05/17:48:28.094875,22
2025/07/05/17:48:28.195588,21
2025/07/05/17:48:28.273510,21
2025/07/05/17:48:28.395287,21
2025/07/05/17:48:28.553385,21
2025/07/05/17:48:28.633129,21
2025/07/05/17:48:28.733357,21
2025/07/05/17:48:28.853613,21
2025/07/05/17:48:28.994903,21
2025/07/05/17:48:29.094539,21
2025/07/05/17:48:29.175234,21
2025/07/05/17:48:29.295224,21
2025/07/05/17:48:29.418245,21
2025/07/05/17:48:29.575128,21
2025/07/05/17:48:29.654644,21
2025/07/05/17:48:29.753846,21
2025/07/05/17:48:29.853758,21
2025/07/05/17:48:29.935056,21
2025/07/05/17:48:30.036216,21
2025/07/05/17:48:30.114362,21
2025/07/05/17:48:30.195175,21
2025/07/05/17:48:30.294757,21
2025/07/05/17:48:30.375691,21
2025/07/05/17:48:30.555172,21
2025/07/05/17:48:30.655323,21
2025/07/05/17:48:30.733340,21
2025/07/05/17:48:30.833814,21
2025/07/05/17:48:30.914341,21
2025/07/05/17:48:31.016882,21
2025/07/05/17:48:31.094585,21
2025/07/05/17:48:31.195497,21
2025/07/05/17:48:31.274986,21
2025/07/05/17:48:31.395649,21
2025/07/05/17:48:31.575032,21
2025/07/05/17:48:31.675917,21
2025/07/05/17:48:31.794875,21
2025/07/05/17:48:31.875443,21
2025/07/05/17:48:31.995238,21
2025/07/05/17:48:32.093876,21
2025/07/05/17:48:32.175107,21
2025/07/05/17:48:32.274945,21
2025/07/05/17:48:32.354111,21
2025/07/05/17:48:32.533324,21
2025/07/05/17:48:32.633909,21
2025/07/05/17:48:32.714832,21
2025/07/05/17:48:32.817051,21
2025/07/05/17:48:32.894255,21
2025/07/05/17:48:32.995292,21
2025/07/05/17:48:33.075135,21
2025/07/05/17:48:33.195053,21
2025/07/05/17:48:33.294291,21
2025/07/05/17:48:33.374917,21
2025/07/05/17:48:33.555850,21
2025/07/05/17:48:33.655326,21
2025/07/05/17:48:33.775017,21
2025/07/05/17:48:33.854046,21
2025/07/05/17:48:33.975110,21
2025/07/05/17:48:34.075211,21
2025/07/05/17:48:34.194184,21
2025/07/05/17:48:34.274826,21
2025/07/05/17:48:34.394602,21
2025/07/05/17:48:34.595082,21
2025/07/05/17:48:34.675437,21
2025/07/05/17:48:34.775958,21
2025/07/05/17:48:34.853407,21
2025/07/05/17:48:34.995164,21
2025/07/05/17:48:35.094162,21
2025/07/05/17:48:35.175374,21
2025/07/05/17:48:35.274925,21
2025/07/05/17:48:35.418263,21
2025/07/05/17:48:35.574667,21
2025/07/05/17:48:35.675629,21
2025/07/05/17:48:35.774658,21
2025/07/05/17:48:35.874813,21
2025/07/05/17:48:35.994355,21
2025/07/05/17:48:36.114675,21
2025/07/05/17:48:36.214875,21
2025/07/05/17:48:36.294461,21
2025/07/05/17:48:36.436376,21
2025/07/05/17:48:36.594351,21
2025/07/05/17:48:36.674497,21
2025/07/05/17:48:36.794881,21
2025/07/05/17:48:36.894886,21
2025/07/05/17:48:36.995176,21
2025/07/05/17:48:37.094260,21
2025/07/05/17:48:37.195586,21
2025/07/05/17:48:37.274728,21
2025/07/05/17:48:37.394214,21
2025/07/05/17:48:37.553441,21
2025/07/05/17:48:37.655375,21
2025/07/05/17:48:37.753085,21
2025/07/05/17:48:37.853282,21
2025/07/05/17:48:37.994651,21
2025/07/05/17:48:38.075096,21
2025/07/05/17:48:38.174928,21
2025/07/05/17:48:38.294941,20
2025/07/05/17:48:38.418817,20
2025/07/05/17:48:38.594468,20
2025/07/05/17:48:38.675364,20
2025/07/05/17:48:38.774653,20
2025/07/05/17:48:38.874886,20
2025/07/05/17:48:38.995080,20
2025/07/05/17:48:39.075367,20
2025/07/05/17:48:39.194032,20
2025/07/05/17:48:39.274825,20
2025/07/05/17:48:39.375118,20
2025/07/05/17:48:39.554646,20
2025/07/05/17:48:39.654685,20
2025/07/05/17:48:39.753968,20
2025/07/05/17:48:39.855608,20
2025/07/05/17:48:39.953563,20
2025/07/05/17:48:40.053771,20
2025/07/05/17:48:40.155715,20
2025/07/05/17:48:40.254977,21
2025/07/05/17:48:40.332974,21
2025/07/05/17:48:40.516513,21
2025/07/05/17:48:40.594294,21
2025/07/05/17:48:40.674322,21
2025/07/05/17:48:40.775637,21
2025/07/05/17:48:40.874902,21
2025/07/05/17:48:40.995171,21
2025/07/05/17:48:41.094002,21
2025/07/05/17:48:41.175117,21
2025/07/05/17:48:41.275064,19
2025/07/05/17:48:41.418569,20
2025/07/05/17:48:41.594810,20
2025/07/05/17:48:41.675291,20
2025/07/05/17:48:41.775332,20
2025/07/05/17:48:41.894078,20
2025/07/05/17:48:41.994955,21
2025/07/05/17:48:42.074356,21
2025/07/05/17:48:42.153966,21
2025/07/05/17:48:42.253506,21
2025/07/05/17:48:42.354041,21
2025/07/05/17:48:42.533907,19
2025/07/05/17:48:42.616919,20
2025/07/05/17:48:42.694004,20
2025/07/05/17:48:42.795387,19
2025/07/05/17:48:42.893900,19
2025/07/05/17:48:43.014219,19
2025/07/05/17:48:43.094131,19
2025/07/05/17:48:43.195193,20
2025/07/05/17:48:43.275574,20
2025/07/05/17:48:43.454126,20
2025/07/05/17:48:43.594715,20
2025/07/05/17:48:43.694141,21
2025/07/05/17:48:43.794732,21
2025/07/05/17:48:43.933938,20
2025/07/05/17:48:44.035719,20
2025/07/05/17:48:44.115451,20
2025/07/05/17:48:44.216355,20
2025/07/05/17:48:44.294043,20
2025/07/05/17:48:44.475928,20
2025/07/05/17:48:44.595662,20
2025/07/05/17:48:44.693833,20
2025/07/05/17:48:44.774677,20
2025/07/05/17:48:44.894195,21
2025/07/05/17:48:44.995426,21
2025/07/05/17:48:45.074409,21
2025/07/05/17:48:45.174784,21
2025/07/05/17:48:45.252904,21
2025/07/05/17:48:45.352771,21
2025/07/05/17:48:45.532926,21
2025/07/05/17:48:45.632771,20
2025/07/05/17:48:45.715323,20
2025/07/05/17:48:45.816844,20
2025/07/05/17:48:45.914398,20
2025/07/05/17:48:46.014692,21
2025/07/05/17:48:46.093856,21
2025/07/05/17:48:46.194281,21
2025/07/05/17:48:46.274621,21
2025/07/05/17:48:46.394114,21
2025/07/05/17:48:46.574736,20
2025/07/05/17:48:46.676127,20
2025/07/05/17:48:46.794601,20
2025/07/05/17:48:46.874433,20
2025/07/05/17:48:46.994225,20
2025/07/05/17:48:47.094366,21
2025/07/05/17:48:47.174226,21
2025/07/05/17:48:47.293840,22
2025/07/05/17:48:47.418718,22
2025/07/05/17:48:47.594250,22
2025/07/05/17:48:47.672828,22
2025/07/05/17:48:47.774982,22
2025/07/05/17:48:47.875465,22
2025/07/05/17:48:47.994310,22
2025/07/05/17:48:48.094466,22
2025/07/05/17:48:48.194463,22
2025/07/05/17:48:48.293814,22
2025/07/05/17:48:48.374691,22
2025/07/05/17:48:48.553179,22
2025/07/05/17:48:48.653330,22
2025/07/05/17:48:48.774639,22
2025/07/05/17:48:48.854950,21
2025/07/05/17:48:48.953421,21
2025/07/05/17:48:49.054828,21
2025/07/05/17:48:49.132146,21
2025/07/05/17:48:49.232806,21
2025/07/05/17:48:49.314950,21
2025/07/05/17:48:49.454453,22
2025/07/05/17:48:49.574907,22
2025/07/05/17:48:49.675072,22
2025/07/05/17:48:49.794286,22
2025/07/05/17:48:49.874585,22
2025/07/05/17:48:49.994373,22
2025/07/05/17:48:50.074334,21
2025/07/05/17:48:50.174258,21
2025/07/05/17:48:50.254590,21
2025/07/05/17:48:50.353343,21
2025/07/05/17:48:50.532447,22
2025/07/05/17:48:50.636298,21
2025/07/05/17:48:50.714833,21
2025/07/05/17:48:50.814323,21
2025/07/05/17:48:50.894130,21
2025/07/05/17:48:51.015380,22
2025/07/05/17:48:51.094217,22
2025/07/05/17:48:51.194434,22
2025/07/05/17:48:51.274592,22
2025/07/05/17:48:51.374880,22
2025/07/05/17:48:51.554258,21
2025/07/05/17:48:51.652474,21
2025/07/05/17:48:51.732375,21
2025/07/05/17:48:51.832887,21
2025/07/05/17:48:51.913435,21
2025/07/05/17:48:52.032999,21
2025/07/05/17:48:52.132543,21
2025/07/05/17:48:52.214877,21
2025/07/05/17:48:52.293662,21
2025/07/05/17:48:52.453789,21
2025/07/05/17:48:52.574680,21
2025/07/05/17:48:52.675372,20
2025/07/05/17:48:52.794543,20
2025/07/05/17:48:52.874957,20
2025/07/05/17:48:52.994215,20
2025/07/05/17:48:53.094114,20
2025/07/05/17:48:53.193801,20
2025/07/05/17:48:53.274916,21
2025/07/05/17:48:53.419030,21
2025/07/05/17:48:53.594511,21
2025/07/05/17:48:53.693626,21
2025/07/05/17:48:53.774513,21
2025/07/05/17:48:53.893696,21
2025/07/05/17:48:53.994478,21
2025/07/05/17:48:54.074320,21
2025/07/05/17:48:54.194495,21
2025/07/05/17:48:54.293937,21
2025/07/05/17:48:54.375025,21
2025/07/05/17:48:54.553550,21
2025/07/05/17:48:54.652965,21
2025/07/05/17:48:54.753095,21
2025/07/05/17:48:54.854111,21
2025/07/05/17:48:54.953223,21
2025/07/05/17:48:55.035166,21
2025/07/05/17:48:55.113411,21
2025/07/05/17:48:55.216245,21
2025/07/05/17:48:55.293488,21
2025/07/05/17:48:55.454439,20
2025/07/05/17:48:55.574443,20
2025/07/05/17:48:55.693366,21
2025/07/05/17:48:55.775052,21
2025/07/05/17:48:55.852944,22
2025/07/05/17:48:55.994097,22
2025/07/05/17:48:56.074443,22
2025/07/05/17:48:56.174541,22
2025/07/05/17:48:56.254068,22
2025/07/05/17:48:56.352862,22
2025/07/05/17:48:56.513300,22
2025/07/05/17:48:56.593723,22
2025/07/05/17:48:56.693611,22
2025/07/05/17:48:56.793417,22
2025/07/05/17:48:56.874317,22
2025/07/05/17:48:56.953469,22
2025/07/05/17:48:57.054364,22
2025/07/05/17:48:57.174701,22
2025/07/05/17:48:57.255043,22
2025/07/05/17:48:57.353542,22
2025/07/05/17:48:57.552821,22
2025/07/05/17:48:57.655583,22
2025/07/05/17:48:57.753139,22
2025/07/05/17:48:57.854609,22
2025/07/05/17:48:57.952134,22
2025/07/05/17:48:58.054832,22
2025/07/05/17:48:58.151917,22
2025/07/05/17:48:58.251849,22
2025/07/05/17:48:58.351954,22
2025/07/05/17:48:58.552895,22
2025/07/05/17:48:58.635213,22
2025/07/05/17:48:58.712904,22
2025/07/05/17:48:58.792979,22
2025/07/05/17:48:58.912861,22
2025/07/05/17:48:59.012902,22
2025/07/05/17:48:59.093071,22
2025/07/05/17:48:59.193108,22
2025/07/05/17:48:59.272993,22
2025/07/05/17:48:59.415162,22
2025/07/05/17:48:59.593461,22
2025/07/05/17:48:59.692877,22
2025/07/05/17:48:59.771912,22
2025/07/05/17:48:59.893973,21
2025/07/05/17:49:00.014139,22
2025/07/05/17:49:00.094703,22
2025/07/05/17:49:00.193272,22
2025/07/05/17:49:00.294184,21
2025/07/05/17:49:00.433211,21
2025/07/05/17:49:00.572901,21
2025/07/05/17:49:00.674870,21
2025/07/05/17:49:00.793246,21
2025/07/05/17:49:00.894581,22
2025/07/05/17:49:00.993526,22
2025/07/05/17:49:01.072336,22
2025/07/05/17:49:01.193532,22
2025/07/05/17:49:01.273968,22
2025/07/05/17:49:01.452235,22
2025/07/05/17:49:01.572008,22
2025/07/05/17:49:01.675253,22
2025/07/05/17:49:01.753942,22
2025/07/05/17:49:01.852248,21
2025/07/05/17:49:01.993529,21
2025/07/05/17:49:02.074632,20
2025/07/05/17:49:02.173774,20
2025/07/05/17:49:02.275418,21
2025/07/05/17:49:02.352242,21
2025/07/05/17:49:02.513348,22
2025/07/05/17:49:02.613716,21
2025/07/05/17:49:02.692799,21
2025/07/05/17:49:02.771610,21
2025/07/05/17:49:02.875113,21
2025/07/05/17:49:02.993192,21
2025/07/05/17:49:03.072535,21
2025/07/05/17:49:03.193004,21
2025/07/05/17:49:03.274680,21
2025/07/05/17:49:03.374862,21
2025/07/05/17:49:03.552357,21
2025/07/05/17:49:03.652090,21
