time,.layout.dim,.layout.data_offset,.data
2025/07/05/17:48:06.256089,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.355378,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.356577,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.356669,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.535476,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.537339,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.537536,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.635135,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.635621,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.636554,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.716350,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.716371,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.717140,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.819960,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.821684,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.822990,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.896476,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.897051,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.897738,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:06.999590,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.000275,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.001229,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.075939,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.076354,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.077245,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.175651,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.176011,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.177353,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.255261,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.255996,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.256389,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.355516,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.356808,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.356902,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.535172,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.535618,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.536624,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.637916,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.638465,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.639722,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.736270,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.736519,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.737298,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.835764,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.836169,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.836913,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.955543,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.956190,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:07.956828,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.060228,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.061809,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.063157,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.154095,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.154151,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.154551,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.255306,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.255687,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.256179,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.355270,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.355957,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.356053,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.555860,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.556202,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.556921,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.655235,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.656144,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.656150,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.754364,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.754744,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.755205,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.834608,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.835284,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.835664,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.935425,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.935944,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:08.936967,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.035280,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.035737,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.036289,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.134986,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.136021,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.137090,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.234143,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.234307,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.234507,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.335482,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.335790,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.336666,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.496569,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.497307,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.498005,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.597309,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.597326,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.598229,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.676028,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.676349,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.676762,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.776660,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.777197,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.777263,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.856015,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.856382,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.856961,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.956081,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.956310,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:09.957112,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.055773,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.057102,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.057233,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.155057,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.155519,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.156288,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.255047,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.255828,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.255982,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.355412,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.356127,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.356956,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.515862,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.516624,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.517214,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.617848,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.618020,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.618239,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.714686,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.714920,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.715041,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.817604,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.817686,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.817940,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.896290,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.897155,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:10.897252,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.018914,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.019584,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.019845,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.095684,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.096112,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.097436,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.196823,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.197629,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.197832,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.278262,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.278272,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.278280,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.357680,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.358424,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.360041,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.555592,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.556439,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.556993,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.634873,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.635433,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.636865,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.735544,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.735956,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.737059,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.818230,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.818352,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.819047,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.918129,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.918133,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:11.918514,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.019151,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.019436,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.019765,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.095729,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.096212,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.096874,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.196575,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.196951,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.197865,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.276118,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.276679,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.277439,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.375181,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.375422,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.376027,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.534848,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.535294,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.536134,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.636047,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.636155,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.636158,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.715417,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.715700,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.716389,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.818362,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.819713,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.819950,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.896523,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.896540,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:12.897209,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.018504,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.018954,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.019487,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.096458,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.097857,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.097960,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.176883,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.177370,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.177988,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.257931,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.257955,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.259639,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.355484,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.355689,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.356740,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.555016,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.555234,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.556146,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.656013,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.656618,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.657586,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.754923,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.755599,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.756729,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.854658,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.855093,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.856351,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.955933,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.957164,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:13.957177,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.055624,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.056195,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.056551,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.155091,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.156303,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.156311,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.235482,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.235492,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.235530,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.335987,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.336547,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.337573,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.476107,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.476816,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.477716,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.596410,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.596617,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.597576,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.675606,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.677115,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.677185,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.777141,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.777244,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.777273,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.855797,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.857061,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.857357,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.975472,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.976572,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:14.976592,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.055051,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.055505,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.056686,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.154965,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.156108,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.156116,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.255069,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.255846,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.256246,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.354978,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.355640,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.356503,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.536693,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.536894,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.536902,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.635364,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.636770,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.636834,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.715537,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.716060,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.716714,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.818476,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.819650,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.820071,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.896018,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.896955,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.897089,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.996903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.997168,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:15.998082,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.075964,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.076594,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.077385,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.174860,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.176128,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.176533,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.254685,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:48:16.255316,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
