time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2025/07/05/17:47:58.017840,9397,1751712477,985147008,map,-0.24620957285095219,-0.31524727792092305,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.095922,9398,1751712477,985147008,map,-0.24620957285095219,-0.31524727792092305,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.195921,9399,1751712478,185147008,map,-0.2646752908147736,-0.33889082376499224,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.274203,9400,1751712478,185147008,map,-0.2646752908147736,-0.33889082376499224,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.396123,9401,1751712478,185147008,map,-0.2646752908147736,-0.33889082376499224,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.554211,9402,1751712478,385147008,map,-0.24620957285095219,-0.31524727792092305,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.637474,9403,1751712478,585147008,map,-0.23389909420840457,-0.29948491402487687,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.734152,9404,1751712478,585147008,map,-0.23389909420840457,-0.29948491402487687,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.838052,9405,1751712478,785147008,map,-0.18465717963821413,-0.23643545844069228,0.0,0.0,0.0,0.0
2025/07/05/17:47:58.934636,9406,1751712478,785147008,map,-0.18465717963821413,-0.23643545844069228,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.054496,9407,1751712478,985147008,map,-0.27698576945732123,-0.3546531876610384,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.174467,9408,1751712478,985147008,map,-0.27698576945732123,-0.3546531876610384,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.274726,9409,1751712479,185147008,map,-0.24005433352967837,-0.3073660959729,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.415751,9410,1751712479,386147008,map,-0.24005433352967837,-0.3073660959729,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.595999,9411,1751712479,386147008,map,-0.24005433352967837,-0.3073660959729,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.674583,9412,1751712479,586147008,map,-0.1354152650680237,-0.17338600285650768,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.774457,9413,1751712479,586147008,map,-0.1354152650680237,-0.17338600285650768,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.895741,9414,1751712479,786147008,map,-0.24005433352967837,-0.3073660959729,0.0,0.0,0.0,0.0
2025/07/05/17:47:59.996498,9415,1751712479,986147008,map,-0.1415705043892975,-0.18126718480453075,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.074799,9416,1751712479,986147008,map,-0.1415705043892975,-0.18126718480453075,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.174389,9417,1751712479,986147008,map,-0.1415705043892975,-0.18126718480453075,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.256277,9418,1751712480,186147008,map,-0.17234670099566654,-0.22067309454464615,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.355141,9419,1751712480,186147008,map,-0.17234670099566654,-0.22067309454464615,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.534418,9420,1751712480,386147008,map,-0.16619146167439272,-0.21279191259662306,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.634195,9421,1751712480,586147008,map,-0.22774385488713075,-0.2916037320768538,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.715433,9422,1751712480,586147008,map,-0.22774385488713075,-0.2916037320768538,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.796423,9423,1751712480,784147008,map,-0.3077619660636902,-0.3940590974011538,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.895654,9424,1751712480,784147008,map,-0.3077619660636902,-0.3940590974011538,0.0,0.0,0.0,0.0
2025/07/05/17:48:00.974233,9425,1751712480,784147008,map,-0.3077619660636902,-0.3940590974011538,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.095849,9426,1751712480,984147008,map,-0.18465717963821413,-0.23643545844069228,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.174807,9427,1751712480,984147008,map,-0.18465717963821413,-0.23643545844069228,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.274439,9428,1751712481,184147008,map,-0.20927813692330938,-0.2679601862327846,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.396404,9429,1751712481,184147008,map,-0.20927813692330938,-0.2679601862327846,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.574611,9430,1751712481,384147008,map,-0.25236481217222595,-0.3231284598689461,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.675531,9431,1751712481,584147008,map,-0.2646752908147736,-0.33889082376499224,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.796132,9432,1751712481,784147008,map,-0.19696765828076174,-0.25219782233673843,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.874749,9433,1751712481,784147008,map,-0.19696765828076174,-0.25219782233673843,0.0,0.0,0.0,0.0
2025/07/05/17:48:01.996845,9434,1751712481,984147008,map,-0.25236481217222595,-0.3231284598689461,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.095355,9435,1751712481,984147008,map,-0.25236481217222595,-0.3231284598689461,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.174773,9436,1751712481,984147008,map,-0.25236481217222595,-0.3231284598689461,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.295629,9437,1751712482,184147008,map,-0.27698576945732123,-0.3546531876610384,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.418166,9438,1751712482,384147008,map,-0.09309054238422401,-0.4912577235205682,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.595976,9439,1751712482,584147008,map,-0.061439757973587854,-0.324230097523575,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.695395,9440,1751712482,584147008,map,-0.061439757973587854,-0.324230097523575,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.774373,9441,1751712482,584147008,map,-0.061439757973587854,-0.324230097523575,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.875395,9442,1751712482,784147008,map,0.03491520297168749,-0.5188264918076619,0.0,0.0,0.0,0.0
2025/07/05/17:48:02.996369,9443,1751712482,984147008,map,0.022157724962801672,-0.32925527364717005,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.074929,9444,1751712482,984147008,map,0.022157724962801672,-0.32925527364717005,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.174282,9445,1751712482,984147008,map,0.022157724962801672,-0.32925527364717005,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.274728,9446,1751712483,184147008,map,0.034243756760693495,-0.5088490592728991,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.374551,9447,1751712483,184147008,map,0.034243756760693495,-0.5088490592728991,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.554407,9448,1751712483,384147008,map,0.022157724962801672,-0.32925527364717005,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.654608,9449,1751712483,584147008,map,0.02350061738478965,-0.3492101387166955,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.775260,9450,1751712483,584147008,map,0.02350061738478965,-0.3492101387166955,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.854253,9451,1751712483,784147008,map,0.03021507949472955,-0.4489844640643228,0.0,0.0,0.0,0.0
2025/07/05/17:48:03.975119,9452,1751712483,784147008,map,0.03021507949472955,-0.4489844640643228,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.097275,9453,1751712483,984147008,map,0.014771816641867781,-0.21950351576478003,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.195989,9454,1751712484,182147008,map,0.03491520297168749,-0.5188264918076619,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.275218,9455,1751712484,182147008,map,0.03491520297168749,-0.5188264918076619,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.396388,9456,1751712484,382147008,map,0.251427794946204,-0.6318101486431582,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.574205,9457,1751712484,382147008,map,0.251427794946204,-0.6318101486431582,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.695708,9458,1751712484,582147008,map,0.1848733786369147,-0.4645662857670281,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.775471,9459,1751712484,582147008,map,0.1848733786369147,-0.4645662857670281,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.917097,9460,1751712484,782147008,map,0.14050376776405515,-0.3530703771829413,0.0,0.0,0.0,0.0
2025/07/05/17:48:04.996210,9461,1751712484,982147008,map,0.18802727640345057,-0.38671144711309025,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.095426,9462,1751712484,982147008,map,0.18802727640345057,-0.38671144711309025,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.174217,9463,1751712484,982147008,map,0.18802727640345057,-0.38671144711309025,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.274581,9464,1751712485,182147008,map,0.2011454584781099,-0.41369131551632915,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.418331,9465,1751712485,382147008,map,0.14911693709354373,-0.413961518829758,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.596026,9466,1751712485,582147008,map,0.3100827461404148,-0.5598648859734098,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.695890,9467,1751712485,582147008,map,0.3100827461404148,-0.5598648859734098,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.774118,9468,1751712485,582147008,map,0.3100827461404148,-0.5598648859734098,0.0,0.0,0.0,0.0
2025/07/05/17:48:05.894866,9469,1751712485,782147008,map,0.35618432823091994,-0.62572575807832,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.017898,9470,1751712485,982147008,map,0.4132440170481227,-0.6732973951931872,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.095238,9471,1751712485,982147008,map,0.4132440170481227,-0.6732973951931872,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.196388,9472,1751712486,182147008,map,0.30498713790539816,-0.4211684291495193,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.274495,9473,1751712486,182147008,map,0.30498713790539816,-0.4211684291495193,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.374334,9474,1751712486,182147008,map,0.30498713790539816,-0.4211684291495193,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.553984,9475,1751712486,382147008,map,0.31671741244022117,-0.43736721488603925,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.654014,9476,1751712486,582147008,map,0.46328476630817983,-0.5247544428652083,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.734107,9477,1751712486,582147008,map,0.46328476630817983,-0.5247544428652083,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.833871,9478,1751712486,782147008,map,0.3884730520916411,-0.45726216528224267,0.0,0.0,0.0,0.0
2025/07/05/17:48:06.915109,9479,1751712486,782147008,map,0.3884730520916411,-0.45726216528224267,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.019392,9480,1751712486,982147008,map,0.32155820640748656,-0.328938170317767,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.095358,9481,1751712486,982147008,map,0.32155820640748656,-0.328938170317767,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.196441,9482,1751712487,182147008,map,0.3734268217595837,-0.469630076539542,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.274207,9483,1751712487,182147008,map,0.3734268217595837,-0.469630076539542,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.396274,9484,1751712487,382147008,map,0.4977078199684503,-0.5202758171799383,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.554225,9485,1751712487,382147008,map,0.4977078199684503,-0.5202758171799383,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.654936,9486,1751712487,582147008,map,0.38533674499054704,-0.4063441804186326,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.753959,9487,1751712487,582147008,map,0.38533674499054704,-0.4063441804186326,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.854252,9488,1751712487,782147008,map,0.36275808500545487,-0.3584781328940096,0.0,0.0,0.0,0.0
2025/07/05/17:48:07.995621,9489,1751712487,982147008,map,0.5291659836776612,-0.6264051099076803,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.094641,9490,1751712487,982147008,map,0.5291659836776612,-0.6264051099076803,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.175484,9491,1751712487,982147008,map,0.5291659836776612,-0.6264051099076803,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.275840,9492,1751712488,182147008,map,0.5743780195118772,-0.6129354702589935,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.418408,9493,1751712488,382147008,map,0.42074558286283603,-0.4136099061935199,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.595709,9494,1751712488,582147008,map,0.6606277408397809,-0.5506096512348174,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.695199,9495,1751712488,582147008,map,0.6606277408397809,-0.5506096512348174,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.775989,9496,1751712488,582147008,map,0.6606277408397809,-0.5506096512348174,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.854847,9497,1751712488,782147008,map,0.4446346232427879,-0.34044096670897894,0.0,0.0,0.0,0.0
2025/07/05/17:48:08.955134,9498,1751712488,782147008,map,0.4446346232427879,-0.34044096670897894,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.054094,9499,1751712488,982147008,map,0.246137023580829,-0.1884583922853276,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.154807,9500,1751712488,982147008,map,0.246137023580829,-0.1884583922853276,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.255052,9501,1751712489,182147008,map,0.5119523723762847,-0.5062655117804232,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.354018,9502,1751712489,182147008,map,0.5119523723762847,-0.5062655117804232,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.516505,9503,1751712489,382147008,map,0.3825246667859695,-0.3522426426489033,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.617387,9504,1751712489,582147008,map,0.5919992068298964,-0.44400105755817015,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.695268,9505,1751712489,582147008,map,0.5919992068298964,-0.44400105755817015,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.796291,9506,1751712489,782147008,map,0.6598738330604735,-0.5669801799376044,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.894672,9507,1751712489,782147008,map,0.6598738330604735,-0.5669801799376044,0.0,0.0,0.0,0.0
2025/07/05/17:48:09.975391,9508,1751712489,782147008,map,0.6598738330604735,-0.5669801799376044,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.094864,9509,1751712489,982147008,map,0.5346712751900943,-0.35174796017404064,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.195407,9510,1751712490,182147008,map,0.8794138501534265,-0.4546771163785643,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.275047,9511,1751712490,182147008,map,0.8794138501534265,-0.4546771163785643,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.396190,9512,1751712490,382147008,map,0.9402562314407463,-0.30986806746879514,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.554898,9513,1751712490,382147008,map,0.9402562314407463,-0.30986806746879514,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.634499,9514,1751712490,582147008,map,1.099021174110582,-0.42959569231615646,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.733875,9515,1751712490,582147008,map,1.099021174110582,-0.42959569231615646,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.833878,9516,1751712490,782147008,map,0.7351309010424455,-0.2892793776481866,0.0,0.0,0.0,0.0
2025/07/05/17:48:10.933837,9517,1751712490,782147008,map,0.7351309010424455,-0.2892793776481866,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.034073,9518,1751712490,982147008,map,0.8982966143822908,-0.3091329691076542,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.114652,9519,1751712490,982147008,map,0.8982966143822908,-0.3091329691076542,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.217977,9520,1751712491,181147008,map,1.0713466783501102,-0.3265215073899199,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.294858,9521,1751712491,181147008,map,1.0713466783501102,-0.3265215073899199,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.419005,9522,1751712491,381147008,map,0.7333648554051674,-0.1570859282576193,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.575870,9523,1751712491,381147008,map,0.7333648554051674,-0.1570859282576193,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.653928,9524,1751712491,581147008,map,0.935684994851146,-0.40607091795696365,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.754384,9525,1751712491,581147008,map,0.935684994851146,-0.40607091795696365,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.833521,9526,1751712491,781147008,map,0.9491015915006974,-0.49407101616148613,0.0,0.0,0.0,0.0
2025/07/05/17:48:11.933885,9527,1751712491,781147008,map,0.9491015915006974,-0.49407101616148613,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.033859,9528,1751712491,981147008,map,0.9810704872236029,-0.519230872636482,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.116178,9529,1751712491,981147008,map,0.9810704872236029,-0.519230872636482,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.217513,9530,1751712492,181147008,map,0.9057403297537917,-0.39966793098457715,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.295044,9531,1751712492,181147008,map,0.9057403297537917,-0.39966793098457715,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.437782,9532,1751712492,381147008,map,0.9949668985864165,-0.22459045108224748,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.555909,9533,1751712492,381147008,map,0.9949668985864165,-0.22459045108224748,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.654209,9534,1751712492,581147008,map,1.170687479386273,-0.26361112572919737,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.734074,9535,1751712492,581147008,map,1.170687479386273,-0.26361112572919737,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.833605,9536,1751712492,781147008,map,0.7458085372973511,-0.28942982861893446,0.0,0.0,0.0,0.0
2025/07/05/17:48:12.915927,9537,1751712492,781147008,map,0.7458085372973511,-0.28942982861893446,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.033835,9538,1751712492,981147008,map,0.7610923429221955,-0.3051859196378546,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.114868,9539,1751712492,981147008,map,0.7610923429221955,-0.3051859196378546,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.195470,9540,1751712493,181147008,map,0.9322654496673001,-0.4609567564930867,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.274022,9541,1751712493,181147008,map,0.9322654496673001,-0.4609567564930867,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.395881,9542,1751712493,381147008,map,1.0611061924512868,-0.5604048967858263,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.574211,9543,1751712493,381147008,map,1.0611061924512868,-0.5604048967858263,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.694994,9544,1751712493,581147008,map,1.1178043452191846,-0.5367620010853134,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.795681,9545,1751712493,781147008,map,1.1099760814343256,-0.5063132416238978,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.874285,9546,1751712493,781147008,map,1.1099760814343256,-0.5063132416238978,0.0,0.0,0.0,0.0
2025/07/05/17:48:13.995934,9547,1751712493,981147008,map,1.2042814800315,-0.5876275324158493,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.095346,9548,1751712493,981147008,map,1.2042814800315,-0.5876275324158493,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.173783,9549,1751712493,981147008,map,1.2042814800315,-0.5876275324158493,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.254598,9550,1751712494,181147008,map,1.3430754242958778,-0.35811786419061464,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.354047,9551,1751712494,181147008,map,1.3430754242958778,-0.35811786419061464,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.515267,9552,1751712494,381147008,map,1.290532507155545,-0.22500188438060573,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.617559,9553,1751712494,581147008,map,1.365175188160694,-0.11487691513273746,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.695518,9554,1751712494,581147008,map,1.365175188160694,-0.11487691513273746,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.796220,9555,1751712494,781147008,map,1.3175799470312173,-0.07989419992223916,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.874629,9556,1751712494,781147008,map,1.3175799470312173,-0.07989419992223916,0.0,0.0,0.0,0.0
2025/07/05/17:48:14.995583,9557,1751712494,981147008,map,1.2878105464110416,-0.3323311549531495,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.074213,9558,1751712494,981147008,map,1.2878105464110416,-0.3323311549531495,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.174019,9559,1751712494,981147008,map,1.2878105464110416,-0.3323311549531495,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.294947,9560,1751712495,181147008,map,1.444544218265462,-0.5041745744043682,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.374054,9561,1751712495,181147008,map,1.444544218265462,-0.5041745744043682,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.554131,9562,1751712495,381147008,map,1.1611270300762884,-0.3404174202743127,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.654667,9563,1751712495,581147008,map,1.429742360389267,-0.3416676497834224,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.733869,9564,1751712495,581147008,map,1.429742360389267,-0.3416676497834224,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.833934,9565,1751712495,781147008,map,1.4679252288359221,-0.30853771657125795,0.0,0.0,0.0,0.0
2025/07/05/17:48:15.914517,9566,1751712495,781147008,map,1.4679252288359221,-0.30853771657125795,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.017809,9567,1751712495,981147008,map,1.3264995654524327,-0.1897337683558387,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.095270,9568,1751712495,981147008,map,1.3264995654524327,-0.1897337683558387,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.195861,9569,1751712496,181147008,map,1.4592310348154995,-0.24707243276271473,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.273997,9570,1751712496,181147008,map,1.4592310348154995,-0.24707243276271473,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.396374,9571,1751712496,381147008,map,1.374091228206806,-0.2680919554278181,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.515278,9572,1751712496,381147008,map,1.374091228206806,-0.2680919554278181,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.617890,9573,1751712496,581147008,map,1.3260624203662632,-0.3441779442270637,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.694446,9574,1751712496,581147008,map,1.3260624203662632,-0.3441779442270637,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.795169,9575,1751712496,781147008,map,1.2828616386238574,-0.4515152446455285,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.874001,9576,1751712496,781147008,map,1.2828616386238574,-0.4515152446455285,0.0,0.0,0.0,0.0
2025/07/05/17:48:16.995598,9577,1751712496,981147008,map,1.3024837625375694,-0.5902847180183278,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.095575,9578,1751712496,981147008,map,1.3024837625375694,-0.5902847180183278,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.194867,9579,1751712496,981147008,map,1.3024837625375694,-0.5902847180183278,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.273981,9580,1751712497,181147008,map,1.2680810099026156,-0.5185272917835307,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.354062,9581,1751712497,181147008,map,1.2680810099026156,-0.5185272917835307,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.515173,9582,1751712497,381147008,map,1.4504977897085551,-0.5173549671652884,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.617499,9583,1751712497,581147008,map,1.4087561459145108,-0.4536585955849328,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.694690,9584,1751712497,581147008,map,1.4087561459145108,-0.4536585955849328,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.774459,9585,1751712497,581147008,map,1.4087561459145108,-0.4536585955849328,0.0,0.0,0.0,0.0
2025/07/05/17:48:17.894688,9586,1751712497,781147008,map,1.2545538435443218,-0.5504495014514681,0.0,0.0,0.0,0.0
