time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2025/07/05/17:46:14.178809,8411,1751712373,980147008,map,0.37271665548816096,0.8629497637300328,0.0,0.0,0.0,0.0
2025/07/05/17:46:14.278928,8412,1751712374,180147008,map,0.33757080783095855,1.0993388693666544,0.0,0.0,0.0,0.0
2025/07/05/17:46:14.419914,8413,1751712374,380147008,map,0.3081805293543622,1.0559473288601404,0.0,0.0,0.0,0.0
2025/07/05/17:46:14.600058,8414,1751712374,580147008,map,0.2720684594182924,0.983045651732287,0.0,0.0,0.0,0.0
2025/07/05/17:46:14.698660,8415,1751712374,580147008,map,0.2720684594182924,0.983045651732287,0.0,0.0,0.0,0.0
2025/07/05/17:46:14.777993,8416,1751712374,580147008,map,0.2720684594182924,0.983045651732287,0.0,0.0,0.0,0.0
2025/07/05/17:46:14.898872,8417,1751712374,780147008,map,0.25300750566127833,1.0087552736313492,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.000201,8418,1751712374,980147008,map,0.2329465604654539,1.0648173082587054,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.078608,8419,1751712374,980147008,map,0.2329465604654539,1.0648173082587054,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.180262,8420,1751712374,980147008,map,0.2329465604654539,1.0648173082587054,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.257753,8421,1751712375,180147008,map,0.23532789201348064,1.0847676171606948,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.357885,8422,1751712375,180147008,map,0.23532789201348064,1.0847676171606948,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.518670,8423,1751712375,380147008,map,0.14095315020870697,1.0808479122643675,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.621532,8424,1751712375,580147008,map,0.10384433393656016,1.1151754813971084,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.699265,8425,1751712375,580147008,map,0.10384433393656016,1.1151754813971084,0.0,0.0,0.0,0.0
2025/07/05/17:46:15.800016,8426,1751712375,780147008,map,0.10895326870066138,1.0744901978331127,0.0,0.0,0.0,0.0
