time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.temperature,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.cell_temperature,.location,.serial_number
2025/07/05/17:44:42.321577,15072,1751712282,321172432,,12.032000541687012,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.032000541687012,)",(),id1,
2025/07/05/17:44:42.362400,15073,1751712282,361591414,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:42.444982,15074,1751712282,444322792,,12.034000396728516,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.034000396728516,)",(),id1,
2025/07/05/17:44:42.503129,15075,1751712282,502422046,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:42.582825,15076,1751712282,581588223,,12.034000396728516,0.0,-0.26999998092651367,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.034000396728516,)",(),id1,
2025/07/05/17:44:42.624677,15077,1751712282,624396455,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:42.661445,15078,1751712282,661132458,,12.033000946044922,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:42.702729,15079,1751712282,702056898,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:42.743437,15080,1751712282,741836000,,12.0260009765625,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.0260009765625,)",(),id1,
2025/07/05/17:44:42.781554,15081,1751712282,780973822,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:42.824837,15082,1751712282,824395401,,12.032000541687012,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.032000541687012,)",(),id1,
2025/07/05/17:44:42.861766,15083,1751712282,861100176,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:42.925418,15084,1751712282,925082464,,12.030000686645508,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.030000686645508,)",(),id1,
2025/07/05/17:44:42.961655,15085,1751712282,961002587,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.003630,15086,1751712283,3148940,,12.030000686645508,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.030000686645508,)",(),id1,
2025/07/05/17:44:43.061947,15087,1751712283,61535344,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.122726,15088,1751712283,122251522,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:43.161920,15089,1751712283,160963859,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.203909,15090,1751712283,203032892,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:43.262093,15091,1751712283,261332003,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.321712,15092,1751712283,321260969,,12.028000831604004,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.028000831604004,)",(),id1,
2025/07/05/17:44:43.362099,15093,1751712283,361394402,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.463290,15094,1751712283,462284357,,12.032000541687012,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.032000541687012,)",(),id1,
2025/07/05/17:44:43.561780,15095,1751712283,560927520,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.624671,15096,1751712283,624235661,,12.034000396728516,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.034000396728516,)",(),id1,
2025/07/05/17:44:43.663168,15097,1751712283,662388673,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.722728,15098,1751712283,722210711,,12.033000946044922,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:43.761714,15099,1751712283,760978489,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.824552,15100,1751712283,824131702,,12.032000541687012,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.032000541687012,)",(),id1,
2025/07/05/17:44:43.861804,15101,1751712283,860927754,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:43.922980,15102,1751712283,922386958,,12.032000541687012,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.032000541687012,)",(),id1,
2025/07/05/17:44:43.981894,15103,1751712283,980973937,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.025076,15104,1751712284,24325547,,12.029000282287598,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.029000282287598,)",(),id1,
2025/07/05/17:44:44.062033,15105,1751712284,61437179,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.122647,15106,1751712284,122226528,,12.033000946044922,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:44.161591,15107,1751712284,160843648,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.224586,15108,1751712284,224242024,,12.031000137329102,0.0,-0.23999999463558197,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.031000137329102,)",(),id1,
2025/07/05/17:44:44.261849,15109,1751712284,261680508,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.322914,15110,1751712284,322482495,,12.031000137329102,0.0,-0.23999999463558197,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.031000137329102,)",(),id1,
2025/07/05/17:44:44.425590,15111,1751712284,424964301,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.522938,15112,1751712284,522479143,,12.0260009765625,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.0260009765625,)",(),id1,
2025/07/05/17:44:44.581544,15113,1751712284,581139638,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.624834,15114,1751712284,624471542,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:44.662167,15115,1751712284,661470688,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.722940,15116,1751712284,722378751,,12.033000946044922,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:44.761540,15117,1751712284,760977114,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.803935,15118,1751712284,803528771,,12.033000946044922,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:44.841514,15119,1751712284,840812685,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:44.902716,15120,1751712284,902306046,,12.031000137329102,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.031000137329102,)",(),id1,
2025/07/05/17:44:44.941840,15121,1751712284,941033273,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.003818,15122,1751712285,3254515,,12.032000541687012,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.032000541687012,)",(),id1,
2025/07/05/17:44:45.041717,15123,1751712285,40928974,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.081884,15124,1751712285,81434951,,12.031000137329102,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.031000137329102,)",(),id1,
2025/07/05/17:44:45.141526,15125,1751712285,140980665,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.202617,15126,1751712285,202210975,,12.030000686645508,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.030000686645508,)",(),id1,
2025/07/05/17:44:45.241868,15127,1751712285,240872203,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.302657,15128,1751712285,302154014,,12.035000801086426,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.035000801086426,)",(),id1,
2025/07/05/17:44:45.341680,15129,1751712285,340836083,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.441680,15130,1751712285,441221114,,12.028000831604004,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.028000831604004,)",(),id1,
2025/07/05/17:44:45.503440,15131,1751712285,502475450,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.561950,15132,1751712285,561377627,,12.033000946044922,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:45.625385,15133,1751712285,624483871,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.661816,15134,1751712285,661247446,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:45.702585,15135,1751712285,701890710,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.742071,15136,1751712285,741387900,,12.035000801086426,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.035000801086426,)",(),id1,
2025/07/05/17:44:45.782109,15137,1751712285,781387536,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.824821,15138,1751712285,824325082,,12.03700065612793,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:45.861725,15139,1751712285,861047615,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:45.922776,15140,1751712285,922192445,,12.03600025177002,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:45.981984,15141,1751712285,981146457,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.025829,15142,1751712286,25271150,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:46.061906,15143,1751712286,61263457,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.122754,15144,1751712286,122406052,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:46.161871,15145,1751712286,160962172,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.203880,15146,1751712286,203236596,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:46.261687,15147,1751712286,260868134,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.322651,15148,1751712286,322237827,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:46.362035,15149,1751712286,361266258,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.503470,15150,1751712286,503204183,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:46.561371,15151,1751712286,560925185,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.624580,15152,1751712286,624191081,,12.038000106811523,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.038000106811523,)",(),id1,
2025/07/05/17:44:46.662063,15153,1751712286,661347424,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.721818,15154,1751712286,721150870,,12.033000946044922,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.033000946044922,)",(),id1,
2025/07/05/17:44:46.762102,15155,1751712286,761155074,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.824571,15156,1751712286,824097664,,12.03700065612793,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:46.862114,15157,1751712286,861222267,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:46.941936,15158,1751712286,941384136,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:46.982120,15159,1751712286,981609666,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.025865,15160,1751712287,25355764,,12.035000801086426,0.0,-0.26999998092651367,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.035000801086426,)",(),id1,
2025/07/05/17:44:47.082008,15161,1751712287,81416933,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.122916,15162,1751712287,122340160,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:47.182005,15163,1751712287,181252096,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.224746,15164,1751712287,224305218,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:47.261853,15165,1751712287,261275762,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.322738,15166,1751712287,322297506,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:47.361218,15167,1751712287,360795884,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.482175,15168,1751712287,481509410,,12.03600025177002,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:47.522985,15169,1751712287,522315570,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.602772,15170,1751712287,602237354,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:47.641642,15171,1751712287,640754543,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.702829,15172,1751712287,702305976,,12.038000106811523,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.038000106811523,)",(),id1,
2025/07/05/17:44:47.742191,15173,1751712287,741362751,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.802459,15174,1751712287,802097309,,12.03700065612793,0.0,-0.26999998092651367,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:47.841839,15175,1751712287,840837686,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:47.902953,15176,1751712287,902253067,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:47.941844,15177,1751712287,940954732,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.003160,15178,1751712288,2831715,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.061641,15179,1751712288,60708182,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.121895,15180,1751712288,121280154,,12.03600025177002,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:48.161909,15181,1751712288,161425951,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.224799,15182,1751712288,224244506,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.262123,15183,1751712288,261265552,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.321785,15184,1751712288,321208167,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.361800,15185,1751712288,361439369,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.445114,15186,1751712288,444388798,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.542167,15187,1751712288,541366545,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.603104,15188,1751712288,602417882,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.641224,15189,1751712288,640632708,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.702440,15190,1751712288,702051057,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.741843,15191,1751712288,741076427,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.802426,15192,1751712288,802116083,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.841731,15193,1751712288,840837858,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.903057,15194,1751712288,902814838,,12.03700065612793,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:48.941454,15195,1751712288,940862199,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:48.981730,15196,1751712288,981339816,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:49.025099,15197,1751712289,24362698,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.061667,15198,1751712289,61211954,,12.038000106811523,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.038000106811523,)",(),id1,
2025/07/05/17:44:49.122738,15199,1751712289,121631622,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.161857,15200,1751712289,161269189,,12.035000801086426,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.035000801086426,)",(),id1,
2025/07/05/17:44:49.203310,15201,1751712289,202694081,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.240507,15202,1751712289,240037063,,12.034000396728516,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.034000396728516,)",(),id1,
2025/07/05/17:44:49.282142,15203,1751712289,281373299,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.340583,15204,1751712289,340139537,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:49.403520,15205,1751712289,402657550,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.522949,15206,1751712289,522426393,,12.03700065612793,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:49.561214,15207,1751712289,560703398,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.624451,15208,1751712289,624085496,,12.038000106811523,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.038000106811523,)",(),id1,
2025/07/05/17:44:49.661741,15209,1751712289,661358881,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.721557,15210,1751712289,721188968,,12.03700065612793,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:49.761668,15211,1751712289,760659739,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.803716,15212,1751712289,802845490,,12.03700065612793,0.0,-0.25,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:49.861413,15213,1751712289,860651840,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:49.941967,15214,1751712289,941369595,,12.03700065612793,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03700065612793,)",(),id1,
2025/07/05/17:44:49.982162,15215,1751712289,981398915,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.024892,15216,1751712290,24348882,,12.038000106811523,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.038000106811523,)",(),id1,
2025/07/05/17:44:50.061891,15217,1751712290,61341724,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.122117,15218,1751712290,121943680,,12.03600025177002,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.03600025177002,)",(),id1,
2025/07/05/17:44:50.161433,15219,1751712290,160831291,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.224623,15220,1751712290,224192814,,12.039000511169434,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.039000511169434,)",(),id1,
2025/07/05/17:44:50.261454,15221,1751712290,260858714,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.321617,15222,1751712290,321207397,,12.038000106811523,0.0,-0.26999998092651367,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.038000106811523,)",(),id1,
2025/07/05/17:44:50.361281,15223,1751712290,360731562,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.481992,15224,1751712290,481581860,,12.039000511169434,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.039000511169434,)",(),id1,
2025/07/05/17:44:50.541581,15225,1751712290,540730519,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.602699,15226,1751712290,602204462,,12.041000366210938,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.041000366210938,)",(),id1,
2025/07/05/17:44:50.641545,15227,1751712290,640888565,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.702728,15228,1751712290,702358139,,12.039000511169434,0.0,-0.26999998092651367,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.039000511169434,)",(),id1,
2025/07/05/17:44:50.742206,15229,1751712290,741395984,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:44:50.802263,15230,1751712290,801964951,,12.039000511169434,0.0,-0.25999999046325684,nan,nan,nan,0.8100000023841858,2,0,0,True,"(12.039000511169434,)",(),id1,
2025/07/05/17:44:50.841323,15231,1751712290,840747785,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
