time,.data
2025/07/05/17:45:10.260756,21
2025/07/05/17:45:10.360881,21
2025/07/05/17:45:10.541902,20
2025/07/05/17:45:10.641937,20
2025/07/05/17:45:10.741116,20
2025/07/05/17:45:10.842917,20
2025/07/05/17:45:10.941526,20
2025/07/05/17:45:11.042661,19
2025/07/05/17:45:11.121279,19
2025/07/05/17:45:11.224026,20
2025/07/05/17:45:11.302251,20
2025/07/05/17:45:11.480911,20
2025/07/05/17:45:11.580371,20
2025/07/05/17:45:11.660838,20
2025/07/05/17:45:11.760345,20
2025/07/05/17:45:11.861032,20
2025/07/05/17:45:11.961852,20
2025/07/05/17:45:12.060526,20
2025/07/05/17:45:12.141138,20
2025/07/05/17:45:12.242668,21
2025/07/05/17:45:12.321193,21
2025/07/05/17:45:12.502213,21
2025/07/05/17:45:12.602106,21
2025/07/05/17:45:12.680457,21
2025/07/05/17:45:12.760941,21
2025/07/05/17:45:12.860242,20
2025/07/05/17:45:12.960271,20
2025/07/05/17:45:13.081099,20
2025/07/05/17:45:13.161860,20
2025/07/05/17:45:13.260971,20
2025/07/05/17:45:13.360671,20
2025/07/05/17:45:13.524371,20
2025/07/05/17:45:13.624036,20
2025/07/05/17:45:13.703160,20
2025/07/05/17:45:13.802316,20
2025/07/05/17:45:13.882250,20
2025/07/05/17:45:14.002129,20
2025/07/05/17:45:14.101115,20
2025/07/05/17:45:14.181651,20
2025/07/05/17:45:14.281216,19
2025/07/05/17:45:14.424686,19
2025/07/05/17:45:14.602272,20
2025/07/05/17:45:14.701254,20
2025/07/05/17:45:14.802330,20
2025/07/05/17:45:14.901702,20
2025/07/05/17:45:15.024353,21
2025/07/05/17:45:15.101090,21
2025/07/05/17:45:15.202198,21
2025/07/05/17:45:15.300922,21
2025/07/05/17:45:15.380536,21
2025/07/05/17:45:15.560479,21
2025/07/05/17:45:15.660110,20
2025/07/05/17:45:15.740337,20
2025/07/05/17:45:15.841606,20
2025/07/05/17:45:15.921848,20
2025/07/05/17:45:16.041079,21
2025/07/05/17:45:16.123138,21
2025/07/05/17:45:16.203373,21
2025/07/05/17:45:16.281084,21
2025/07/05/17:45:16.403821,21
2025/07/05/17:45:16.581111,21
2025/07/05/17:45:16.701669,21
2025/07/05/17:45:16.802304,20
2025/07/05/17:45:16.880184,20
2025/07/05/17:45:17.002334,21
2025/07/05/17:45:17.101488,21
2025/07/05/17:45:17.180588,21
2025/07/05/17:45:17.301298,21
2025/07/05/17:45:17.424317,21
2025/07/05/17:45:17.541636,21
2025/07/05/17:45:17.642709,21
2025/07/05/17:45:17.720652,21
2025/07/05/17:45:17.823887,21
2025/07/05/17:45:17.901022,21
2025/07/05/17:45:18.023573,21
2025/07/05/17:45:18.102007,21
2025/07/05/17:45:18.202413,21
2025/07/05/17:45:18.300692,21
2025/07/05/17:45:18.380984,21
2025/07/05/17:45:18.560499,21
2025/07/05/17:45:18.680737,21
2025/07/05/17:45:18.802781,21
2025/07/05/17:45:18.901845,21
2025/07/05/17:45:19.023738,21
2025/07/05/17:45:19.101230,21
2025/07/05/17:45:19.202244,21
2025/07/05/17:45:19.281721,21
2025/07/05/17:45:19.402330,21
2025/07/05/17:45:19.541307,21
2025/07/05/17:45:19.624040,21
2025/07/05/17:45:19.701013,21
2025/07/05/17:45:19.802296,21
2025/07/05/17:45:19.921799,21
2025/07/05/17:45:20.001976,21
2025/07/05/17:45:20.101300,21
2025/07/05/17:45:20.180453,21
2025/07/05/17:45:20.260700,21
2025/07/05/17:45:20.359853,21
2025/07/05/17:45:20.521544,21
2025/07/05/17:45:20.623283,21
2025/07/05/17:45:20.701447,21
2025/07/05/17:45:20.802132,21
2025/07/05/17:45:20.901099,21
2025/07/05/17:45:21.026370,21
2025/07/05/17:45:21.102175,21
2025/07/05/17:45:21.202422,21
2025/07/05/17:45:21.300802,21
2025/07/05/17:45:21.379968,21
2025/07/05/17:45:21.540251,21
2025/07/05/17:45:21.642430,21
2025/07/05/17:45:21.721968,21
2025/07/05/17:45:21.823577,21
2025/07/05/17:45:21.921542,21
2025/07/05/17:45:22.001637,21
2025/07/05/17:45:22.102410,21
2025/07/05/17:45:22.201932,21
2025/07/05/17:45:22.280585,21
2025/07/05/17:45:22.401254,21
2025/07/05/17:45:22.580189,21
2025/07/05/17:45:22.681530,21
2025/07/05/17:45:22.801822,20
2025/07/05/17:45:22.880170,20
2025/07/05/17:45:23.001546,20
2025/07/05/17:45:23.101031,20
2025/07/05/17:45:23.180958,20
2025/07/05/17:45:23.281268,21
2025/07/05/17:45:23.424298,21
2025/07/05/17:45:23.602385,21
2025/07/05/17:45:23.701966,21
2025/07/05/17:45:23.780167,21
2025/07/05/17:45:23.882696,21
2025/07/05/17:45:23.961139,21
2025/07/05/17:45:24.059673,21
2025/07/05/17:45:24.161217,21
2025/07/05/17:45:24.259851,22
2025/07/05/17:45:24.359773,22
2025/07/05/17:45:24.542370,21
2025/07/05/17:45:24.623666,21
2025/07/05/17:45:24.701635,21
2025/07/05/17:45:24.801696,21
2025/07/05/17:45:24.901056,21
2025/07/05/17:45:25.023752,21
2025/07/05/17:45:25.101060,21
2025/07/05/17:45:25.202110,21
2025/07/05/17:45:25.281875,21
2025/07/05/17:45:25.360982,21
2025/07/05/17:45:25.520878,21
2025/07/05/17:45:25.623704,21
2025/07/05/17:45:25.701423,21
2025/07/05/17:45:25.802183,21
2025/07/05/17:45:25.880173,21
2025/07/05/17:45:26.002391,21
2025/07/05/17:45:26.101263,21
2025/07/05/17:45:26.201404,21
2025/07/05/17:45:26.300630,21
2025/07/05/17:45:26.423848,21
2025/07/05/17:45:26.601651,21
2025/07/05/17:45:26.681179,21
2025/07/05/17:45:26.780217,21
2025/07/05/17:45:26.901912,21
2025/07/05/17:45:27.002321,21
2025/07/05/17:45:27.080310,21
2025/07/05/17:45:27.181157,21
2025/07/05/17:45:27.259637,22
2025/07/05/17:45:27.360290,22
2025/07/05/17:45:27.542352,21
2025/07/05/17:45:27.623627,21
2025/07/05/17:45:27.700988,21
2025/07/05/17:45:27.802309,21
2025/07/05/17:45:27.901627,21
2025/07/05/17:45:28.023506,21
2025/07/05/17:45:28.101277,21
2025/07/05/17:45:28.202219,21
2025/07/05/17:45:28.281209,21
2025/07/05/17:45:28.401509,21
2025/07/05/17:45:28.541121,21
2025/07/05/17:45:28.640694,21
2025/07/05/17:45:28.720494,21
2025/07/05/17:45:28.801978,21
2025/07/05/17:45:28.881257,21
2025/07/05/17:45:29.001655,21
2025/07/05/17:45:29.101794,21
2025/07/05/17:45:29.181186,21
2025/07/05/17:45:29.280147,21
2025/07/05/17:45:29.423614,21
