time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
2025/07/05/17:44:21.382274,7337,1751712261,379081280,base_link,0.0,0.0
2025/07/05/17:44:21.563055,7338,1751712261,560097664,base_link,0.0,0.0
2025/07/05/17:44:21.663676,7339,1751712261,660103808,base_link,0.0,0.0
2025/07/05/17:44:21.742444,7340,1751712261,739103808,base_link,0.0,0.0
2025/07/05/17:44:21.842771,7341,1751712261,839109952,base_link,0.0,0.0
2025/07/05/17:44:21.962495,7342,1751712261,959121472,base_link,0.0,0.0
2025/07/05/17:44:22.063059,7343,1751712262,59128128,base_link,0.0,0.0
2025/07/05/17:44:22.162510,7344,1751712262,159134272,base_link,0.0,0.0
2025/07/05/17:44:22.263973,7345,1751712262,259140672,base_link,0.0,0.0
2025/07/05/17:44:22.362512,7346,1751712262,360146560,base_link,0.0,0.0
2025/07/05/17:44:22.545423,7347,1751712262,539153472,base_link,0.0,0.0
2025/07/05/17:44:22.626349,7348,1751712262,623159616,base_link,0.0,0.0
2025/07/05/17:44:22.722900,7349,1751712262,720166016,base_link,0.0,0.0
2025/07/05/17:44:22.805964,7350,1751712262,801172416,base_link,0.0,0.0
2025/07/05/17:44:22.881962,7351,1751712262,879177536,base_link,0.0,0.0
2025/07/05/17:44:23.004713,7352,1751712263,1184448,base_link,0.0,0.0
2025/07/05/17:44:23.082769,7353,1751712263,79191872,base_link,0.0,0.0
2025/07/05/17:44:23.182736,7354,1751712263,179197760,base_link,0.0,0.0
2025/07/05/17:44:23.303431,7355,1751712263,300203904,base_link,0.0,0.0
2025/07/05/17:44:23.426204,7356,1751712263,423208512,base_link,0.0,0.0
2025/07/05/17:44:23.562823,7357,1751712263,559220032,base_link,0.0,0.0
2025/07/05/17:44:23.662640,7358,1751712263,660225152,base_link,0.0,0.0
2025/07/05/17:44:23.762798,7359,1751712263,759230528,base_link,0.0,0.0
2025/07/05/17:44:23.842074,7360,1751712263,839230528,base_link,0.0,0.0
2025/07/05/17:44:23.942692,7361,1751712263,939236160,base_link,0.0,0.0
2025/07/05/17:44:24.026491,7362,1751712264,23243072,base_link,0.0,0.0
2025/07/05/17:44:24.123123,7363,1751712264,120249216,base_link,0.0,0.0
2025/07/05/17:44:24.225481,7364,1751712264,223255872,base_link,0.0,0.0
2025/07/05/17:44:24.310420,7365,1751712264,300263040,base_link,0.0,0.0
2025/07/05/17:44:24.445544,7366,1751712264,443270464,base_link,0.0,0.0
2025/07/05/17:44:24.604315,7367,1751712264,601285312,base_link,0.0,0.0
2025/07/05/17:44:24.683748,7368,1751712264,679290432,base_link,0.0,0.0
2025/07/05/17:44:24.782892,7369,1751712264,779296832,base_link,0.0,0.0
2025/07/05/17:44:24.904231,7370,1751712264,900303232,base_link,0.0,0.0
2025/07/05/17:44:25.025978,7371,1751712265,22310144,base_link,0.0,0.0
2025/07/05/17:44:25.107967,7372,1751712265,101316800,base_link,0.0,0.0
2025/07/05/17:44:25.204809,7373,1751712265,201324736,base_link,0.0,0.0
2025/07/05/17:44:25.281859,7374,1751712265,279329600,base_link,0.0,0.0
2025/07/05/17:44:25.404373,7375,1751712265,401335232,base_link,0.0,0.0
2025/07/05/17:44:25.561919,7376,1751712265,560347264,base_link,0.0,0.0
2025/07/05/17:44:25.663003,7377,1751712265,660353408,base_link,0.0,0.0
2025/07/05/17:44:25.762233,7378,1751712265,759358016,base_link,0.0,0.0
2025/07/05/17:44:25.862641,7379,1751712265,859363648,base_link,0.0,0.0
2025/07/05/17:44:25.943181,7380,1751712265,939363648,base_link,0.0,0.0
2025/07/05/17:44:26.062375,7381,1751712266,59374144,base_link,0.0,0.0
2025/07/05/17:44:26.162345,7382,1751712266,159379008,base_link,0.0,0.0
2025/07/05/17:44:26.263191,7383,1751712266,260384896,base_link,0.0,0.0
2025/07/05/17:44:26.362260,7384,1751712266,359389504,base_link,0.0,0.0
2025/07/05/17:44:26.523040,7385,1751712266,520394880,base_link,0.0,0.0
2025/07/05/17:44:26.604514,7386,1751712266,601399744,base_link,0.0,0.0
2025/07/05/17:44:26.682903,7387,1751712266,680405120,base_link,0.0,0.0
2025/07/05/17:44:26.782504,7388,1751712266,779413312,base_link,0.0,0.0
2025/07/05/17:44:26.903650,7389,1751712266,900421504,base_link,0.0,0.0
2025/07/05/17:44:27.004378,7390,1751712267,1427392,base_link,0.0,0.0
2025/07/05/17:44:27.084116,7391,1751712267,79433024,base_link,0.0,0.0
2025/07/05/17:44:27.183016,7392,1751712267,180433024,base_link,0.0,0.0
2025/07/05/17:44:27.282689,7393,1751712267,280439680,base_link,0.0,0.0
2025/07/05/17:44:27.382761,7394,1751712267,379445824,base_link,0.0,0.0
2025/07/05/17:44:27.562322,7395,1751712267,559458880,base_link,0.0,0.0
2025/07/05/17:44:27.662805,7396,1751712267,660464000,base_link,0.0,0.0
2025/07/05/17:44:27.762684,7397,1751712267,760470656,base_link,0.0,0.0
2025/07/05/17:44:27.862818,7398,1751712267,860476544,base_link,0.0,0.0
2025/07/05/17:44:27.983205,7399,1751712267,979482688,base_link,0.0,0.0
2025/07/05/17:44:28.102937,7400,1751712268,100488832,base_link,0.0,0.0
2025/07/05/17:44:28.182983,7401,1751712268,180488832,base_link,0.0,0.0
2025/07/05/17:44:28.282653,7402,1751712268,279493440,base_link,0.0,0.0
2025/07/05/17:44:28.404501,7403,1751712268,401498816,base_link,0.0,0.0
2025/07/05/17:44:28.582576,7404,1751712268,579507008,base_link,0.0,0.0
2025/07/05/17:44:28.683111,7405,1751712268,680507008,base_link,0.0,0.0
2025/07/05/17:44:28.782812,7406,1751712268,780507008,base_link,0.0,0.0
2025/07/05/17:44:28.882106,7407,1751712268,879512384,base_link,0.0,0.0
2025/07/05/17:44:28.983679,7408,1751712268,979519040,base_link,0.0,0.0
2025/07/05/17:44:29.062612,7409,1751712269,60524160,base_link,0.0,0.0
2025/07/05/17:44:29.162308,7410,1751712269,159524160,base_link,0.0,0.0
2025/07/05/17:44:29.262634,7411,1751712269,260529024,base_link,0.0,0.0
2025/07/05/17:44:29.362163,7412,1751712269,359533632,base_link,0.0,0.0
2025/07/05/17:44:29.542729,7413,1751712269,539539776,base_link,0.0,0.0
2025/07/05/17:44:29.644469,7414,1751712269,639545664,base_link,0.0,0.0
2025/07/05/17:44:29.722836,7415,1751712269,720552320,base_link,0.0,0.0
2025/07/05/17:44:29.804007,7416,1751712269,801557184,base_link,0.0,0.0
2025/07/05/17:44:29.905386,7417,1751712269,900557184,base_link,0.0,0.0
2025/07/05/17:44:30.004144,7418,1751712270,1563072,base_link,0.0,0.0
2025/07/05/17:44:30.082139,7419,1751712270,79568192,base_link,0.0,0.0
2025/07/05/17:44:30.182712,7420,1751712270,180568192,base_link,0.0,0.0
2025/07/05/17:44:30.304806,7421,1751712270,300568192,base_link,0.0,0.0
2025/07/05/17:44:30.383328,7422,1751712270,379573312,base_link,0.0,0.0
2025/07/05/17:44:30.541910,7423,1751712270,539580480,base_link,0.0,0.0
2025/07/05/17:44:30.645178,7424,1751712270,642587392,base_link,0.0,0.0
2025/07/05/17:44:30.742783,7425,1751712270,739594304,base_link,0.0,0.0
2025/07/05/17:44:30.845304,7426,1751712270,842600704,base_link,0.0,0.0
2025/07/05/17:44:30.962944,7427,1751712270,959613504,base_link,0.0,0.0
2025/07/05/17:44:31.063089,7428,1751712271,59613504,base_link,0.0,0.0
2025/07/05/17:44:31.162271,7429,1751712271,160618112,base_link,0.0,0.0
2025/07/05/17:44:31.266667,7430,1751712271,259622976,base_link,0.0,0.0
2025/07/05/17:44:31.363263,7431,1751712271,359628352,base_link,0.0,0.0
2025/07/05/17:44:31.523167,7432,1751712271,520633728,base_link,0.0,0.0
2025/07/05/17:44:31.604413,7433,1751712271,601639872,base_link,0.0,0.0
2025/07/05/17:44:31.704048,7434,1751712271,700639872,base_link,0.0,0.0
2025/07/05/17:44:31.804331,7435,1751712271,801639872,base_link,0.0,0.0
2025/07/05/17:44:31.882072,7436,1751712271,879639872,base_link,0.0,0.0
2025/07/05/17:44:32.003097,7437,1751712272,646528,base_link,0.0,0.0
2025/07/05/17:44:32.082066,7438,1751712272,79651648,base_link,0.0,0.0
2025/07/05/17:44:32.181634,7439,1751712272,179655488,base_link,0.0,0.0
2025/07/05/17:44:32.282251,7440,1751712272,279661120,base_link,0.0,0.0
2025/07/05/17:44:32.423129,7441,1751712272,420666496,base_link,0.0,0.0
2025/07/05/17:44:32.604226,7442,1751712272,600679296,base_link,0.0,0.0
2025/07/05/17:44:32.703049,7443,1751712272,700679296,base_link,0.0,0.0
2025/07/05/17:44:32.805180,7444,1751712272,801683136,base_link,0.0,0.0
2025/07/05/17:44:32.882046,7445,1751712272,880683136,base_link,0.0,0.0
2025/07/05/17:44:33.003876,7446,1751712273,1687488,base_link,0.0,0.0
2025/07/05/17:44:33.081872,7447,1751712273,79692096,base_link,0.0,0.0
2025/07/05/17:44:33.182158,7448,1751712273,179692096,base_link,0.0,0.0
2025/07/05/17:44:33.261996,7449,1751712273,260696960,base_link,0.0,0.0
2025/07/05/17:44:33.362108,7450,1751712273,360701824,base_link,0.0,0.0
2025/07/05/17:44:33.523038,7451,1751712273,521706944,base_link,0.0,0.0
2025/07/05/17:44:33.604558,7452,1751712273,601712320,base_link,0.0,0.0
2025/07/05/17:44:33.703141,7453,1751712273,701712320,base_link,0.0,0.0
2025/07/05/17:44:33.804043,7454,1751712273,801716928,base_link,0.0,0.0
2025/07/05/17:44:33.903689,7455,1751712273,900716928,base_link,0.0,0.0
2025/07/05/17:44:34.003855,7456,1751712274,1722816,base_link,0.0,0.0
2025/07/05/17:44:34.081929,7457,1751712274,79726912,base_link,0.0,0.0
2025/07/05/17:44:34.183009,7458,1751712274,180726912,base_link,0.0,0.0
2025/07/05/17:44:34.262174,7459,1751712274,259731776,base_link,0.0,0.0
2025/07/05/17:44:34.363065,7460,1751712274,359738176,base_link,0.0,0.0
2025/07/05/17:44:34.522793,7461,1751712274,520744832,base_link,0.0,0.0
2025/07/05/17:44:34.641772,7462,1751712274,639751232,base_link,0.0,0.0
2025/07/05/17:44:34.741782,7463,1751712274,739757376,base_link,0.0,0.0
2025/07/05/17:44:34.862004,7464,1751712274,859768896,base_link,0.0,0.0
2025/07/05/17:44:34.941915,7465,1751712274,939768896,base_link,0.0,0.0
2025/07/05/17:44:35.041924,7466,1751712275,39774528,base_link,0.0,0.0
2025/07/05/17:44:35.103909,7467,1751712275,101779136,base_link,0.0,0.0
2025/07/05/17:44:35.203745,7468,1751712275,201784768,base_link,0.0,0.0
2025/07/05/17:44:35.282120,7469,1751712275,280784768,base_link,0.0,0.0
2025/07/05/17:44:35.425937,7470,1751712275,423788608,base_link,0.0,0.0
2025/07/05/17:44:35.562095,7471,1751712275,559797312,base_link,0.0,0.0
2025/07/05/17:44:35.662580,7472,1751712275,660802432,base_link,0.0,0.0
2025/07/05/17:44:35.761995,7473,1751712275,760807040,base_link,0.0,0.0
2025/07/05/17:44:35.862067,7474,1751712275,860810624,base_link,0.0,0.0
2025/07/05/17:44:35.962228,7475,1751712275,959810624,base_link,0.0,0.0
2025/07/05/17:44:36.061931,7476,1751712276,59815488,base_link,0.0,0.0
2025/07/05/17:44:36.161892,7477,1751712276,160819840,base_link,0.0,0.0
2025/07/05/17:44:36.262331,7478,1751712276,259824704,base_link,0.0,0.0
2025/07/05/17:44:36.362025,7479,1751712276,359829312,base_link,0.0,0.0
2025/07/05/17:44:36.541757,7480,1751712276,539834432,base_link,0.0,0.0
2025/07/05/17:44:36.625813,7481,1751712276,623840064,base_link,0.0,0.0
2025/07/05/17:44:36.722795,7482,1751712276,720845696,base_link,0.0,0.0
2025/07/05/17:44:36.804310,7483,1751712276,801850048,base_link,0.0,0.0
2025/07/05/17:44:36.923280,7484,1751712276,920850048,base_link,0.0,0.0
2025/07/05/17:44:37.041583,7485,1751712277,39854400,base_link,0.0,0.0
2025/07/05/17:44:37.141794,7486,1751712277,139858752,base_link,0.0,0.0
2025/07/05/17:44:37.225858,7487,1751712277,223862592,base_link,0.0,0.0
2025/07/05/17:44:37.323036,7488,1751712277,320867712,base_link,0.0,0.0
2025/07/05/17:44:37.462209,7489,1751712277,459875904,base_link,0.0,0.0
2025/07/05/17:44:37.582028,7490,1751712277,579879744,base_link,0.0,0.0
2025/07/05/17:44:37.662314,7491,1751712277,660884096,base_link,0.0,0.0
2025/07/05/17:44:37.761952,7492,1751712277,760888448,base_link,0.0,0.0
2025/07/05/17:44:37.862097,7493,1751712277,859893312,base_link,0.0,0.0
2025/07/05/17:44:37.982133,7494,1751712277,980898432,base_link,0.0,0.0
2025/07/05/17:44:38.081854,7495,1751712278,80898432,base_link,0.0,0.0
2025/07/05/17:44:38.182003,7496,1751712278,179902528,base_link,0.0,0.0
2025/07/05/17:44:38.303222,7497,1751712278,300906624,base_link,0.0,0.0
2025/07/05/17:44:38.425733,7498,1751712278,423906624,base_link,0.0,0.0
2025/07/05/17:44:38.582021,7499,1751712278,579910464,base_link,0.0,0.0
2025/07/05/17:44:38.682966,7500,1751712278,680910464,base_link,0.0,0.0
2025/07/05/17:44:38.781485,7501,1751712278,779914304,base_link,0.0,0.0
2025/07/05/17:44:38.861936,7502,1751712278,859918912,base_link,0.0,0.0
2025/07/05/17:44:38.961778,7503,1751712278,960923520,base_link,0.0,0.0
2025/07/05/17:44:39.061789,7504,1751712279,59928640,base_link,0.0,0.0
2025/07/05/17:44:39.181709,7505,1751712279,179933504,base_link,0.0,0.0
2025/07/05/17:44:39.261688,7506,1751712279,260937856,base_link,0.0,0.0
2025/07/05/17:44:39.381775,7507,1751712279,379942208,base_link,0.0,0.0
2025/07/05/17:44:39.561877,7508,1751712279,559950400,base_link,0.0,0.0
2025/07/05/17:44:39.662141,7509,1751712279,659954496,base_link,0.0,0.0
2025/07/05/17:44:39.741475,7510,1751712279,739954496,base_link,0.0,0.0
2025/07/05/17:44:39.841375,7511,1751712279,839954496,base_link,0.0,0.0
2025/07/05/17:44:39.922252,7512,1751712279,920954496,base_link,0.0,0.0
2025/07/05/17:44:40.041083,7513,1751712280,39954496,base_link,0.0,0.0
2025/07/05/17:44:40.141837,7514,1751712280,139959104,base_link,0.0,0.0
2025/07/05/17:44:40.225723,7515,1751712280,223963200,base_link,0.0,0.0
2025/07/05/17:44:40.323105,7516,1751712280,320968064,base_link,0.0,0.0
2025/07/05/17:44:40.461938,7517,1751712280,459972672,base_link,0.0,0.0
2025/07/05/17:44:40.582435,7518,1751712280,579976256,base_link,0.0,0.0
2025/07/05/17:44:40.682475,7519,1751712280,680976256,base_link,0.0,0.0
2025/07/05/17:44:40.782017,7520,1751712280,779979840,base_link,0.0,0.0
2025/07/05/17:44:40.881813,7521,1751712280,879983424,base_link,0.0,0.0
2025/07/05/17:44:41.003220,7522,1751712281,1987520,base_link,0.0,0.0
2025/07/05/17:44:41.102917,7523,1751712281,100987520,base_link,0.0,0.0
2025/07/05/17:44:41.182060,7524,1751712281,179987520,base_link,0.0,0.0
2025/07/05/17:44:41.261703,7525,1751712281,260991360,base_link,0.0,0.0
2025/07/05/17:44:41.361629,7526,1751712281,359994944,base_link,0.0,0.0
2025/07/05/17:44:41.541416,7527,1751712281,539994944,base_link,0.0,0.0
2025/07/05/17:44:41.641572,7528,1751712281,639999808,base_link,0.0,0.0
2025/07/05/17:44:41.722456,7529,1751712281,721005440,base_link,0.0,0.0
2025/07/05/17:44:41.803327,7530,1751712281,802010048,base_link,0.0,0.0
2025/07/05/17:44:41.881575,7531,1751712281,880013632,base_link,0.0,0.0
2025/07/05/17:44:42.003718,7532,1751712282,2013632,base_link,0.0,0.0
2025/07/05/17:44:42.081642,7533,1751712282,80013632,base_link,0.0,0.0
2025/07/05/17:44:42.181444,7534,1751712282,180017984,base_link,0.0,0.0
2025/07/05/17:44:42.281861,7535,1751712282,280021568,base_link,0.0,0.0
2025/07/05/17:44:42.381724,7536,1751712282,380026176,base_link,0.0,0.0
2025/07/05/17:44:42.541852,7537,1751712282,540026176,base_link,0.0,0.0
2025/07/05/17:44:42.624987,7538,1751712282,624030528,base_link,0.0,0.0
2025/07/05/17:44:42.722115,7539,1751712282,721030528,base_link,0.0,0.0
2025/07/05/17:44:42.803939,7540,1751712282,802030528,base_link,0.0,0.0
2025/07/05/17:44:42.903097,7541,1751712282,901030528,base_link,0.0,0.0
2025/07/05/17:44:42.981676,7542,1751712282,980030528,base_link,0.0,0.0
2025/07/05/17:44:43.081842,7543,1751712283,80034112,base_link,0.0,0.0
2025/07/05/17:44:43.182274,7544,1751712283,181034112,base_link,0.0,0.0
2025/07/05/17:44:43.283272,7545,1751712283,280034112,base_link,0.0,0.0
2025/07/05/17:44:43.403990,7546,1751712283,402034112,base_link,0.0,0.0
2025/07/05/17:44:43.581995,7547,1751712283,580039488,base_link,0.0,0.0
2025/07/05/17:44:43.681972,7548,1751712283,681044608,base_link,0.0,0.0
2025/07/05/17:44:43.781813,7549,1751712283,781044608,base_link,0.0,0.0
2025/07/05/17:44:43.881860,7550,1751712283,880044608,base_link,0.0,0.0
2025/07/05/17:44:44.003730,7551,1751712284,2048192,base_link,0.0,0.0
2025/07/05/17:44:44.102083,7552,1751712284,101051264,base_link,0.0,0.0
2025/07/05/17:44:44.181637,7553,1751712284,180051264,base_link,0.0,0.0
2025/07/05/17:44:44.302598,7554,1751712284,301054592,base_link,0.0,0.0
2025/07/05/17:44:44.425876,7555,1751712284,425054592,base_link,0.0,0.0
2025/07/05/17:44:44.602947,7556,1751712284,601057920,base_link,0.0,0.0
2025/07/05/17:44:44.703415,7557,1751712284,701057920,base_link,0.0,0.0
2025/07/05/17:44:44.782064,7558,1751712284,781057920,base_link,0.0,0.0
2025/07/05/17:44:44.861719,7559,1751712284,861062016,base_link,0.0,0.0
2025/07/05/17:44:44.961895,7560,1751712284,960065344,base_link,0.0,0.0
2025/07/05/17:44:45.061579,7561,1751712285,60069184,base_link,0.0,0.0
2025/07/05/17:44:45.161944,7562,1751712285,161073024,base_link,0.0,0.0
2025/07/05/17:44:45.262195,7563,1751712285,260077632,base_link,0.0,0.0
2025/07/05/17:44:45.361859,7564,1751712285,360081472,base_link,0.0,0.0
2025/07/05/17:44:45.522645,7565,1751712285,521086848,base_link,0.0,0.0
2025/07/05/17:44:45.625677,7566,1751712285,624086848,base_link,0.0,0.0
2025/07/05/17:44:45.721698,7567,1751712285,721086848,base_link,0.0,0.0
2025/07/05/17:44:45.802833,7568,1751712285,802086848,base_link,0.0,0.0
2025/07/05/17:44:45.902517,7569,1751712285,901086848,base_link,0.0,0.0
2025/07/05/17:44:46.003255,7570,1751712286,2086848,base_link,0.0,0.0
2025/07/05/17:44:46.081711,7571,1751712286,81090432,base_link,0.0,0.0
2025/07/05/17:44:46.181821,7572,1751712286,181090432,base_link,0.0,0.0
2025/07/05/17:44:46.281691,7573,1751712286,280090432,base_link,0.0,0.0
2025/07/05/17:44:46.402915,7574,1751712286,402094272,base_link,0.0,0.0
2025/07/05/17:44:46.581681,7575,1751712286,580098112,base_link,0.0,0.0
2025/07/05/17:44:46.682343,7576,1751712286,682098112,base_link,0.0,0.0
2025/07/05/17:44:46.781818,7577,1751712286,781098112,base_link,0.0,0.0
2025/07/05/17:44:46.881187,7578,1751712286,880101952,base_link,0.0,0.0
2025/07/05/17:44:47.003335,7579,1751712287,2101952,base_link,0.0,0.0
2025/07/05/17:44:47.102293,7580,1751712287,101105280,base_link,0.0,0.0
2025/07/05/17:44:47.203381,7581,1751712287,202105280,base_link,0.0,0.0
2025/07/05/17:44:47.281634,7582,1751712287,281105280,base_link,0.0,0.0
2025/07/05/17:44:47.425007,7583,1751712287,424105280,base_link,0.0,0.0
2025/07/05/17:44:47.561419,7584,1751712287,560105280,base_link,0.0,0.0
2025/07/05/17:44:47.661754,7585,1751712287,661108608,base_link,0.0,0.0
2025/07/05/17:44:47.761226,7586,1751712287,760108608,base_link,0.0,0.0
2025/07/05/17:44:47.861870,7587,1751712287,860108608,base_link,0.0,0.0
2025/07/05/17:44:47.961835,7588,1751712287,960108608,base_link,0.0,0.0
2025/07/05/17:44:48.081921,7589,1751712288,80111168,base_link,0.0,0.0
2025/07/05/17:44:48.181571,7590,1751712288,181114752,base_link,0.0,0.0
2025/07/05/17:44:48.282056,7591,1751712288,281118080,base_link,0.0,0.0
2025/07/05/17:44:48.381424,7592,1751712288,380121408,base_link,0.0,0.0
2025/07/05/17:44:48.561302,7593,1751712288,560125248,base_link,0.0,0.0
2025/07/05/17:44:48.661170,7594,1751712288,660125248,base_link,0.0,0.0
2025/07/05/17:44:48.761865,7595,1751712288,760125248,base_link,0.0,0.0
2025/07/05/17:44:48.862046,7596,1751712288,860125248,base_link,0.0,0.0
2025/07/05/17:44:48.962357,7597,1751712288,961129088,base_link,0.0,0.0
2025/07/05/17:44:49.025458,7598,1751712289,24129088,base_link,0.0,0.0
2025/07/05/17:44:49.141464,7599,1751712289,140132672,base_link,0.0,0.0
2025/07/05/17:44:49.225433,7600,1751712289,224132672,base_link,0.0,0.0
2025/07/05/17:44:49.302151,7601,1751712289,301132672,base_link,0.0,0.0
2025/07/05/17:44:49.403733,7602,1751712289,402132672,base_link,0.0,0.0
2025/07/05/17:44:49.581472,7603,1751712289,580135744,base_link,0.0,0.0
2025/07/05/17:44:49.682395,7604,1751712289,681135744,base_link,0.0,0.0
2025/07/05/17:44:49.782034,7605,1751712289,781135744,base_link,0.0,0.0
2025/07/05/17:44:49.881993,7606,1751712289,880135744,base_link,0.0,0.0
2025/07/05/17:44:50.003518,7607,1751712290,2135744,base_link,0.0,0.0
