time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2025/07/05/17:44:59.721663,3563,1751712299,720147008,map,1.3172537088394165,8.052013397216797,-1.5059670209884644,0.028212589364165135,-0.06155371603854214,-0.5345530530764242,-0.8424180810558907
2025/07/05/17:44:59.802835,3564,1751712299,802147008,map,1.3234786987304688,8.079160690307617,-1.5090508460998535,0.01914404214513225,-0.0678052508725805,-0.5373210243300273,-0.8404296939169761
2025/07/05/17:44:59.902597,3565,1751712299,901147008,map,1.3272154331207275,8.116897583007812,-1.513805627822876,0.011836696295852989,-0.07321382122995143,-0.5363061348460652,-0.8407587993760056
2025/07/05/17:45:00.002277,3566,1751712300,2147008,map,1.3311421871185303,8.154820442199707,-1.517735481262207,0.0120108675335991,-0.07385861685159768,-0.5331408249640447,-0.842710807177953
2025/07/05/17:45:00.083471,3567,1751712300,81147008,map,1.3334944248199463,8.185465812683105,-1.5214946269989014,0.01968849581407264,-0.06934193561171131,-0.5274324054068258,-0.8465335887163429
2025/07/05/17:45:00.183480,3568,1751712300,181147008,map,1.336396336555481,8.22514533996582,-1.5243651866912842,0.027310466140416722,-0.06391761092155823,-0.5194830000093825,-0.8516490416565532
2025/07/05/17:45:00.301683,3569,1751712300,301147008,map,1.3410279750823975,8.275040626525879,-1.5262736082077026,0.031886366529866664,-0.06007386633265522,-0.51097022617079,-0.8569036224572405
2025/07/05/17:45:00.380821,3570,1751712300,380147008,map,1.3448569774627686,8.308566093444824,-1.5267550945281982,0.031714711068134636,-0.05915050205726019,-0.5027179872451901,-0.861841064528944
2025/07/05/17:45:00.562443,3571,1751712300,560147008,map,1.3516736030578613,8.384899139404297,-1.5246301889419556,0.024301207639429282,-0.0630361835896881,-0.49068333509476686,-0.8687150024754893
2025/07/05/17:45:00.641253,3572,1751712300,641147008,map,1.3563371896743774,8.420395851135254,-1.523019552230835,0.019054935696729117,-0.06654254861154656,-0.48215934224758744,-0.8733449303300771
2025/07/05/17:45:00.741712,3573,1751712300,740147008,map,1.3642184734344482,8.466086387634277,-1.5221362113952637,0.018475031535321575,-0.06717419043484618,-0.47667650295572683,-0.8763137639447933
2025/07/05/17:45:00.824436,3574,1751712300,824147008,map,1.372107982635498,8.50123405456543,-1.5222138166427612,0.02090530233569011,-0.0662308769876297,-0.46976867174118336,-0.8800533133385882
2025/07/05/17:45:00.960456,3575,1751712300,960147008,map,1.3903837203979492,8.55858325958252,-1.522620677947998,0.02383637522956587,-0.0646205543817534,-0.46260656526897,-0.8838841422592423
2025/07/05/17:45:01.042786,3576,1751712301,41147008,map,1.4020404815673828,8.591464042663574,-1.5227282047271729,0.02540501185814572,-0.0630853855053543,-0.4543053004954794,-0.8882463135019703
2025/07/05/17:45:01.140560,3577,1751712301,140147008,map,1.4179234504699707,8.63261604309082,-1.5244098901748657,0.024277175736666958,-0.06318134994267383,-0.4490776996621025,-0.8909253366157384
2025/07/05/17:45:01.224685,3578,1751712301,224147008,map,1.4321876764297485,8.665578842163086,-1.526145100593567,0.022260815468377035,-0.06385711336411412,-0.4442644924496027,-0.8933396811493275
2025/07/05/17:45:01.321506,3579,1751712301,321147008,map,1.4547642469406128,8.70649528503418,-1.5274134874343872,0.01941889293200637,-0.0651643223145417,-0.43963508379966937,-0.8955989676116424
2025/07/05/17:45:01.460793,3580,1751712301,460147008,map,1.4875761270523071,8.760052680969238,-1.5303704738616943,0.016731437318322603,-0.06664660083080634,-0.43396269897116857,-0.8983065543034967
2025/07/05/17:45:01.560545,3581,1751712301,560147008,map,1.5126242637634277,8.796652793884277,-1.531938076019287,0.015944495426854496,-0.06719718131685923,-0.4245750453838998,-0.9027548630308848
2025/07/05/17:45:01.683619,3582,1751712301,681147008,map,1.5388209819793701,8.839377403259277,-1.5298326015472412,0.017566960577564853,-0.06640775388744952,-0.41811078964502546,-0.9057951091180079
2025/07/05/17:45:01.760526,3583,1751712301,760147008,map,1.5551118850708008,8.867846488952637,-1.5287284851074219,0.019721674370379635,-0.06527414390136674,-0.41112831484927576,-0.9090235697863762
2025/07/05/17:45:01.824665,3584,1751712301,824147008,map,1.5668586492538452,8.89078140258789,-1.5280762910842896,0.02042470106462915,-0.06471429243011165,-0.40549844447547595,-0.9115733121749778
2025/07/05/17:45:01.941953,3585,1751712301,941147008,map,1.5889226198196411,8.940921783447266,-1.5265299081802368,0.020032415201911846,-0.06487468611383851,-0.3998609017897452,-0.9140575674773997
2025/07/05/17:45:02.024676,3586,1751712302,24147008,map,1.6051881313323975,8.97348690032959,-1.5244386196136475,0.017634611089922057,-0.0658652394529144,-0.39167974686111034,-0.9175716683847283
2025/07/05/17:45:02.122005,3587,1751712302,121147008,map,1.629045009613037,9.012160301208496,-1.5220381021499634,0.016024669417792004,-0.06654709856224994,-0.38653689600365765,-0.9197303526962967
2025/07/05/17:45:02.202452,3588,1751712302,202147008,map,1.648148536682129,9.042768478393555,-1.5209208726882935,0.01435300221715233,-0.06734332973229988,-0.38131756541216844,-0.921876228989585
2025/07/05/17:45:02.301936,3589,1751712302,301147008,map,1.667913794517517,9.085916519165039,-1.5180245637893677,0.013393590124833083,-0.06763875707099815,-0.37618883140225917,-0.9239737947656638
2025/07/05/17:45:02.422554,3590,1751712302,422147008,map,1.693291187286377,9.136863708496094,-1.5158442258834839,0.01354766669770024,-0.06740008200289208,-0.369602361095497,-0.9266432886206456
2025/07/05/17:45:02.542070,3591,1751712302,541147008,map,1.7279677391052246,9.192444801330566,-1.5145477056503296,0.014549962123559012,-0.06659943281124288,-0.3594902630353802,-0.930655449097128
2025/07/05/17:45:02.625221,3592,1751712302,624147008,map,1.7516038417816162,9.2284517288208,-1.5126302242279053,0.014849983474787899,-0.06605798004483537,-0.35025934988858565,-0.9342024454468205
2025/07/05/17:45:02.721743,3593,1751712302,721147008,map,1.7828373908996582,9.271368980407715,-1.509954571723938,0.01450926960327315,-0.06609510491692402,-0.34417754136036066,-0.9364628867310961
2025/07/05/17:45:02.802851,3594,1751712302,802147008,map,1.808109164237976,9.305068016052246,-1.5085983276367188,0.013616168574045384,-0.06637917391276756,-0.3382521767775119,-0.9386127370376435
2025/07/05/17:45:02.883891,3595,1751712302,881147008,map,1.8360973596572876,9.339214324951172,-1.5115705728530884,0.01268546129861285,-0.06666134531669,-0.33270656906493035,-0.9405858190581298
2025/07/05/17:45:03.002561,3596,1751712303,2147008,map,1.87827730178833,9.389248847961426,-1.5142942667007446,0.01184375553903833,-0.06715668724894916,-0.3261613325280987,-0.9428512554883582
2025/07/05/17:45:03.080486,3597,1751712303,80147008,map,1.9104650020599365,9.421642303466797,-1.5134989023208618,0.011450132172650366,-0.06740051541987262,-0.31971956084602404,-0.9450425743884716
2025/07/05/17:45:03.180638,3598,1751712303,181147008,map,1.9498908519744873,9.461259841918945,-1.5107697248458862,0.011296839896298786,-0.06754960986382365,-0.3130019969514487,-0.9472798855248685
2025/07/05/17:45:03.301735,3599,1751712303,301147008,map,1.9891759157180786,9.507579803466797,-1.5014023780822754,0.01211872853767821,-0.06751468710731717,-0.3059520011318803,-0.9495726809711983
2025/07/05/17:45:03.383875,3600,1751712303,381147008,map,2.014874219894409,9.537975311279297,-1.494958519935608,0.012502841953582373,-0.0674390349305354,-0.2986119776340217,-0.9519067928763931
2025/07/05/17:45:03.561256,3601,1751712303,560147008,map,2.063352584838867,9.60004997253418,-1.4807448387145996,0.011109128495099763,-0.06729197640376788,-0.28730326395200656,-0.9554084004750416
2025/07/05/17:45:03.661920,3602,1751712303,660147008,map,2.094818353652954,9.63357925415039,-1.4757479429244995,0.008378706327756755,-0.06757909255401419,-0.27931326457883354,-0.95778231543507
2025/07/05/17:45:03.782232,3603,1751712303,780147008,map,2.136557102203369,9.672595024108887,-1.4714579582214355,0.006421031481930611,-0.06797603748588935,-0.27304442234843973,-0.9595753081998473
2025/07/05/17:45:03.842878,3604,1751712303,841147008,map,2.1551406383514404,9.69486141204834,-1.4684730768203735,0.005710124758127117,-0.06823116024940508,-0.2668176607909909,-0.9613117283879826
2025/07/05/17:45:03.960693,3605,1751712303,960147008,map,2.1921167373657227,9.740246772766113,-1.4638807773590088,0.00626266540768183,-0.06811735095305661,-0.2616936520755719,-0.9627238638282939
2025/07/05/17:45:04.024540,3606,1751712304,24147008,map,2.2095067501068115,9.764122009277344,-1.4634265899658203,0.007971687850770397,-0.06780727862530209,-0.2550398396430273,-0.9645171358524945
2025/07/05/17:45:04.121827,3607,1751712304,121147008,map,2.2339391708374023,9.808306694030762,-1.4640458822250366,0.009490208577565811,-0.06750091364061672,-0.24953271062000637,-0.9659642793237586
2025/07/05/17:45:04.223632,3608,1751712304,224147008,map,2.261533260345459,9.851639747619629,-1.4646754264831543,0.00993095286741166,-0.06725474987894127,-0.24261865194539023,-0.9677367227309646
2025/07/05/17:45:04.301659,3609,1751712304,302147008,map,2.2872893810272217,9.890267372131348,-1.4636080265045166,0.009063383391439968,-0.06731665286264531,-0.2374378968394275,-0.9690250608076858
2025/07/05/17:45:04.460765,3610,1751712304,461147008,map,2.340857982635498,9.959017753601074,-1.4602006673812866,0.008249063487403147,-0.06721093466105428,-0.23272542079059594,-0.9701822105828412
2025/07/05/17:45:04.602558,3611,1751712304,602147008,map,2.3881430625915527,10.012298583984375,-1.4585320949554443,0.008090524222755014,-0.06750848572698843,-0.22726423572002274,-0.9714566974061396
2025/07/05/17:45:04.684976,3612,1751712304,681147008,map,2.416003942489624,10.041072845458984,-1.4585059881210327,0.009076361989042839,-0.06749675779641427,-0.22649071801090626,-0.9716294365625819
2025/07/05/17:45:04.803111,3613,1751712304,802147008,map,2.459101438522339,10.079537391662598,-1.4577282667160034,0.011066531281678955,-0.06740861062142826,-0.22659964821186923,-0.9715895277995422
2025/07/05/17:45:04.880726,3614,1751712304,881147008,map,2.4842495918273926,10.104355812072754,-1.4588937759399414,0.01190847202690042,-0.06752848078720977,-0.227359710618734,-0.9713936661127255
2025/07/05/17:45:05.002026,3615,1751712305,2147008,map,2.5234951972961426,10.138653755187988,-1.4617999792099,0.00987370629140355,-0.06803643414257715,-0.22886028623067428,-0.9710285901762356
2025/07/05/17:45:05.102072,3616,1751712305,102147008,map,2.556830406188965,10.164799690246582,-1.4649759531021118,0.006471751402352858,-0.06877643708924099,-0.2305236078393511,-0.9706115517362364
2025/07/05/17:45:05.202708,3617,1751712305,202147008,map,2.591102123260498,10.188725471496582,-1.4661344289779663,0.003657064320921628,-0.06936292307360738,-0.2323405360544734,-0.9701511666174283
2025/07/05/17:45:05.302204,3618,1751712305,302147008,map,2.6273722648620605,10.212860107421875,-1.4675376415252686,0.003234634958677912,-0.06935994251689145,-0.2339835847991945,-0.9697579169850874
2025/07/05/17:45:05.481839,3619,1751712305,481147008,map,2.696052074432373,10.258491516113281,-1.468592882156372,0.005346081821319928,-0.06891303643852824,-0.23522584369734129,-0.9694798684216478
2025/07/05/17:45:05.623588,3620,1751712305,624147008,map,2.7502853870391846,10.295064926147461,-1.4664921760559082,0.010830352772307955,-0.06756046230163115,-0.23718017073678455,-0.9690530707869858
2025/07/05/17:45:05.721666,3621,1751712305,721147008,map,2.7872400283813477,10.316709518432617,-1.466264247894287,0.009370743029142412,-0.06792860107530316,-0.23810384963574271,-0.9688160047809251
2025/07/05/17:45:05.825952,3622,1751712305,824147008,map,2.826772928237915,10.338183403015137,-1.4668854475021362,0.005993043978895361,-0.06878775167229577,-0.23920060528177084,-0.9685119509208815
2025/07/05/17:45:05.901646,3623,1751712305,902147008,map,2.8670034408569336,10.356279373168945,-1.4689122438430786,0.004180412733112652,-0.0692633841930365,-0.24054579713827917,-0.968154340608262
2025/07/05/17:45:06.024615,3624,1751712306,24147008,map,2.925708293914795,10.37813949584961,-1.4722965955734253,0.008480490247903712,-0.06834970073932953,-0.2452306225605252,-0.9670151712628796
2025/07/05/17:45:06.101384,3625,1751712306,102147008,map,2.9643869400024414,10.3909273147583,-1.475379228591919,0.012798270337678618,-0.06748707111777952,-0.24910680595035334,-0.9660370069192591
2025/07/05/17:45:06.202313,3626,1751712306,202147008,map,3.010798692703247,10.405814170837402,-1.4764204025268555,0.015583453647790547,-0.06706167385612005,-0.25433597404227776,-0.9646621689379078
2025/07/05/17:45:06.301796,3627,1751712306,301147008,map,3.0478131771087646,10.426803588867188,-1.476758599281311,0.014988107449166538,-0.06742931635238462,-0.2590478648133638,-0.9633913263399144
2025/07/05/17:45:06.380998,3628,1751712306,381147008,map,3.0763192176818848,10.444025039672852,-1.4764186143875122,0.009234545881785048,-0.06910387675964062,-0.2638474825168639,-0.9620415185160455
2025/07/05/17:45:06.542306,3629,1751712306,540147008,map,3.13742733001709,10.480352401733398,-1.4769165515899658,-0.0059868508199675645,-0.0736431236564534,-0.26585381766650645,-0.9611777128021246
2025/07/05/17:45:06.624231,3630,1751712306,624147008,map,3.1661410331726074,10.498539924621582,-1.476615071296692,-0.0074370291816808175,-0.0741050757928319,-0.2638000567145259,-0.9616977999434659
2025/07/05/17:45:06.701309,3631,1751712306,702147008,map,3.1910839080810547,10.517647743225098,-1.4772322177886963,-0.0038285443780177626,-0.07305768446201051,-0.2618363352901862,-0.9623355186788026
2025/07/05/17:45:06.802503,3632,1751712306,802147008,map,3.222339153289795,10.539994239807129,-1.4783633947372437,0.006305748886401386,-0.0699528446956288,-0.25769257881126534,-0.9636707798182794
2025/07/05/17:45:06.921590,3633,1751712306,921147008,map,3.255274534225464,10.574576377868652,-1.4815846681594849,0.014660928451327004,-0.06734050905673007,-0.2527311121431854,-0.9650789076400924
2025/07/05/17:45:07.002799,3634,1751712307,2147008,map,3.278303384780884,10.596500396728516,-1.4837100505828857,0.015958214134175308,-0.06645787070421645,-0.24776038391134686,-0.9664075118640229
2025/07/05/17:45:07.122734,3635,1751712307,121147008,map,3.3052709102630615,10.632993698120117,-1.4860641956329346,0.008429160146635677,-0.06728224175613488,-0.24267258201311726,-0.9677355357444399
2025/07/05/17:45:07.202640,3636,1751712307,202147008,map,3.3278470039367676,10.658188819885254,-1.4860628843307495,-0.003608209978353,-0.06916887757766156,-0.2353363631343346,-0.9694428520454947
2025/07/05/17:45:07.321556,3637,1751712307,321147008,map,3.380701780319214,10.691162109375,-1.4935967922210693,-0.009842326108807958,-0.07030291298303733,-0.2270130968001418,-0.971301025904985
2025/07/05/17:45:07.460942,3638,1751712307,460147008,map,3.447633981704712,10.731764793395996,-1.5013905763626099,-0.007736326319526319,-0.0700433868929518,-0.21728332188730376,-0.9735615189792889
2025/07/05/17:45:07.581980,3639,1751712307,580147008,map,3.509566307067871,10.766924858093262,-1.5082827806472778,0.005555392393509118,-0.06772696397234848,-0.2001840651458034,-0.9773988623014369
2025/07/05/17:45:07.660918,3640,1751712307,661147008,map,3.555405855178833,10.79312515258789,-1.5122493505477905,0.012760510642028015,-0.06588639037492597,-0.19238592563688672,-0.9790218631615719
2025/07/05/17:45:07.760655,3641,1751712307,761147008,map,3.617130756378174,10.818816184997559,-1.5150244235992432,0.024612881401697078,-0.0634611083154078,-0.19376685922442222,-0.9786834514115323
2025/07/05/17:45:07.860734,3642,1751712307,860147008,map,3.674197196960449,10.845009803771973,-1.5170135498046875,0.029104272073715014,-0.06312215004033576,-0.20108974550713732,-0.9771036023744972
2025/07/05/17:45:07.960807,3643,1751712307,960147008,map,3.730109214782715,10.870823860168457,-1.517439842224121,0.023800515792661844,-0.06492538606406652,-0.20912839982380016,-0.9754401786268454
2025/07/05/17:45:08.060754,3644,1751712308,60147008,map,3.7850234508514404,10.897127151489258,-1.5187218189239502,0.00885729619893668,-0.06905926041178562,-0.22247650382257766,-0.9724487503731516
2025/07/05/17:45:08.140930,3645,1751712308,140147008,map,3.8281373977661133,10.920903205871582,-1.5204802751541138,-0.0026033032789552937,-0.0719509164149675,-0.22859782986019528,-0.9708549431415043
2025/07/05/17:45:08.241798,3646,1751712308,240147008,map,3.879349946975708,10.957630157470703,-1.5220750570297241,-0.016070015435311953,-0.07528126248704012,-0.23028148884917332,-0.9700746991936622
2025/07/05/17:45:08.341554,3647,1751712308,340147008,map,3.9279046058654785,11.000577926635742,-1.5231001377105713,-0.02018249201692377,-0.07651674672033786,-0.22738049270384264,-0.9705853728678793
2025/07/05/17:45:08.522086,3648,1751712308,521147008,map,4.006652355194092,11.075691223144531,-1.5241930484771729,-0.012502750812758538,-0.07464135188894779,-0.21574097938589748,-0.9735133176407593
2025/07/05/17:45:08.623606,3649,1751712308,623147008,map,4.0507354736328125,11.11585807800293,-1.5263030529022217,0.006700132089573472,-0.06827354079869201,-0.1985764617534561,-0.9776815538273542
2025/07/05/17:45:08.702015,3650,1751712308,702147008,map,4.088632583618164,11.148425102233887,-1.5306365489959717,0.013288623631663518,-0.06569891699493426,-0.19089197078465037,-0.9793198253265483
2025/07/05/17:45:08.802342,3651,1751712308,802147008,map,4.14003324508667,11.183528900146484,-1.5330142974853516,0.018473294462670486,-0.06370779613748125,-0.18457616821321787,-0.9805772240016217
2025/07/05/17:45:08.940749,3652,1751712308,940147008,map,4.207390785217285,11.215063095092773,-1.536283016204834,0.023710253614864157,-0.06292251954110777,-0.18539317646135883,-0.9803611327106379
2025/07/05/17:45:09.002709,3653,1751712309,3147008,map,4.23837947845459,11.227012634277344,-1.5373492240905762,0.023926123818611537,-0.06445638749320345,-0.1941326632738496,-0.9785629380681371
2025/07/05/17:45:09.101649,3654,1751712309,101147008,map,4.285944938659668,11.239212989807129,-1.541540503501892,0.0173167618739422,-0.06702151873021946,-0.2017517804756478,-0.9769874435529875
2025/07/05/17:45:09.203222,3655,1751712309,203147008,map,4.336959362030029,11.251690864562988,-1.5447160005569458,0.007436104762021616,-0.06978257584811103,-0.21266570490714948,-0.9746016593513045
2025/07/05/17:45:09.301826,3656,1751712309,301147008,map,4.377789497375488,11.274447441101074,-1.548728585243225,-0.0007070624042495478,-0.07116214829335944,-0.22205379883239168,-0.9724338327809939
2025/07/05/17:45:09.440682,3657,1751712309,440147008,map,4.430363655090332,11.315496444702148,-1.553971529006958,-0.010077527921232395,-0.07312699039939875,-0.22541805986422503,-0.9714615715473112
2025/07/05/17:45:09.602556,3658,1751712309,602147008,map,4.48059606552124,11.367746353149414,-1.5610893964767456,-0.0147036494153456,-0.07470670582476893,-0.21770005990583075,-0.9730413119265182
2025/07/05/17:45:09.684523,3659,1751712309,681147008,map,4.4995598793029785,11.395622253417969,-1.5687559843063354,-0.006232278122051275,-0.07257524395499666,-0.20959776588360535,-0.975070648317794
2025/07/05/17:45:09.802855,3660,1751712309,802147008,map,4.534005641937256,11.435927391052246,-1.579182744026184,0.003918158158533626,-0.06952056038919259,-0.19982803607568772,-0.9773537208799847
2025/07/05/17:45:09.901782,3661,1751712309,901147008,map,4.556358337402344,11.459953308105469,-1.5886800289154053,0.010580217048291525,-0.06703297367106409,-0.18978471067883163,-0.9794776174270535
2025/07/05/17:45:09.984470,3662,1751712309,981147008,map,4.579122543334961,11.478315353393555,-1.5946924686431885,0.013300895492611072,-0.06539560607804801,-0.1815124854728733,-0.9811216634557811
2025/07/05/17:45:10.083726,3663,1751712310,81147008,map,4.60943603515625,11.490973472595215,-1.6058467626571655,0.013050094697528254,-0.06502505633372153,-0.17642608023273415,-0.9820770210583764
2025/07/05/17:45:10.202512,3664,1751712310,202147008,map,4.651223182678223,11.503544807434082,-1.614133596420288,0.009660320118193356,-0.06589619573123481,-0.17413514846916112,-0.9824669560198898
2025/07/05/17:45:10.280616,3665,1751712310,281147008,map,4.683838844299316,11.51711654663086,-1.6179225444793701,0.003963375867006906,-0.0672394896542699,-0.17367921845624812,-0.9824961433813351
2025/07/05/17:45:10.402563,3666,1751712310,402147008,map,4.739932060241699,11.537569999694824,-1.6213229894638062,-0.0008820156557967455,-0.06793874007904187,-0.17435173962297662,-0.9823365108430497
2025/07/05/17:45:10.560542,3667,1751712310,560147008,map,4.80927848815918,11.562643051147461,-1.6269158124923706,-0.0011753302861300826,-0.06701843917455959,-0.17567374367083805,-0.9821638779725086
2025/07/05/17:45:10.642064,3668,1751712310,641147008,map,4.848063945770264,11.572809219360352,-1.6281179189682007,0.002125039842455418,-0.06585809103175196,-0.17658291677379373,-0.9820777309128746
2025/07/05/17:45:10.760561,3669,1751712310,760147008,map,4.911157608032227,11.586756706237793,-1.629050612449646,0.002502958074002815,-0.0655783205199202,-0.17684068861919983,-0.9820491789759582
2025/07/05/17:45:10.860834,3670,1751712310,860147008,map,4.97107458114624,11.596491813659668,-1.6299736499786377,0.000529450479502124,-0.06577516417665212,-0.176760048182717,-0.9820535794070342
2025/07/05/17:45:10.960735,3671,1751712310,961147008,map,5.0375075340271,11.606749534606934,-1.629297137260437,-0.00047502384834742045,-0.06566459655348196,-0.176825345329172,-0.9820492514945629
2025/07/05/17:45:11.060794,3672,1751712311,60147008,map,5.105459690093994,11.620330810546875,-1.6272727251052856,-0.0006557085811728323,-0.06537355296740387,-0.1760388444808672,-0.982209852247734
2025/07/05/17:45:11.141695,3673,1751712311,140147008,map,5.16139554977417,11.632630348205566,-1.6256183385849,7.041109237495895e-05,-0.06527176762166227,-0.17491985345653432,-0.982416732481978
2025/07/05/17:45:11.240961,3674,1751712311,240147008,map,5.233950138092041,11.653047561645508,-1.6217857599258423,0.0013469899222406357,-0.06497071903034184,-0.1731625774797157,-0.9827470239321059
2025/07/05/17:45:11.325225,3675,1751712311,321147008,map,5.293242931365967,11.67317008972168,-1.617342472076416,0.0021142684665595483,-0.06468012072081934,-0.17213182964902785,-0.9829459013974624
2025/07/05/17:45:11.521973,3676,1751712311,521147008,map,5.449545383453369,11.718265533447266,-1.6002837419509888,0.0003163096404118887,-0.06481238140183244,-0.1702691033327,-0.9832637935038151
2025/07/05/17:45:11.602076,3677,1751712311,602147008,map,5.514472484588623,11.734554290771484,-1.5928668975830078,-0.001267321482129493,-0.06505028978581678,-0.1686270259385268,-0.9835302638039003
2025/07/05/17:45:11.701680,3678,1751712311,701147008,map,5.607779502868652,11.75134563446045,-1.5891718864440918,-0.0003446603046847069,-0.06530782035893339,-0.167156397262952,-0.983764966169923
2025/07/05/17:45:11.780800,3679,1751712311,781147008,map,5.681448459625244,11.766935348510742,-1.5859431028366089,-0.0011395986086151313,-0.06589782664464082,-0.1634246806377641,-0.9843518433552957
2025/07/05/17:45:11.882745,3680,1751712311,881147008,map,5.774569034576416,11.789840698242188,-1.5868695974349976,-0.0013417432273873883,-0.06609403782404345,-0.16021984835935604,-0.9848651573088221
2025/07/05/17:45:12.002643,3681,1751712312,2147008,map,5.888670921325684,11.80640697479248,-1.5867503881454468,0.011596277065244137,-0.06355899835917812,-0.16555900324347284,-0.9840812956919931
2025/07/05/17:45:12.080620,3682,1751712312,80147008,map,5.965847969055176,11.816676139831543,-1.5828710794448853,0.023869185246204492,-0.06155513002632346,-0.17607639824965338,-0.9821600327556372
2025/07/05/17:45:12.160340,3683,1751712312,160147008,map,6.042057037353516,11.82634162902832,-1.5809129476547241,0.025618190900252916,-0.06146505143220429,-0.1862252088232088,-0.9802478907634471
2025/07/05/17:45:12.260697,3684,1751712312,260147008,map,6.139148235321045,11.85207748413086,-1.5798988342285156,0.017123137148087667,-0.06324704467487963,-0.19942948809779387,-0.9777190234372825
2025/07/05/17:45:12.341655,3685,1751712312,340147008,map,6.216115474700928,11.881011009216309,-1.579621434211731,0.003750697700710068,-0.06662923761217433,-0.20695969682689813,-0.976070776558389
2025/07/05/17:45:12.521581,3686,1751712312,521147008,map,6.374162197113037,11.977513313293457,-1.575765609741211,-0.02663871446688814,-0.07532681883328385,-0.2066280608006863,-0.9751518311246494
2025/07/05/17:45:12.623817,3687,1751712312,624147008,map,6.460569858551025,12.03873062133789,-1.5729680061340332,-0.03704902267187277,-0.07871122413211482,-0.19308831226817974,-0.9773171526071303
2025/07/05/17:45:12.701483,3688,1751712312,701147008,map,6.536040306091309,12.093273162841797,-1.571851134300232,-0.0279279140438768,-0.07617916875649593,-0.1823107346655376,-0.979887525122368
2025/07/05/17:45:12.801731,3689,1751712312,802147008,map,6.627413272857666,12.153684616088867,-1.5706052780151367,-0.013764922332526427,-0.07229376947094919,-0.17006229091717256,-0.9826815125038548
2025/07/05/17:45:12.901795,3690,1751712312,901147008,map,6.719961643218994,12.210620880126953,-1.570705533027649,0.001484817656492899,-0.06802753386660942,-0.1542164436317734,-0.9856912997820982
2025/07/05/17:45:12.980330,3691,1751712312,981147008,map,6.792581081390381,12.251493453979492,-1.571571707725525,0.007225065482497106,-0.06603164313059756,-0.13853292397481903,-0.9881276483882201
2025/07/05/17:45:13.101718,3692,1751712313,101147008,map,6.894978046417236,12.309061050415039,-1.5681159496307373,0.0036815458765510085,-0.06612218704539403,-0.12363001111687416,-0.9901161158932495
2025/07/05/17:45:13.202553,3693,1751712313,202147008,map,6.979483127593994,12.351051330566406,-1.5637946128845215,-0.004249977032207726,-0.06738522941960134,-0.10929770191169325,-0.9917132553859084
2025/07/05/17:45:13.280694,3694,1751712313,281147008,map,7.049441814422607,12.379207611083984,-1.562914490699768,-0.010422714360151035,-0.06856030473304639,-0.09508514397915091,-0.9930506870420779
2025/07/05/17:45:13.402314,3695,1751712313,402147008,map,7.154798984527588,12.415523529052734,-1.5607532262802124,-0.01115073729332283,-0.06858611947767036,-0.08131946921330319,-0.9942629175422749
2025/07/05/17:45:13.540774,3696,1751712313,540147008,map,7.291820049285889,12.452611923217773,-1.5588682889938354,-0.007347670152297118,-0.06761939137017389,-0.06476962573961154,-0.9955794921730815
2025/07/05/17:45:13.624301,3697,1751712313,624147008,map,7.370026111602783,12.471980094909668,-1.557669997215271,-0.00332271181644376,-0.06646635034146471,-0.04547980924260476,-0.9967460914444193
2025/07/05/17:45:13.721772,3698,1751712313,721147008,map,7.471577167510986,12.498188972473145,-1.5563437938690186,-0.003280012828790578,-0.0662190886710567,-0.03460729883049352,-0.9971993826106564
2025/07/05/17:45:13.824899,3699,1751712313,824147008,map,7.57476282119751,12.52065658569336,-1.554561734199524,-0.005564747979231696,-0.0657225709939451,-0.0213845182343283,-0.9975932435726294
2025/07/05/17:45:13.921824,3700,1751712313,921147008,map,7.6850666999816895,12.540335655212402,-1.5528522729873657,-0.008007427677492676,-0.06569066834633897,-0.011168980993078451,-0.9977453939045658
2025/07/05/17:45:14.023608,3701,1751712314,23147008,map,7.792200088500977,12.554742813110352,-1.550527811050415,-0.010207297341335844,-0.06561019208604366,0.0035670331432959795,-0.9977867457778604
2025/07/05/17:45:14.121925,3702,1751712314,121147008,map,7.891210079193115,12.562149047851562,-1.5463368892669678,-0.01086870109623867,-0.06567027328181171,0.013586404741621868,-0.9976896792839794
2025/07/05/17:45:14.202481,3703,1751712314,202147008,map,7.971041679382324,12.565851211547852,-1.5432896614074707,-0.0109296986087346,-0.06568157177471179,0.02608400144247802,-0.9974397714580436
2025/07/05/17:45:14.301542,3704,1751712314,302147008,map,8.071037292480469,12.573925018310547,-1.5418697595596313,-0.009618286989891622,-0.06571476369813055,0.03725680892858329,-0.9970962784886612
2025/07/05/17:45:14.480787,3705,1751712314,481147008,map,8.253617286682129,12.5758056640625,-1.535449743270874,-0.006194951190033339,-0.06505819476036004,0.04602511771824718,-0.9968002520130589
2025/07/05/17:45:14.623473,3706,1751712314,624147008,map,8.399139404296875,12.569766998291016,-1.5297579765319824,-0.007294757074091782,-0.06507952698089792,0.0644949738794155,-0.995766960704896
2025/07/05/17:45:14.722252,3707,1751712314,721147008,map,8.508880615234375,12.561882019042969,-1.5254359245300293,-0.010028281440909658,-0.065438835734504,0.07100468292245637,-0.9952766084622586
