time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2025/07/05/17:44:16.827806,7295,1751712256,773775872,base_link,0,1,-7.2870759,112.7959195,47.64515647464928,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:44:16.922860,7296,1751712256,773782528,base_link,0,1,-7.2870759,112.7959195,47.64515647464928,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:44:17.044502,7297,1751712256,973787904,base_link,0,1,-7.2870754,112.7959195,47.59515774372704,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:44:17.143904,7298,1751712256,973794048,base_link,0,1,-7.2870754,112.7959195,47.59515774372704,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:44:17.225912,7299,1751712257,173801728,base_link,0,1,-7.2870745,112.7959193,47.61515940364636,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.034564)",2
2025/07/05/17:44:17.302909,7300,1751712257,173808896,base_link,0,1,-7.2870745,112.7959193,47.61515940364636,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.034564)",2
2025/07/05/17:44:17.483241,7301,1751712257,373819904,base_link,0,1,-7.2870736,112.7959192,47.615161375788645,"(1.5951689999999998, 0.0, 0.0, 0.0, 1.5951689999999998, 0.0, 0.0, 0.0, 3.0276)",2
2025/07/05/17:44:17.604560,7302,1751712257,573826816,base_link,0,1,-7.2870726,112.7959189,47.63516297732923,"(1.592644, 0.0, 0.0, 0.0, 1.592644, 0.0, 0.0, 0.0, 3.0380490000000004)",2
2025/07/05/17:44:17.703920,7303,1751712257,573833728,base_link,0,1,-7.2870726,112.7959189,47.63516297732923,"(1.592644, 0.0, 0.0, 0.0, 1.592644, 0.0, 0.0, 0.0, 3.0380490000000004)",2
2025/07/05/17:44:17.782979,7304,1751712257,573841920,base_link,0,1,-7.2870726,112.7959189,47.63516297732923,"(1.592644, 0.0, 0.0, 0.0, 1.592644, 0.0, 0.0, 0.0, 3.0380490000000004)",2
2025/07/05/17:44:17.904058,7305,1751712257,773847808,base_link,0,1,-7.2870716,112.7959187,47.65516489109486,"(1.5901209999999997, 0.0, 0.0, 0.0, 1.5901209999999997, 0.0, 0.0, 0.0, 3.041536)",2
2025/07/05/17:44:18.004574,7306,1751712257,973852928,base_link,0,1,-7.2870709,112.7959186,47.58516635562337,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.0380490000000004)",2
2025/07/05/17:44:18.084147,7307,1751712257,973858048,base_link,0,1,-7.2870709,112.7959186,47.58516635562337,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.0380490000000004)",2
2025/07/05/17:44:18.183585,7308,1751712257,973863936,base_link,0,1,-7.2870709,112.7959186,47.58516635562337,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.0380490000000004)",2
2025/07/05/17:44:18.263029,7309,1751712258,173870592,base_link,0,1,-7.2870701,112.7959183,47.58516744954697,"(1.577536, 0.0, 0.0, 0.0, 1.577536, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:44:18.362330,7310,1751712258,173876224,base_link,0,1,-7.2870701,112.7959183,47.58516744954697,"(1.577536, 0.0, 0.0, 0.0, 1.577536, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:44:18.542739,7311,1751712258,373883904,base_link,0,1,-7.2870692,112.7959181,47.59516910951558,"(1.577536, 0.0, 0.0, 0.0, 1.577536, 0.0, 0.0, 0.0, 3.055504)",2
2025/07/05/17:44:18.641588,7312,1751712258,573889792,base_link,0,1,-7.2870684,112.7959181,47.57517114010253,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.0625)",2
2025/07/05/17:44:18.723632,7313,1751712258,573897984,base_link,0,1,-7.2870684,112.7959181,47.57517114010253,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.0625)",2
2025/07/05/17:44:18.806716,7314,1751712258,773904384,base_link,0,1,-7.2870676,112.7959181,47.5551731706973,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.076516)",2
2025/07/05/17:44:18.904121,7315,1751712258,773910272,base_link,0,1,-7.2870676,112.7959181,47.5551731706973,"(1.5800489999999998, 0.0, 0.0, 0.0, 1.5800489999999998, 0.0, 0.0, 0.0, 3.076516)",2
2025/07/05/17:44:19.005531,7316,1751712258,973916672,base_link,0,1,-7.2870668,112.7959179,47.535174576864904,"(1.5750249999999997, 0.0, 0.0, 0.0, 1.5750249999999997, 0.0, 0.0, 0.0, 3.083536)",2
2025/07/05/17:44:19.102930,7317,1751712258,973922048,base_link,0,1,-7.2870668,112.7959179,47.535174576864904,"(1.5750249999999997, 0.0, 0.0, 0.0, 1.5750249999999997, 0.0, 0.0, 0.0, 3.083536)",2
2025/07/05/17:44:19.204614,7318,1751712259,173930752,base_link,0,1,-7.2870661,112.795918,47.4951766658658,"(1.5600010000000002, 0.0, 0.0, 0.0, 1.5600010000000002, 0.0, 0.0, 0.0, 3.083536)",2
