time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.magnetic_field.x,.magnetic_field.y,.magnetic_field.z,.magnetic_field_covariance
2025/07/05/17:44:14.427628,7271,1751712254,423070728,base_link,409000.0,-150999.99999999997,293000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:14.582510,7272,1751712254,579180808,base_link,397000.0,-140999.99999999997,313000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:14.662750,7273,1751712254,659613696,base_link,385000.0,-141999.99999999997,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:14.763082,7274,1751712254,759180352,base_link,387000.0,-140999.99999999997,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:14.842494,7275,1751712254,839637352,base_link,387000.0,-136999.99999999997,316000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:14.963357,7276,1751712254,959442152,base_link,387000.0,-133999.99999999997,316000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.042731,7277,1751712255,39660152,base_link,388000.0,-128999.99999999996,316000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.164013,7278,1751712255,159455184,base_link,390000.0,-124999.99999999996,317000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.262377,7279,1751712255,259213328,base_link,390000.0,-120999.99999999996,317000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.362538,7280,1751712255,359251216,base_link,391000.0,-117999.99999999996,318000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.523909,7281,1751712255,520302200,base_link,392000.0,-115999.99999999996,316000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.605887,7282,1751712255,601310320,base_link,394000.0,-113999.99999999996,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.682989,7283,1751712255,679857768,base_link,394000.0,-113999.99999999996,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.782462,7284,1751712255,779869960,base_link,403000.0,-113999.99999999996,302000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:15.903738,7285,1751712255,900993640,base_link,440000.0,-103999.99999999997,274000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.004465,7286,1751712256,1280272,base_link,426000.0,-94999.99999999997,296000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.103211,7287,1751712256,100267440,base_link,424000.0,-93999.99999999996,298000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.205722,7288,1751712256,201255864,base_link,422000.0,-91999.99999999996,300000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.282045,7289,1751712256,279288544,base_link,422000.0,-91999.99999999996,300000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.404472,7290,1751712256,401055688,base_link,425000.0,-86999.99999999997,287000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.544488,7291,1751712256,539921600,base_link,419000.0,-80999.99999999997,295000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.626458,7292,1751712256,623362744,base_link,445000.0,-75999.99999999997,270000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.705108,7293,1751712256,701051680,base_link,415000.0,-73999.99999999997,290000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.805529,7294,1751712256,801372872,base_link,448000.0,-71999.99999999997,262000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:16.922813,7295,1751712256,920212528,base_link,374000.0,-66999.99999999996,318000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.044677,7296,1751712257,39261904,base_link,501000.0,-68999.99999999997,233000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.143986,7297,1751712257,139305048,base_link,444000.0,-51999.99999999997,252000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.204232,7298,1751712257,201521728,base_link,442000.0,-51999.99999999997,249000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.283892,7299,1751712257,280018896,base_link,442000.0,-51999.99999999997,249000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.426299,7300,1751712257,423927760,base_link,428000.0,-37999.99999999996,276000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.582519,7301,1751712257,579829816,base_link,424000.0,-30999.999999999964,284000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.682781,7302,1751712257,679835728,base_link,425000.0,-20999.999999999964,287000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.782939,7303,1751712257,779276920,base_link,402000.0,-15999.999999999962,307000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:17.882577,7304,1751712257,879717808,base_link,384000.0,-5999.999999999961,322000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.003987,7305,1751712258,1151928,base_link,381000.0,3000.0000000000405,330000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.083009,7306,1751712258,79199048,base_link,381000.0,3000.0000000000405,330000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.183447,7307,1751712258,179441936,base_link,380000.0,8000.00000000004,330000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.242610,7308,1751712258,240215936,base_link,380000.0,11000.00000000004,329000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.362205,7309,1751712258,359483224,base_link,380000.0,16000.00000000004,330000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.542629,7310,1751712258,539360904,base_link,378000.0,23000.00000000004,327000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.629289,7311,1751712258,623404792,base_link,378000.0,27000.00000000004,327000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.704798,7312,1751712258,701216984,base_link,378000.0,31000.00000000004,326000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.806697,7313,1751712258,800712384,base_link,378000.0,35000.00000000004,325000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:18.903971,7314,1751712258,900686272,base_link,377000.0,39000.00000000004,326000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.004724,7315,1751712259,990672,base_link,377000.0,41000.00000000004,324000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.082257,7316,1751712259,79809048,base_link,377000.0,41000.00000000004,324000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.183147,7317,1751712259,179865752,base_link,415000.0,43000.00000000004,292000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.282935,7318,1751712259,279455920,base_link,410000.0,44000.00000000004,284000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.405780,7319,1751712259,401334320,base_link,377000.0,54000.00000000004,318000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.582261,7320,1751712259,579472888,base_link,377000.0,58000.00000000004,317000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.643275,7321,1751712259,640015888,base_link,362000.0,62000.00000000004,319000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.762218,7322,1751712259,759495640,base_link,361000.0,64000.00000000004,319000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.863479,7323,1751712259,859450272,base_link,360000.0,68000.00000000004,318000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:19.983179,7324,1751712259,979679976,base_link,365000.0,78000.00000000004,318000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.083048,7325,1751712260,79886936,base_link,360000.0,78000.00000000004,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.182710,7326,1751712260,179595384,base_link,359000.0,81000.00000000004,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.283339,7327,1751712260,279551088,base_link,382000.0,84000.00000000004,303000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.363938,7328,1751712260,360607976,base_link,374000.0,84000.00000000004,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.583267,7329,1751712260,579900800,base_link,369000.0,84000.00000000004,314000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.663553,7330,1751712260,660652248,base_link,366000.0,89000.00000000004,316000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.783397,7331,1751712260,779538136,base_link,367000.0,92000.00000000004,313000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:20.882698,7332,1751712260,879876072,base_link,368000.0,97000.00000000004,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.004352,7333,1751712261,1483216,base_link,371000.0,100000.00000000004,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.083522,7334,1751712261,79567592,base_link,371000.0,100000.00000000004,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.183137,7335,1751712261,179675736,base_link,358000.0,103000.00000000004,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.283057,7336,1751712261,279686880,base_link,366000.0,101000.00000000004,313000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.382204,7337,1751712261,379569280,base_link,355000.0,106000.00000000004,316000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.542737,7338,1751712261,540298264,base_link,360000.0,113000.00000000004,310000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.662769,7339,1751712261,659975808,base_link,360000.0,121000.00000000004,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.723567,7340,1751712261,720728808,base_link,358000.0,122000.00000000004,307000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.826402,7341,1751712261,823701952,base_link,355000.0,126000.00000000004,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:21.962450,7342,1751712261,959731472,base_link,356000.0,127000.00000000004,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.044449,7343,1751712262,40110472,base_link,351000.0,128000.00000000004,312000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.141979,7344,1751712262,140261128,base_link,358000.0,130000.00000000004,306000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.263840,7345,1751712262,259692672,base_link,355000.0,132000.00000000003,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.362469,7346,1751712262,360051560,base_link,345000.0,137000.00000000003,312000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.545339,7347,1751712262,539578472,base_link,350000.0,145000.00000000003,306000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.626179,7348,1751712262,623580616,base_link,343000.0,149000.00000000003,306000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.704544,7349,1751712262,701414016,base_link,348000.0,151000.00000000003,305000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.805931,7350,1751712262,801546416,base_link,341000.0,151000.00000000003,307000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:22.881934,7351,1751712262,879632536,base_link,341000.0,151000.00000000003,307000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.004676,7352,1751712263,1494448,base_link,334000.0,153000.00000000003,312000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.063054,7353,1751712263,60605872,base_link,334000.0,153000.00000000003,312000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.182663,7354,1751712263,179683760,base_link,337000.0,157000.00000000003,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.282955,7355,1751712263,280236904,base_link,340000.0,163000.00000000003,301000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.425929,7356,1751712263,423580512,base_link,334000.0,173000.00000000003,299000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.543469,7357,1751712263,540334144,base_link,328000.0,174000.00000000003,304000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.662362,7358,1751712263,660448152,base_link,331000.0,176000.00000000003,304000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.744623,7359,1751712263,740439152,base_link,327000.0,173000.00000000003,307000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.826052,7360,1751712263,823728528,base_link,325000.0,177000.00000000003,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:23.903838,7361,1751712263,901393160,base_link,328000.0,181000.00000000003,305000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.026433,7362,1751712264,23855072,base_link,318000.0,187000.00000000003,304000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.103058,7363,1751712264,101605216,base_link,322000.0,194000.00000000003,299000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.204460,7364,1751712264,202054872,base_link,311000.0,200000.00000000003,301000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.303094,7365,1751712264,300914040,base_link,305000.0,202000.00000000003,305000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.445303,7366,1751712264,443154464,base_link,310000.0,206000.00000000003,310000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.604268,7367,1751712264,601343312,base_link,310000.0,210000.00000000003,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.683653,7368,1751712264,679730432,base_link,310000.0,210000.00000000003,315000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.782837,7369,1751712264,779991832,base_link,302000.0,209000.00000000003,311000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:24.904069,7370,1751712264,900865232,base_link,301000.0,214000.00000000003,303000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.004295,7371,1751712265,1844144,base_link,300000.0,212000.00000000003,302000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.107894,7372,1751712265,101115800,base_link,297000.0,210000.00000000003,305000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.204041,7373,1751712265,201650736,base_link,297000.0,206000.00000000003,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.262553,7374,1751712265,260574600,base_link,297000.0,206000.00000000003,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.404272,7375,1751712265,401611232,base_link,298000.0,205000.00000000003,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.561860,7376,1751712265,560120264,base_link,299000.0,208000.00000000003,305000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.643733,7377,1751712265,640727264,base_link,300000.0,209000.00000000003,301000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.762197,7378,1751712265,760075016,base_link,300000.0,210000.00000000003,300000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.841974,7379,1751712265,840328016,base_link,300000.0,209000.00000000003,303000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:25.943078,7380,1751712265,939827648,base_link,298000.0,204000.00000000003,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.042381,7381,1751712266,40521768,base_link,298000.0,201000.00000000003,311000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.162297,7382,1751712266,160155008,base_link,298000.0,201000.00000000003,310000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.243044,7383,1751712266,240560008,base_link,300000.0,204000.00000000003,306000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.341925,7384,1751712266,340578896,base_link,301000.0,207000.00000000003,302000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.503955,7385,1751712266,501422880,base_link,301000.0,205000.00000000003,304000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.582037,7386,1751712266,580392744,base_link,301000.0,205000.00000000003,304000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.663086,7387,1751712266,661002120,base_link,301000.0,201000.00000000003,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.782466,7388,1751712266,779897312,base_link,301000.0,198000.00000000003,311000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:26.883218,7389,1751712266,880560504,base_link,302000.0,199000.00000000003,308000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.004329,7390,1751712267,1470392,base_link,304000.0,205000.00000000003,302000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.084098,7391,1751712267,79885024,base_link,304000.0,205000.00000000003,302000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.182965,7392,1751712267,180293024,base_link,303000.0,204000.00000000003,303000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.282618,7393,1751712267,280302680,base_link,302000.0,201000.00000000003,306000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.382709,7394,1751712267,379887824,base_link,302000.0,197000.00000000003,310000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.562258,7395,1751712267,560057880,base_link,304000.0,200000.00000000003,307000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.662565,7396,1751712267,660359000,base_link,305000.0,203000.00000000003,303000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.762623,7397,1751712267,760458656,base_link,304000.0,204000.00000000003,303000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.862685,7398,1751712267,860347544,base_link,304000.0,203000.00000000003,305000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:44:27.983150,7399,1751712267,980060688,base_link,303000.0,199000.00000000003,309000.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
