time,.data
2025/07/05/17:45:26.660025,203.28
2025/07/05/17:45:26.760393,205.31
2025/07/05/17:45:26.860861,207.2
2025/07/05/17:45:26.980868,209.53
2025/07/05/17:45:27.059725,211.02
2025/07/05/17:45:27.161056,212.92
2025/07/05/17:45:27.240714,214.47
2025/07/05/17:45:27.342183,216.44
2025/07/05/17:45:27.500735,219.56
2025/07/05/17:45:27.601527,221.51
2025/07/05/17:45:27.680071,223.1
2025/07/05/17:45:27.780511,225.06
2025/07/05/17:45:27.859361,226.63
2025/07/05/17:45:28.001612,229.11
2025/07/05/17:45:28.080829,229.87
2025/07/05/17:45:28.180759,229.47
2025/07/05/17:45:28.259488,228.45
2025/07/05/17:45:28.361155,226.58
2025/07/05/17:45:28.521174,222.72
2025/07/05/17:45:28.623236,220.37
2025/07/05/17:45:28.702108,219.08
2025/07/05/17:45:28.780528,218.78
2025/07/05/17:45:28.859540,219.36
2025/07/05/17:45:28.959924,221.13
2025/07/05/17:45:29.059689,223.52
2025/07/05/17:45:29.159936,226.23
2025/07/05/17:45:29.260056,228.97
2025/07/05/17:45:29.359838,231.5
2025/07/05/17:45:29.520787,235.17
2025/07/05/17:45:29.623348,237.39
2025/07/05/17:45:29.701699,239.12
2025/07/05/17:45:29.780716,240.88
2025/07/05/17:45:29.880479,243.04
2025/07/05/17:45:30.001943,245.61
2025/07/05/17:45:30.080860,247.29
2025/07/05/17:45:30.179308,249.29
2025/07/05/17:45:30.259660,250.79
2025/07/05/17:45:30.359467,252.08
2025/07/05/17:45:30.501323,251.58
2025/07/05/17:45:30.623613,249.87
2025/07/05/17:45:30.720649,247.81
2025/07/05/17:45:30.823975,245.38
2025/07/05/17:45:30.939640,242.39
2025/07/05/17:45:31.039493,240.01
2025/07/05/17:45:31.140130,237.8
2025/07/05/17:45:31.240337,235.96
2025/07/05/17:45:31.339413,234.77
2025/07/05/17:45:31.459593,234.7
2025/07/05/17:45:31.601761,236.56
2025/07/05/17:45:31.680444,238.2
2025/07/05/17:45:31.759702,240.13
2025/07/05/17:45:31.859752,242.44
2025/07/05/17:45:31.959533,243.98
2025/07/05/17:45:32.059838,243.92
2025/07/05/17:45:32.159948,242.76
2025/07/05/17:45:32.239525,241.32
2025/07/05/17:45:32.340018,239.06
2025/07/05/17:45:32.479750,235.75
2025/07/05/17:45:32.579259,234.14
2025/07/05/17:45:32.659092,233.84
2025/07/05/17:45:32.759600,234.66
2025/07/05/17:45:32.859469,236.35
2025/07/05/17:45:32.979890,239.03
2025/07/05/17:45:33.059595,240.96
2025/07/05/17:45:33.159455,242.91
2025/07/05/17:45:33.259164,243.6
2025/07/05/17:45:33.359171,242.91
2025/07/05/17:45:33.542374,239.99
2025/07/05/17:45:33.639652,238.17
2025/07/05/17:45:33.740971,237.03
2025/07/05/17:45:33.841062,237.21
2025/07/05/17:45:33.940216,238.72
2025/07/05/17:45:34.039936,240.9
2025/07/05/17:45:34.139524,243.13
2025/07/05/17:45:34.240445,244.7
2025/07/05/17:45:34.341126,244.85
2025/07/05/17:45:34.502996,242.88
2025/07/05/17:45:34.581244,241.25
2025/07/05/17:45:34.661407,239.4
2025/07/05/17:45:34.759380,237.44
2025/07/05/17:45:34.840351,236.88
2025/07/05/17:45:34.959678,237.89
2025/07/05/17:45:35.059723,239.69
2025/07/05/17:45:35.159578,242.06
2025/07/05/17:45:35.259866,244.69
2025/07/05/17:45:35.359273,247.23
2025/07/05/17:45:35.521031,250.9
2025/07/05/17:45:35.623118,253.08
2025/07/05/17:45:35.700583,254.79
2025/07/05/17:45:35.801317,256.96
2025/07/05/17:45:35.879618,258.74
2025/07/05/17:45:36.001367,261.44
2025/07/05/17:45:36.079226,263.22
2025/07/05/17:45:36.179142,265.36
2025/07/05/17:45:36.259305,267.0
2025/07/05/17:45:36.359904,268.99
2025/07/05/17:45:36.541888,272.45
2025/07/05/17:45:36.640345,274.36
2025/07/05/17:45:36.740076,276.24
2025/07/05/17:45:36.840658,278.16
2025/07/05/17:45:36.942537,280.07
2025/07/05/17:45:37.039649,281.92
2025/07/05/17:45:37.141360,283.51
2025/07/05/17:45:37.239955,284.85
2025/07/05/17:45:37.341295,285.46
2025/07/05/17:45:37.501032,284.17
2025/07/05/17:45:37.601054,282.58
2025/07/05/17:45:37.680495,280.98
2025/07/05/17:45:37.779394,278.79
2025/07/05/17:45:37.879277,276.58
2025/07/05/17:45:38.023442,273.67
2025/07/05/17:45:38.101076,272.08
2025/07/05/17:45:38.179175,270.51
2025/07/05/17:45:38.259683,268.93
2025/07/05/17:45:38.359414,266.9
2025/07/05/17:45:38.559784,262.63
2025/07/05/17:45:38.659402,260.54
2025/07/05/17:45:38.759283,258.55
2025/07/05/17:45:38.859743,256.69
2025/07/05/17:45:38.979991,254.54
2025/07/05/17:45:39.059613,253.19
2025/07/05/17:45:39.159734,251.51
2025/07/05/17:45:39.259727,249.8
2025/07/05/17:45:39.359376,248.08
2025/07/05/17:45:39.539646,245.02
2025/07/05/17:45:39.639525,243.38
2025/07/05/17:45:39.741390,241.77
2025/07/05/17:45:39.839839,240.24
2025/07/05/17:45:39.959424,238.41
2025/07/05/17:45:40.041953,237.17
2025/07/05/17:45:40.123599,235.94
2025/07/05/17:45:40.200813,234.72
2025/07/05/17:45:40.280034,233.46
2025/07/05/17:45:40.401603,231.54
2025/07/05/17:45:40.559629,229.01
2025/07/05/17:45:40.659843,227.42
2025/07/05/17:45:40.759641,225.84
2025/07/05/17:45:40.859578,224.25
2025/07/05/17:45:40.980035,222.32
2025/07/05/17:45:41.059965,221.03
2025/07/05/17:45:41.159709,219.44
2025/07/05/17:45:41.239365,218.1
2025/07/05/17:45:41.339776,216.44
2025/07/05/17:45:41.480133,214.01
2025/07/05/17:45:41.601273,211.84
2025/07/05/17:45:41.680905,210.33
2025/07/05/17:45:41.759389,208.81
2025/07/05/17:45:41.859949,206.93
2025/07/05/17:45:41.979670,204.7
2025/07/05/17:45:42.059406,203.21
2025/07/05/17:45:42.159694,201.41
2025/07/05/17:45:42.239339,199.91
2025/07/05/17:45:42.339434,198.08
2025/07/05/17:45:42.500936,195.11
2025/07/05/17:45:42.623079,192.85
2025/07/05/17:45:42.702929,191.42
2025/07/05/17:45:42.779508,190.01
2025/07/05/17:45:42.859202,188.59
2025/07/05/17:45:42.979794,186.45
2025/07/05/17:45:43.059445,184.99
2025/07/05/17:45:43.159608,183.15
2025/07/05/17:45:43.239014,181.67
2025/07/05/17:45:43.341096,179.78
2025/07/05/17:45:43.459135,177.45
2025/07/05/17:45:43.581235,175.09
2025/07/05/17:45:43.659872,173.51
2025/07/05/17:45:43.759510,171.52
2025/07/05/17:45:43.859766,169.57
2025/07/05/17:45:43.979803,167.29
2025/07/05/17:45:44.059235,165.77
2025/07/05/17:45:44.163459,163.87
2025/07/05/17:45:44.259668,161.93
2025/07/05/17:45:44.359097,159.99
2025/07/05/17:45:44.579339,159.24
2025/07/05/17:45:44.659096,160.48
2025/07/05/17:45:44.759655,162.58
2025/07/05/17:45:44.859179,165.15
2025/07/05/17:45:44.979899,167.53
2025/07/05/17:45:45.059537,167.88
2025/07/05/17:45:45.159856,167.2
2025/07/05/17:45:45.259181,165.61
2025/07/05/17:45:45.359198,163.33
2025/07/05/17:45:45.541463,158.79
2025/07/05/17:45:45.642357,156.55
2025/07/05/17:45:45.739267,154.52
2025/07/05/17:45:45.845636,152.55
2025/07/05/17:45:45.960044,149.96
2025/07/05/17:45:46.059157,147.66
2025/07/05/17:45:46.139578,145.8
2025/07/05/17:45:46.242379,143.72
2025/07/05/17:45:46.343147,142.39
2025/07/05/17:45:46.500879,141.77
2025/07/05/17:45:46.600969,141.89
2025/07/05/17:45:46.702852,142.18
2025/07/05/17:45:46.801045,142.45
2025/07/05/17:45:46.879467,142.59
2025/07/05/17:45:46.979773,142.72
2025/07/05/17:45:47.059039,142.76
2025/07/05/17:45:47.159519,142.84
2025/07/05/17:45:47.259622,143.0
2025/07/05/17:45:47.359909,143.33
2025/07/05/17:45:47.559852,144.24
2025/07/05/17:45:47.659645,144.79
2025/07/05/17:45:47.779998,146.6
2025/07/05/17:45:47.859744,148.13
2025/07/05/17:45:47.980161,150.8
2025/07/05/17:45:48.059100,152.68
2025/07/05/17:45:48.159904,154.62
2025/07/05/17:45:48.259185,155.2
2025/07/05/17:45:48.359378,154.75
2025/07/05/17:45:48.539277,152.33
2025/07/05/17:45:48.642388,150.47
2025/07/05/17:45:48.739345,148.61
2025/07/05/17:45:48.842947,146.93
2025/07/05/17:45:48.959378,145.04
2025/07/05/17:45:49.039286,143.77
2025/07/05/17:45:49.139877,142.15
2025/07/05/17:45:49.242241,140.49
2025/07/05/17:45:49.339981,138.82
2025/07/05/17:45:49.520333,135.87
2025/07/05/17:45:49.601138,134.65
2025/07/05/17:45:49.679914,133.51
2025/07/05/17:45:49.779880,132.14
2025/07/05/17:45:49.859301,131.08
2025/07/05/17:45:49.980084,129.54
2025/07/05/17:45:50.060045,128.55
2025/07/05/17:45:50.159250,127.37
2025/07/05/17:45:50.259820,126.24
2025/07/05/17:45:50.339249,125.37
2025/07/05/17:45:50.520502,123.48
2025/07/05/17:45:50.622565,122.51
2025/07/05/17:45:50.700502,121.77
2025/07/05/17:45:50.780005,121.04
2025/07/05/17:45:50.859349,120.33
2025/07/05/17:45:50.979339,119.24
2025/07/05/17:45:51.059560,118.51
2025/07/05/17:45:51.159797,117.52
2025/07/05/17:45:51.259655,116.42
2025/07/05/17:45:51.359951,115.23
2025/07/05/17:45:51.539137,112.64
2025/07/05/17:45:51.639028,111.01
2025/07/05/17:45:51.739369,109.36
2025/07/05/17:45:51.839167,107.72
2025/07/05/17:45:51.939641,106.13
2025/07/05/17:45:52.039260,104.49
2025/07/05/17:45:52.139303,102.84
2025/07/05/17:45:52.238958,101.23
2025/07/05/17:45:52.340139,99.86
2025/07/05/17:45:52.500721,97.42
2025/07/05/17:45:52.620634,95.69
2025/07/05/17:45:52.699998,94.58
2025/07/05/17:45:52.779360,93.52
2025/07/05/17:45:52.859883,92.54
2025/07/05/17:45:52.980013,91.17
2025/07/05/17:45:53.060073,90.33
2025/07/05/17:45:53.179862,89.17
2025/07/05/17:45:53.260045,88.43
2025/07/05/17:45:53.359238,87.59
2025/07/05/17:45:53.559896,86.05
2025/07/05/17:45:53.639066,85.49
2025/07/05/17:45:53.739959,84.82
2025/07/05/17:45:53.859240,84.08
2025/07/05/17:45:53.979975,83.37
2025/07/05/17:45:54.079627,82.82
2025/07/05/17:45:54.179967,82.22
2025/07/05/17:45:54.259498,81.64
2025/07/05/17:45:54.359804,80.72
2025/07/05/17:45:54.539227,78.89
2025/07/05/17:45:54.638948,77.83
2025/07/05/17:45:54.739151,76.8
2025/07/05/17:45:54.839742,75.9
2025/07/05/17:45:54.960042,74.98
2025/07/05/17:45:55.059908,74.2
2025/07/05/17:45:55.158395,73.41
2025/07/05/17:45:55.259140,72.67
2025/07/05/17:45:55.359692,72.02
2025/07/05/17:45:55.539246,70.78
2025/07/05/17:45:55.642027,70.04
2025/07/05/17:45:55.739704,69.27
2025/07/05/17:45:55.839895,68.49
2025/07/05/17:45:55.959683,67.48
2025/07/05/17:45:56.059596,66.49
2025/07/05/17:45:56.180559,65.17
2025/07/05/17:45:56.260121,64.32
2025/07/05/17:45:56.359776,63.34
2025/07/05/17:45:56.520144,62.04
2025/07/05/17:45:56.620707,61.39
2025/07/05/17:45:56.701023,60.92
2025/07/05/17:45:56.800717,60.3
2025/07/05/17:45:56.879773,59.82
2025/07/05/17:45:57.000953,59.18
2025/07/05/17:45:57.079714,58.72
2025/07/05/17:45:57.179788,58.0
2025/07/05/17:45:57.259337,57.32
2025/07/05/17:45:57.359153,56.28
2025/07/05/17:45:57.539001,54.23
2025/07/05/17:45:57.639066,53.13
2025/07/05/17:45:57.739154,52.08
2025/07/05/17:45:57.838823,51.14
2025/07/05/17:45:57.959114,50.17
2025/07/05/17:45:58.059787,49.44
2025/07/05/17:45:58.159182,48.74
2025/07/05/17:45:58.258696,48.04
2025/07/05/17:45:58.338993,47.44
2025/07/05/17:45:58.458913,46.49
2025/07/05/17:45:58.579745,45.39
2025/07/05/17:45:58.658697,44.53
2025/07/05/17:45:58.758697,43.38
2025/07/05/17:45:58.858636,42.11
2025/07/05/17:45:58.958813,40.79
2025/07/05/17:45:59.058944,39.76
2025/07/05/17:45:59.159013,39.84
2025/07/05/17:45:59.258942,40.73
2025/07/05/17:45:59.358793,42.21
2025/07/05/17:45:59.558655,44.55
2025/07/05/17:45:59.658804,44.75
2025/07/05/17:45:59.758777,44.34
2025/07/05/17:45:59.839041,43.69
2025/07/05/17:45:59.939299,42.93
2025/07/05/17:46:00.038743,42.39
2025/07/05/17:46:00.138964,42.21
2025/07/05/17:46:00.239056,42.19
2025/07/05/17:46:00.338993,42.18
2025/07/05/17:46:00.442293,42.18
2025/07/05/17:46:00.600869,42.4
2025/07/05/17:46:00.679322,43.06
2025/07/05/17:46:00.779241,44.28
2025/07/05/17:46:00.858932,45.38
2025/07/05/17:46:00.958456,46.57
2025/07/05/17:46:01.058573,47.31
2025/07/05/17:46:01.159088,47.48
2025/07/05/17:46:01.258859,46.94
2025/07/05/17:46:01.358953,46.02
2025/07/05/17:46:01.558819,45.23
2025/07/05/17:46:01.659007,46.07
2025/07/05/17:46:01.758549,47.5
2025/07/05/17:46:01.858773,49.27
2025/07/05/17:46:01.979252,51.15
2025/07/05/17:46:02.058464,51.9
2025/07/05/17:46:02.158605,52.23
2025/07/05/17:46:02.258774,51.97
2025/07/05/17:46:02.339107,51.47
2025/07/05/17:46:02.478917,50.16
2025/07/05/17:46:02.600509,48.96
2025/07/05/17:46:02.679911,48.24
2025/07/05/17:46:02.780841,47.39
2025/07/05/17:46:02.879075,46.62
2025/07/05/17:46:03.000819,46.31
2025/07/05/17:46:03.079883,46.82
2025/07/05/17:46:03.179141,48.07
2025/07/05/17:46:03.261182,49.44
2025/07/05/17:46:03.358430,51.41
2025/07/05/17:46:03.539962,55.0
2025/07/05/17:46:03.638429,56.75
2025/07/05/17:46:03.738809,58.37
2025/07/05/17:46:03.838651,59.87
2025/07/05/17:46:03.939029,61.29
2025/07/05/17:46:04.038612,62.79
2025/07/05/17:46:04.139848,64.41
2025/07/05/17:46:04.238536,65.94
2025/07/05/17:46:04.338646,67.33
2025/07/05/17:46:04.459220,68.8
2025/07/05/17:46:04.579000,70.13
2025/07/05/17:46:04.659525,70.93
2025/07/05/17:46:04.758935,71.95
2025/07/05/17:46:04.858631,72.96
2025/07/05/17:46:04.979309,74.24
2025/07/05/17:46:05.061084,75.06
2025/07/05/17:46:05.158676,76.12
2025/07/05/17:46:05.258696,77.19
2025/07/05/17:46:05.358170,78.22
2025/07/05/17:46:05.558620,80.23
2025/07/05/17:46:05.638412,80.99
2025/07/05/17:46:05.739207,81.46
2025/07/05/17:46:05.838811,81.03
2025/07/05/17:46:05.938522,80.18
2025/07/05/17:46:06.038399,79.04
2025/07/05/17:46:06.138515,77.84
2025/07/05/17:46:06.238548,76.66
2025/07/05/17:46:06.338764,75.59
2025/07/05/17:46:06.500382,74.16
2025/07/05/17:46:06.619703,73.04
2025/07/05/17:46:06.718936,72.14
2025/07/05/17:46:06.822307,71.18
2025/07/05/17:46:06.899477,70.5
2025/07/05/17:46:07.022356,69.64
2025/07/05/17:46:07.119550,69.23
2025/07/05/17:46:07.201315,69.06
2025/07/05/17:46:07.279715,69.01
2025/07/05/17:46:07.400285,69.07
2025/07/05/17:46:07.578363,69.17
2025/07/05/17:46:07.658600,68.72
2025/07/05/17:46:07.758584,67.95
2025/07/05/17:46:07.858597,66.89
2025/07/05/17:46:07.979074,65.47
2025/07/05/17:46:08.058667,64.57
2025/07/05/17:46:08.158616,63.52
2025/07/05/17:46:08.258818,62.47
2025/07/05/17:46:08.422052,60.93
2025/07/05/17:46:08.578874,59.56
2025/07/05/17:46:08.658998,58.9
2025/07/05/17:46:08.758241,58.05
2025/07/05/17:46:08.858926,57.1
2025/07/05/17:46:08.978313,55.91
2025/07/05/17:46:09.060755,55.1
2025/07/05/17:46:09.158662,54.09
2025/07/05/17:46:09.238728,53.25
2025/07/05/17:46:09.338311,52.17
2025/07/05/17:46:09.499691,50.39
2025/07/05/17:46:09.621694,49.0
2025/07/05/17:46:09.719946,47.84
2025/07/05/17:46:09.821691,46.76
2025/07/05/17:46:09.899099,46.01
2025/07/05/17:46:10.000323,45.15
2025/07/05/17:46:10.078464,44.51
2025/07/05/17:46:10.178687,43.73
2025/07/05/17:46:10.258901,43.03
2025/07/05/17:46:10.358661,42.07
2025/07/05/17:46:10.558172,40.03
2025/07/05/17:46:10.658955,39.12
2025/07/05/17:46:10.758276,38.19
2025/07/05/17:46:10.838804,37.51
2025/07/05/17:46:10.958970,36.42
2025/07/05/17:46:11.038552,35.72
2025/07/05/17:46:11.138624,34.81
2025/07/05/17:46:11.238235,33.81
2025/07/05/17:46:11.339391,32.71
2025/07/05/17:46:11.478856,31.25
2025/07/05/17:46:11.600426,30.03
2025/07/05/17:46:11.679401,29.2
2025/07/05/17:46:11.758247,28.42
2025/07/05/17:46:11.841289,27.62
2025/07/05/17:46:11.938891,26.66
2025/07/05/17:46:12.041406,25.72
2025/07/05/17:46:12.138297,24.86
2025/07/05/17:46:12.238978,23.95
2025/07/05/17:46:12.338248,23.07
2025/07/05/17:46:12.499767,21.65
2025/07/05/17:46:12.619585,20.53
2025/07/05/17:46:12.700081,19.82
2025/07/05/17:46:12.778620,19.14
2025/07/05/17:46:12.858654,18.46
2025/07/05/17:46:12.958184,17.6
2025/07/05/17:46:13.060967,16.76
2025/07/05/17:46:13.157868,15.84
2025/07/05/17:46:13.238847,15.07
2025/07/05/17:46:13.318992,14.27
2025/07/05/17:46:13.458946,12.86
2025/07/05/17:46:13.599810,11.49
2025/07/05/17:46:13.678434,10.8
2025/07/05/17:46:13.778473,9.97
2025/07/05/17:46:13.858393,9.31
2025/07/05/17:46:13.978789,8.27
2025/07/05/17:46:14.058093,7.53
2025/07/05/17:46:14.157991,6.56
2025/07/05/17:46:14.258605,5.56
2025/07/05/17:46:14.357888,4.54
2025/07/05/17:46:14.558813,2.84
2025/07/05/17:46:14.658891,2.02
2025/07/05/17:46:14.758349,1.25
2025/07/05/17:46:14.858634,0.58
2025/07/05/17:46:14.978931,0.17
2025/07/05/17:46:15.057976,0.1
2025/07/05/17:46:15.158164,0.14
2025/07/05/17:46:15.238633,0.25
2025/07/05/17:46:15.340166,0.48
2025/07/05/17:46:15.499879,0.77
2025/07/05/17:46:15.599885,0.79
2025/07/05/17:46:15.679015,0.56
2025/07/05/17:46:15.758930,0.15
2025/07/05/17:46:15.859533,359.45
2025/07/05/17:46:15.959030,358.64
2025/07/05/17:46:16.058800,357.79
2025/07/05/17:46:16.158231,356.97
2025/07/05/17:46:16.258071,356.13
2025/07/05/17:46:16.358664,355.27
2025/07/05/17:46:16.558195,353.5
2025/07/05/17:46:16.658206,352.58
2025/07/05/17:46:16.738223,351.8
2025/07/05/17:46:16.838705,350.78
2025/07/05/17:46:16.958927,349.67
2025/07/05/17:46:17.058313,348.79
2025/07/05/17:46:17.157934,347.96
2025/07/05/17:46:17.259379,347.12
2025/07/05/17:46:17.357932,346.37
2025/07/05/17:46:17.558963,344.6
2025/07/05/17:46:17.658937,343.61
2025/07/05/17:46:17.758040,342.72
2025/07/05/17:46:17.859310,342.35
2025/07/05/17:46:17.979136,343.19
2025/07/05/17:46:18.057993,344.39
2025/07/05/17:46:18.158828,346.43
2025/07/05/17:46:18.258219,348.62
2025/07/05/17:46:18.358285,350.57
2025/07/05/17:46:18.499733,351.69
2025/07/05/17:46:18.621929,351.5
2025/07/05/17:46:18.698920,350.91
2025/07/05/17:46:18.779057,350.21
2025/07/05/17:46:18.857678,349.44
2025/07/05/17:46:18.960035,348.7
2025/07/05/17:46:19.058581,348.53
2025/07/05/17:46:19.157956,348.97
2025/07/05/17:46:19.258750,349.95
2025/07/05/17:46:19.358572,351.54
2025/07/05/17:46:19.558167,355.32
2025/07/05/17:46:19.658647,356.49
2025/07/05/17:46:19.757954,356.69
2025/07/05/17:46:19.857943,356.36
2025/07/05/17:46:19.979058,355.5
2025/07/05/17:46:20.058975,354.69
2025/07/05/17:46:20.158085,353.71
2025/07/05/17:46:20.258066,352.91
2025/07/05/17:46:20.358586,352.23
2025/07/05/17:46:20.559042,350.71
2025/07/05/17:46:20.637573,350.11
2025/07/05/17:46:20.737903,349.16
2025/07/05/17:46:20.821570,348.36
2025/07/05/17:46:20.920862,347.25
2025/07/05/17:46:21.038265,345.92
2025/07/05/17:46:21.138150,344.99
2025/07/05/17:46:21.238023,344.1
2025/07/05/17:46:21.338332,343.23
2025/07/05/17:46:21.499537,341.77
2025/07/05/17:46:21.599671,340.81
2025/07/05/17:46:21.678916,340.0
2025/07/05/17:46:21.758654,339.2
2025/07/05/17:46:21.838121,338.36
2025/07/05/17:46:21.939281,337.36
2025/07/05/17:46:22.038047,336.38
2025/07/05/17:46:22.139420,335.54
2025/07/05/17:46:22.238178,334.81
2025/07/05/17:46:22.338249,334.12
2025/07/05/17:46:22.458798,333.21
2025/07/05/17:46:22.600063,332.11
2025/07/05/17:46:22.678211,331.39
2025/07/05/17:46:22.779563,330.45
2025/07/05/17:46:22.857904,329.66
2025/07/05/17:46:22.978202,328.62
2025/07/05/17:46:23.057891,328.03
2025/07/05/17:46:23.159463,327.28
2025/07/05/17:46:23.258621,326.52
2025/07/05/17:46:23.357882,325.66
2025/07/05/17:46:23.519848,324.16
2025/07/05/17:46:23.637978,322.97
2025/07/05/17:46:23.739594,322.0
2025/07/05/17:46:23.839974,321.03
2025/07/05/17:46:23.938759,320.11
2025/07/05/17:46:24.037516,319.32
2025/07/05/17:46:24.138030,318.53
2025/07/05/17:46:24.238139,317.73
2025/07/05/17:46:24.339072,316.9
2025/07/05/17:46:24.499368,315.61
2025/07/05/17:46:24.621854,314.41
2025/07/05/17:46:24.698620,313.61
2025/07/05/17:46:24.777814,312.83
2025/07/05/17:46:24.857938,312.05
2025/07/05/17:46:24.999571,310.89
2025/07/05/17:46:25.077590,310.32
2025/07/05/17:46:25.178690,309.48
2025/07/05/17:46:25.257910,308.81
2025/07/05/17:46:25.357984,307.86
2025/07/05/17:46:25.557607,305.87
2025/07/05/17:46:25.658825,304.98
2025/07/05/17:46:25.757947,304.14
2025/07/05/17:46:25.837942,303.52
2025/07/05/17:46:25.957818,302.54
2025/07/05/17:46:26.059621,301.58
2025/07/05/17:46:26.157037,300.58
2025/07/05/17:46:26.257503,299.59
2025/07/05/17:46:26.421798,298.07
2025/07/05/17:46:26.577786,296.73
2025/07/05/17:46:26.657765,296.07
2025/07/05/17:46:26.758006,295.33
2025/07/05/17:46:26.857686,294.59
2025/07/05/17:46:26.979096,293.65
2025/07/05/17:46:27.079057,292.85
2025/07/05/17:46:27.178664,292.02
2025/07/05/17:46:27.257883,291.31
2025/07/05/17:46:27.357617,290.47
2025/07/05/17:46:27.538306,288.97
2025/07/05/17:46:27.637858,288.19
2025/07/05/17:46:27.737937,287.5
2025/07/05/17:46:27.837931,287.22
2025/07/05/17:46:27.957897,288.05
2025/07/05/17:46:28.057602,289.64
2025/07/05/17:46:28.157872,291.49
2025/07/05/17:46:28.257801,292.93
2025/07/05/17:46:28.357954,293.58
2025/07/05/17:46:28.518878,293.28
2025/07/05/17:46:28.621807,292.76
2025/07/05/17:46:28.698618,292.56
2025/07/05/17:46:28.778183,292.8
2025/07/05/17:46:28.857402,293.69
2025/07/05/17:46:28.978121,295.98
2025/07/05/17:46:29.057822,297.87
2025/07/05/17:46:29.157460,300.16
2025/07/05/17:46:29.258675,301.63
2025/07/05/17:46:29.357931,302.02
2025/07/05/17:46:29.518920,301.3
2025/07/05/17:46:29.637833,300.19
2025/07/05/17:46:29.737747,299.24
2025/07/05/17:46:29.837922,298.47
2025/07/05/17:46:29.938701,297.91
2025/07/05/17:46:30.037749,297.37
2025/07/05/17:46:30.137826,296.87
2025/07/05/17:46:30.238034,296.27
2025/07/05/17:46:30.337936,295.76
2025/07/05/17:46:30.499896,295.15
2025/07/05/17:46:30.641057,294.96
2025/07/05/17:46:30.738075,294.99
2025/07/05/17:46:30.837488,295.09
2025/07/05/17:46:30.957885,295.26
2025/07/05/17:46:31.057732,295.44
2025/07/05/17:46:31.158045,295.68
2025/07/05/17:46:31.257759,296.05
2025/07/05/17:46:31.357783,296.5
2025/07/05/17:46:31.499907,297.14
2025/07/05/17:46:31.599235,297.53
2025/07/05/17:46:31.678501,297.77
2025/07/05/17:46:31.778085,297.96
2025/07/05/17:46:31.857974,298.02
2025/07/05/17:46:31.978101,298.01
2025/07/05/17:46:32.057692,297.99
2025/07/05/17:46:32.157496,298.03
2025/07/05/17:46:32.257844,298.14
2025/07/05/17:46:32.357926,298.23
2025/07/05/17:46:32.518948,298.16
2025/07/05/17:46:32.621587,298.05
2025/07/05/17:46:32.718343,297.9
2025/07/05/17:46:32.821937,297.75
2025/07/05/17:46:32.898778,297.66
2025/07/05/17:46:33.000122,297.59
2025/07/05/17:46:33.078144,297.57
2025/07/05/17:46:33.178021,297.61
2025/07/05/17:46:33.257551,297.67
2025/07/05/17:46:33.357564,297.75
2025/07/05/17:46:33.537941,297.8
2025/07/05/17:46:33.637660,297.79
2025/07/05/17:46:33.737480,297.79
2025/07/05/17:46:33.837985,297.8
2025/07/05/17:46:33.937703,297.81
2025/07/05/17:46:34.037696,297.77
2025/07/05/17:46:34.138405,297.7
2025/07/05/17:46:34.237797,297.59
2025/07/05/17:46:34.337672,297.48
2025/07/05/17:46:34.457856,297.36
2025/07/05/17:46:34.620964,297.27
2025/07/05/17:46:34.718703,297.24
2025/07/05/17:46:34.799021,297.24
2025/07/05/17:46:34.878127,297.23
2025/07/05/17:46:34.999519,297.2
2025/07/05/17:46:35.077985,297.16
2025/07/05/17:46:35.177696,297.09
2025/07/05/17:46:35.257673,297.04
2025/07/05/17:46:35.357865,296.98
2025/07/05/17:46:35.557940,296.91
2025/07/05/17:46:35.657814,296.89
2025/07/05/17:46:35.757759,296.88
2025/07/05/17:46:35.857752,296.87
2025/07/05/17:46:35.978372,296.85
2025/07/05/17:46:36.057357,296.83
2025/07/05/17:46:36.157646,296.81
2025/07/05/17:46:36.237614,296.79
2025/07/05/17:46:36.337561,296.77
2025/07/05/17:46:36.498983,296.74
2025/07/05/17:46:36.620981,296.7
2025/07/05/17:46:36.698290,296.66
2025/07/05/17:46:36.799307,296.62
2025/07/05/17:46:36.898649,296.6
2025/07/05/17:46:36.999160,296.6
2025/07/05/17:46:37.078102,296.61
2025/07/05/17:46:37.177605,296.61
2025/07/05/17:46:37.257790,296.62
2025/07/05/17:46:37.357763,296.62
2025/07/05/17:46:37.557601,296.61
2025/07/05/17:46:37.657785,296.62
2025/07/05/17:46:37.757197,296.64
2025/07/05/17:46:37.837658,296.65
2025/07/05/17:46:37.957740,296.65
2025/07/05/17:46:38.057700,296.65
2025/07/05/17:46:38.157378,296.65
2025/07/05/17:46:38.257772,296.64
2025/07/05/17:46:38.357747,296.61
2025/07/05/17:46:38.557925,296.53
2025/07/05/17:46:38.637574,296.5
2025/07/05/17:46:38.737328,296.48
2025/07/05/17:46:38.837574,296.47
2025/07/05/17:46:38.937730,296.49
2025/07/05/17:46:39.037582,296.5
2025/07/05/17:46:39.157815,296.51
2025/07/05/17:46:39.257915,296.52
2025/07/05/17:46:39.378051,296.5
2025/07/05/17:46:39.578086,296.47
2025/07/05/17:46:39.657291,296.48
2025/07/05/17:46:39.757627,296.52
2025/07/05/17:46:39.838079,296.54
2025/07/05/17:46:39.957850,296.57
2025/07/05/17:46:40.057691,296.59
2025/07/05/17:46:40.157414,296.59
