time,.data
2025/07/05/17:49:47.652964,-0.14678219009272306
2025/07/05/17:49:47.750640,-0.17191493132144137
2025/07/05/17:49:47.852132,-0.19757127132575797
2025/07/05/17:49:47.972829,-0.22776546738525993
2025/07/05/17:49:48.073654,-0.2534218073895766
2025/07/05/17:49:48.174048,-0.2778564169174973
2025/07/05/17:49:48.255415,-0.29635690698863726
2025/07/05/17:49:48.351223,-0.3162536604613726
2025/07/05/17:49:48.532512,-0.33492868345771176
2025/07/05/17:49:48.634450,-0.31939525311496225
2025/07/05/17:49:48.731391,-0.2897246558310586
2025/07/05/17:49:48.833849,-0.2504547476611862
2025/07/05/17:49:48.932008,-0.20472712125893494
2025/07/05/17:49:49.034404,-0.15690509975429012
2025/07/05/17:49:49.133857,-0.10943214410004438
2025/07/05/17:49:49.232316,-0.06475171524898951
2025/07/05/17:49:49.332308,-0.02443460952792071
2025/07/05/17:49:49.512594,0.0006981317007978409
2025/07/05/17:49:49.612690,-0.016231562043547382
2025/07/05/17:49:49.693667,-0.042236967898262805
2025/07/05/17:49:49.792028,-0.08412486994612656
2025/07/05/17:49:49.873528,-0.12234758056480259
2025/07/05/17:49:49.992736,-0.1811651763570113
2025/07/05/17:49:50.070801,-0.21676989309769573
2025/07/05/17:49:50.172105,-0.2576105975943631
2025/07/05/17:49:50.253966,-0.2858849314766711
2025/07/05/17:49:50.331001,-0.3068288825006031
2025/07/05/17:49:50.473227,-0.30438542154781106
2025/07/05/17:49:50.592577,-0.2724458962363148
2025/07/05/17:49:50.672315,-0.24207716725161357
2025/07/05/17:49:50.772358,-0.19565140914856421
2025/07/05/17:49:50.872392,-0.14556045961632716
2025/07/05/17:49:50.992610,-0.08883725892651143
2025/07/05/17:49:51.072256,-0.05532693728822028
2025/07/05/17:49:51.172246,-0.016231562043547382
2025/07/05/17:49:51.252407,0.015184364492350746
2025/07/05/17:49:51.331850,0.046774823953448154
2025/07/05/17:49:51.492255,0.11414453308042925
2025/07/05/17:49:51.634457,0.1738347934986351
2025/07/05/17:49:51.711178,0.20664698343612867
2025/07/05/17:49:51.814239,0.24609142453120036
2025/07/05/17:49:51.892125,0.27628562059070233
2025/07/05/17:49:51.992558,0.3141592653589793
2025/07/05/17:49:52.072318,0.34400439556808227
2025/07/05/17:49:52.171573,0.38187804033635925
2025/07/05/17:49:52.253927,0.41154863762026284
2025/07/05/17:49:52.352117,0.4488986836129415
2025/07/05/17:49:52.551821,0.5239478414486978
2025/07/05/17:49:52.652730,0.5611233545161769
2025/07/05/17:49:52.751219,0.5982988675836562
2025/07/05/17:49:52.850256,0.6344271830999387
