time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.remote_timestamp_ns,.observed_offset_ns,.estimated_offset_ns,.round_trip_time_ms
2025/07/05/17:49:53.770969,11160,1751712593,770119945,,2967495310000,1751709626268004220,1751709626283147008,13.589198112487793
2025/07/05/17:49:53.871163,11161,1751712593,870734579,,2967595320000,1751709626268182363,1751709626283147008,13.944843292236328
2025/07/05/17:49:53.971166,11162,1751712593,970248869,,2967694604000,1751709626268882994,1751709626283147008,13.519822120666504
2025/07/05/17:49:54.071506,11163,1751712594,69722741,,2967795050000,1751709626268058540,1751709626283147008,13.219428062438965
2025/07/05/17:49:54.170397,11164,1751712594,169829585,,2967895246000,1751709626267934758,1751709626283147008,13.282734870910645
2025/07/05/17:49:54.270426,11165,1751712594,269874132,,2967995251000,1751709626267934163,1751709626283147008,13.362024307250977
2025/07/05/17:49:54.371008,11166,1751712594,370231678,,2968095320000,1751709626268103652,1751709626283147008,13.612547874450684
2025/07/05/17:49:54.471284,11167,1751712594,471014253,,2968195109000,1751709626268597568,1751709626283147008,14.352718353271484
2025/07/05/17:49:54.569384,11168,1751712594,568945531,,2968294549000,1751709626268198750,1751709626283147008,12.390810012817383
2025/07/05/17:49:54.670439,11169,1751712594,670039818,,2968394596000,1751709626268720326,1751709626283147008,13.439407348632812
2025/07/05/17:49:54.771271,11170,1751712594,770004540,,2968494790000,1751709626268555620,1751709626283147008,13.310357093811035
2025/07/05/17:49:54.870309,11171,1751712594,869917641,,2968594554000,1751709626268739667,1751709626283147008,13.2435884475708
2025/07/05/17:49:54.970180,11172,1751712594,969851270,,2968695241000,1751709626267942500,1751709626283147008,13.332127571105957
2025/07/05/17:49:55.069363,11173,1751712595,69133316,,2968794550000,1751709626268248844,1751709626283147008,12.396093368530273
2025/07/05/17:49:55.171266,11174,1751712595,169570622,,2968894719000,1751709626268350986,1751709626283147008,12.99538516998291
2025/07/05/17:49:55.274237,11175,1751712595,270075173,,2968995361000,1751709626267956749,1751709626283147008,13.509201049804688
2025/07/05/17:49:55.370377,11176,1751712595,369959311,,2969094594000,1751709626268668531,1751709626283147008,13.387589454650879
2025/07/05/17:49:55.470355,11177,1751712595,469905543,,2969194510000,1751709626268702497,1751709626283147008,13.380533218383789
2025/07/05/17:49:55.569955,11178,1751712595,569567797,,2969294567000,1751709626268581224,1751709626283147008,12.835277557373047
2025/07/05/17:49:55.669885,11179,1751712595,669654146,,2969395456000,1751709626267609851,1751709626283147008,12.81456470489502
2025/07/05/17:49:55.771387,11180,1751712595,770384742,,2969495118000,1751709626268325102,1751709626283147008,13.86558723449707
2025/07/05/17:49:55.870450,11181,1751712595,869621282,,2969595121000,1751709626267947448,1751709626283147008,13.101618766784668
2025/07/05/17:49:55.971005,11182,1751712595,969919993,,2969695113000,1751709626268092917,1751709626283147008,13.407659530639648
2025/07/05/17:49:56.070854,11183,1751712596,70048549,,2969794988000,1751709626268285716,1751709626283147008,13.545145034790039
2025/07/05/17:49:56.171615,11184,1751712596,170094690,,2969895269000,1751709626268031122,1751709626283147008,13.584547996520996
2025/07/05/17:49:56.270496,11185,1751712596,270098105,,2969995347000,1751709626267751589,1751709626283147008,13.020008087158203
2025/07/05/17:49:56.371058,11186,1751712596,370156920,,2970095241000,1751709626268102852,1751709626283147008,13.607231140136719
2025/07/05/17:49:56.470966,11187,1751712596,470224382,,2970195471000,1751709626268002079,1751709626283147008,13.498541831970215
2025/07/05/17:49:56.570943,11188,1751712596,570331519,,2970295023000,1751709626268412715,1751709626283147008,13.772003173828125
2025/07/05/17:49:56.669378,11189,1751712596,668894824,,2970395075000,1751709626267650537,1751709626283147008,12.33544921875
2025/07/05/17:49:56.769319,11190,1751712596,768918597,,2970495493000,1751709626267287285,1751709626283147008,12.269881248474121
2025/07/05/17:49:56.873572,11191,1751712596,870679143,,2970594586000,1751709626268760311,1751709626283147008,13.405586242675781
2025/07/05/17:49:56.970377,11192,1751712596,969967031,,2970695306000,1751709626267974822,1751709626283147008,13.36467170715332
2025/07/05/17:49:57.071182,11193,1751712597,70130707,,2970794779000,1751709626268551701,1751709626283147008,13.591431617736816
2025/07/05/17:49:57.170228,11194,1751712597,169949012,,2970895471000,1751709626267834520,1751709626283147008,13.28319263458252
2025/07/05/17:49:57.271869,11195,1751712597,270050719,,2970995114000,1751709626268199466,1751709626283147008,13.46915340423584
2025/07/05/17:49:57.372733,11196,1751712597,369653669,,2971094822000,1751709626268281345,1751709626283147008,13.083280563354492
2025/07/05/17:49:57.471925,11197,1751712597,471204549,,2971195473000,1751709626267979067,1751709626283147008,13.767677307128906
2025/07/05/17:49:57.570724,11198,1751712597,570082418,,2971295311000,1751709626267990332,1751709626283147008,13.554969787597656
2025/07/05/17:49:57.671044,11199,1751712597,669979521,,2971395243000,1751709626267980844,1751709626283147008,13.50217056274414
2025/07/05/17:49:57.769853,11200,1751712597,769445392,,2971495452000,1751709626267575946,1751709626283147008,12.830907821655273
2025/07/05/17:49:57.870894,11201,1751712597,869998507,,2971595105000,1751709626268190584,1751709626283147008,13.402461051940918
2025/07/05/17:49:57.970253,11202,1751712597,969485766,,2971695447000,1751709626267562665,1751709626283147008,12.94835376739502
2025/07/05/17:49:58.069631,11203,1751712598,69438470,,2971795032000,1751709626267859691,1751709626283147008,12.825576782226562
2025/07/05/17:49:58.170852,11204,1751712598,170072712,,2971895289000,1751709626268065083,1751709626283147008,13.433820724487305
2025/07/05/17:49:58.270761,11205,1751712598,270126306,,2971995094000,1751709626268228196,1751709626283147008,13.604731559753418
2025/07/05/17:49:58.370731,11206,1751712598,370373253,,2972095094000,1751709626268383658,1751709626283147008,13.783941268920898
2025/07/05/17:49:58.470516,11207,1751712598,469987522,,2972194555000,1751709626268689084,1751709626283147008,13.474996566772461
2025/07/05/17:49:58.570399,11208,1751712598,569550690,,2972294569000,1751709626268563622,1751709626283147008,12.832505226135254
2025/07/05/17:49:58.669996,11209,1751712598,669877107,,2972394487000,1751709626268606773,1751709626283147008,13.22458553314209
2025/07/05/17:49:58.771513,11210,1751712598,770434945,,2972494619000,1751709626268858692,1751709626283147008,13.894000053405762
2025/07/05/17:49:58.870350,11211,1751712598,869514704,,2972595054000,1751709626267954719,1751709626283147008,13.008079528808594
2025/07/05/17:49:58.970842,11212,1751712598,969636359,,2972694484000,1751709626268666828,1751709626283147008,12.96662712097168
2025/07/05/17:49:59.074047,11213,1751712599,69999352,,2972795461000,1751709626267803377,1751709626283147008,13.46433162689209
2025/07/05/17:49:59.170890,11214,1751712599,169491405,,2972895036000,1751709626267971372,1751709626283147008,12.961652755737305
2025/07/05/17:49:59.272796,11215,1751712599,270742747,,2972995122000,1751709626268206740,1751709626283147008,13.467949867248535
2025/07/05/17:49:59.370368,11216,1751712599,370044973,,2973095113000,1751709626268159503,1751709626283147008,13.540284156799316
2025/07/05/17:49:59.471245,11217,1751712599,470290305,,2973195474000,1751709626268033233,1751709626283147008,13.562525749206543
2025/07/05/17:49:59.571230,11218,1751712599,570461133,,2973295080000,1751709626268447628,1751709626283147008,13.849258422851562
2025/07/05/17:49:59.671294,11219,1751712599,669953341,,2973395121000,1751709626268179527,1751709626283147008,13.297000885009766
2025/07/05/17:49:59.770486,11220,1751712599,770166309,,2973495117000,1751709626268238652,1751709626283147008,13.61734390258789
2025/07/05/17:49:59.871278,11221,1751712599,870693559,,2973595328000,1751709626268064107,1751709626283147008,13.58141803741455
2025/07/05/17:49:59.970516,11222,1751712599,970029693,,2973695354000,1751709626268028631,1751709626283147008,13.289360046386719
2025/07/05/17:50:00.071234,11223,1751712600,70236614,,2973795101000,1751709626268398949,1751709626283147008,13.456762313842773
2025/07/05/17:50:00.171101,11224,1751712600,170276639,,2973895102000,1751709626268346355,1751709626283147008,13.64478874206543
2025/07/05/17:50:00.270673,11225,1751712600,270057875,,2973995087000,1751709626268200760,1751709626283147008,13.535616874694824
2025/07/05/17:50:00.371140,11226,1751712600,370453211,,2974095112000,1751709626268424453,1751709626283147008,13.814205169677734
2025/07/05/17:50:00.470697,11227,1751712600,470301790,,2974194468000,1751709626268979864,1751709626283147008,13.446521759033203
2025/07/05/17:50:00.570356,11228,1751712600,569925922,,2974295104000,1751709626268157614,1751709626283147008,13.321410179138184
2025/07/05/17:50:00.670301,11229,1751712600,669421794,,2974394554000,1751709626268449542,1751709626283147008,12.829743385314941
2025/07/05/17:50:00.770234,11230,1751712600,769379791,,2974494570000,1751709626268438509,1751709626283147008,12.73652458190918
2025/07/05/17:50:00.871126,11231,1751712600,870417762,,2974595293000,1751709626268166426,1751709626283147008,13.893316268920898
2025/07/05/17:50:00.970622,11232,1751712600,969382347,,2974695021000,1751709626267912444,1751709626283147008,12.89513111114502
2025/07/05/17:50:01.069758,11233,1751712601,69489490,,2974795315000,1751709626267594409,1751709626283147008,12.827470779418945
2025/07/05/17:50:01.171222,11234,1751712601,170322970,,2974895466000,1751709626267954871,1751709626283147008,13.785244941711426
2025/07/05/17:50:01.270984,11235,1751712601,269469749,,2974995274000,1751709626267717410,1751709626283147008,12.953606605529785
2025/07/05/17:50:01.370748,11236,1751712601,370095292,,2975095121000,1751709626268233461,1751709626283147008,13.47554874420166
2025/07/05/17:50:01.470501,11237,1751712601,470104192,,2975195281000,1751709626268146835,1751709626283147008,13.348295211791992
2025/07/05/17:50:01.571202,11238,1751712601,570401659,,2975295083000,1751709626268373441,1751709626283147008,13.87238597869873
2025/07/05/17:50:01.670284,11239,1751712601,669824975,,2975395276000,1751709626267808273,1751709626283147008,13.203068733215332
2025/07/05/17:50:01.771064,11240,1751712601,770107361,,2975495106000,1751709626268254413,1751709626283147008,13.467890739440918
2025/07/05/17:50:01.871576,11241,1751712601,870245587,,2975594514000,1751709626268868380,1751709626283147008,13.718229293823242
2025/07/05/17:50:01.971518,11242,1751712601,969681383,,2975695302000,1751709626267849066,1751709626283147008,13.056453704833984
2025/07/05/17:50:02.069789,11243,1751712602,69285654,,2975795281000,1751709626267630840,1751709626283147008,12.743826866149902
2025/07/05/17:50:02.169625,11244,1751712602,169278385,,2975895117000,1751709626267781667,1751709626283147008,12.756333351135254
2025/07/05/17:50:02.271559,11245,1751712602,270768679,,2975995087000,1751709626268261686,1751709626283147008,13.490752220153809
2025/07/05/17:50:02.370342,11246,1751712602,370049754,,2976095237000,1751709626268089335,1751709626283147008,13.444001197814941
2025/07/05/17:50:02.470858,11247,1751712602,470045386,,2976195272000,1751709626268112193,1751709626283147008,13.318313598632812
2025/07/05/17:50:02.570565,11248,1751712602,569961379,,2976295458000,1751709626267836688,1751709626283147008,13.327632904052734
2025/07/05/17:50:02.670902,11249,1751712602,670356342,,2976394865000,1751709626268590779,1751709626283147008,13.77963638305664
2025/07/05/17:50:02.770155,11250,1751712602,769937519,,2976494792000,1751709626268501020,1751709626283147008,13.284707069396973
2025/07/05/17:50:02.872606,11251,1751712602,869717006,,2976595075000,1751709626267820666,1751709626283147008,12.675907135009766
2025/07/05/17:50:02.972064,11252,1751712602,970018746,,2976694893000,1751709626268418291,1751709626283147008,13.409378051757812
2025/07/05/17:50:03.072789,11253,1751712603,71166231,,2976795277000,1751709626268564517,1751709626283147008,14.611577987670898
2025/07/05/17:50:03.170207,11254,1751712603,169422801,,2976895029000,1751709626267919776,1751709626283147008,12.932259559631348
2025/07/05/17:50:03.271570,11255,1751712603,269976508,,2976994482000,1751709626268767316,1751709626283147008,13.450237274169922
2025/07/05/17:50:03.369813,11256,1751712603,369287884,,2977095080000,1751709626267808135,1751709626283147008,12.79510498046875
2025/07/05/17:50:03.470513,11257,1751712603,470275796,,2977195282000,1751709626268130620,1751709626283147008,13.439983367919922
2025/07/05/17:50:03.570793,11258,1751712603,570027435,,2977295261000,1751709626268094377,1751709626283147008,13.339139938354492
2025/07/05/17:50:03.670830,11259,1751712603,670121641,,2977395114000,1751709626268244722,1751709626283147008,13.521048545837402
2025/07/05/17:50:03.770992,11260,1751712603,770187303,,2977494837000,1751709626268536321,1751709626283147008,13.61135482788086
2025/07/05/17:50:03.871006,11261,1751712603,870417941,,2977595467000,1751709626268042181,1751709626283147008,13.798407554626465
2025/07/05/17:50:03.971043,11262,1751712603,970417380,,2977695108000,1751709626268407157,1751709626283147008,13.79914665222168
2025/07/05/17:50:04.071232,11263,1751712604,70732847,,2977795000000,1751709626268375524,1751709626283147008,13.530116081237793
2025/07/05/17:50:04.172798,11264,1751712604,170292611,,2977895080000,1751709626268365365,1751709626283147008,13.678072929382324
2025/07/05/17:50:04.271325,11265,1751712604,270281002,,2977995235000,1751709626268178533,1751709626283147008,13.731402397155762
2025/07/05/17:50:04.370915,11266,1751712604,370237311,,2978095098000,1751709626268347839,1751709626283147008,13.55829906463623
2025/07/05/17:50:04.470298,11267,1751712604,469971357,,2978194494000,1751709626268798922,1751709626283147008,13.350898742675781
2025/07/05/17:50:04.569420,11268,1751712604,568965128,,2978294981000,1751709626267821778,1751709626283147008,12.309582710266113
2025/07/05/17:50:04.671039,11269,1751712604,670659092,,2978394458000,1751709626269040778,1751709626283147008,13.631900787353516
2025/07/05/17:50:04.771791,11270,1751712604,770453578,,2978495289000,1751709626268311584,1751709626283147008,13.679603576660156
2025/07/05/17:50:04.871501,11271,1751712604,869447499,,2978595470000,1751709626267533423,1751709626283147008,12.870720863342285
2025/07/05/17:50:04.970841,11272,1751712604,969577349,,2978695120000,1751709626267930322,1751709626283147008,13.04755687713623
2025/07/05/17:50:05.072036,11273,1751712605,70030673,,2978795282000,1751709626268015690,1751709626283147008,13.460908889770508
2025/07/05/17:50:05.169507,11274,1751712605,169100806,,2978894581000,1751709626268230335,1751709626283147008,12.57431697845459
2025/07/05/17:50:05.270616,11275,1751712605,269807880,,2978995279000,1751709626267592948,1751709626283147008,12.602569580078125
2025/07/05/17:50:05.370912,11276,1751712605,369889150,,2979095239000,1751709626267999837,1751709626283147008,13.295831680297852
2025/07/05/17:50:05.470685,11277,1751712605,470236580,,2979195080000,1751709626268403248,1751709626283147008,13.502988815307617
2025/07/05/17:50:05.569632,11278,1751712605,569195333,,2979295351000,1751709626267508243,1751709626283147008,12.667710304260254
2025/07/05/17:50:05.670954,11279,1751712605,670244589,,2979394456000,1751709626268921738,1751709626283147008,13.715832710266113
2025/07/05/17:50:05.770507,11280,1751712605,770144991,,2979494537000,1751709626268895405,1751709626283147008,13.42158317565918
2025/07/05/17:50:05.872636,11281,1751712605,870975917,,2979595461000,1751709626267803979,1751709626283147008,13.47762393951416
2025/07/05/17:50:05.970950,11282,1751712605,969872708,,2979694872000,1751709626268333828,1751709626283147008,13.330240249633789
2025/07/05/17:50:06.070671,11283,1751712606,69965328,,2979795447000,1751709626267813182,1751709626283147008,13.404808044433594
2025/07/05/17:50:06.170956,11284,1751712606,170367721,,2979895122000,1751709626268334759,1751709626283147008,13.817901611328125
2025/07/05/17:50:06.270831,11285,1751712606,270369030,,2979995104000,1751709626268394153,1751709626283147008,13.717602729797363
2025/07/05/17:50:06.370949,11286,1751712606,370449842,,2980095047000,1751709626268488809,1751709626283147008,13.824187278747559
2025/07/05/17:50:06.470239,11287,1751712606,470071952,,2980195286000,1751709626268038967,1751709626283147008,13.208763122558594
2025/07/05/17:50:06.569378,11288,1751712606,568949940,,2980295294000,1751709626267491842,1751709626283147008,12.321186065673828
2025/07/05/17:50:06.670270,11289,1751712606,669996680,,2980394862000,1751709626268432722,1751709626283147008,13.3914213180542
2025/07/05/17:50:06.769561,11290,1751712606,769027686,,2980494779000,1751709626268073365,1751709626283147008,12.339705467224121
2025/07/05/17:50:06.870351,11291,1751712606,869932498,,2980595460000,1751709626267839175,1751709626283147008,13.260104179382324
2025/07/05/17:50:06.969160,11292,1751712606,968888179,,2980695104000,1751709626267643897,1751709626283147008,12.276165962219238
2025/07/05/17:50:07.071671,11293,1751712607,70204832,,2980794459000,1751709626268896264,1751709626283147008,13.27656078338623
2025/07/05/17:50:07.171006,11294,1751712607,169997090,,2980894526000,1751709626268779965,1751709626283147008,13.377043724060059
2025/07/05/17:50:07.272845,11295,1751712607,269010529,,2980994489000,1751709626268281768,1751709626283147008,12.473355293273926
2025/07/05/17:50:07.370418,11296,1751712607,369945443,,2981094524000,1751709626268710491,1751709626283147008,13.416340827941895
2025/07/05/17:50:07.470498,11297,1751712607,469808106,,2981195281000,1751709626267889321,1751709626283147008,13.270980834960938
2025/07/05/17:50:07.569520,11298,1751712607,569101975,,2981295308000,1751709626267495299,1751709626283147008,12.591347694396973
2025/07/05/17:50:07.669602,11299,1751712607,669443882,,2981395019000,1751709626267865241,1751709626283147008,12.832043647766113
2025/07/05/17:50:07.771068,11300,1751712607,770088041,,2981495045000,1751709626268262390,1751709626283147008,13.547524452209473
2025/07/05/17:50:07.870674,11301,1751712607,870090548,,2981595100000,1751709626268253958,1751709626283147008,13.46772289276123
2025/07/05/17:50:07.969901,11302,1751712607,969100927,,2981695112000,1751709626267694928,1751709626283147008,12.582490921020508
2025/07/05/17:50:08.071115,11303,1751712608,70143807,,2981795112000,1751709626268214680,1751709626283147008,13.62802791595459
2025/07/05/17:50:08.171017,11304,1751712608,169510600,,2981895094000,1751709626267909457,1751709626283147008,13.009474754333496
2025/07/05/17:50:08.271143,11305,1751712608,270709379,,2981995123000,1751709626268186933,1751709626283147008,13.589861869812012
2025/07/05/17:50:08.370613,11306,1751712608,369967664,,2982095113000,1751709626268128613,1751709626283147008,13.44019603729248
2025/07/05/17:50:08.470756,11307,1751712608,470275602,,2982194577000,1751709626268856305,1751709626283147008,13.680974006652832
2025/07/05/17:50:08.569897,11308,1751712608,569086928,,2982295096000,1751709626267696133,1751709626283147008,12.585762023925781
2025/07/05/17:50:08.670108,11309,1751712608,669388736,,2982394470000,1751709626268450387,1751709626283147008,12.93297290802002
2025/07/05/17:50:08.769597,11310,1751712608,769184544,,2982495454000,1751709626267434136,1751709626283147008,12.589216232299805
2025/07/05/17:50:08.871256,11311,1751712608,870851148,,2982595106000,1751709626268340710,1751709626283147008,13.550114631652832
2025/07/05/17:50:08.969988,11312,1751712608,969205976,,2982694512000,1751709626268450812,1751709626283147008,12.48186206817627
2025/07/05/17:50:09.070192,11313,1751712609,69219595,,2982795436000,1751709626267483879,1751709626283147008,12.595850944519043
2025/07/05/17:50:09.172947,11314,1751712609,170156818,,2982894775000,1751709626268616387,1751709626283147008,13.523585319519043
2025/07/05/17:50:09.269329,11315,1751712609,269006525,,2982995122000,1751709626267629658,1751709626283147008,12.502236366271973
2025/07/05/17:50:09.369776,11316,1751712609,369006140,,2983095093000,1751709626267659237,1751709626283147008,12.50308609008789
2025/07/05/17:50:09.469573,11317,1751712609,469221534,,2983195142000,1751709626267712337,1751709626283147008,12.472742080688477
2025/07/05/17:50:09.570482,11318,1751712609,570059300,,2983295461000,1751709626267824800,1751709626283147008,13.543526649475098
2025/07/05/17:50:09.670852,11319,1751712609,669647731,,2983395310000,1751709626267872334,1751709626283147008,12.927483558654785
2025/07/05/17:50:09.769608,11320,1751712609,769085269,,2983494561000,1751709626268274214,1751709626283147008,12.494523048400879
2025/07/05/17:50:09.870382,11321,1751712609,869990993,,2983595073000,1751709626268226331,1751709626283147008,13.379289627075195
2025/07/05/17:50:09.969911,11322,1751712609,969109352,,2983695078000,1751709626267797343,1751709626283147008,12.463461875915527
2025/07/05/17:50:10.069388,11323,1751712610,69161475,,2983795259000,1751709626268215147,1751709626283147008,11.113541603088379
2025/07/05/17:50:10.170950,11324,1751712610,170184860,,2983895100000,1751709626268297720,1751709626283147008,13.547731399536133
2025/07/05/17:50:10.269638,11325,1751712610,269210609,,2983995094000,1751709626267812342,1751709626283147008,12.604599952697754
2025/07/05/17:50:10.369481,11326,1751712610,369052399,,2984095035000,1751709626267785422,1751709626283147008,12.459781646728516
2025/07/05/17:50:10.470500,11327,1751712610,470136580,,2984194517000,1751709626268908865,1751709626283147008,13.417216300964355
2025/07/05/17:50:10.569364,11328,1751712610,568976581,,2984294543000,1751709626268285524,1751709626283147008,12.288267135620117
2025/07/05/17:50:10.670282,11329,1751712610,669808042,,2984394543000,1751709626268605270,1751709626283147008,13.040303230285645
2025/07/05/17:50:10.769651,11330,1751712610,769084994,,2984495279000,1751709626267598652,1751709626283147008,12.406752586364746
2025/07/05/17:50:10.869666,11331,1751712610,869124123,,2984595291000,1751709626267572204,1751709626283147008,12.518203735351562
2025/07/05/17:50:10.969968,11332,1751712610,969283001,,2984694544000,1751709626268409520,1751709626283147008,12.655258178710938
2025/07/05/17:50:11.070035,11333,1751712611,69631399,,2984795088000,1751709626267981582,1751709626283147008,13.118523597717285
2025/07/05/17:50:11.169720,11334,1751712611,169082216,,2984894919000,1751709626267924283,1751709626283147008,12.471028327941895
2025/07/05/17:50:11.269454,11335,1751712611,269189313,,2984995092000,1751709626267704318,1751709626283147008,12.505916595458984
2025/07/05/17:50:11.369215,11336,1751712611,368902388,,2985095118000,1751709626267597001,1751709626283147008,12.367837905883789
2025/07/05/17:50:11.470432,11337,1751712611,470127605,,2985195301000,1751709626268102501,1751709626283147008,13.443777084350586
2025/07/05/17:50:11.569472,11338,1751712611,569097841,,2985295449000,1751709626267470181,1751709626283147008,12.35318374633789
2025/07/05/17:50:11.668948,11339,1751712611,668789778,,2985394493000,1751709626268133706,1751709626283147008,12.323225021362305
2025/07/05/17:50:11.769232,11340,1751712611,769065591,,2985494567000,1751709626268257761,1751709626283147008,12.47861099243164
2025/07/05/17:50:11.869138,11341,1751712611,868974450,,2985595286000,1751709626267405439,1751709626283147008,12.337258338928223
2025/07/05/17:50:11.969429,11342,1751712611,968992597,,2985695087000,1751709626267667276,1751709626283147008,12.471790313720703
2025/07/05/17:50:12.069412,11343,1751712612,69040398,,2985795296000,1751709626267487817,1751709626283147008,12.507638931274414
2025/07/05/17:50:12.170084,11344,1751712612,169222937,,2985894460000,1751709626269160342,1751709626283147008,11.194192886352539
2025/07/05/17:50:12.270208,11345,1751712612,269113113,,2985995226000,1751709626267630636,1751709626283147008,12.491124153137207
2025/07/05/17:50:12.369652,11346,1751712612,369197061,,2986095122000,1751709626268413427,1751709626283147008,11.319417953491211
2025/07/05/17:50:12.470336,11347,1751712612,470114365,,2986195345000,1751709626267893585,1751709626283147008,13.423086166381836
2025/07/05/17:50:12.569148,11348,1751712612,568881722,,2986295296000,1751709626267485867,1751709626283147008,12.195624351501465
2025/07/05/17:50:12.669854,11349,1751712612,669383378,,2986394822000,1751709626268209434,1751709626283147008,12.697927474975586
2025/07/05/17:50:12.770234,11350,1751712612,769213934,,2986494721000,1751709626268156760,1751709626283147008,12.668594360351562
2025/07/05/17:50:12.869390,11351,1751712612,868987903,,2986595450000,1751709626267320303,1751709626283147008,12.42306137084961
2025/07/05/17:50:12.970002,11352,1751712612,969166470,,2986695122000,1751709626267745519,1751709626283147008,12.5797758102417
2025/07/05/17:50:13.070237,11353,1751712613,69489881,,2986795298000,1751709626267491605,1751709626283147008,12.341448783874512
2025/07/05/17:50:13.170675,11354,1751712613,169271832,,2986894561000,1751709626268427683,1751709626283147008,12.546195030212402
2025/07/05/17:50:13.271091,11355,1751712613,269048255,,2986995100000,1751709626267697151,1751709626283147008,12.491536140441895
2025/07/05/17:50:13.369341,11356,1751712613,369012879,,2987095272000,1751709626267499241,1751709626283147008,12.480205535888672
2025/07/05/17:50:13.470382,11357,1751712613,470031336,,2987195262000,1751709626268125971,1751709626283147008,13.283137321472168
2025/07/05/17:50:13.569628,11358,1751712613,569063941,,2987295284000,1751709626267502830,1751709626283147008,12.55041217803955
2025/07/05/17:50:13.669955,11359,1751712613,669605908,,2987395266000,1751709626267752621,1751709626283147008,12.8953218460083
2025/07/05/17:50:13.769597,11360,1751712613,769051117,,2987495270000,1751709626267525058,1751709626283147008,12.508137702941895
2025/07/05/17:50:13.869883,11361,1751712613,869145797,,2987595101000,1751709626267729990,1751709626283147008,12.624855995178223
2025/07/05/17:50:13.969883,11362,1751712613,969218491,,2987694573000,1751709626268405054,1751709626283147008,12.47648811340332
2025/07/05/17:50:14.070098,11363,1751712614,69125102,,2987795267000,1751709626267553429,1751709626283147008,12.605653762817383
2025/07/05/17:50:14.169169,11364,1751712614,168756550,,2987895267000,1751709626267377592,1751709626283147008,12.221744537353516
2025/07/05/17:50:14.269225,11365,1751712614,268996187,,2987995286000,1751709626267444304,1751709626283147008,12.257732391357422
2025/07/05/17:50:14.369477,11366,1751712614,369168927,,2988095097000,1751709626267732777,1751709626283147008,12.67483901977539
2025/07/05/17:50:14.469976,11367,1751712614,469226639,,2988194492000,1751709626268481894,1751709626283147008,12.50173568725586
2025/07/05/17:50:14.569593,11368,1751712614,568957941,,2988295108000,1751709626267629521,1751709626283147008,12.43736457824707
2025/07/05/17:50:14.669769,11369,1751712614,669125660,,2988395288000,1751709626267533364,1751709626283147008,12.604935646057129
2025/07/05/17:50:14.769831,11370,1751712614,769286227,,2988495272000,1751709626267662690,1751709626283147008,12.699889183044434
2025/07/05/17:50:14.869899,11371,1751712614,869447130,,2988595449000,1751709626267454428,1751709626283147008,12.776712417602539
2025/07/05/17:50:14.969283,11372,1751712614,969047443,,2988695051000,1751709626267761117,1751709626283147008,12.468032836914062
2025/07/05/17:50:15.069683,11373,1751712615,69194632,,2988795236000,1751709626267620953,1751709626283147008,12.671626091003418
2025/07/05/17:50:15.169324,11374,1751712615,168891879,,2988895073000,1751709626267673260,1751709626283147008,12.286504745483398
2025/07/05/17:50:15.269557,11375,1751712615,268765741,,2988995341000,1751709626267300676,1751709626283147008,12.244429588317871
2025/07/05/17:50:15.369683,11376,1751712615,369080361,,2989095313000,1751709626267495131,1751709626283147008,12.540932655334473
2025/07/05/17:50:15.469604,11377,1751712615,469297907,,2989195082000,1751709626267842352,1751709626283147008,12.473942756652832
2025/07/05/17:50:15.569701,11378,1751712615,569077170,,2989295284000,1751709626267620099,1751709626283147008,12.342132568359375
2025/07/05/17:50:15.669395,11379,1751712615,668989006,,2989394482000,1751709626268283711,1751709626283147008,12.441900253295898
2025/07/05/17:50:15.770046,11380,1751712615,769199996,,2989495093000,1751709626267868697,1751709626283147008,12.473103523254395
2025/07/05/17:50:15.869537,11381,1751712615,869080824,,2989595351000,1751709626267492573,1751709626283147008,12.470888137817383
2025/07/05/17:50:15.969713,11382,1751712615,969136203,,2989694466000,1751709626268464680,1751709626283147008,12.407401084899902
2025/07/05/17:50:16.069669,11383,1751712616,69284771,,2989795397000,1751709626267528860,1751709626283147008,12.436361312866211
2025/07/05/17:50:16.170162,11384,1751712616,169146012,,2989894773000,1751709626268166339,1751709626283147008,12.40932559967041
2025/07/05/17:50:16.269630,11385,1751712616,268883373,,2989995268000,1751709626267458683,1751709626283147008,12.309226989746094
2025/07/05/17:50:16.370172,11386,1751712616,369321478,,2990095063000,1751709626267933319,1751709626283147008,12.630043983459473
2025/07/05/17:50:16.469832,11387,1751712616,469216496,,2990195295000,1751709626267654178,1751709626283147008,12.53107738494873
2025/07/05/17:50:16.569239,11388,1751712616,568914437,,2990294583000,1751709626268214659,1751709626283147008,12.227334022521973
2025/07/05/17:50:16.669338,11389,1751712616,669072285,,2990394625000,1751709626268180393,1751709626283147008,12.380431175231934
2025/07/05/17:50:16.769507,11390,1751712616,769075366,,2990494469000,1751709626268316882,1751709626283147008,12.576125144958496
2025/07/05/17:50:16.869659,11391,1751712616,868875340,,2990595270000,1751709626267418825,1751709626283147008,12.368535995483398
2025/07/05/17:50:16.973461,11392,1751712616,969657004,,2990694559000,1751709626268585132,1751709626283147008,13.008631706237793
2025/07/05/17:50:17.069882,11393,1751712617,69229345,,2990795115000,1751709626267755431,1751709626283147008,12.714326858520508
2025/07/05/17:50:17.169075,11394,1751712617,168777808,,2990895123000,1751709626267519931,1751709626283147008,12.265987396240234
