time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2025/07/05/17:49:41.591856,9835,1751712581,601147008,base_link,0,1,-7.2871854,112.7959882,54.03509307524149,"(1.406596, 0.0, 0.0, 0.0, 1.406596, 0.0, 0.0, 0.0, 3.069504)",2
2025/07/05/17:49:41.671342,9836,1751712581,681147008,base_link,0,1,-7.2871855,112.7959889,54.03509500659857,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:41.772559,9837,1751712581,780147008,base_link,0,1,-7.2871857,112.7959898,54.035097308548984,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:41.871265,9838,1751712581,881147008,base_link,0,1,-7.2871857,112.7959907,54.03510011791366,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:41.992583,9839,1751712582,1147008,base_link,0,1,-7.2871856,112.7959918,54.035103805287804,"(1.411344, 0.0, 0.0, 0.0, 1.411344, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.092024,9840,1751712582,101147008,base_link,0,1,-7.2871856,112.7959927,54.02510661464795,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.173583,9841,1751712582,180147008,base_link,0,1,-7.2871855,112.7959935,54.025109365565086,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.251540,9842,1751712582,260147008,base_link,0,1,-7.2871854,112.7959942,54.0151118043306,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.350781,9843,1751712582,360147008,base_link,0,1,-7.2871854,112.795995,54.01511430153509,"(1.420864, 0.0, 0.0, 0.0, 1.420864, 0.0, 0.0, 0.0, 3.0800249999999996)",2
2025/07/05/17:49:42.531019,9844,1751712582,540147008,base_link,0,1,-7.2871855,112.7959966,54.00511904222728,"(1.420864, 0.0, 0.0, 0.0, 1.420864, 0.0, 0.0, 0.0, 3.0800249999999996)",2
2025/07/05/17:49:42.650418,9845,1751712582,660147008,base_link,0,1,-7.2871856,112.7959976,53.99512191001391,"(1.425636, 0.0, 0.0, 0.0, 1.425636, 0.0, 0.0, 0.0, 3.069504)",2
2025/07/05/17:49:42.750298,9846,1751712582,760147008,base_link,0,1,-7.2871856,112.7959984,53.99512440721024,"(1.428025, 0.0, 0.0, 0.0, 1.428025, 0.0, 0.0, 0.0, 3.0625)",2
2025/07/05/17:49:42.850644,9847,1751712582,860147008,base_link,0,1,-7.2871857,112.7959992,53.99512665069274,"(1.428025, 0.0, 0.0, 0.0, 1.428025, 0.0, 0.0, 0.0, 3.0625)",2
2025/07/05/17:49:42.970877,9848,1751712582,980147008,base_link,0,1,-7.2871857,112.7960001,53.9851294600342,"(1.4328090000000002, 0.0, 0.0, 0.0, 1.4328090000000002, 0.0, 0.0, 0.0, 3.069504)",2
2025/07/05/17:49:43.070639,9849,1751712583,80147008,base_link,0,1,-7.2871856,112.796001,53.98513252308639,"(1.430416, 0.0, 0.0, 0.0, 1.430416, 0.0, 0.0, 0.0, 3.0590010000000003)",2
