time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2025/07/05/17:49:30.972055,10278,1751712570,980147008,base_link,0.18617660032789154,-0.05912241360189442,0.03435830668324083,-0.01168871857225895,0.004158601630479106,0.0719638392329216
2025/07/05/17:49:31.092516,10279,1751712571,101147008,base_link,0.18478434105334893,-0.056488526840640874,0.03068429186802539,-0.016771523281931877,0.00599764473736287,0.071419857442379
2025/07/05/17:49:31.192772,10280,1751712571,201147008,base_link,0.18245151436485638,-0.05559786311410191,0.02669114482352511,-0.011379501782357693,0.0035487073473632422,0.06960573047399521
2025/07/05/17:49:31.271529,10281,1751712571,281147008,base_link,0.17944229159772562,-0.05707794173392939,0.02486121329946423,-0.0006538545712828636,0.00040591601282359053,0.07207375764846802
2025/07/05/17:49:31.392709,10282,1751712571,402147008,base_link,0.1737838568330505,-0.060361776690496395,0.027171103827465487,0.004426470957696438,-0.001195227727293959,0.07524549961090088
2025/07/05/17:49:31.551587,10283,1751712571,560147008,base_link,0.16701812426328635,-0.061699894631465316,0.03195325494871478,-0.012638567946851254,-0.0015185619704425246,0.07295415550470352
2025/07/05/17:49:31.634946,10284,1751712571,643147008,base_link,0.1649870990229101,-0.06077610146480095,0.030652910550623656,-0.028365161269903183,0.001211396418511876,0.06918467581272125
2025/07/05/17:49:31.693345,10285,1751712571,702147008,base_link,0.164590560762199,-0.0574337691275467,0.029453555085710386,-0.03082231804728508,0.003030325984582313,0.06723479181528091
2025/07/05/17:49:31.793208,10286,1751712571,802147008,base_link,0.16311958908543955,-0.05314711320596762,0.025511691406756194,-0.020271647721529007,0.002679647179320463,0.06858322769403458
2025/07/05/17:49:31.912928,10287,1751712571,921147008,base_link,0.16371228032202914,-0.04675681854952824,0.02495643649806976,0.0013195015490055084,0.00037874537520111485,0.07163453847169876
2025/07/05/17:49:32.012562,10288,1751712572,21147008,base_link,0.1617196510030437,-0.045440099576074235,0.02760255607390756,0.013025334104895592,3.0621886253365695e-05,0.07152236998081207
2025/07/05/17:49:32.092757,10289,1751712572,102147008,base_link,0.1631991468623276,-0.045320799359406506,0.028739176742564366,0.004032772034406662,0.0018787937005981888,0.06861516833305359
2025/07/05/17:49:32.193640,10290,1751712572,202147008,base_link,0.16341331569934073,-0.044587976135575684,0.028177148162587977,-0.015044129453599453,0.0031160467769950706,0.0635630339384079
2025/07/05/17:49:32.292181,10291,1751712572,302147008,base_link,0.1686561979627139,-0.04296903673383989,0.025892390216883623,-0.02459152415394783,0.001364382449537523,0.06020546332001686
2025/07/05/17:49:32.471769,10292,1751712572,480147008,base_link,0.17384723324588983,-0.04176183440279923,0.02611495471033555,-0.020479358732700348,-0.0018847268074750827,0.0604415163397789
