time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.voltage,.temperature,.current,.charge,.capacity,.design_capacity,.percentage,.power_supply_status,.power_supply_health,.power_supply_technology,.present,.cell_voltage,.cell_temperature,.location,.serial_number
2025/07/05/17:49:39.492840,20718,1751712579,492246529,,11.68600082397461,0.0,-5.929999828338623,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.68600082397461,)",(),id1,
2025/07/05/17:49:39.531986,20719,1751712579,530456851,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:39.592645,20720,1751712579,592317136,,11.690000534057617,0.0,-5.929999828338623,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.690000534057617,)",(),id1,
2025/07/05/17:49:39.633778,20721,1751712579,633153171,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:39.691545,20722,1751712579,691160957,,11.684000968933105,0.0,-6.190000057220459,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.684000968933105,)",(),id1,
2025/07/05/17:49:39.731086,20723,1751712579,730360255,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:39.791680,20724,1751712579,791102361,,11.688000679016113,0.0,-6.139999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.688000679016113,)",(),id1,
2025/07/05/17:49:39.833845,20725,1751712579,833105019,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:39.893003,20726,1751712579,892480946,,11.567000389099121,0.0,-5.739999771118164,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.567000389099121,)",(),id1,
2025/07/05/17:49:39.930969,20727,1751712579,930451716,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:39.991488,20728,1751712579,990984504,,11.596000671386719,0.0,-5.389999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.596000671386719,)",(),id1,
2025/07/05/17:49:40.034015,20729,1751712580,33291339,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.091712,20730,1751712580,91141044,,11.521000862121582,0.0,-5.460000038146973,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.521000862121582,)",(),id1,
2025/07/05/17:49:40.130694,20731,1751712580,130238293,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.191794,20732,1751712580,191365935,,11.604000091552734,0.0,-5.589999675750732,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.604000091552734,)",(),id1,
2025/07/05/17:49:40.233742,20733,1751712580,233307363,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.291382,20734,1751712580,291012084,,11.587000846862793,0.0,-5.489999771118164,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.587000846862793,)",(),id1,
2025/07/05/17:49:40.331103,20735,1751712580,330450776,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.450355,20736,1751712580,450095119,,11.617000579833984,0.0,-5.650000095367432,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.617000579833984,)",(),id1,
2025/07/05/17:49:40.511838,20737,1751712580,511210148,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.551620,20738,1751712580,551348163,,11.655000686645508,0.0,-5.699999809265137,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.655000686645508,)",(),id1,
2025/07/05/17:49:40.593199,20739,1751712580,591516740,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.634123,20740,1751712580,633773444,,11.669000625610352,0.0,-6.019999980926514,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.669000625610352,)",(),id1,
2025/07/05/17:49:40.672564,20741,1751712580,671129738,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.730390,20742,1751712580,730023120,,11.670001029968262,0.0,-6.0,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.670001029968262,)",(),id1,
2025/07/05/17:49:40.773183,20743,1751712580,772949107,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.813057,20744,1751712580,812252891,,11.690000534057617,0.0,-5.960000038146973,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.690000534057617,)",(),id1,
2025/07/05/17:49:40.873493,20745,1751712580,871183496,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:40.971503,20746,1751712580,971018829,,11.687000274658203,0.0,-5.779999732971191,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.687000274658203,)",(),id1,
2025/07/05/17:49:41.012577,20747,1751712581,11286817,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.051209,20748,1751712581,50237439,,11.679000854492188,0.0,-6.199999809265137,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.679000854492188,)",(),id1,
2025/07/05/17:49:41.092351,20749,1751712581,91386565,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.130502,20750,1751712581,130111213,,11.706000328063965,0.0,-5.389999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.706000328063965,)",(),id1,
2025/07/05/17:49:41.173172,20751,1751712581,172347679,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.211699,20752,1751712581,211251388,,11.706000328063965,0.0,-5.279999732971191,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.706000328063965,)",(),id1,
2025/07/05/17:49:41.251811,20753,1751712581,250908538,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.291921,20754,1751712581,291188537,,11.706000328063965,0.0,-5.279999732971191,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.706000328063965,)",(),id1,
2025/07/05/17:49:41.330858,20755,1751712581,330186918,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.414659,20756,1751712581,414165145,,11.702000617980957,0.0,-5.679999828338623,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.702000617980957,)",(),id1,
2025/07/05/17:49:41.471350,20757,1751712581,470434697,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.531018,20758,1751712581,530849447,,11.694000244140625,0.0,-5.859999656677246,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.694000244140625,)",(),id1,
2025/07/05/17:49:41.592007,20759,1751712581,591233645,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.633467,20760,1751712581,633015639,,11.5600004196167,0.0,-5.309999942779541,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.5600004196167,)",(),id1,
2025/07/05/17:49:41.671607,20761,1751712581,671181208,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.730602,20762,1751712581,730104316,,11.568000793457031,0.0,-4.989999771118164,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.568000793457031,)",(),id1,
2025/07/05/17:49:41.774216,20763,1751712581,770301066,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.833457,20764,1751712581,833132058,,11.578001022338867,0.0,-5.259999752044678,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.578001022338867,)",(),id1,
2025/07/05/17:49:41.871464,20765,1751712581,871181041,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:41.930901,20766,1751712581,930639982,,11.608000755310059,0.0,-5.139999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.608000755310059,)",(),id1,
2025/07/05/17:49:41.992922,20767,1751712581,992240344,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.033690,20768,1751712582,33357088,,11.611001014709473,0.0,-5.139999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.611001014709473,)",(),id1,
2025/07/05/17:49:42.092074,20769,1751712582,91813376,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.130849,20770,1751712582,130185536,,11.597000122070312,0.0,-5.460000038146973,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.597000122070312,)",(),id1,
2025/07/05/17:49:42.173686,20771,1751712582,171051741,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.211845,20772,1751712582,211253597,,11.683000564575195,0.0,-5.730000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.683000564575195,)",(),id1,
2025/07/05/17:49:42.252101,20773,1751712582,250736077,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.311601,20774,1751712582,311078342,,11.532000541687012,0.0,-5.099999904632568,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.532000541687012,)",(),id1,
2025/07/05/17:49:42.350983,20775,1751712582,350306025,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.492525,20776,1751712582,492124138,,11.567000389099121,0.0,-5.5,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.567000389099121,)",(),id1,
2025/07/05/17:49:42.531148,20777,1751712582,530367167,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.592513,20778,1751712582,591728201,,11.62700080871582,0.0,-5.589999675750732,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.62700080871582,)",(),id1,
2025/07/05/17:49:42.650472,20779,1751712582,650163411,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.711298,20780,1751712582,710988490,,11.667000770568848,0.0,-5.75,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.667000770568848,)",(),id1,
2025/07/05/17:49:42.750371,20781,1751712582,750267383,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.811791,20782,1751712582,811092369,,11.616000175476074,0.0,-5.869999885559082,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.616000175476074,)",(),id1,
2025/07/05/17:49:42.850796,20783,1751712582,850196787,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:42.911969,20784,1751712582,911401253,,11.52400016784668,0.0,-5.589999675750732,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.52400016784668,)",(),id1,
2025/07/05/17:49:42.971085,20785,1751712582,970477035,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.033649,20786,1751712583,33247297,,11.554000854492188,0.0,-5.589999675750732,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.554000854492188,)",(),id1,
2025/07/05/17:49:43.070715,20787,1751712583,70197891,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.130518,20788,1751712583,130138327,,11.547000885009766,0.0,-5.480000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.547000885009766,)",(),id1,
2025/07/05/17:49:43.172273,20789,1751712583,171569892,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.212466,20790,1751712583,211957875,,11.632000923156738,0.0,-5.659999847412109,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.632000923156738,)",(),id1,
2025/07/05/17:49:43.273350,20791,1751712583,270566173,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.312292,20792,1751712583,311936142,,11.680000305175781,0.0,-5.670000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.680000305175781,)",(),id1,
2025/07/05/17:49:43.350934,20793,1751712583,350347331,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.492555,20794,1751712583,492133688,,11.587000846862793,0.0,-5.420000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.587000846862793,)",(),id1,
2025/07/05/17:49:43.550488,20795,1751712583,550025905,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.611647,20796,1751712583,611075097,,11.544000625610352,0.0,-5.420000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.544000625610352,)",(),id1,
2025/07/05/17:49:43.650341,20797,1751712583,650116663,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.711637,20798,1751712583,711088263,,11.530000686645508,0.0,-5.480000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.530000686645508,)",(),id1,
2025/07/05/17:49:43.750453,20799,1751712583,750151500,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.811668,20800,1751712583,811189622,,11.643000602722168,0.0,-5.960000038146973,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.643000602722168,)",(),id1,
2025/07/05/17:49:43.850599,20801,1751712583,850170620,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:43.930506,20802,1751712583,930170015,,11.664000511169434,0.0,-5.650000095367432,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.664000511169434,)",(),id1,
2025/07/05/17:49:43.971379,20803,1751712583,971184932,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.015344,20804,1751712584,14255878,,11.683000564575195,0.0,-5.670000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.683000564575195,)",(),id1,
2025/07/05/17:49:44.051865,20805,1751712584,50921426,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.111687,20806,1751712584,111127505,,11.557000160217285,0.0,-5.400000095367432,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.557000160217285,)",(),id1,
2025/07/05/17:49:44.150615,20807,1751712584,150124958,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.212970,20808,1751712584,212272627,,11.538000106811523,0.0,-5.429999828338623,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.538000106811523,)",(),id1,
2025/07/05/17:49:44.250859,20809,1751712584,250178026,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.291894,20810,1751712584,291202904,,11.538000106811523,0.0,-5.429999828338623,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.538000106811523,)",(),id1,
2025/07/05/17:49:44.330841,20811,1751712584,330097246,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.413320,20812,1751712584,412954819,,11.576000213623047,0.0,-5.599999904632568,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.576000213623047,)",(),id1,
2025/07/05/17:49:44.470934,20813,1751712584,470548980,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.551194,20814,1751712584,550770568,,11.63700008392334,0.0,-5.639999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.63700008392334,)",(),id1,
2025/07/05/17:49:44.591809,20815,1751712584,591182387,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.633823,20816,1751712584,633239664,,11.644001007080078,0.0,-5.799999713897705,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.644001007080078,)",(),id1,
2025/07/05/17:49:44.670893,20817,1751712584,670344465,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.730629,20818,1751712584,730175921,,11.545000076293945,0.0,-5.5,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.545000076293945,)",(),id1,
2025/07/05/17:49:44.772201,20819,1751712584,771800293,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.812886,20820,1751712584,812285972,,11.550000190734863,0.0,-5.480000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.550000190734863,)",(),id1,
2025/07/05/17:49:44.852514,20821,1751712584,850817329,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:44.892061,20822,1751712584,891323749,,11.550000190734863,0.0,-5.480000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.550000190734863,)",(),id1,
2025/07/05/17:49:44.971347,20823,1751712584,970435446,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.012219,20824,1751712585,11880609,,11.620000839233398,0.0,-5.480000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.620000839233398,)",(),id1,
2025/07/05/17:49:45.052080,20825,1751712585,50353296,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.092042,20826,1751712585,91329977,,11.620000839233398,0.0,-5.480000019073486,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.620000839233398,)",(),id1,
2025/07/05/17:49:45.150610,20827,1751712585,150232558,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.211724,20828,1751712585,211147267,,11.672000885009766,0.0,-5.789999961853027,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.672000885009766,)",(),id1,
2025/07/05/17:49:45.250297,20829,1751712585,249992300,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.291773,20830,1751712585,291145467,,11.672000885009766,0.0,-5.789999961853027,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.672000885009766,)",(),id1,
2025/07/05/17:49:45.350695,20831,1751712585,350080542,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.492459,20832,1751712585,492084182,,11.517000198364258,0.0,-5.389999866485596,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.517000198364258,)",(),id1,
2025/07/05/17:49:45.531054,20833,1751712585,530360815,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.591808,20834,1751712585,591310642,,11.576000213623047,0.0,-5.650000095367432,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.576000213623047,)",(),id1,
2025/07/05/17:49:45.633676,20835,1751712585,633483665,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.691645,20836,1751712585,691086793,,11.539000511169434,0.0,-5.569999694824219,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.539000511169434,)",(),id1,
2025/07/05/17:49:45.730933,20837,1751712585,730195548,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.791590,20838,1751712585,791024182,,11.597000122070312,0.0,-5.690000057220459,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.597000122070312,)",(),id1,
2025/07/05/17:49:45.833752,20839,1751712585,833084130,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.891670,20840,1751712585,891249472,,11.670001029968262,0.0,-5.87999963760376,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.670001029968262,)",(),id1,
2025/07/05/17:49:45.930298,20841,1751712585,929953419,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:45.991374,20842,1751712585,990920789,,11.630000114440918,0.0,-5.839999675750732,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.630000114440918,)",(),id1,
2025/07/05/17:49:46.033526,20843,1751712586,33034263,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.091752,20844,1751712586,91137609,,11.56100082397461,0.0,-5.539999961853027,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.56100082397461,)",(),id1,
2025/07/05/17:49:46.131994,20845,1751712586,131159688,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.191509,20846,1751712586,191006223,,11.52500057220459,0.0,-5.619999885559082,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.52500057220459,)",(),id1,
2025/07/05/17:49:46.233949,20847,1751712586,232998809,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.291758,20848,1751712586,291154663,,11.530000686645508,0.0,-5.369999885559082,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.530000686645508,)",(),id1,
2025/07/05/17:49:46.331164,20849,1751712586,330360586,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.450783,20850,1751712586,450291574,,11.648000717163086,0.0,-5.789999961853027,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.648000717163086,)",(),id1,
2025/07/05/17:49:46.492705,20851,1751712586,492325387,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.551237,20852,1751712586,550697391,,11.657000541687012,0.0,-5.900000095367432,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.657000541687012,)",(),id1,
2025/07/05/17:49:46.614083,20853,1751712586,613661718,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.671687,20854,1751712586,670654796,,11.664000511169434,0.0,-5.920000076293945,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.664000511169434,)",(),id1,
2025/07/05/17:49:46.711438,20855,1751712586,710675051,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.752032,20856,1751712586,751056699,,11.601000785827637,0.0,-5.799999713897705,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.601000785827637,)",(),id1,
2025/07/05/17:49:46.792015,20857,1751712586,791177186,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.833462,20858,1751712586,833098668,,11.53700065612793,0.0,-5.679999828338623,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.53700065612793,)",(),id1,
2025/07/05/17:49:46.892923,20859,1751712586,892463983,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:46.950479,20860,1751712586,950119776,,11.585000991821289,0.0,-5.869999885559082,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.585000991821289,)",(),id1,
2025/07/05/17:49:46.991718,20861,1751712586,991011098,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.033336,20862,1751712587,32913892,,11.54900074005127,0.0,-5.769999980926514,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.54900074005127,)",(),id1,
2025/07/05/17:49:47.070922,20863,1751712587,70336748,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.130678,20864,1751712587,130217311,,11.59000015258789,0.0,-5.900000095367432,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.59000015258789,)",(),id1,
2025/07/05/17:49:47.173389,20865,1751712587,170207790,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.212139,20866,1751712587,211875406,,11.605000495910645,0.0,-5.769999980926514,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.605000495910645,)",(),id1,
2025/07/05/17:49:47.251497,20867,1751712587,250362121,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.311592,20868,1751712587,311076820,,11.658000946044922,0.0,-5.799999713897705,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.658000946044922,)",(),id1,
2025/07/05/17:49:47.350439,20869,1751712587,350159825,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.511771,20870,1751712587,511166520,,11.645000457763672,0.0,-8.059999465942383,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.645000457763672,)",(),id1,
2025/07/05/17:49:47.571090,20871,1751712587,570078071,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.611780,20872,1751712587,611322600,,11.597000122070312,0.0,-10.789999961853027,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.597000122070312,)",(),id1,
2025/07/05/17:49:47.651113,20873,1751712587,650434535,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.692044,20874,1751712587,691755675,,11.597000122070312,0.0,-10.789999961853027,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.597000122070312,)",(),id1,
2025/07/05/17:49:47.750204,20875,1751712587,749851713,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
2025/07/05/17:49:47.792346,20876,1751712587,791849153,,11.567000389099121,0.0,-12.579999923706055,nan,nan,nan,0.7099999785423279,2,0,0,True,"(11.567000389099121,)",(),id1,
2025/07/05/17:49:47.851965,20877,1751712587,850236586,,0.0,0.0,0.009999999776482582,nan,nan,nan,-0.009999999776482582,2,0,0,True,(),(),,
