time,.data
2025/07/05/17:49:42.013129,21
2025/07/05/17:49:42.111833,21
2025/07/05/17:49:42.191573,21
2025/07/05/17:49:42.271759,21
2025/07/05/17:49:42.371649,21
2025/07/05/17:49:42.571238,21
2025/07/05/17:49:42.671356,21
2025/07/05/17:49:42.791243,21
2025/07/05/17:49:42.891710,22
2025/07/05/17:49:43.011928,21
2025/07/05/17:49:43.092149,21
2025/07/05/17:49:43.192065,21
2025/07/05/17:49:43.292378,22
2025/07/05/17:49:43.391929,22
2025/07/05/17:49:43.571510,22
2025/07/05/17:49:43.672428,22
2025/07/05/17:49:43.791597,22
2025/07/05/17:49:43.911969,22
2025/07/05/17:49:43.992570,22
2025/07/05/17:49:44.072160,22
2025/07/05/17:49:44.172218,22
2025/07/05/17:49:44.272095,21
2025/07/05/17:49:44.351617,21
2025/07/05/17:49:44.512090,22
2025/07/05/17:49:44.612159,22
2025/07/05/17:49:44.691463,22
2025/07/05/17:49:44.792380,22
2025/07/05/17:49:44.876930,22
2025/07/05/17:49:44.992430,22
2025/07/05/17:49:45.071317,21
2025/07/05/17:49:45.191679,21
2025/07/05/17:49:45.271656,22
2025/07/05/17:49:45.371341,22
2025/07/05/17:49:45.552067,21
2025/07/05/17:49:45.651499,20
2025/07/05/17:49:45.751338,20
2025/07/05/17:49:45.852992,20
2025/07/05/17:49:45.950846,20
2025/07/05/17:49:46.052484,21
2025/07/05/17:49:46.150912,21
2025/07/05/17:49:46.252647,20
2025/07/05/17:49:46.392094,20
2025/07/05/17:49:46.531115,21
2025/07/05/17:49:46.630490,21
2025/07/05/17:49:46.731305,21
2025/07/05/17:49:46.812570,21
2025/07/05/17:49:46.912419,21
2025/07/05/17:49:47.012367,21
2025/07/05/17:49:47.091962,21
2025/07/05/17:49:47.191814,21
2025/07/05/17:49:47.272119,21
2025/07/05/17:49:47.412766,21
2025/07/05/17:49:47.591649,21
2025/07/05/17:49:47.670478,21
2025/07/05/17:49:47.770425,21
2025/07/05/17:49:47.871342,21
2025/07/05/17:49:47.991994,21
2025/07/05/17:49:48.091841,21
2025/07/05/17:49:48.191829,21
2025/07/05/17:49:48.271508,20
2025/07/05/17:49:48.371214,20
2025/07/05/17:49:48.553072,20
2025/07/05/17:49:48.651971,20
2025/07/05/17:49:48.751105,20
2025/07/05/17:49:48.852472,21
2025/07/05/17:49:48.950942,21
2025/07/05/17:49:49.052562,21
2025/07/05/17:49:49.150642,21
2025/07/05/17:49:49.252630,21
2025/07/05/17:49:49.351048,21
2025/07/05/17:49:49.530485,21
2025/07/05/17:49:49.633482,20
2025/07/05/17:49:49.713408,20
2025/07/05/17:49:49.812697,21
2025/07/05/17:49:49.911818,21
2025/07/05/17:49:50.012264,21
2025/07/05/17:49:50.091246,21
2025/07/05/17:49:50.192028,21
2025/07/05/17:49:50.272820,21
2025/07/05/17:49:50.352268,21
2025/07/05/17:49:50.511514,21
2025/07/05/17:49:50.611926,21
2025/07/05/17:49:50.691442,21
2025/07/05/17:49:50.792116,21
2025/07/05/17:49:50.891436,21
2025/07/05/17:49:51.012364,21
2025/07/05/17:49:51.091462,21
2025/07/05/17:49:51.191645,21
2025/07/05/17:49:51.270665,21
2025/07/05/17:49:51.351671,21
2025/07/05/17:49:51.530602,21
2025/07/05/17:49:51.652169,21
2025/07/05/17:49:51.730272,21
2025/07/05/17:49:51.830109,21
2025/07/05/17:49:51.912804,21
2025/07/05/17:49:52.011614,21
2025/07/05/17:49:52.092021,21
2025/07/05/17:49:52.191452,21
2025/07/05/17:49:52.273031,21
2025/07/05/17:49:52.391559,21
2025/07/05/17:49:52.570410,21
2025/07/05/17:49:52.672099,22
2025/07/05/17:49:52.791634,22
2025/07/05/17:49:52.870244,21
2025/07/05/17:49:52.991879,21
2025/07/05/17:49:53.091600,21
2025/07/05/17:49:53.191998,21
2025/07/05/17:49:53.272828,22
2025/07/05/17:49:53.415950,22
2025/07/05/17:49:53.591358,22
2025/07/05/17:49:53.671395,22
2025/07/05/17:49:53.771848,22
2025/07/05/17:49:53.872173,21
2025/07/05/17:49:53.992222,21
2025/07/05/17:49:54.071224,21
2025/07/05/17:49:54.191543,21
2025/07/05/17:49:54.270802,20
2025/07/05/17:49:54.351216,20
2025/07/05/17:49:54.510720,21
2025/07/05/17:49:54.612089,21
2025/07/05/17:49:54.691465,21
2025/07/05/17:49:54.791678,21
2025/07/05/17:49:54.911511,21
2025/07/05/17:49:55.033246,21
2025/07/05/17:49:55.111033,21
2025/07/05/17:49:55.191295,21
2025/07/05/17:49:55.291700,21
2025/07/05/17:49:55.450991,21
2025/07/05/17:49:55.592225,21
2025/07/05/17:49:55.670266,21
2025/07/05/17:49:55.791805,21
2025/07/05/17:49:55.870573,21
2025/07/05/17:49:55.991741,21
2025/07/05/17:49:56.091298,21
2025/07/05/17:49:56.171484,21
2025/07/05/17:49:56.271627,21
2025/07/05/17:49:56.412256,21
2025/07/05/17:49:56.530245,21
2025/07/05/17:49:56.630379,21
2025/07/05/17:49:56.712251,21
2025/07/05/17:49:56.814111,21
2025/07/05/17:49:56.891425,21
2025/07/05/17:49:57.014335,21
2025/07/05/17:49:57.091216,21
2025/07/05/17:49:57.191320,21
2025/07/05/17:49:57.311086,21
2025/07/05/17:49:57.433990,21
2025/07/05/17:49:57.591230,21
2025/07/05/17:49:57.671121,21
2025/07/05/17:49:57.791414,21
2025/07/05/17:49:57.891128,21
2025/07/05/17:49:57.970284,21
2025/07/05/17:49:58.070144,20
2025/07/05/17:49:58.150244,20
2025/07/05/17:49:58.252553,20
2025/07/05/17:49:58.330065,20
2025/07/05/17:49:58.492141,21
2025/07/05/17:49:58.591451,21
2025/07/05/17:49:58.670336,21
2025/07/05/17:49:58.791556,21
2025/07/05/17:49:58.870490,21
2025/07/05/17:49:58.991487,21
2025/07/05/17:49:59.091231,21
2025/07/05/17:49:59.191392,21
2025/07/05/17:49:59.272647,20
2025/07/05/17:49:59.412371,20
2025/07/05/17:49:59.530630,20
2025/07/05/17:49:59.633326,20
2025/07/05/17:49:59.730092,20
2025/07/05/17:49:59.832975,20
2025/07/05/17:49:59.930494,20
2025/07/05/17:50:00.050855,20
2025/07/05/17:50:00.171357,20
2025/07/05/17:50:00.252710,20
2025/07/05/17:50:00.350973,20
2025/07/05/17:50:00.530205,20
2025/07/05/17:50:00.612577,20
2025/07/05/17:50:00.691315,20
2025/07/05/17:50:00.791913,20
2025/07/05/17:50:00.892128,20
2025/07/05/17:50:00.970672,20
2025/07/05/17:50:01.070077,20
2025/07/05/17:50:01.191227,20
2025/07/05/17:50:01.270849,20
2025/07/05/17:50:01.391353,20
2025/07/05/17:50:01.571254,20
2025/07/05/17:50:01.670612,19
2025/07/05/17:50:01.751392,19
2025/07/05/17:50:01.850819,19
2025/07/05/17:50:01.991008,19
2025/07/05/17:50:02.069870,19
2025/07/05/17:50:02.169810,19
2025/07/05/17:50:02.251860,20
2025/07/05/17:50:02.351487,20
2025/07/05/17:50:02.530094,19
2025/07/05/17:50:02.633636,19
2025/07/05/17:50:02.712439,19
2025/07/05/17:50:02.811701,19
2025/07/05/17:50:02.891844,19
2025/07/05/17:50:02.992462,19
2025/07/05/17:50:03.072854,19
2025/07/05/17:50:03.191761,19
2025/07/05/17:50:03.271276,19
2025/07/05/17:50:03.370039,19
2025/07/05/17:50:03.551729,19
2025/07/05/17:50:03.651227,19
2025/07/05/17:50:03.751114,19
2025/07/05/17:50:03.851665,20
2025/07/05/17:50:03.950354,20
2025/07/05/17:50:04.052333,20
2025/07/05/17:50:04.151178,20
2025/07/05/17:50:04.252193,20
2025/07/05/17:50:04.351231,20
2025/07/05/17:50:04.530595,19
2025/07/05/17:50:04.632729,20
2025/07/05/17:50:04.729644,20
2025/07/05/17:50:04.811230,20
2025/07/05/17:50:04.911487,20
2025/07/05/17:50:04.991349,20
2025/07/05/17:50:05.111075,20
2025/07/05/17:50:05.191648,20
2025/07/05/17:50:05.291059,20
2025/07/05/17:50:05.414071,20
2025/07/05/17:50:05.570206,20
2025/07/05/17:50:05.690605,20
2025/07/05/17:50:05.791701,20
2025/07/05/17:50:05.891500,20
2025/07/05/17:50:05.992222,20
2025/07/05/17:50:06.071117,20
2025/07/05/17:50:06.152584,20
2025/07/05/17:50:06.250399,20
2025/07/05/17:50:06.350046,20
2025/07/05/17:50:06.511228,21
2025/07/05/17:50:06.612266,20
2025/07/05/17:50:06.710740,20
2025/07/05/17:50:06.811454,20
2025/07/05/17:50:06.911627,20
2025/07/05/17:50:07.010998,20
2025/07/05/17:50:07.091164,20
2025/07/05/17:50:07.191036,20
2025/07/05/17:50:07.290987,20
2025/07/05/17:50:07.451486,20
2025/07/05/17:50:07.569690,20
2025/07/05/17:50:07.670236,20
2025/07/05/17:50:07.751576,20
2025/07/05/17:50:07.851315,20
2025/07/05/17:50:07.991586,20
2025/07/05/17:50:08.071222,20
2025/07/05/17:50:08.171249,20
2025/07/05/17:50:08.271570,20
2025/07/05/17:50:08.411827,20
2025/07/05/17:50:08.570215,20
2025/07/05/17:50:08.670169,20
2025/07/05/17:50:08.769909,20
2025/07/05/17:50:08.890582,19
2025/07/05/17:50:09.010821,20
2025/07/05/17:50:09.090825,20
2025/07/05/17:50:09.191536,20
2025/07/05/17:50:09.269428,20
2025/07/05/17:50:09.369799,20
2025/07/05/17:50:09.549389,20
2025/07/05/17:50:09.651109,19
2025/07/05/17:50:09.750135,19
2025/07/05/17:50:09.851707,19
2025/07/05/17:50:09.970102,19
2025/07/05/17:50:10.069652,19
2025/07/05/17:50:10.150035,19
2025/07/05/17:50:10.251809,19
2025/07/05/17:50:10.350096,19
2025/07/05/17:50:10.511390,19
2025/07/05/17:50:10.590858,19
2025/07/05/17:50:10.690732,18
2025/07/05/17:50:10.791196,18
2025/07/05/17:50:10.869726,18
2025/07/05/17:50:10.991962,18
2025/07/05/17:50:11.071799,18
2025/07/05/17:50:11.150134,18
2025/07/05/17:50:11.251445,18
2025/07/05/17:50:11.350052,18
2025/07/05/17:50:11.529914,18
2025/07/05/17:50:11.632529,19
2025/07/05/17:50:11.711610,19
2025/07/05/17:50:11.790856,19
2025/07/05/17:50:11.869396,18
2025/07/05/17:50:11.950638,18
2025/07/05/17:50:12.051823,18
2025/07/05/17:50:12.150014,18
2025/07/05/17:50:12.251482,18
2025/07/05/17:50:12.349807,18
2025/07/05/17:50:12.529782,19
2025/07/05/17:50:12.613760,19
2025/07/05/17:50:12.691193,19
2025/07/05/17:50:12.791214,19
2025/07/05/17:50:12.911170,19
2025/07/05/17:50:13.011499,19
2025/07/05/17:50:13.091314,19
2025/07/05/17:50:13.191033,19
2025/07/05/17:50:13.270974,19
2025/07/05/17:50:13.449809,19
2025/07/05/17:50:13.590577,19
2025/07/05/17:50:13.670209,19
2025/07/05/17:50:13.790546,19
2025/07/05/17:50:13.869925,19
2025/07/05/17:50:13.990645,19
2025/07/05/17:50:14.069949,19
2025/07/05/17:50:14.169116,19
2025/07/05/17:50:14.269507,19
2025/07/05/17:50:14.411788,19
2025/07/05/17:50:14.570167,19
2025/07/05/17:50:14.670071,20
2025/07/05/17:50:14.770286,20
2025/07/05/17:50:14.870109,19
2025/07/05/17:50:14.991446,19
2025/07/05/17:50:15.069799,20
2025/07/05/17:50:15.190910,20
2025/07/05/17:50:15.269432,20
2025/07/05/17:50:15.349538,20
2025/07/05/17:50:15.529919,21
2025/07/05/17:50:15.632515,20
2025/07/05/17:50:15.710349,20
2025/07/05/17:50:15.791244,20
2025/07/05/17:50:15.910648,20
2025/07/05/17:50:16.010720,20
2025/07/05/17:50:16.110758,20
2025/07/05/17:50:16.191343,20
2025/07/05/17:50:16.269436,20
2025/07/05/17:50:16.349780,20
2025/07/05/17:50:16.511431,20
2025/07/05/17:50:16.611222,20
2025/07/05/17:50:16.691275,20
2025/07/05/17:50:16.790493,20
2025/07/05/17:50:16.869670,20
2025/07/05/17:50:16.990983,20
2025/07/05/17:50:17.069784,20
2025/07/05/17:50:17.169313,20
2025/07/05/17:50:17.269680,20
2025/07/05/17:50:17.349289,20
2025/07/05/17:50:17.510387,21
2025/07/05/17:50:17.612939,20
2025/07/05/17:50:17.690489,20
2025/07/05/17:50:17.769650,20
2025/07/05/17:50:17.890715,21
2025/07/05/17:50:17.991269,21
2025/07/05/17:50:18.090676,21
2025/07/05/17:50:18.191766,21
2025/07/05/17:50:18.290820,21
2025/07/05/17:50:18.369802,21
2025/07/05/17:50:18.549715,20
2025/07/05/17:50:18.649610,20
2025/07/05/17:50:18.769746,20
2025/07/05/17:50:18.849604,20
2025/07/05/17:50:18.949716,20
2025/07/05/17:50:19.049657,20
2025/07/05/17:50:19.149388,20
2025/07/05/17:50:19.249795,20
2025/07/05/17:50:19.390607,20
2025/07/05/17:50:19.529941,20
2025/07/05/17:50:19.632565,20
2025/07/05/17:50:19.729265,20
2025/07/05/17:50:19.810251,20
2025/07/05/17:50:19.910463,20
2025/07/05/17:50:20.032216,20
2025/07/05/17:50:20.110286,20
2025/07/05/17:50:20.190465,20
2025/07/05/17:50:20.269267,20
2025/07/05/17:50:20.410766,20
2025/07/05/17:50:20.550075,20
2025/07/05/17:50:20.632597,20
2025/07/05/17:50:20.710213,20
2025/07/05/17:50:20.790211,20
2025/07/05/17:50:20.869898,20
2025/07/05/17:50:20.990652,20
2025/07/05/17:50:21.069314,20
2025/07/05/17:50:21.190263,20
2025/07/05/17:50:21.269890,20
2025/07/05/17:50:21.370207,20
2025/07/05/17:50:21.549608,20
2025/07/05/17:50:21.649267,20
2025/07/05/17:50:21.753008,20
2025/07/05/17:50:21.849887,20
2025/07/05/17:50:21.949480,20
2025/07/05/17:50:22.049756,20
2025/07/05/17:50:22.149536,20
2025/07/05/17:50:22.249457,20
2025/07/05/17:50:22.391127,20
2025/07/05/17:50:22.529656,20
2025/07/05/17:50:22.610451,20
2025/07/05/17:50:22.690497,20
2025/07/05/17:50:22.790572,20
2025/07/05/17:50:22.871844,20
2025/07/05/17:50:22.991318,20
2025/07/05/17:50:23.091111,20
2025/07/05/17:50:23.169182,20
2025/07/05/17:50:23.270142,20
2025/07/05/17:50:23.410351,20
2025/07/05/17:50:23.569427,20
2025/07/05/17:50:23.669825,20
2025/07/05/17:50:23.769063,20
2025/07/05/17:50:23.869716,20
2025/07/05/17:50:23.990438,20
2025/07/05/17:50:24.090412,19
2025/07/05/17:50:24.190280,19
2025/07/05/17:50:24.269524,19
2025/07/05/17:50:24.349231,19
2025/07/05/17:50:24.529598,20
2025/07/05/17:50:24.651416,19
2025/07/05/17:50:24.769656,19
2025/07/05/17:50:24.851719,19
2025/07/05/17:50:24.949412,19
2025/07/05/17:50:25.049919,19
2025/07/05/17:50:25.149270,19
2025/07/05/17:50:25.249247,19
2025/07/05/17:50:25.390859,19
2025/07/05/17:50:25.510869,19
2025/07/05/17:50:25.612541,19
