time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.temperature,.variance
2025/07/05/17:50:07.190593,10622,1751712607,202147008,base_link,69.43,0.0
2025/07/05/17:50:07.290838,10623,1751712607,301147008,base_link,69.43,0.0
2025/07/05/17:50:07.391958,10624,1751712607,402147008,base_link,69.43,0.0
2025/07/05/17:50:07.569594,10625,1751712607,580147008,base_link,69.43,0.0
2025/07/05/17:50:07.669819,10626,1751712607,680147008,base_link,69.43,0.0
2025/07/05/17:50:07.751652,10627,1751712607,760147008,base_link,69.43,0.0
2025/07/05/17:50:07.851151,10628,1751712607,860147008,base_link,69.44,0.0
2025/07/05/17:50:07.991432,10629,1751712608,1147008,base_link,69.43,0.0
2025/07/05/17:50:08.071301,10630,1751712608,81147008,base_link,69.43,0.0
2025/07/05/17:50:08.171085,10631,1751712608,181147008,base_link,69.43,0.0
2025/07/05/17:50:08.271437,10632,1751712608,281147008,base_link,69.44,0.0
2025/07/05/17:50:08.411936,10633,1751712608,422147008,base_link,69.44,0.0
2025/07/05/17:50:08.569694,10634,1751712608,580147008,base_link,69.43,0.0
2025/07/05/17:50:08.670176,10635,1751712608,681147008,base_link,69.44,0.0
2025/07/05/17:50:08.769944,10636,1751712608,780147008,base_link,69.43,0.0
2025/07/05/17:50:08.871418,10637,1751712608,880147008,base_link,69.43,0.0
2025/07/05/17:50:08.991309,10638,1751712609,2147008,base_link,69.43,0.0
2025/07/05/17:50:09.090897,10639,1751712609,101147008,base_link,69.44,0.0
2025/07/05/17:50:09.191455,10640,1751712609,202147008,base_link,69.44,0.0
2025/07/05/17:50:09.269471,10641,1751712609,281147008,base_link,69.44,0.0
2025/07/05/17:50:09.369686,10642,1751712609,380147008,base_link,69.44,0.0
2025/07/05/17:50:09.549364,10643,1751712609,560147008,base_link,69.44,0.0
2025/07/05/17:50:09.651291,10644,1751712609,660147008,base_link,69.44,0.0
2025/07/05/17:50:09.749979,10645,1751712609,760147008,base_link,69.44,0.0
2025/07/05/17:50:09.833484,10646,1751712609,844147008,base_link,69.44,0.0
2025/07/05/17:50:09.950563,10647,1751712609,960147008,base_link,69.44,0.0
2025/07/05/17:50:10.050869,10648,1751712610,60147008,base_link,69.44,0.0
2025/07/05/17:50:10.150105,10649,1751712610,160147008,base_link,69.44,0.0
2025/07/05/17:50:10.251906,10650,1751712610,260147008,base_link,69.44,0.0
2025/07/05/17:50:10.350138,10651,1751712610,360147008,base_link,69.44,0.0
2025/07/05/17:50:10.511407,10652,1751712610,521147008,base_link,69.44,0.0
2025/07/05/17:50:10.590879,10653,1751712610,601147008,base_link,69.44,0.0
2025/07/05/17:50:10.690654,10654,1751712610,701147008,base_link,69.44,0.0
2025/07/05/17:50:10.769732,10655,1751712610,781147008,base_link,69.44,0.0
2025/07/05/17:50:10.869747,10656,1751712610,880147008,base_link,69.44,0.0
2025/07/05/17:50:10.992047,10657,1751712611,2147008,base_link,69.44,0.0
2025/07/05/17:50:11.071849,10658,1751712611,80147008,base_link,69.44,0.0
2025/07/05/17:50:11.150050,10659,1751712611,160147008,base_link,69.44,0.0
2025/07/05/17:50:11.233315,10660,1751712611,244147008,base_link,69.45,0.0
2025/07/05/17:50:11.350008,10661,1751712611,360147008,base_link,69.44,0.0
2025/07/05/17:50:11.529966,10662,1751712611,540147008,base_link,69.44,0.0
2025/07/05/17:50:11.632592,10663,1751712611,643147008,base_link,69.44,0.0
2025/07/05/17:50:11.691989,10664,1751712611,703147008,base_link,69.44,0.0
2025/07/05/17:50:11.790901,10665,1751712611,802147008,base_link,69.44,0.0
2025/07/05/17:50:11.869210,10666,1751712611,880147008,base_link,69.44,0.0
2025/07/05/17:50:11.950686,10667,1751712611,960147008,base_link,69.44,0.0
2025/07/05/17:50:12.051972,10668,1751712612,60147008,base_link,69.44,0.0
2025/07/05/17:50:12.150106,10669,1751712612,160147008,base_link,69.44,0.0
2025/07/05/17:50:12.251367,10670,1751712612,260147008,base_link,69.44,0.0
2025/07/05/17:50:12.349670,10671,1751712612,360147008,base_link,69.44,0.0
2025/07/05/17:50:12.529675,10672,1751712612,540147008,base_link,69.44,0.0
2025/07/05/17:50:12.591652,10673,1751712612,602147008,base_link,69.44,0.0
2025/07/05/17:50:12.690844,10674,1751712612,701147008,base_link,69.44,0.0
2025/07/05/17:50:12.790854,10675,1751712612,802147008,base_link,69.45,0.0
2025/07/05/17:50:12.910959,10676,1751712612,921147008,base_link,69.44,0.0
2025/07/05/17:50:13.010912,10677,1751712613,22147008,base_link,69.45,0.0
2025/07/05/17:50:13.090509,10678,1751712613,102147008,base_link,69.45,0.0
2025/07/05/17:50:13.190554,10679,1751712613,201147008,base_link,69.45,0.0
2025/07/05/17:50:13.271035,10680,1751712613,280147008,base_link,69.45,0.0
2025/07/05/17:50:13.393282,10681,1751712613,402147008,base_link,69.45,0.0
2025/07/05/17:50:13.570026,10682,1751712613,581147008,base_link,69.44,0.0
2025/07/05/17:50:13.670259,10683,1751712613,681147008,base_link,69.45,0.0
2025/07/05/17:50:13.769522,10684,1751712613,781147008,base_link,69.45,0.0
2025/07/05/17:50:13.869774,10685,1751712613,880147008,base_link,69.45,0.0
2025/07/05/17:50:13.990700,10686,1751712614,1147008,base_link,69.45,0.0
2025/07/05/17:50:14.070020,10687,1751712614,81147008,base_link,69.45,0.0
2025/07/05/17:50:14.169137,10688,1751712614,180147008,base_link,69.45,0.0
2025/07/05/17:50:14.269536,10689,1751712614,280147008,base_link,69.45,0.0
2025/07/05/17:50:14.411645,10690,1751712614,422147008,base_link,69.45,0.0
2025/07/05/17:50:14.570067,10691,1751712614,580147008,base_link,69.45,0.0
2025/07/05/17:50:14.669941,10692,1751712614,681147008,base_link,69.45,0.0
2025/07/05/17:50:14.770005,10693,1751712614,781147008,base_link,69.45,0.0
2025/07/05/17:50:14.869828,10694,1751712614,881147008,base_link,69.45,0.0
2025/07/05/17:50:14.990574,10695,1751712615,1147008,base_link,69.45,0.0
2025/07/05/17:50:15.069718,10696,1751712615,80147008,base_link,69.45,0.0
2025/07/05/17:50:15.170010,10697,1751712615,181147008,base_link,69.45,0.0
2025/07/05/17:50:15.269471,10698,1751712615,280147008,base_link,69.45,0.0
2025/07/05/17:50:15.349624,10699,1751712615,360147008,base_link,69.45,0.0
2025/07/05/17:50:15.529943,10700,1751712615,540147008,base_link,69.45,0.0
2025/07/05/17:50:15.632590,10701,1751712615,643147008,base_link,69.45,0.0
2025/07/05/17:50:15.710388,10702,1751712615,721147008,base_link,69.45,0.0
2025/07/05/17:50:15.790988,10703,1751712615,802147008,base_link,69.45,0.0
2025/07/05/17:50:15.910568,10704,1751712615,921147008,base_link,69.46,0.0
2025/07/05/17:50:15.991584,10705,1751712616,2147008,base_link,69.45,0.0
2025/07/05/17:50:16.091014,10706,1751712616,102147008,base_link,69.45,0.0
2025/07/05/17:50:16.191109,10707,1751712616,202147008,base_link,69.45,0.0
2025/07/05/17:50:16.269489,10708,1751712616,280147008,base_link,69.45,0.0
2025/07/05/17:50:16.349621,10709,1751712616,360147008,base_link,69.45,0.0
2025/07/05/17:50:16.511489,10710,1751712616,521147008,base_link,69.45,0.0
2025/07/05/17:50:16.591183,10711,1751712616,602147008,base_link,69.46,0.0
2025/07/05/17:50:16.691022,10712,1751712616,702147008,base_link,69.46,0.0
2025/07/05/17:50:16.769589,10713,1751712616,781147008,base_link,69.46,0.0
2025/07/05/17:50:16.869556,10714,1751712616,880147008,base_link,69.46,0.0
2025/07/05/17:50:16.990833,10715,1751712617,1147008,base_link,69.45,0.0
2025/07/05/17:50:17.069812,10716,1751712617,80147008,base_link,69.45,0.0
2025/07/05/17:50:17.169352,10717,1751712617,180147008,base_link,69.45,0.0
2025/07/05/17:50:17.269411,10718,1751712617,280147008,base_link,69.46,0.0
2025/07/05/17:50:17.349312,10719,1751712617,360147008,base_link,69.46,0.0
2025/07/05/17:50:17.510242,10720,1751712617,521147008,base_link,69.45,0.0
2025/07/05/17:50:17.591564,10721,1751712617,602147008,base_link,69.46,0.0
2025/07/05/17:50:17.690562,10722,1751712617,701147008,base_link,69.46,0.0
2025/07/05/17:50:17.769440,10723,1751712617,780147008,base_link,69.46,0.0
2025/07/05/17:50:17.869547,10724,1751712617,881147008,base_link,69.46,0.0
2025/07/05/17:50:17.991197,10725,1751712618,2147008,base_link,69.46,0.0
2025/07/05/17:50:18.069699,10726,1751712618,80147008,base_link,69.46,0.0
2025/07/05/17:50:18.191573,10727,1751712618,202147008,base_link,69.46,0.0
2025/07/05/17:50:18.269636,10728,1751712618,281147008,base_link,69.46,0.0
2025/07/05/17:50:18.369890,10729,1751712618,381147008,base_link,69.46,0.0
2025/07/05/17:50:18.549605,10730,1751712618,560147008,base_link,69.46,0.0
2025/07/05/17:50:18.649656,10731,1751712618,660147008,base_link,69.46,0.0
2025/07/05/17:50:18.749941,10732,1751712618,760147008,base_link,69.46,0.0
2025/07/05/17:50:18.849657,10733,1751712618,860147008,base_link,69.46,0.0
2025/07/05/17:50:18.949604,10734,1751712618,960147008,base_link,69.46,0.0
2025/07/05/17:50:19.032784,10735,1751712619,44147008,base_link,69.46,0.0
2025/07/05/17:50:19.149228,10736,1751712619,160147008,base_link,69.46,0.0
2025/07/05/17:50:19.249566,10737,1751712619,260147008,base_link,69.46,0.0
2025/07/05/17:50:19.356007,10738,1751712619,360147008,base_link,69.46,0.0
2025/07/05/17:50:19.529787,10739,1751712619,540147008,base_link,69.46,0.0
2025/07/05/17:50:19.632497,10740,1751712619,643147008,base_link,69.46,0.0
2025/07/05/17:50:19.729372,10741,1751712619,740147008,base_link,69.46,0.0
2025/07/05/17:50:19.810178,10742,1751712619,821147008,base_link,69.46,0.0
2025/07/05/17:50:19.910259,10743,1751712619,921147008,base_link,69.47,0.0
2025/07/05/17:50:20.011405,10744,1751712620,22147008,base_link,69.47,0.0
2025/07/05/17:50:20.110172,10745,1751712620,121107072,base_link,69.46,0.0
2025/07/05/17:50:20.190519,10746,1751712620,201107072,base_link,69.47,0.0
2025/07/05/17:50:20.269283,10747,1751712620,280107072,base_link,69.47,0.0
2025/07/05/17:50:20.410899,10748,1751712620,421107072,base_link,69.46,0.0
2025/07/05/17:50:20.550174,10749,1751712620,560107072,base_link,69.47,0.0
2025/07/05/17:50:20.632500,10750,1751712620,643107072,base_link,69.47,0.0
2025/07/05/17:50:20.710283,10751,1751712620,721107072,base_link,69.46,0.0
2025/07/05/17:50:20.790093,10752,1751712620,801107072,base_link,69.47,0.0
2025/07/05/17:50:20.869963,10753,1751712620,880107072,base_link,69.47,0.0
2025/07/05/17:50:20.990751,10754,1751712621,1107072,base_link,69.47,0.0
2025/07/05/17:50:21.069156,10755,1751712621,81107072,base_link,69.47,0.0
2025/07/05/17:50:21.169331,10756,1751712621,181107072,base_link,69.47,0.0
2025/07/05/17:50:21.269725,10757,1751712621,281107072,base_link,69.47,0.0
2025/07/05/17:50:21.369904,10758,1751712621,381107072,base_link,69.47,0.0
2025/07/05/17:50:21.549486,10759,1751712621,560107072,base_link,69.47,0.0
2025/07/05/17:50:21.649165,10760,1751712621,661107072,base_link,69.47,0.0
2025/07/05/17:50:21.753058,10761,1751712621,760107072,base_link,69.47,0.0
2025/07/05/17:50:21.832732,10762,1751712621,844107072,base_link,69.47,0.0
2025/07/05/17:50:21.949273,10763,1751712621,960107072,base_link,69.47,0.0
2025/07/05/17:50:22.032655,10764,1751712622,44107072,base_link,69.47,0.0
2025/07/05/17:50:22.149402,10765,1751712622,160107072,base_link,69.47,0.0
2025/07/05/17:50:22.249349,10766,1751712622,261107072,base_link,69.47,0.0
2025/07/05/17:50:22.391585,10767,1751712622,401107072,base_link,69.47,0.0
2025/07/05/17:50:22.510252,10768,1751712622,521107072,base_link,69.47,0.0
2025/07/05/17:50:22.610517,10769,1751712622,621107072,base_link,69.47,0.0
2025/07/05/17:50:22.690561,10770,1751712622,701107072,base_link,69.47,0.0
2025/07/05/17:50:22.790641,10771,1751712622,801107072,base_link,69.47,0.0
2025/07/05/17:50:22.871930,10772,1751712622,880107072,base_link,69.47,0.0
2025/07/05/17:50:22.991139,10773,1751712623,2107072,base_link,69.47,0.0
2025/07/05/17:50:23.069753,10774,1751712623,81107072,base_link,69.47,0.0
2025/07/05/17:50:23.169231,10775,1751712623,180107072,base_link,69.47,0.0
2025/07/05/17:50:23.270033,10776,1751712623,280107072,base_link,69.47,0.0
2025/07/05/17:50:23.410378,10777,1751712623,422107072,base_link,69.47,0.0
2025/07/05/17:50:23.569287,10778,1751712623,581107072,base_link,69.47,0.0
2025/07/05/17:50:23.669854,10779,1751712623,681107072,base_link,69.47,0.0
2025/07/05/17:50:23.769092,10780,1751712623,780107072,base_link,69.48,0.0
2025/07/05/17:50:23.869745,10781,1751712623,880107072,base_link,69.47,0.0
2025/07/05/17:50:23.990467,10782,1751712624,2107072,base_link,69.48,0.0
2025/07/05/17:50:24.090301,10783,1751712624,102107072,base_link,69.47,0.0
2025/07/05/17:50:24.189927,10784,1751712624,201107072,base_link,69.47,0.0
2025/07/05/17:50:24.269315,10785,1751712624,280107072,base_link,69.47,0.0
2025/07/05/17:50:24.349100,10786,1751712624,360107072,base_link,69.47,0.0
2025/07/05/17:50:24.529638,10787,1751712624,540107072,base_link,69.47,0.0
2025/07/05/17:50:24.651128,10788,1751712624,660107072,base_link,69.48,0.0
2025/07/05/17:50:24.749851,10789,1751712624,760107072,base_link,69.48,0.0
2025/07/05/17:50:24.832545,10790,1751712624,844107072,base_link,69.48,0.0
2025/07/05/17:50:24.949456,10791,1751712624,960107072,base_link,69.47,0.0
2025/07/05/17:50:25.035325,10792,1751712625,44107072,base_link,69.48,0.0
2025/07/05/17:50:25.149303,10793,1751712625,160107072,base_link,69.48,0.0
2025/07/05/17:50:25.249159,10794,1751712625,260107072,base_link,69.48,0.0
2025/07/05/17:50:25.349825,10795,1751712625,360107072,base_link,69.48,0.0
2025/07/05/17:50:25.510617,10796,1751712625,521107072,base_link,69.48,0.0
2025/07/05/17:50:25.591238,10797,1751712625,602107072,base_link,69.48,0.0
