time,.layout.dim,.layout.data_offset,.data
2025/07/05/17:49:41.173591,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.174420,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.254962,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.256165,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.256179,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.331851,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.332437,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.333449,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.471823,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.472456,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.473435,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.592632,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.593999,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.594084,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.672131,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.672766,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.673722,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.774493,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.774504,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.774515,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.872475,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.872749,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.873149,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.993182,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.993822,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:41.994018,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.092619,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.093039,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.093374,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.173963,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.174058,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.174497,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.253340,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.253942,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.254775,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.352217,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.352332,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.352353,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.532319,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.532545,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.533242,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.651346,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.651348,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.651392,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.750935,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.751055,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.751273,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.851291,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.851447,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.851984,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.971844,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.972461,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:42.973522,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.071480,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.072620,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.072996,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.174031,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.174449,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.175264,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.274329,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.274346,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.274961,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.353430,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.353748,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.354841,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.552127,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.552933,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.553091,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.651390,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.651772,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.652441,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.751180,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.751556,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.752128,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.851362,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.851961,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.852867,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.973035,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.973057,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:43.974293,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.054710,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.056215,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.057218,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.151577,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.151911,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.152184,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.251170,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.251955,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.252939,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.331921,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.332800,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.333426,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.471788,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.472694,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.473050,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.592570,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.593118,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.593943,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.671245,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.671350,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.671953,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.772350,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.772674,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.773446,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.855423,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.855782,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.856832,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.972053,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.972863,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:44.973065,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.054583,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.055052,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.056350,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.151641,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.152547,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.152560,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.251051,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.251704,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.252249,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.351857,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.352119,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.352843,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.532063,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.532422,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.533587,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.634671,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.635117,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.636400,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.731790,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.732053,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.733537,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.834450,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.835208,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.836215,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.930785,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.931202,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:45.931830,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.034480,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.035817,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.036140,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.132896,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.133298,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.134088,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.234656,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.235252,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.236235,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.332240,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.332424,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.333236,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.493584,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.493946,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.495076,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.615370,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.616346,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.616421,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.713429,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.714000,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.714918,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.793318,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.793847,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.794596,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.894050,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.894257,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.895146,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.992405,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.992682,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:46.993735,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.071658,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.073116,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.073121,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.173707,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.173716,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.174781,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.255101,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.256069,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.256193,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.350996,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.351310,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.351366,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.571896,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.572725,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.573161,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.653447,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.653823,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.653861,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.750476,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.750536,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.750951,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.852446,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.852606,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.853006,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.971939,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.972390,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:47.972765,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.073844,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.073888,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.073909,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.174131,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.174139,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.174904,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.252475,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.255537,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.255546,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.350988,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.351214,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.351740,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.531987,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.532051,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.532195,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.634794,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.635238,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.635427,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.732075,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.732090,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.732765,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.834585,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.834903,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.835816,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.932385,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.932413,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:48.933317,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.034313,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.035687,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.035703,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.133809,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.134278,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.134752,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.231908,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.232012,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.232184,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.332255,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.332356,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.333008,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.513441,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.514337,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.514488,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.612388,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.612618,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.613257,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.693466,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.693652,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.694720,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.792654,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.793588,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.793765,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.873443,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.873469,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.875149,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.992135,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.992456,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:49.993667,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.070715,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.071125,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.071320,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.172014,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.172223,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.172479,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.252374,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.253922,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.255890,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.331029,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.331471,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.331875,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.473212,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.473232,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.474040,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.592363,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.593034,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.593489,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.673859,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.673870,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.674092,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.772784,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.772932,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.773301,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.872296,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.872865,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.872869,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.992745,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.993253,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:50.993352,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.071898,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.073327,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.073357,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.172352,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.172360,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.172941,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.253652,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.254558,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.255982,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
2025/07/05/17:49:51.332007,[],0,"(-7.28604, 112.794951, -7.287745, 112.797922)"
