time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.fluid_pressure,.variance
2025/07/05/17:49:34.772148,10313,1751712574,780147008,base_link,0.0,0.0
2025/07/05/17:49:34.872252,10314,1751712574,880147008,base_link,0.0,0.0
2025/07/05/17:49:34.992051,10315,1751712575,1147008,base_link,0.0,0.0
2025/07/05/17:49:35.071660,10316,1751712575,81147008,base_link,0.0,0.0
2025/07/05/17:49:35.171577,10317,1751712575,180147008,base_link,0.0,0.0
2025/07/05/17:49:35.271734,10318,1751712575,281147008,base_link,0.0,0.0
2025/07/05/17:49:35.351251,10319,1751712575,360147008,base_link,0.0,0.0
2025/07/05/17:49:35.511724,10320,1751712575,521147008,base_link,0.0,0.0
2025/07/05/17:49:35.612081,10321,1751712575,621147008,base_link,0.0,0.0
2025/07/05/17:49:35.692275,10322,1751712575,701147008,base_link,0.0,0.0
2025/07/05/17:49:35.770862,10323,1751712575,780147008,base_link,0.0,0.0
2025/07/05/17:49:35.871900,10324,1751712575,880147008,base_link,0.0,0.0
2025/07/05/17:49:35.991654,10325,1751712576,1147008,base_link,0.0,0.0
2025/07/05/17:49:36.071492,10326,1751712576,80147008,base_link,0.0,0.0
2025/07/05/17:49:36.151804,10327,1751712576,160147008,base_link,0.0,0.0
2025/07/05/17:49:36.251991,10328,1751712576,260147008,base_link,0.0,0.0
2025/07/05/17:49:36.351205,10329,1751712576,360147008,base_link,0.0,0.0
2025/07/05/17:49:36.531515,10330,1751712576,540147008,base_link,0.0,0.0
2025/07/05/17:49:36.650848,10331,1751712576,660147008,base_link,0.0,0.0
2025/07/05/17:49:36.730832,10332,1751712576,740147008,base_link,0.0,0.0
2025/07/05/17:49:36.812775,10333,1751712576,822147008,base_link,0.0,0.0
2025/07/05/17:49:36.911714,10334,1751712576,921147008,base_link,0.0,0.0
2025/07/05/17:49:37.034051,10335,1751712577,43147008,base_link,0.0,0.0
2025/07/05/17:49:37.130980,10336,1751712577,140147008,base_link,0.0,0.0
2025/07/05/17:49:37.233609,10337,1751712577,243147008,base_link,0.0,0.0
2025/07/05/17:49:37.311749,10338,1751712577,321147008,base_link,0.0,0.0
2025/07/05/17:49:37.451302,10339,1751712577,460147008,base_link,0.0,0.0
2025/07/05/17:49:37.571195,10340,1751712577,580147008,base_link,0.0,0.0
2025/07/05/17:49:37.651670,10341,1751712577,661147008,base_link,0.0,0.0
2025/07/05/17:49:37.751370,10342,1751712577,760147008,base_link,0.0,0.0
2025/07/05/17:49:37.850902,10343,1751712577,860147008,base_link,0.0,0.0
2025/07/05/17:49:37.971087,10344,1751712577,981147008,base_link,0.0,0.0
2025/07/05/17:49:38.050833,10345,1751712578,60147008,base_link,0.0,0.0
2025/07/05/17:49:38.151084,10346,1751712578,160147008,base_link,0.0,0.0
2025/07/05/17:49:38.251689,10347,1751712578,261147008,base_link,0.0,0.0
2025/07/05/17:49:38.351207,10348,1751712578,360147008,base_link,0.0,0.0
2025/07/05/17:49:38.530642,10349,1751712578,540147008,base_link,0.0,0.0
2025/07/05/17:49:38.615512,10350,1751712578,624147008,base_link,0.0,0.0
2025/07/05/17:49:38.711779,10351,1751712578,721147008,base_link,0.0,0.0
2025/07/05/17:49:38.793521,10352,1751712578,802147008,base_link,0.0,0.0
2025/07/05/17:49:38.891624,10353,1751712578,901147008,base_link,0.0,0.0
2025/07/05/17:49:38.993386,10354,1751712579,2147008,base_link,0.0,0.0
2025/07/05/17:49:39.091961,10355,1751712579,102147008,base_link,0.0,0.0
2025/07/05/17:49:39.192520,10356,1751712579,202147008,base_link,0.0,0.0
2025/07/05/17:49:39.291599,10357,1751712579,302147008,base_link,0.0,0.0
2025/07/05/17:49:39.433933,10358,1751712579,443147008,base_link,0.0,0.0
2025/07/05/17:49:39.551361,10359,1751712579,560147008,base_link,0.0,0.0
2025/07/05/17:49:39.651695,10360,1751712579,660147008,base_link,0.0,0.0
2025/07/05/17:49:39.751511,10361,1751712579,760147008,base_link,0.0,0.0
2025/07/05/17:49:39.851348,10362,1751712579,860147008,base_link,0.0,0.0
2025/07/05/17:49:39.951333,10363,1751712579,960147008,base_link,0.0,0.0
2025/07/05/17:49:40.053561,10364,1751712580,60147008,base_link,0.0,0.0
2025/07/05/17:49:40.152966,10365,1751712580,160147008,base_link,0.0,0.0
2025/07/05/17:49:40.252891,10366,1751712580,260147008,base_link,0.0,0.0
2025/07/05/17:49:40.351791,10367,1751712580,360147008,base_link,0.0,0.0
2025/07/05/17:49:40.530737,10368,1751712580,540147008,base_link,0.0,0.0
2025/07/05/17:49:40.611383,10369,1751712580,621147008,base_link,0.0,0.0
2025/07/05/17:49:40.693116,10370,1751712580,701147008,base_link,0.0,0.0
2025/07/05/17:49:40.792504,10371,1751712580,802147008,base_link,0.0,0.0
2025/07/05/17:49:40.930928,10372,1751712580,940147008,base_link,0.0,0.0
2025/07/05/17:49:41.033476,10373,1751712581,43147008,base_link,0.0,0.0
2025/07/05/17:49:41.111463,10374,1751712581,121147008,base_link,0.0,0.0
2025/07/05/17:49:41.192208,10375,1751712581,202147008,base_link,0.0,0.0
2025/07/05/17:49:41.272954,10376,1751712581,280147008,base_link,0.0,0.0
2025/07/05/17:49:41.353711,10377,1751712581,360147008,base_link,0.0,0.0
2025/07/05/17:49:41.511965,10378,1751712581,521147008,base_link,0.0,0.0
2025/07/05/17:49:41.612306,10379,1751712581,621147008,base_link,0.0,0.0
2025/07/05/17:49:41.691463,10380,1751712581,701147008,base_link,0.0,0.0
2025/07/05/17:49:41.791743,10381,1751712581,801147008,base_link,0.0,0.0
2025/07/05/17:49:41.891747,10382,1751712581,901147008,base_link,0.0,0.0
2025/07/05/17:49:42.013079,10383,1751712582,22147008,base_link,0.0,0.0
2025/07/05/17:49:42.092340,10384,1751712582,102147008,base_link,0.0,0.0
2025/07/05/17:49:42.191707,10385,1751712582,201147008,base_link,0.0,0.0
2025/07/05/17:49:42.272020,10386,1751712582,280147008,base_link,0.0,0.0
2025/07/05/17:49:42.371447,10387,1751712582,380147008,base_link,0.0,0.0
2025/07/05/17:49:42.552215,10388,1751712582,561147008,base_link,0.0,0.0
2025/07/05/17:49:42.671115,10389,1751712582,680147008,base_link,0.0,0.0
2025/07/05/17:49:42.771596,10390,1751712582,781147008,base_link,0.0,0.0
2025/07/05/17:49:42.891662,10391,1751712582,901147008,base_link,0.0,0.0
2025/07/05/17:49:42.992172,10392,1751712583,2147008,base_link,0.0,0.0
2025/07/05/17:49:43.091938,10393,1751712583,101147008,base_link,0.0,0.0
2025/07/05/17:49:43.191830,10394,1751712583,202147008,base_link,0.0,0.0
2025/07/05/17:49:43.291799,10395,1751712583,301147008,base_link,0.0,0.0
2025/07/05/17:49:43.391409,10396,1751712583,402147008,base_link,0.0,0.0
2025/07/05/17:49:43.571797,10397,1751712583,580147008,base_link,0.0,0.0
2025/07/05/17:49:43.672069,10398,1751712583,681147008,base_link,0.0,0.0
2025/07/05/17:49:43.771302,10399,1751712583,781147008,base_link,0.0,0.0
2025/07/05/17:49:43.871697,10400,1751712583,881147008,base_link,0.0,0.0
2025/07/05/17:49:43.992897,10401,1751712584,2147008,base_link,0.0,0.0
2025/07/05/17:49:44.072020,10402,1751712584,81147008,base_link,0.0,0.0
2025/07/05/17:49:44.172048,10403,1751712584,180147008,base_link,0.0,0.0
2025/07/05/17:49:44.271928,10404,1751712584,280147008,base_link,0.0,0.0
2025/07/05/17:49:44.351729,10405,1751712584,360147008,base_link,0.0,0.0
2025/07/05/17:49:44.511817,10406,1751712584,521147008,base_link,0.0,0.0
2025/07/05/17:49:44.612078,10407,1751712584,622147008,base_link,0.0,0.0
2025/07/05/17:49:44.691423,10408,1751712584,701147008,base_link,0.0,0.0
2025/07/05/17:49:44.791723,10409,1751712584,801147008,base_link,0.0,0.0
2025/07/05/17:49:44.871801,10410,1751712584,880147008,base_link,0.0,0.0
2025/07/05/17:49:44.991707,10411,1751712585,2147008,base_link,0.0,0.0
2025/07/05/17:49:45.071639,10412,1751712585,80147008,base_link,0.0,0.0
2025/07/05/17:49:45.191802,10413,1751712585,201147008,base_link,0.0,0.0
2025/07/05/17:49:45.271788,10414,1751712585,280147008,base_link,0.0,0.0
2025/07/05/17:49:45.371522,10415,1751712585,380147008,base_link,0.0,0.0
2025/07/05/17:49:45.552140,10416,1751712585,560147008,base_link,0.0,0.0
2025/07/05/17:49:45.650991,10417,1751712585,660147008,base_link,0.0,0.0
2025/07/05/17:49:45.751420,10418,1751712585,760147008,base_link,0.0,0.0
2025/07/05/17:49:45.852894,10419,1751712585,860147008,base_link,0.0,0.0
2025/07/05/17:49:45.950896,10420,1751712585,960147008,base_link,0.0,0.0
2025/07/05/17:49:46.052309,10421,1751712586,60147008,base_link,0.0,0.0
2025/07/05/17:49:46.150990,10422,1751712586,160147008,base_link,0.0,0.0
2025/07/05/17:49:46.252888,10423,1751712586,260147008,base_link,0.0,0.0
2025/07/05/17:49:46.351712,10424,1751712586,361147008,base_link,0.0,0.0
2025/07/05/17:49:46.530948,10425,1751712586,540147008,base_link,0.0,0.0
2025/07/05/17:49:46.630609,10426,1751712586,640147008,base_link,0.0,0.0
2025/07/05/17:49:46.731271,10427,1751712586,740147008,base_link,0.0,0.0
2025/07/05/17:49:46.812515,10428,1751712586,821147008,base_link,0.0,0.0
2025/07/05/17:49:46.912482,10429,1751712586,921147008,base_link,0.0,0.0
2025/07/05/17:49:47.012461,10430,1751712587,21147008,base_link,0.0,0.0
2025/07/05/17:49:47.091679,10431,1751712587,102147008,base_link,0.0,0.0
2025/07/05/17:49:47.191797,10432,1751712587,201147008,base_link,0.0,0.0
2025/07/05/17:49:47.272685,10433,1751712587,280147008,base_link,0.0,0.0
2025/07/05/17:49:47.412530,10434,1751712587,422147008,base_link,0.0,0.0
2025/07/05/17:49:47.591788,10435,1751712587,601147008,base_link,0.0,0.0
2025/07/05/17:49:47.670510,10436,1751712587,681147008,base_link,0.0,0.0
2025/07/05/17:49:47.770508,10437,1751712587,780147008,base_link,0.0,0.0
2025/07/05/17:49:47.871186,10438,1751712587,880147008,base_link,0.0,0.0
2025/07/05/17:49:47.991793,10439,1751712588,2147008,base_link,0.0,0.0
2025/07/05/17:49:48.091913,10440,1751712588,101147008,base_link,0.0,0.0
2025/07/05/17:49:48.191985,10441,1751712588,202147008,base_link,0.0,0.0
2025/07/05/17:49:48.271740,10442,1751712588,281147008,base_link,0.0,0.0
2025/07/05/17:49:48.371461,10443,1751712588,381147008,base_link,0.0,0.0
2025/07/05/17:49:48.553267,10444,1751712588,560147008,base_link,0.0,0.0
2025/07/05/17:49:48.652016,10445,1751712588,660147008,base_link,0.0,0.0
2025/07/05/17:49:48.751085,10446,1751712588,760147008,base_link,0.0,0.0
2025/07/05/17:49:48.852658,10447,1751712588,860147008,base_link,0.0,0.0
2025/07/05/17:49:48.951001,10448,1751712588,960147008,base_link,0.0,0.0
2025/07/05/17:49:49.052378,10449,1751712589,60147008,base_link,0.0,0.0
2025/07/05/17:49:49.150748,10450,1751712589,160147008,base_link,0.0,0.0
2025/07/05/17:49:49.252772,10451,1751712589,260147008,base_link,0.0,0.0
2025/07/05/17:49:49.351029,10452,1751712589,361147008,base_link,0.0,0.0
2025/07/05/17:49:49.530752,10453,1751712589,540147008,base_link,0.0,0.0
2025/07/05/17:49:49.633566,10454,1751712589,643147008,base_link,0.0,0.0
2025/07/05/17:49:49.713496,10455,1751712589,721147008,base_link,0.0,0.0
2025/07/05/17:49:49.812816,10456,1751712589,822147008,base_link,0.0,0.0
2025/07/05/17:49:49.912091,10457,1751712589,921147008,base_link,0.0,0.0
2025/07/05/17:49:50.012126,10458,1751712590,22147008,base_link,0.0,0.0
2025/07/05/17:49:50.091199,10459,1751712590,102147008,base_link,0.0,0.0
2025/07/05/17:49:50.191910,10460,1751712590,201147008,base_link,0.0,0.0
2025/07/05/17:49:50.272906,10461,1751712590,280147008,base_link,0.0,0.0
2025/07/05/17:49:50.352149,10462,1751712590,360147008,base_link,0.0,0.0
2025/07/05/17:49:50.511429,10463,1751712590,521147008,base_link,0.0,0.0
2025/07/05/17:49:50.612079,10464,1751712590,622147008,base_link,0.0,0.0
2025/07/05/17:49:50.691370,10465,1751712590,701147008,base_link,0.0,0.0
2025/07/05/17:49:50.791667,10466,1751712590,802147008,base_link,0.0,0.0
2025/07/05/17:49:50.891490,10467,1751712590,901147008,base_link,0.0,0.0
2025/07/05/17:49:50.992298,10468,1751712591,2147008,base_link,0.0,0.0
2025/07/05/17:49:51.091409,10469,1751712591,101147008,base_link,0.0,0.0
2025/07/05/17:49:51.191599,10470,1751712591,201147008,base_link,0.0,0.0
2025/07/05/17:49:51.270822,10471,1751712591,280147008,base_link,0.0,0.0
2025/07/05/17:49:51.351806,10472,1751712591,360147008,base_link,0.0,0.0
2025/07/05/17:49:51.530721,10473,1751712591,540147008,base_link,0.0,0.0
2025/07/05/17:49:51.652256,10474,1751712591,660147008,base_link,0.0,0.0
2025/07/05/17:49:51.730335,10475,1751712591,740147008,base_link,0.0,0.0
2025/07/05/17:49:51.830169,10476,1751712591,840147008,base_link,0.0,0.0
2025/07/05/17:49:51.912884,10477,1751712591,921147008,base_link,0.0,0.0
2025/07/05/17:49:52.011540,10478,1751712592,21147008,base_link,0.0,0.0
2025/07/05/17:49:52.091924,10479,1751712592,101147008,base_link,0.0,0.0
2025/07/05/17:49:52.191313,10480,1751712592,202147008,base_link,0.0,0.0
2025/07/05/17:49:52.272703,10481,1751712592,281147008,base_link,0.0,0.0
2025/07/05/17:49:52.391646,10482,1751712592,402147008,base_link,0.0,0.0
2025/07/05/17:49:52.570141,10483,1751712592,580147008,base_link,0.0,0.0
2025/07/05/17:49:52.671918,10484,1751712592,681147008,base_link,0.0,0.0
2025/07/05/17:49:52.771459,10485,1751712592,781147008,base_link,0.0,0.0
2025/07/05/17:49:52.870324,10486,1751712592,881147008,base_link,0.0,0.0
2025/07/05/17:49:52.991844,10487,1751712593,2147008,base_link,0.0,0.0
2025/07/05/17:49:53.091498,10488,1751712593,102147008,base_link,0.0,0.0
2025/07/05/17:49:53.191930,10489,1751712593,202147008,base_link,0.0,0.0
2025/07/05/17:49:53.272763,10490,1751712593,280147008,base_link,0.0,0.0
2025/07/05/17:49:53.416568,10491,1751712593,424147008,base_link,0.0,0.0
2025/07/05/17:49:53.570508,10492,1751712593,581147008,base_link,0.0,0.0
2025/07/05/17:49:53.671526,10493,1751712593,681147008,base_link,0.0,0.0
2025/07/05/17:49:53.771294,10494,1751712593,781147008,base_link,0.0,0.0
2025/07/05/17:49:53.871905,10495,1751712593,880147008,base_link,0.0,0.0
2025/07/05/17:49:53.991784,10496,1751712594,2147008,base_link,0.0,0.0
2025/07/05/17:49:54.071478,10497,1751712594,80147008,base_link,0.0,0.0
2025/07/05/17:49:54.171267,10498,1751712594,181147008,base_link,0.0,0.0
2025/07/05/17:49:54.270996,10499,1751712594,280147008,base_link,0.0,0.0
2025/07/05/17:49:54.351229,10500,1751712594,360147008,base_link,0.0,0.0
2025/07/05/17:49:54.510854,10501,1751712594,521147008,base_link,0.0,0.0
2025/07/05/17:49:54.612170,10502,1751712594,621147008,base_link,0.0,0.0
2025/07/05/17:49:54.691405,10503,1751712594,701147008,base_link,0.0,0.0
2025/07/05/17:49:54.791616,10504,1751712594,801147008,base_link,0.0,0.0
2025/07/05/17:49:54.911468,10505,1751712594,921147008,base_link,0.0,0.0
2025/07/05/17:49:55.012378,10506,1751712595,22147008,base_link,0.0,0.0
2025/07/05/17:49:55.111290,10507,1751712595,121147008,base_link,0.0,0.0
2025/07/05/17:49:55.191206,10508,1751712595,201147008,base_link,0.0,0.0
2025/07/05/17:49:55.291619,10509,1751712595,302147008,base_link,0.0,0.0
2025/07/05/17:49:55.451033,10510,1751712595,460147008,base_link,0.0,0.0
2025/07/05/17:49:55.591579,10511,1751712595,602147008,base_link,0.0,0.0
2025/07/05/17:49:55.670094,10512,1751712595,681147008,base_link,0.0,0.0
2025/07/05/17:49:55.791723,10513,1751712595,801147008,base_link,0.0,0.0
2025/07/05/17:49:55.870359,10514,1751712595,880147008,base_link,0.0,0.0
2025/07/05/17:49:55.971182,10515,1751712595,981147008,base_link,0.0,0.0
2025/07/05/17:49:56.091199,10516,1751712596,101147008,base_link,0.0,0.0
2025/07/05/17:49:56.171570,10517,1751712596,180147008,base_link,0.0,0.0
2025/07/05/17:49:56.271469,10518,1751712596,281147008,base_link,0.0,0.0
2025/07/05/17:49:56.412302,10519,1751712596,421147008,base_link,0.0,0.0
2025/07/05/17:49:56.530294,10520,1751712596,540147008,base_link,0.0,0.0
2025/07/05/17:49:56.630462,10521,1751712596,640147008,base_link,0.0,0.0
2025/07/05/17:49:56.692129,10522,1751712596,702147008,base_link,0.0,0.0
2025/07/05/17:49:56.813982,10523,1751712596,823147008,base_link,0.0,0.0
2025/07/05/17:49:56.891353,10524,1751712596,902147008,base_link,0.0,0.0
2025/07/05/17:49:56.992518,10525,1751712597,2147008,base_link,0.0,0.0
2025/07/05/17:49:57.091111,10526,1751712597,102147008,base_link,0.0,0.0
2025/07/05/17:49:57.191229,10527,1751712597,202147008,base_link,0.0,0.0
2025/07/05/17:49:57.291323,10528,1751712597,302147008,base_link,0.0,0.0
2025/07/05/17:49:57.434085,10529,1751712597,443147008,base_link,0.0,0.0
2025/07/05/17:49:57.572513,10530,1751712597,581147008,base_link,0.0,0.0
2025/07/05/17:49:57.671235,10531,1751712597,681147008,base_link,0.0,0.0
2025/07/05/17:49:57.770364,10532,1751712597,781147008,base_link,0.0,0.0
2025/07/05/17:49:57.891071,10533,1751712597,901147008,base_link,0.0,0.0
2025/07/05/17:49:57.970215,10534,1751712597,980147008,base_link,0.0,0.0
2025/07/05/17:49:58.069981,10535,1751712598,80147008,base_link,0.0,0.0
2025/07/05/17:49:58.150208,10536,1751712598,160147008,base_link,0.0,0.0
2025/07/05/17:49:58.252398,10537,1751712598,260147008,base_link,0.0,0.0
2025/07/05/17:49:58.330182,10538,1751712598,340147008,base_link,0.0,0.0
2025/07/05/17:49:58.491974,10539,1751712598,502147008,base_link,0.0,0.0
2025/07/05/17:49:58.591395,10540,1751712598,601147008,base_link,0.0,0.0
2025/07/05/17:49:58.670493,10541,1751712598,681147008,base_link,0.0,0.0
2025/07/05/17:49:58.771708,10542,1751712598,781147008,base_link,0.0,0.0
2025/07/05/17:49:58.870605,10543,1751712598,880147008,base_link,0.0,0.0
2025/07/05/17:49:58.991335,10544,1751712599,1147008,base_link,0.0,0.0
2025/07/05/17:49:59.091139,10545,1751712599,101147008,base_link,0.0,0.0
2025/07/05/17:49:59.191331,10546,1751712599,201147008,base_link,0.0,0.0
2025/07/05/17:49:59.272766,10547,1751712599,281147008,base_link,0.0,0.0
2025/07/05/17:49:59.412449,10548,1751712599,422147008,base_link,0.0,0.0
2025/07/05/17:49:59.530723,10549,1751712599,540147008,base_link,0.0,0.0
2025/07/05/17:49:59.633204,10550,1751712599,643147008,base_link,0.0,0.0
2025/07/05/17:49:59.730004,10551,1751712599,740147008,base_link,0.0,0.0
2025/07/05/17:49:59.832998,10552,1751712599,843147008,base_link,0.0,0.0
2025/07/05/17:49:59.930549,10553,1751712599,940147008,base_link,0.0,0.0
2025/07/05/17:50:00.049531,10554,1751712600,60147008,base_link,0.0,0.0
2025/07/05/17:50:00.151118,10555,1751712600,160147008,base_link,0.0,0.0
2025/07/05/17:50:00.233451,10556,1751712600,244147008,base_link,0.0,0.0
2025/07/05/17:50:00.350870,10557,1751712600,360147008,base_link,0.0,0.0
2025/07/05/17:50:00.530258,10558,1751712600,540147008,base_link,0.0,0.0
2025/07/05/17:50:00.612277,10559,1751712600,621147008,base_link,0.0,0.0
2025/07/05/17:50:00.691109,10560,1751712600,702147008,base_link,0.0,0.0
2025/07/05/17:50:00.791862,10561,1751712600,802147008,base_link,0.0,0.0
2025/07/05/17:50:00.892259,10562,1751712600,901147008,base_link,0.0,0.0
2025/07/05/17:50:00.970569,10563,1751712600,980147008,base_link,0.0,0.0
2025/07/05/17:50:01.070124,10564,1751712601,80147008,base_link,0.0,0.0
2025/07/05/17:50:01.171453,10565,1751712601,181147008,base_link,0.0,0.0
2025/07/05/17:50:01.270936,10566,1751712601,280147008,base_link,0.0,0.0
2025/07/05/17:50:01.391176,10567,1751712601,402147008,base_link,0.0,0.0
2025/07/05/17:50:01.571305,10568,1751712601,580147008,base_link,0.0,0.0
2025/07/05/17:50:01.670782,10569,1751712601,681147008,base_link,0.0,0.0
2025/07/05/17:50:01.751444,10570,1751712601,760147008,base_link,0.0,0.0
2025/07/05/17:50:01.850678,10571,1751712601,860147008,base_link,0.0,0.0
2025/07/05/17:50:01.971684,10572,1751712601,981147008,base_link,0.0,0.0
2025/07/05/17:50:02.069761,10573,1751712602,80147008,base_link,0.0,0.0
2025/07/05/17:50:02.169726,10574,1751712602,180147008,base_link,0.0,0.0
2025/07/05/17:50:02.251943,10575,1751712602,260147008,base_link,0.0,0.0
2025/07/05/17:50:02.351634,10576,1751712602,360147008,base_link,0.0,0.0
2025/07/05/17:50:02.530192,10577,1751712602,540147008,base_link,0.0,0.0
2025/07/05/17:50:02.633744,10578,1751712602,643147008,base_link,0.0,0.0
2025/07/05/17:50:02.712195,10579,1751712602,721147008,base_link,0.0,0.0
2025/07/05/17:50:02.811413,10580,1751712602,821147008,base_link,0.0,0.0
2025/07/05/17:50:02.891525,10581,1751712602,901147008,base_link,0.0,0.0
2025/07/05/17:50:02.992043,10582,1751712603,2147008,base_link,0.0,0.0
2025/07/05/17:50:03.072745,10583,1751712603,80147008,base_link,0.0,0.0
2025/07/05/17:50:03.170443,10584,1751712603,181147008,base_link,0.0,0.0
2025/07/05/17:50:03.271508,10585,1751712603,280147008,base_link,0.0,0.0
2025/07/05/17:50:03.370153,10586,1751712603,380147008,base_link,0.0,0.0
2025/07/05/17:50:03.530578,10587,1751712603,540147008,base_link,0.0,0.0
2025/07/05/17:50:03.651542,10588,1751712603,660147008,base_link,0.0,0.0
2025/07/05/17:50:03.751055,10589,1751712603,760147008,base_link,0.0,0.0
2025/07/05/17:50:03.851631,10590,1751712603,860147008,base_link,0.0,0.0
2025/07/05/17:50:03.950209,10591,1751712603,960147008,base_link,0.0,0.0
2025/07/05/17:50:04.052394,10592,1751712604,60147008,base_link,0.0,0.0
2025/07/05/17:50:04.151483,10593,1751712604,160147008,base_link,0.0,0.0
2025/07/05/17:50:04.252441,10594,1751712604,260147008,base_link,0.0,0.0
2025/07/05/17:50:04.351313,10595,1751712604,360147008,base_link,0.0,0.0
2025/07/05/17:50:04.530506,10596,1751712604,540147008,base_link,0.0,0.0
2025/07/05/17:50:04.632452,10597,1751712604,643147008,base_link,0.0,0.0
2025/07/05/17:50:04.729686,10598,1751712604,740147008,base_link,0.0,0.0
2025/07/05/17:50:04.811284,10599,1751712604,821147008,base_link,0.0,0.0
2025/07/05/17:50:04.911598,10600,1751712604,921147008,base_link,0.0,0.0
2025/07/05/17:50:04.991413,10601,1751712605,2147008,base_link,0.0,0.0
2025/07/05/17:50:05.091182,10602,1751712605,102147008,base_link,0.0,0.0
2025/07/05/17:50:05.191703,10603,1751712605,202147008,base_link,0.0,0.0
2025/07/05/17:50:05.291273,10604,1751712605,301147008,base_link,0.0,0.0
2025/07/05/17:50:05.414208,10605,1751712605,424147008,base_link,0.0,0.0
2025/07/05/17:50:05.569910,10606,1751712605,581147008,base_link,0.0,0.0
2025/07/05/17:50:05.690567,10607,1751712605,701147008,base_link,0.0,0.0
2025/07/05/17:50:05.791630,10608,1751712605,802147008,base_link,0.0,0.0
2025/07/05/17:50:05.891440,10609,1751712605,901147008,base_link,0.0,0.0
2025/07/05/17:50:05.991483,10610,1751712606,2147008,base_link,0.0,0.0
2025/07/05/17:50:06.070982,10611,1751712606,80147008,base_link,0.0,0.0
2025/07/05/17:50:06.152672,10612,1751712606,160147008,base_link,0.0,0.0
2025/07/05/17:50:06.250326,10613,1751712606,260147008,base_link,0.0,0.0
2025/07/05/17:50:06.349946,10614,1751712606,360147008,base_link,0.0,0.0
2025/07/05/17:50:06.511105,10615,1751712606,522147008,base_link,0.0,0.0
2025/07/05/17:50:06.612294,10616,1751712606,621147008,base_link,0.0,0.0
2025/07/05/17:50:06.711055,10617,1751712606,721147008,base_link,0.0,0.0
2025/07/05/17:50:06.811427,10618,1751712606,821147008,base_link,0.0,0.0
2025/07/05/17:50:06.911546,10619,1751712606,921147008,base_link,0.0,0.0
2025/07/05/17:50:07.011064,10620,1751712607,21147008,base_link,0.0,0.0
2025/07/05/17:50:07.091029,10621,1751712607,102147008,base_link,0.0,0.0
2025/07/05/17:50:07.190652,10622,1751712607,202147008,base_link,0.0,0.0
2025/07/05/17:50:07.291042,10623,1751712607,301147008,base_link,0.0,0.0
