time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2025/07/05/17:49:32.731181,10294,1751712572,740147008,map,base_link,0.36440986934409336,-3.2956738530279517,-3.364,-0.04565160881063236,-0.05169626234809942,0.5399785777029267,-0.8388483550047422,"(1.7004160000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7004160000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0441210000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.03,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.834239,10295,1751712572,843147008,map,base_link,0.37545259199195957,-3.3288517778882665,-3.364,-0.04537227335207892,-0.052029810728552714,0.5373216856454403,-0.8405472394467535,"(1.7004160000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7004160000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0441210000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.04,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:32.931642,10296,1751712572,940147008,map,base_link,0.39753803865095105,-3.350970394707052,-3.365,-0.04481065562269457,-0.052315745255816205,0.5347445445128503,-0.8422014842392151,"(1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.040099999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.04,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.033555,10297,1751712573,43147008,map,base_link,0.408580761832514,-3.3730890111714498,-3.367,-0.044486779088978724,-0.052400337986892746,0.5321531875056789,-0.8438531365662473,"(1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.040099999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.05,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.131379,10298,1751712573,140147008,map,base_link,0.4306662069112459,-3.3952076278181984,-3.368,-0.04454361655086836,-0.0524154570628735,0.5294980495956507,-0.8455177712856552,"(1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.036080999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.05,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.233623,10299,1751712573,243147008,map,base_link,0.4417089308508849,-3.417326239030241,-3.37,-0.04469052922621372,-0.05249958763226692,0.5267210116948088,-0.8472375851761536,"(1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6952040000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.036080999999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.05,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.331181,10300,1751712573,340147008,map,base_link,0.4637943772174832,-3.4394448557238104,-3.37,-0.044562310001548235,-0.052855596203093345,0.5239800778990829,-0.8489201166436171,"(1.697809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.697809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.032064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.06,-0.18,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.492727,10301,1751712573,501147008,map,base_link,0.4858798225162544,-3.4726227860917067,-3.367,-0.04223012835843667,-0.051944929419719135,0.5188733506655997,-0.8522257837776699,"(1.697809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.697809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.032064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.08,-0.27,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.592767,10302,1751712573,602147008,map,base_link,0.49692254638353917,-3.5058007107842055,-3.364,-0.03780360189318414,-0.05314077645602389,0.5128753946066178,-0.8559823451267313,"(1.7004160000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7004160000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.028049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.09,-0.31,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2025/07/05/17:49:33.671556,10303,1751712573,680147008,map,base_link,0.5190079934718198,-3.527919327349156,-3.361,-0.03703587475528694,-0.05354514054922718,0.5075961228364092,-0.8591317931412614,"(1.7030249999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7030249999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.028049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",0.11,-0.33,0.0,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
