time,.data
2025/07/05/17:49:38.614743,125.74
2025/07/05/17:49:38.692137,126.74
2025/07/05/17:49:38.792912,127.99
2025/07/05/17:49:38.872175,128.94
2025/07/05/17:49:38.992954,129.51
2025/07/05/17:49:39.071907,129.0
2025/07/05/17:49:39.171910,127.83
2025/07/05/17:49:39.272252,126.11
2025/07/05/17:49:39.371645,124.07
2025/07/05/17:49:39.531973,120.72
2025/07/05/17:49:39.633746,118.76
2025/07/05/17:49:39.730908,116.91
2025/07/05/17:49:39.833617,115.17
2025/07/05/17:49:39.930956,114.07
2025/07/05/17:49:40.033981,113.82
2025/07/05/17:49:40.130653,114.37
2025/07/05/17:49:40.233725,115.43
2025/07/05/17:49:40.331059,116.3
2025/07/05/17:49:40.511750,115.63
2025/07/05/17:49:40.591963,114.6
2025/07/05/17:49:40.672469,113.19
2025/07/05/17:49:40.772841,111.17
2025/07/05/17:49:40.873429,109.1
2025/07/05/17:49:41.012502,106.52
2025/07/05/17:49:41.092263,105.19
2025/07/05/17:49:41.171698,103.89
2025/07/05/17:49:41.251284,102.58
2025/07/05/17:49:41.330812,101.17
2025/07/05/17:49:41.471049,98.38
2025/07/05/17:49:41.591923,96.01
2025/07/05/17:49:41.671435,94.64
2025/07/05/17:49:41.772653,93.75
2025/07/05/17:49:41.871331,93.63
2025/07/05/17:49:41.992861,94.45
2025/07/05/17:49:42.092055,95.79
2025/07/05/17:49:42.173625,97.09
2025/07/05/17:49:42.251978,98.52
2025/07/05/17:49:42.350947,100.11
2025/07/05/17:49:42.531111,100.34
2025/07/05/17:49:42.650449,99.0
2025/07/05/17:49:42.750334,97.35
2025/07/05/17:49:42.850727,95.52
2025/07/05/17:49:42.970933,94.05
2025/07/05/17:49:43.070703,94.19
2025/07/05/17:49:43.172124,95.25
2025/07/05/17:49:43.273160,96.89
2025/07/05/17:49:43.350839,98.43
2025/07/05/17:49:43.550457,101.61
2025/07/05/17:49:43.650322,102.21
2025/07/05/17:49:43.750422,101.46
2025/07/05/17:49:43.850538,100.12
2025/07/05/17:49:43.971206,97.99
2025/07/05/17:49:44.051559,96.43
2025/07/05/17:49:44.150578,94.69
2025/07/05/17:49:44.250813,93.75
2025/07/05/17:49:44.330773,93.81
2025/07/05/17:49:44.470784,95.06
2025/07/05/17:49:44.591733,96.94
2025/07/05/17:49:44.670874,98.4
2025/07/05/17:49:44.770900,99.97
2025/07/05/17:49:44.852251,100.61
2025/07/05/17:49:44.971326,99.92
2025/07/05/17:49:45.051949,98.96
2025/07/05/17:49:45.150578,97.26
2025/07/05/17:49:45.250258,95.23
2025/07/05/17:49:45.350680,93.18
2025/07/05/17:49:45.531022,91.62
2025/07/05/17:49:45.633663,92.2
2025/07/05/17:49:45.730878,93.53
2025/07/05/17:49:45.833700,95.3
2025/07/05/17:49:45.930268,97.22
2025/07/05/17:49:46.033501,98.93
2025/07/05/17:49:46.131674,100.13
2025/07/05/17:49:46.233926,100.48
2025/07/05/17:49:46.331101,99.71
2025/07/05/17:49:46.492682,97.35
2025/07/05/17:49:46.614080,95.02
2025/07/05/17:49:46.710976,92.97
2025/07/05/17:49:46.791890,91.53
2025/07/05/17:49:46.892811,90.36
2025/07/05/17:49:46.991568,90.13
2025/07/05/17:49:47.070900,90.42
2025/07/05/17:49:47.173276,91.33
2025/07/05/17:49:47.251366,92.43
2025/07/05/17:49:47.350433,93.92
2025/07/05/17:49:47.570796,97.26
2025/07/05/17:49:47.650966,98.41
2025/07/05/17:49:47.750144,99.85
2025/07/05/17:49:47.851823,101.32
2025/07/05/17:49:47.970680,103.05
2025/07/05/17:49:48.073192,104.52
2025/07/05/17:49:48.171671,105.92
2025/07/05/17:49:48.251501,106.98
2025/07/05/17:49:48.350398,108.12
2025/07/05/17:49:48.530372,109.19
2025/07/05/17:49:48.634306,108.3
2025/07/05/17:49:48.730604,106.6
2025/07/05/17:49:48.833674,104.35
2025/07/05/17:49:48.931000,101.73
2025/07/05/17:49:49.033818,98.99
2025/07/05/17:49:49.132125,96.27
2025/07/05/17:49:49.230413,93.71
2025/07/05/17:49:49.331058,91.4
2025/07/05/17:49:49.512389,89.96
2025/07/05/17:49:49.611598,90.93
2025/07/05/17:49:49.691978,92.42
2025/07/05/17:49:49.791903,94.82
2025/07/05/17:49:49.873232,97.01
2025/07/05/17:49:49.991484,100.38
2025/07/05/17:49:50.070249,102.42
2025/07/05/17:49:50.171490,104.76
2025/07/05/17:49:50.251437,106.38
2025/07/05/17:49:50.330130,107.58
2025/07/05/17:49:50.471821,107.44
2025/07/05/17:49:50.591661,105.61
2025/07/05/17:49:50.672198,103.87
2025/07/05/17:49:50.771905,101.21
2025/07/05/17:49:50.871822,98.34
2025/07/05/17:49:50.992039,95.09
2025/07/05/17:49:51.070637,93.17
2025/07/05/17:49:51.172074,90.93
2025/07/05/17:49:51.250576,89.13
2025/07/05/17:49:51.330631,87.32
2025/07/05/17:49:51.491960,83.46
2025/07/05/17:49:51.633541,80.04
2025/07/05/17:49:51.710751,78.16
2025/07/05/17:49:51.813570,75.9
2025/07/05/17:49:51.891638,74.17
2025/07/05/17:49:51.991311,72.0
2025/07/05/17:49:52.071876,70.29
2025/07/05/17:49:52.171442,68.12
2025/07/05/17:49:52.251995,66.42
2025/07/05/17:49:52.350730,64.28
2025/07/05/17:49:52.550840,59.98
2025/07/05/17:49:52.651007,57.85
2025/07/05/17:49:52.750289,55.72
2025/07/05/17:49:52.850163,53.65
2025/07/05/17:49:52.970809,51.08
2025/07/05/17:49:53.072509,49.0
2025/07/05/17:49:53.169977,46.95
2025/07/05/17:49:53.250151,45.28
2025/07/05/17:49:53.350066,43.25
2025/07/05/17:49:53.550902,39.15
2025/07/05/17:49:53.650464,37.1
2025/07/05/17:49:53.750846,35.01
2025/07/05/17:49:53.850065,32.94
2025/07/05/17:49:53.971078,30.45
2025/07/05/17:49:54.051856,28.78
2025/07/05/17:49:54.150580,26.8
2025/07/05/17:49:54.250366,24.76
2025/07/05/17:49:54.329890,23.14
2025/07/05/17:49:54.491391,19.9
2025/07/05/17:49:54.591345,17.89
2025/07/05/17:49:54.672169,16.31
2025/07/05/17:49:54.771141,14.27
2025/07/05/17:49:54.891497,11.84
2025/07/05/17:49:55.011853,9.43
2025/07/05/17:49:55.091865,7.84
2025/07/05/17:49:55.171150,6.27
2025/07/05/17:49:55.274360,4.27
2025/07/05/17:49:55.391667,1.88
2025/07/05/17:49:55.570307,358.32
2025/07/05/17:49:55.651080,356.74
2025/07/05/17:49:55.751140,354.76
2025/07/05/17:49:55.849909,352.79
2025/07/05/17:49:55.950487,350.83
2025/07/05/17:49:56.050941,348.87
2025/07/05/17:49:56.150469,346.94
2025/07/05/17:49:56.250895,344.99
2025/07/05/17:49:56.349774,343.05
2025/07/05/17:49:56.511451,339.86
2025/07/05/17:49:56.613671,337.82
2025/07/05/17:49:56.691750,336.19
2025/07/05/17:49:56.791970,334.16
2025/07/05/17:49:56.873534,332.49
2025/07/05/17:49:56.991712,330.02
2025/07/05/17:49:57.071094,328.42
2025/07/05/17:49:57.170374,326.44
2025/07/05/17:49:57.271012,324.49
2025/07/05/17:49:57.372610,322.57
2025/07/05/17:49:57.551773,319.05
2025/07/05/17:49:57.650236,317.08
2025/07/05/17:49:57.750567,315.06
2025/07/05/17:49:57.850154,313.3
2025/07/05/17:49:57.950089,312.98
2025/07/05/17:49:58.050194,313.82
2025/07/05/17:49:58.130137,315.22
2025/07/05/17:49:58.233196,317.53
2025/07/05/17:49:58.313244,319.62
2025/07/05/17:49:58.450591,322.58
2025/07/05/17:49:58.570297,322.92
2025/07/05/17:49:58.651063,322.11
2025/07/05/17:49:58.749823,320.37
2025/07/05/17:49:58.849854,317.98
2025/07/05/17:49:58.970598,314.83
2025/07/05/17:49:59.074148,312.39
2025/07/05/17:49:59.170796,310.23
2025/07/05/17:49:59.251817,308.63
2025/07/05/17:49:59.350033,306.63
2025/07/05/17:49:59.511356,303.36
2025/07/05/17:49:59.611846,302.19
2025/07/05/17:49:59.710485,302.65
2025/07/05/17:49:59.811470,304.15
2025/07/05/17:49:59.911579,306.36
2025/07/05/17:50:00.034303,309.26
2025/07/05/17:50:00.130447,311.1
2025/07/05/17:50:00.233131,312.06
2025/07/05/17:50:00.331294,311.49
2025/07/05/17:50:00.491918,308.5
2025/07/05/17:50:00.591601,306.05
2025/07/05/17:50:00.670277,304.06
2025/07/05/17:50:00.770160,302.09
2025/07/05/17:50:00.850943,301.45
2025/07/05/17:50:00.950764,301.91
2025/07/05/17:50:01.049815,303.35
2025/07/05/17:50:01.150213,305.49
2025/07/05/17:50:01.250274,307.9
2025/07/05/17:50:01.350502,309.88
2025/07/05/17:50:01.550042,310.31
2025/07/05/17:50:01.649957,308.82
2025/07/05/17:50:01.729791,307.22
2025/07/05/17:50:01.833719,304.87
2025/07/05/17:50:01.950872,302.1
2025/07/05/17:50:02.049770,300.59
2025/07/05/17:50:02.150201,300.69
2025/07/05/17:50:02.231524,301.66
2025/07/05/17:50:02.329711,303.61
2025/07/05/17:50:02.470721,306.85
2025/07/05/17:50:02.611797,308.54
2025/07/05/17:50:02.692364,308.07
2025/07/05/17:50:02.791159,306.68
2025/07/05/17:50:02.872563,304.99
2025/07/05/17:50:02.972043,302.54
2025/07/05/17:50:03.050056,301.0
2025/07/05/17:50:03.151156,300.06
2025/07/05/17:50:03.249974,300.52
2025/07/05/17:50:03.349920,301.86
2025/07/05/17:50:03.491008,303.74
2025/07/05/17:50:03.633079,303.95
2025/07/05/17:50:03.729943,302.56
2025/07/05/17:50:03.832638,300.41
2025/07/05/17:50:03.930026,297.77
2025/07/05/17:50:04.032684,295.01
2025/07/05/17:50:04.129879,292.77
2025/07/05/17:50:04.233061,292.21
2025/07/05/17:50:04.331066,293.17
2025/07/05/17:50:04.491500,296.49
2025/07/05/17:50:04.611228,299.7
2025/07/05/17:50:04.711730,302.4
2025/07/05/17:50:04.792753,304.41
2025/07/05/17:50:04.871449,306.26
2025/07/05/17:50:04.971315,308.5
2025/07/05/17:50:05.071009,310.74
2025/07/05/17:50:05.169782,313.04
2025/07/05/17:50:05.270576,315.2
2025/07/05/17:50:05.351289,316.78
2025/07/05/17:50:05.551007,320.43
2025/07/05/17:50:05.650558,322.14
2025/07/05/17:50:05.770672,324.2
2025/07/05/17:50:05.851262,325.56
2025/07/05/17:50:05.970898,327.53
2025/07/05/17:50:06.051727,328.84
2025/07/05/17:50:06.129929,330.18
2025/07/05/17:50:06.229955,331.78
2025/07/05/17:50:06.329886,333.39
2025/07/05/17:50:06.491690,335.92
2025/07/05/17:50:06.591201,337.48
2025/07/05/17:50:06.690930,339.04
2025/07/05/17:50:06.790839,340.65
2025/07/05/17:50:06.891862,342.3
2025/07/05/17:50:06.990588,343.94
2025/07/05/17:50:07.071635,345.22
2025/07/05/17:50:07.170937,346.79
2025/07/05/17:50:07.272814,348.36
2025/07/05/17:50:07.391518,350.26
2025/07/05/17:50:07.549985,352.7
2025/07/05/17:50:07.649399,354.24
2025/07/05/17:50:07.729365,355.47
2025/07/05/17:50:07.833033,357.0
2025/07/05/17:50:07.951169,358.84
2025/07/05/17:50:08.049844,0.38
2025/07/05/17:50:08.149698,1.86
2025/07/05/17:50:08.249924,3.4
2025/07/05/17:50:08.349358,4.99
2025/07/05/17:50:08.549929,8.15
2025/07/05/17:50:08.649384,9.69
2025/07/05/17:50:08.749781,11.23
2025/07/05/17:50:08.849455,12.8
2025/07/05/17:50:08.969912,14.41
2025/07/05/17:50:09.070132,14.56
2025/07/05/17:50:09.172909,13.39
2025/07/05/17:50:09.250713,11.98
2025/07/05/17:50:09.349707,9.72
2025/07/05/17:50:09.492208,6.46
2025/07/05/17:50:09.632847,5.39
2025/07/05/17:50:09.730024,6.15
2025/07/05/17:50:09.832886,7.95
2025/07/05/17:50:09.929819,10.39
2025/07/05/17:50:10.030020,12.79
2025/07/05/17:50:10.130723,14.51
2025/07/05/17:50:10.232553,15.36
2025/07/05/17:50:10.329885,14.87
2025/07/05/17:50:10.491282,12.23
2025/07/05/17:50:10.569635,10.38
2025/07/05/17:50:10.670229,7.84
2025/07/05/17:50:10.751333,5.74
2025/07/05/17:50:10.849503,3.64
2025/07/05/17:50:10.969875,2.91
2025/07/05/17:50:11.051613,3.64
2025/07/05/17:50:11.129612,4.96
2025/07/05/17:50:11.232852,7.13
2025/07/05/17:50:11.330046,9.72
2025/07/05/17:50:11.510912,14.42
2025/07/05/17:50:11.610851,16.74
2025/07/05/17:50:11.691359,18.48
2025/07/05/17:50:11.769329,20.16
2025/07/05/17:50:11.849163,21.86
2025/07/05/17:50:11.929422,23.57
2025/07/05/17:50:12.033164,25.77
2025/07/05/17:50:12.129911,27.9
2025/07/05/17:50:12.232683,30.01
2025/07/05/17:50:12.329897,32.01
2025/07/05/17:50:12.491287,35.11
2025/07/05/17:50:12.591577,36.97
2025/07/05/17:50:12.669954,38.46
2025/07/05/17:50:12.770115,40.36
2025/07/05/17:50:12.890868,42.67
2025/07/05/17:50:12.990710,44.61
2025/07/05/17:50:13.070213,46.11
2025/07/05/17:50:13.170834,47.98
2025/07/05/17:50:13.250918,49.43
2025/07/05/17:50:13.349820,51.23
2025/07/05/17:50:13.550058,54.87
2025/07/05/17:50:13.649757,56.7
2025/07/05/17:50:13.749790,58.54
2025/07/05/17:50:13.849921,60.35
2025/07/05/17:50:13.969993,62.51
2025/07/05/17:50:14.049485,63.93
2025/07/05/17:50:14.149975,65.68
2025/07/05/17:50:14.250170,67.48
2025/07/05/17:50:14.349695,69.18
2025/07/05/17:50:14.549886,72.17
2025/07/05/17:50:14.649669,73.72
2025/07/05/17:50:14.750005,75.3
2025/07/05/17:50:14.849778,76.95
2025/07/05/17:50:14.969315,78.56
2025/07/05/17:50:15.049839,78.86
2025/07/05/17:50:15.149995,77.98
2025/07/05/17:50:15.249912,76.31
2025/07/05/17:50:15.329731,74.53
2025/07/05/17:50:15.490900,70.57
2025/07/05/17:50:15.610651,69.54
2025/07/05/17:50:15.690572,70.03
2025/07/05/17:50:15.769851,71.19
2025/07/05/17:50:15.891938,73.82
2025/07/05/17:50:15.991017,76.31
2025/07/05/17:50:16.069923,78.22
2025/07/05/17:50:16.170049,80.3
2025/07/05/17:50:16.249661,81.79
2025/07/05/17:50:16.329587,83.26
2025/07/05/17:50:16.491575,86.27
2025/07/05/17:50:16.590975,88.31
2025/07/05/17:50:16.669430,90.0
2025/07/05/17:50:16.749630,91.57
2025/07/05/17:50:16.849497,92.73
2025/07/05/17:50:16.973285,92.23
2025/07/05/17:50:17.049741,91.18
2025/07/05/17:50:17.149896,89.15
2025/07/05/17:50:17.249592,86.71
2025/07/05/17:50:17.328951,84.9
2025/07/05/17:50:17.470034,83.96
2025/07/05/17:50:17.591287,85.22
2025/07/05/17:50:17.670179,86.78
2025/07/05/17:50:17.749728,88.74
2025/07/05/17:50:17.850127,91.4
2025/07/05/17:50:17.970087,94.44
2025/07/05/17:50:18.049592,96.24
2025/07/05/17:50:18.169894,98.67
2025/07/05/17:50:18.249697,100.25
2025/07/05/17:50:18.349766,102.3
2025/07/05/17:50:18.529418,106.19
2025/07/05/17:50:18.632778,108.39
2025/07/05/17:50:18.729700,110.54
2025/07/05/17:50:18.832459,112.59
2025/07/05/17:50:18.929975,114.58
2025/07/05/17:50:19.032186,116.5
2025/07/05/17:50:19.129620,118.38
2025/07/05/17:50:19.232823,120.27
2025/07/05/17:50:19.332322,122.16
2025/07/05/17:50:19.491311,125.29
2025/07/05/17:50:19.611018,127.65
2025/07/05/17:50:19.712159,129.58
2025/07/05/17:50:19.790711,131.15
2025/07/05/17:50:19.869747,132.72
2025/07/05/17:50:20.011194,135.5
2025/07/05/17:50:20.089903,137.03
2025/07/05/17:50:20.169587,138.54
2025/07/05/17:50:20.249631,140.08
2025/07/05/17:50:20.349698,142.02
2025/07/05/17:50:20.529744,145.33
2025/07/05/17:50:20.610648,146.56
2025/07/05/17:50:20.690419,147.43
2025/07/05/17:50:20.770110,147.93
2025/07/05/17:50:20.849496,148.29
2025/07/05/17:50:20.969807,148.55
2025/07/05/17:50:21.049687,148.56
2025/07/05/17:50:21.151341,148.55
2025/07/05/17:50:21.249604,148.55
2025/07/05/17:50:21.350224,148.58
2025/07/05/17:50:21.529878,148.69
2025/07/05/17:50:21.632871,148.73
2025/07/05/17:50:21.729526,148.77
2025/07/05/17:50:21.832230,148.78
2025/07/05/17:50:21.930045,148.81
2025/07/05/17:50:22.032505,148.88
2025/07/05/17:50:22.129580,148.98
2025/07/05/17:50:22.232996,149.04
2025/07/05/17:50:22.329340,149.03
2025/07/05/17:50:22.490891,149.01
2025/07/05/17:50:22.590885,149.12
2025/07/05/17:50:22.669981,149.26
2025/07/05/17:50:22.750085,149.38
2025/07/05/17:50:22.852741,149.42
2025/07/05/17:50:22.970065,149.41
2025/07/05/17:50:23.052005,149.46
2025/07/05/17:50:23.149215,149.62
2025/07/05/17:50:23.249243,149.76
2025/07/05/17:50:23.349361,149.76
2025/07/05/17:50:23.549959,149.65
2025/07/05/17:50:23.649264,149.73
2025/07/05/17:50:23.749626,149.84
2025/07/05/17:50:23.849353,149.9
2025/07/05/17:50:23.969903,149.91
2025/07/05/17:50:24.069889,149.95
2025/07/05/17:50:24.170007,150.05
2025/07/05/17:50:24.249271,150.14
2025/07/05/17:50:24.329983,150.24
2025/07/05/17:50:24.490223,150.48
2025/07/05/17:50:24.632774,150.66
2025/07/05/17:50:24.729248,150.71
2025/07/05/17:50:24.832283,150.79
2025/07/05/17:50:24.931025,151.07
2025/07/05/17:50:25.035153,151.63
2025/07/05/17:50:25.129132,152.32
2025/07/05/17:50:25.232305,153.05
2025/07/05/17:50:25.329445,153.59
2025/07/05/17:50:25.490911,153.76
2025/07/05/17:50:25.590887,153.75
