time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2025/07/05/17:49:33.891986,10306,1751712573,787147008,base_link,0,1,-7.2871523,112.7959391,49.875023782958465,"(1.708249, 0.0, 0.0, 0.0, 1.708249, 0.0, 0.0, 0.0, 4.032064)",2
2025/07/05/17:49:33.971268,10307,1751712573,787147008,base_link,0,1,-7.2871523,112.7959391,49.875023782958465,"(1.708249, 0.0, 0.0, 0.0, 1.708249, 0.0, 0.0, 0.0, 4.032064)",2
2025/07/05/17:49:34.072266,10308,1751712573,987147008,base_link,0,1,-7.2871531,112.7959395,49.80502300183865,"(1.7056360000000002, 0.0, 0.0, 0.0, 1.7056360000000002, 0.0, 0.0, 0.0, 4.032064)",2
2025/07/05/17:49:34.192700,10309,1751712573,987147008,base_link,0,1,-7.2871531,112.7959395,49.80502300183865,"(1.7056360000000002, 0.0, 0.0, 0.0, 1.7056360000000002, 0.0, 0.0, 0.0, 4.032064)",2
2025/07/05/17:49:34.270981,10310,1751712574,187147008,base_link,0,1,-7.2871538,112.7959397,49.80502185009611,"(1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 3.968064)",2
2025/07/05/17:49:34.392386,10311,1751712574,187147008,base_link,0,1,-7.2871538,112.7959397,49.80502185009611,"(1.6900000000000002, 0.0, 0.0, 0.0, 1.6900000000000002, 0.0, 0.0, 0.0, 3.968064)",2
2025/07/05/17:49:34.572199,10312,1751712574,387147008,base_link,0,1,-7.2871545,112.7959403,49.84502194706823,"(1.6770249999999998, 0.0, 0.0, 0.0, 1.6770249999999998, 0.0, 0.0, 0.0, 3.9204)",2
2025/07/05/17:49:34.671850,10313,1751712574,587147008,base_link,0,1,-7.287155,112.7959407,49.945021927141596,"(1.6641000000000001, 0.0, 0.0, 0.0, 1.6641000000000001, 0.0, 0.0, 0.0, 3.873024)",2
2025/07/05/17:49:34.772199,10314,1751712574,587147008,base_link,0,1,-7.287155,112.7959407,49.945021927141596,"(1.6641000000000001, 0.0, 0.0, 0.0, 1.6641000000000001, 0.0, 0.0, 0.0, 3.873024)",2
2025/07/05/17:49:34.872199,10315,1751712574,787147008,base_link,0,1,-7.2871561,112.7959413,49.92502100921267,"(1.640961, 0.0, 0.0, 0.0, 1.640961, 0.0, 0.0, 0.0, 3.825936)",2
2025/07/05/17:49:34.992162,10316,1751712574,787147008,base_link,0,1,-7.2871561,112.7959413,49.92502100921267,"(1.640961, 0.0, 0.0, 0.0, 1.640961, 0.0, 0.0, 0.0, 3.825936)",2
2025/07/05/17:49:35.071711,10317,1751712574,987147008,base_link,0,1,-7.2871571,112.795942,49.925020657193116,"(1.6256249999999999, 0.0, 0.0, 0.0, 1.6256249999999999, 0.0, 0.0, 0.0, 3.779136)",2
2025/07/05/17:49:35.171448,10318,1751712574,987147008,base_link,0,1,-7.2871571,112.795942,49.925020657193116,"(1.6256249999999999, 0.0, 0.0, 0.0, 1.6256249999999999, 0.0, 0.0, 0.0, 3.779136)",2
2025/07/05/17:49:35.271766,10319,1751712575,187147008,base_link,0,1,-7.2871581,112.7959429,49.94502092952959,"(1.6103609999999997, 0.0, 0.0, 0.0, 1.6103609999999997, 0.0, 0.0, 0.0, 3.7249)",2
2025/07/05/17:49:35.351088,10320,1751712575,187147008,base_link,0,1,-7.2871581,112.7959429,49.94502092952959,"(1.6103609999999997, 0.0, 0.0, 0.0, 1.6103609999999997, 0.0, 0.0, 0.0, 3.7249)",2
2025/07/05/17:49:35.512007,10321,1751712575,387147008,base_link,0,1,-7.2871592,112.7959439,49.915021260320685,"(1.5901209999999997, 0.0, 0.0, 0.0, 1.5901209999999997, 0.0, 0.0, 0.0, 3.6979290000000002)",2
2025/07/05/17:49:35.611980,10322,1751712575,587147008,base_link,0,1,-7.2871601,112.7959454,49.865023659429184,"(1.572516, 0.0, 0.0, 0.0, 1.572516, 0.0, 0.0, 0.0, 3.6940839999999997)",2
2025/07/05/17:49:35.692041,10323,1751712575,587147008,base_link,0,1,-7.2871601,112.7959454,49.865023659429184,"(1.572516, 0.0, 0.0, 0.0, 1.572516, 0.0, 0.0, 0.0, 3.6940839999999997)",2
2025/07/05/17:49:35.770919,10324,1751712575,587147008,base_link,0,1,-7.2871601,112.7959454,49.865023659429184,"(1.572516, 0.0, 0.0, 0.0, 1.572516, 0.0, 0.0, 0.0, 3.6940839999999997)",2
2025/07/05/17:49:35.871785,10325,1751712575,787147008,base_link,0,1,-7.2871612,112.7959465,49.825024302395015,"(1.552516, 0.0, 0.0, 0.0, 1.552516, 0.0, 0.0, 0.0, 3.6710559999999997)",2
2025/07/05/17:49:35.992099,10326,1751712575,787147008,base_link,0,1,-7.2871612,112.7959465,49.825024302395015,"(1.552516, 0.0, 0.0, 0.0, 1.552516, 0.0, 0.0, 0.0, 3.6710559999999997)",2
2025/07/05/17:49:36.071431,10327,1751712575,987147008,base_link,0,1,-7.2871621,112.7959477,49.84502576497695,"(1.5351210000000002, 0.0, 0.0, 0.0, 1.5351210000000002, 0.0, 0.0, 0.0, 3.6442810000000003)",2
2025/07/05/17:49:36.171400,10328,1751712575,987147008,base_link,0,1,-7.2871621,112.7959477,49.84502576497695,"(1.5351210000000002, 0.0, 0.0, 0.0, 1.5351210000000002, 0.0, 0.0, 0.0, 3.6442810000000003)",2
2025/07/05/17:49:36.251815,10329,1751712576,187147008,base_link,0,1,-7.287163,112.7959489,49.82502722755647,"(1.5252250000000003, 0.0, 0.0, 0.0, 1.5252250000000003, 0.0, 0.0, 0.0, 3.6252159999999995)",2
2025/07/05/17:49:36.351126,10330,1751712576,187147008,base_link,0,1,-7.287163,112.7959489,49.82502722755647,"(1.5252250000000003, 0.0, 0.0, 0.0, 1.5252250000000003, 0.0, 0.0, 0.0, 3.6252159999999995)",2
2025/07/05/17:49:36.551871,10331,1751712576,387147008,base_link,0,1,-7.287164,112.7959498,49.885027499900616,"(1.517824, 0.0, 0.0, 0.0, 1.517824, 0.0, 0.0, 0.0, 3.5872359999999994)",2
2025/07/05/17:49:36.650731,10332,1751712576,587147008,base_link,0,1,-7.2871653,112.7959506,49.87502669892234,"(1.5153610000000002, 0.0, 0.0, 0.0, 1.5153610000000002, 0.0, 0.0, 0.0, 3.5645439999999997)",2
2025/07/05/17:49:36.730827,10333,1751712576,587147008,base_link,0,1,-7.2871653,112.7959506,49.87502669892234,"(1.5153610000000002, 0.0, 0.0, 0.0, 1.5153610000000002, 0.0, 0.0, 0.0, 3.5645439999999997)",2
2025/07/05/17:49:36.833631,10334,1751712576,787147008,base_link,0,1,-7.2871666,112.7959517,49.83502683446373,"(1.507984, 0.0, 0.0, 0.0, 1.507984, 0.0, 0.0, 0.0, 3.5268839999999995)",2
2025/07/05/17:49:36.912061,10335,1751712576,787147008,base_link,0,1,-7.2871666,112.7959517,49.83502683446373,"(1.507984, 0.0, 0.0, 0.0, 1.507984, 0.0, 0.0, 0.0, 3.5268839999999995)",2
2025/07/05/17:49:37.033813,10336,1751712576,987147008,base_link,0,1,-7.2871675,112.7959528,49.84502798487566,"(1.4884, 0.0, 0.0, 0.0, 1.4884, 0.0, 0.0, 0.0, 3.485689)",2
2025/07/05/17:49:37.131020,10337,1751712576,987147008,base_link,0,1,-7.2871675,112.7959528,49.84502798487566,"(1.4884, 0.0, 0.0, 0.0, 1.4884, 0.0, 0.0, 0.0, 3.485689)",2
2025/07/05/17:49:37.233518,10338,1751712577,187147008,base_link,0,1,-7.2871683,112.7959538,49.90502907683389,"(1.478656, 0.0, 0.0, 0.0, 1.478656, 0.0, 0.0, 0.0, 3.4558809999999998)",2
2025/07/05/17:49:37.311815,10339,1751712577,187147008,base_link,0,1,-7.2871683,112.7959538,49.90502907683389,"(1.478656, 0.0, 0.0, 0.0, 1.478656, 0.0, 0.0, 0.0, 3.4558809999999998)",2
2025/07/05/17:49:37.451160,10340,1751712577,387147008,base_link,0,1,-7.2871692,112.7959547,49.96502960290817,"(1.468944, 0.0, 0.0, 0.0, 1.468944, 0.0, 0.0, 0.0, 3.4188009999999998)",2
2025/07/05/17:49:37.571078,10341,1751712577,387147008,base_link,0,1,-7.2871692,112.7959547,49.96502960290817,"(1.468944, 0.0, 0.0, 0.0, 1.468944, 0.0, 0.0, 0.0, 3.4188009999999998)",2
2025/07/05/17:49:37.671611,10342,1751712577,587147008,base_link,0,1,-7.2871703,112.7959558,49.925030245889715,"(1.4544359999999998, 0.0, 0.0, 0.0, 1.4544359999999998, 0.0, 0.0, 0.0, 3.370896)",2
2025/07/05/17:49:37.751133,10343,1751712577,587147008,base_link,0,1,-7.2871703,112.7959558,49.925030245889715,"(1.4544359999999998, 0.0, 0.0, 0.0, 1.4544359999999998, 0.0, 0.0, 0.0, 3.370896)",2
2025/07/05/17:49:37.850986,10344,1751712577,787147008,base_link,0,1,-7.2871712,112.7959569,49.8550313962999,"(1.4376010000000001, 0.0, 0.0, 0.0, 1.4376010000000001, 0.0, 0.0, 0.0, 3.330625)",2
2025/07/05/17:49:37.971168,10345,1751712577,787147008,base_link,0,1,-7.2871712,112.7959569,49.8550313962999,"(1.4376010000000001, 0.0, 0.0, 0.0, 1.4376010000000001, 0.0, 0.0, 0.0, 3.330625)",2
2025/07/05/17:49:38.050739,10346,1751712577,987147008,base_link,0,1,-7.2871721,112.7959584,49.815033795371676,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.2869689999999996)",2
2025/07/05/17:49:38.150994,10347,1751712577,987147008,base_link,0,1,-7.2871721,112.7959584,49.815033795371676,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.2869689999999996)",2
2025/07/05/17:49:38.251521,10348,1751712578,187147008,base_link,0,1,-7.2871728,112.7959597,49.79503607753177,"(1.3947610000000001, 0.0, 0.0, 0.0, 1.3947610000000001, 0.0, 0.0, 0.0, 3.250809)",2
2025/07/05/17:49:38.351094,10349,1751712578,187147008,base_link,0,1,-7.2871728,112.7959597,49.79503607753177,"(1.3947610000000001, 0.0, 0.0, 0.0, 1.3947610000000001, 0.0, 0.0, 0.0, 3.250809)",2
2025/07/05/17:49:38.530833,10350,1751712578,387147008,base_link,0,1,-7.2871732,112.7959611,49.805039432987755,"(1.387684, 0.0, 0.0, 0.0, 1.387684, 0.0, 0.0, 0.0, 3.218436)",2
2025/07/05/17:49:38.630695,10351,1751712578,587147008,base_link,0,1,-7.2871734,112.7959625,49.915043295861494,"(1.3759290000000002, 0.0, 0.0, 0.0, 1.3759290000000002, 0.0, 0.0, 0.0, 3.182656)",2
2025/07/05/17:49:38.711850,10352,1751712578,587147008,base_link,0,1,-7.2871734,112.7959625,49.915043295861494,"(1.3759290000000002, 0.0, 0.0, 0.0, 1.3759290000000002, 0.0, 0.0, 0.0, 3.182656)",2
2025/07/05/17:49:38.814265,10353,1751712578,787147008,base_link,0,1,-7.2871743,112.7959642,49.955046319228515,"(1.3712410000000002, 0.0, 0.0, 0.0, 1.3712410000000002, 0.0, 0.0, 0.0, 3.147076)",2
2025/07/05/17:49:38.892176,10354,1751712578,787147008,base_link,0,1,-7.2871743,112.7959642,49.955046319228515,"(1.3712410000000002, 0.0, 0.0, 0.0, 1.3712410000000002, 0.0, 0.0, 0.0, 3.147076)",2
2025/07/05/17:49:39.011338,10355,1751712578,987147008,base_link,0,1,-7.287175,112.7959656,50.015048913522534,"(1.3665610000000001, 0.0, 0.0, 0.0, 1.3665610000000001, 0.0, 0.0, 0.0, 3.1152249999999997)",2
2025/07/05/17:49:39.092047,10356,1751712578,987147008,base_link,0,1,-7.287175,112.7959656,50.015048913522534,"(1.3665610000000001, 0.0, 0.0, 0.0, 1.3665610000000001, 0.0, 0.0, 0.0, 3.1152249999999997)",2
2025/07/05/17:49:39.192643,10357,1751712578,987147008,base_link,0,1,-7.287175,112.7959656,50.015048913522534,"(1.3665610000000001, 0.0, 0.0, 0.0, 1.3665610000000001, 0.0, 0.0, 0.0, 3.1152249999999997)",2
2025/07/05/17:49:39.291882,10358,1751712579,187147008,base_link,0,1,-7.2871758,112.7959667,50.06505031761202,"(1.3595559999999998, 0.0, 0.0, 0.0, 1.3595559999999998, 0.0, 0.0, 0.0, 3.076516)",2
2025/07/05/17:49:39.433792,10359,1751712579,387147008,base_link,0,1,-7.2871766,112.7959682,50.11505297034434,"(1.3572250000000001, 0.0, 0.0, 0.0, 1.3572250000000001, 0.0, 0.0, 0.0, 3.055504)",2
2025/07/05/17:49:39.551423,10360,1751712579,387147008,base_link,0,1,-7.2871766,112.7959682,50.11505297034434,"(1.3572250000000001, 0.0, 0.0, 0.0, 1.3572250000000001, 0.0, 0.0, 0.0, 3.055504)",2
2025/07/05/17:49:39.651622,10361,1751712579,587147008,base_link,0,1,-7.2871778,112.7959699,50.105055232547365,"(1.3595559999999998, 0.0, 0.0, 0.0, 1.3595559999999998, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:39.751270,10362,1751712579,587147008,base_link,0,1,-7.2871778,112.7959699,50.105055232547365,"(1.3595559999999998, 0.0, 0.0, 0.0, 1.3595559999999998, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:39.851300,10363,1751712579,787147008,base_link,0,1,-7.2871787,112.7959714,50.17505763155451,"(1.3618890000000001, 0.0, 0.0, 0.0, 1.3618890000000001, 0.0, 0.0, 0.0, 3.041536)",2
2025/07/05/17:49:39.951373,10364,1751712579,787147008,base_link,0,1,-7.2871787,112.7959714,50.17505763155451,"(1.3618890000000001, 0.0, 0.0, 0.0, 1.3618890000000001, 0.0, 0.0, 0.0, 3.041536)",2
2025/07/05/17:49:40.053605,10365,1751712579,987147008,base_link,0,1,-7.2871796,112.7959729,50.255060030554915,"(1.3688999999999998, 0.0, 0.0, 0.0, 1.3688999999999998, 0.0, 0.0, 0.0, 3.0450250000000003)",2
2025/07/05/17:49:40.152744,10366,1751712579,987147008,base_link,0,1,-7.2871796,112.7959729,50.255060030554915,"(1.3688999999999998, 0.0, 0.0, 0.0, 1.3688999999999998, 0.0, 0.0, 0.0, 3.0450250000000003)",2
2025/07/05/17:49:40.252755,10367,1751712580,187147008,base_link,0,1,-7.2871804,112.7959745,50.3350629954155,"(1.373584, 0.0, 0.0, 0.0, 1.373584, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:40.392314,10368,1751712580,187147008,base_link,0,1,-7.2871804,112.7959745,50.3350629954155,"(1.373584, 0.0, 0.0, 0.0, 1.373584, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:40.530603,10369,1751712580,387147008,base_link,0,1,-7.2871807,112.795976,50.435066916654186,"(1.3782759999999998, 0.0, 0.0, 0.0, 1.3782759999999998, 0.0, 0.0, 0.0, 3.0450250000000003)",2
2025/07/05/17:49:40.611415,10370,1751712580,587147008,base_link,0,1,-7.2871811,112.7959778,50.55507152064557,"(1.387684, 0.0, 0.0, 0.0, 1.387684, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:40.692872,10371,1751712580,587147008,base_link,0,1,-7.2871811,112.7959778,50.55507152064557,"(1.387684, 0.0, 0.0, 0.0, 1.387684, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:40.792473,10372,1751712580,587147008,base_link,0,1,-7.2871811,112.7959778,50.55507152064557,"(1.387684, 0.0, 0.0, 0.0, 1.387684, 0.0, 0.0, 0.0, 3.048516)",2
2025/07/05/17:49:40.930979,10373,1751712580,787147008,base_link,0,1,-7.2871819,112.7959795,50.59507479763093,"(1.3947610000000001, 0.0, 0.0, 0.0, 1.3947610000000001, 0.0, 0.0, 0.0, 3.055504)",2
2025/07/05/17:49:41.033537,10374,1751712580,987147008,base_link,0,1,-7.2871825,112.795981,50.74507795771264,"(1.4018559999999998, 0.0, 0.0, 0.0, 1.4018559999999998, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:49:41.111566,10375,1751712580,987147008,base_link,0,1,-7.2871825,112.795981,50.74507795771264,"(1.4018559999999998, 0.0, 0.0, 0.0, 1.4018559999999998, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:49:41.192072,10376,1751712580,987147008,base_link,0,1,-7.2871825,112.795981,50.74507795771264,"(1.4018559999999998, 0.0, 0.0, 0.0, 1.4018559999999998, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:49:41.272646,10377,1751712581,187147008,base_link,0,1,-7.2871831,112.7959825,50.75508111778561,"(1.406596, 0.0, 0.0, 0.0, 1.406596, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:49:41.353374,10378,1751712581,187147008,base_link,0,1,-7.2871831,112.7959825,50.75508111778561,"(1.406596, 0.0, 0.0, 0.0, 1.406596, 0.0, 0.0, 0.0, 3.0660009999999995)",2
2025/07/05/17:49:41.512044,10379,1751712581,387147008,base_link,0,1,-7.2871837,112.7959843,50.775085214312085,"(1.406596, 0.0, 0.0, 0.0, 1.406596, 0.0, 0.0, 0.0, 3.069504)",2
2025/07/05/17:49:41.612358,10380,1751712581,587147008,base_link,0,1,-7.2871845,112.7959861,50.76508880340846,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:41.692130,10381,1751712581,587147008,base_link,0,1,-7.2871845,112.7959861,50.76508880340846,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:41.792114,10382,1751712581,587147008,base_link,0,1,-7.2871845,112.7959861,50.76508880340846,"(1.4089690000000001, 0.0, 0.0, 0.0, 1.4089690000000001, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:41.891572,10383,1751712581,787147008,base_link,0,1,-7.2871849,112.7959879,50.725093407326426,"(1.411344, 0.0, 0.0, 0.0, 1.411344, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.013111,10384,1751712581,987147008,base_link,0,1,-7.2871849,112.7959898,50.76509933822051,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.111762,10385,1751712581,987147008,base_link,0,1,-7.2871849,112.7959898,50.76509933822051,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.191570,10386,1751712581,987147008,base_link,0,1,-7.2871849,112.7959898,50.76509933822051,"(1.4161, 0.0, 0.0, 0.0, 1.4161, 0.0, 0.0, 0.0, 3.0730089999999994)",2
2025/07/05/17:49:42.271741,10387,1751712582,187147008,base_link,0,1,-7.2871849,112.7959915,50.72510464480163,"(1.420864, 0.0, 0.0, 0.0, 1.420864, 0.0, 0.0, 0.0, 3.0800249999999996)",2
2025/07/05/17:49:42.371597,10388,1751712582,187147008,base_link,0,1,-7.2871849,112.7959915,50.72510464480163,"(1.420864, 0.0, 0.0, 0.0, 1.420864, 0.0, 0.0, 0.0, 3.0800249999999996)",2
2025/07/05/17:49:42.571205,10389,1751712582,387147008,base_link,0,1,-7.2871847,112.7959931,50.695110146645334,"(1.425636, 0.0, 0.0, 0.0, 1.425636, 0.0, 0.0, 0.0, 3.069504)",2
2025/07/05/17:49:42.671262,10390,1751712582,587147008,base_link,0,1,-7.2871846,112.7959947,50.66511539477327,"(1.428025, 0.0, 0.0, 0.0, 1.428025, 0.0, 0.0, 0.0, 3.0625)",2
2025/07/05/17:49:42.791220,10391,1751712582,587147008,base_link,0,1,-7.2871846,112.7959947,50.66511539477327,"(1.428025, 0.0, 0.0, 0.0, 1.428025, 0.0, 0.0, 0.0, 3.0625)",2
2025/07/05/17:49:42.891703,10392,1751712582,787147008,base_link,0,1,-7.2871848,112.7959962,50.64511956960847,"(1.4328090000000002, 0.0, 0.0, 0.0, 1.4328090000000002, 0.0, 0.0, 0.0, 3.069504)",2
2025/07/05/17:49:43.011909,10393,1751712582,987147008,base_link,0,1,-7.2871849,112.7959979,50.675124622447825,"(1.430416, 0.0, 0.0, 0.0, 1.430416, 0.0, 0.0, 0.0, 3.0590010000000003)",2
2025/07/05/17:49:43.092107,10394,1751712582,987147008,base_link,0,1,-7.2871849,112.7959979,50.675124622447825,"(1.430416, 0.0, 0.0, 0.0, 1.430416, 0.0, 0.0, 0.0, 3.0590010000000003)",2
2025/07/05/17:49:43.192070,10395,1751712582,987147008,base_link,0,1,-7.2871849,112.7959979,50.675124622447825,"(1.430416, 0.0, 0.0, 0.0, 1.430416, 0.0, 0.0, 0.0, 3.0590010000000003)",2
2025/07/05/17:49:43.292308,10396,1751712583,187147008,base_link,0,1,-7.2871848,112.7959997,50.64513049485389,"(1.430416, 0.0, 0.0, 0.0, 1.430416, 0.0, 0.0, 0.0, 3.0520090000000004)",2
2025/07/05/17:49:43.391921,10397,1751712583,187147008,base_link,0,1,-7.2871848,112.7959997,50.64513049485389,"(1.430416, 0.0, 0.0, 0.0, 1.430416, 0.0, 0.0, 0.0, 3.0520090000000004)",2
