time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2025/07/05/17:49:33.071925,5736,1751712573,81147008,map,0.42536887526512146,-3.4098737239837646,-1.1375678777694702,-0.044486779088978724,-0.052400337986892746,0.5321531875056789,-0.8438531365662473
2025/07/05/17:49:33.173315,5737,1751712573,181147008,map,0.44131749868392944,-3.4321467876434326,-1.1395598649978638,-0.04454361655086836,-0.0524154570628735,0.5294980495956507,-0.8455177712856552
2025/07/05/17:49:33.292783,5738,1751712573,301147008,map,0.4607431888580322,-3.4558939933776855,-1.1410157680511475,-0.04469052922621372,-0.05249958763226692,0.5267210116948088,-0.8472375851761536
2025/07/05/17:49:33.371521,5739,1751712573,381147008,map,0.47302407026290894,-3.471292495727539,-1.1401054859161377,-0.044562310001548235,-0.052855596203093345,0.5239800778990829,-0.8489201166436171
2025/07/05/17:49:33.551432,5740,1751712573,560147008,map,0.49947211146354675,-3.5169641971588135,-1.135319471359253,-0.04223012835843667,-0.051944929419719135,0.5188733506655997,-0.8522257837776699
2025/07/05/17:49:33.615326,5741,1751712573,624147008,map,0.5091946721076965,-3.5353641510009766,-1.1333235502243042,-0.03780360189318414,-0.05314077645602389,0.5128753946066178,-0.8559823451267313
2025/07/05/17:49:33.712705,5742,1751712573,721147008,map,0.5303658246994019,-3.5689585208892822,-1.1291307210922241,-0.03703587475528694,-0.05354514054922718,0.5075961228364092,-0.8591317931412614
2025/07/05/17:49:33.812521,5743,1751712573,822147008,map,0.5500832200050354,-3.60501766204834,-1.1253491640090942,-0.03859203150261953,-0.053552149226141016,0.49992696453384355,-0.8635484077628418
2025/07/05/17:49:33.912815,5744,1751712573,921147008,map,0.5825265645980835,-3.646505832672119,-1.1235605478286743,-0.04062359719310788,-0.05330828698407524,0.4931624398618608,-0.8673515768126626
2025/07/05/17:49:33.992728,5745,1751712574,2147008,map,0.6069690585136414,-3.6813533306121826,-1.123279333114624,-0.042489869289781504,-0.053059855777852195,0.48456813655065056,-0.8721083555111719
2025/07/05/17:49:34.092866,5746,1751712574,102147008,map,0.6355358362197876,-3.7254104614257812,-1.1225606203079224,-0.04276472809640905,-0.05320698088205476,0.47597101499274597,-0.8768077258458848
2025/07/05/17:49:34.212584,5747,1751712574,221147008,map,0.6690009236335754,-3.78139591217041,-1.121160626411438,-0.04143654636388776,-0.05412173392821614,0.4671564126817386,-0.8815433832956638
2025/07/05/17:49:34.292807,5748,1751712574,302147008,map,0.6962639093399048,-3.822611093521118,-1.1211669445037842,-0.039524506507717605,-0.05535430446542108,0.4579461066941717,-0.8863741183755994
2025/07/05/17:49:34.512839,5749,1751712574,521147008,map,0.7810941934585571,-3.9367856979370117,-1.1227959394454956,-0.037637873459092835,-0.05641749277014766,0.4485001791718263,-0.8912059505377234
2025/07/05/17:49:34.592782,5750,1751712574,602147008,map,0.8156835436820984,-3.978665828704834,-1.1243594884872437,-0.03594110353752461,-0.056682657884364766,0.4284406771324014,-0.9010737481194303
2025/07/05/17:49:34.692691,5751,1751712574,702147008,map,0.8613377809524536,-4.028133869171143,-1.1226633787155151,-0.0362645077441722,-0.056458469980486245,0.41776288901270586,-0.9060747735199857
2025/07/05/17:49:34.793032,5752,1751712574,801147008,map,0.9079360961914062,-4.079142093658447,-1.1192896366119385,-0.036825084194818156,-0.05621335341857581,0.40697025298298245,-0.9109660725067922
2025/07/05/17:49:34.912868,5753,1751712574,922147008,map,0.9619901180267334,-4.145833492279053,-1.11726975440979,-0.03610739492818339,-0.05691305788160327,0.39603335882374663,-0.9157591050996146
2025/07/05/17:49:35.012661,5754,1751712575,22147008,map,1.0081368684768677,-4.203487873077393,-1.1154680252075195,-0.034007992227819445,-0.05786245127348742,0.3831904238865795,-0.9212277092222527
2025/07/05/17:49:35.092926,5755,1751712575,102147008,map,1.046573519706726,-4.240269660949707,-1.1130107641220093,-0.03298708211675761,-0.058228226147571505,0.3749148087485509,-0.9246405854569477
2025/07/05/17:49:35.212801,5756,1751712575,221147008,map,1.1126375198364258,-4.295413017272949,-1.107073426246643,-0.03793894301994799,-0.056082017592026606,0.3683823118111983,-0.9272054336822955
2025/07/05/17:49:35.292474,5757,1751712575,301147008,map,1.1630048751831055,-4.332495212554932,-1.0999616384506226,-0.04689409340535334,-0.05305421827392341,0.3661104363251653,-0.9278735594577691
2025/07/05/17:49:35.412787,5758,1751712575,422147008,map,1.2422603368759155,-4.388777732849121,-1.0923715829849243,-0.04963954837788055,-0.052153665639605044,0.3660077601731671,-0.9278223051264795
2025/07/05/17:49:35.551651,5759,1751712575,560147008,map,1.3429946899414062,-4.447593688964844,-1.081557035446167,-0.05052357373952823,-0.051829501270937293,0.37322904790892164,-0.9249114277008323
2025/07/05/17:49:35.634447,5760,1751712575,643147008,map,1.4026708602905273,-4.480595111846924,-1.0744420289993286,-0.05061128971533503,-0.052346098171756485,0.3861072484657492,-0.919575758728856
2025/07/05/17:49:35.711874,5761,1751712575,721147008,map,1.4641873836517334,-4.512241840362549,-1.06842041015625,-0.04816241954199219,-0.05328226063597394,0.39650382773539433,-0.9152191522452763
2025/07/05/17:49:35.792723,5762,1751712575,802147008,map,1.525932788848877,-4.545654296875,-1.0649182796478271,-0.044928021244619074,-0.05414997491573421,0.4077066878529516,-0.9103979952765959
2025/07/05/17:49:35.892969,5763,1751712575,902147008,map,1.5986154079437256,-4.59420108795166,-1.0590193271636963,-0.04156868071696561,-0.054379450759499535,0.42214494883913034,-0.9039405745336107
2025/07/05/17:49:36.012778,5764,1751712576,22147008,map,1.680086612701416,-4.662294864654541,-1.05167555809021,-0.03620478033693386,-0.05586707936807659,0.4351311536244618,-0.8979025350610613
2025/07/05/17:49:36.092701,5765,1751712576,101147008,map,1.7257986068725586,-4.711833953857422,-1.0479717254638672,-0.022687623342460855,-0.06176358705386238,0.43573115260105144,-0.8976685879066226
2025/07/05/17:49:36.192700,5766,1751712576,201147008,map,1.7819414138793945,-4.776005744934082,-1.0459085702896118,-0.009463258889381904,-0.06824064127573182,0.43119368185069684,-0.8996252944095722
2025/07/05/17:49:36.292660,5767,1751712576,301147008,map,1.8443506956100464,-4.839692115783691,-1.0425167083740234,-0.006766650977125546,-0.07010452081754226,0.42282515004828913,-0.9034702325379284
2025/07/05/17:49:36.371675,5768,1751712576,381147008,map,1.8945670127868652,-4.891707897186279,-1.0396170616149902,-0.016591238922215555,-0.06598064588615747,0.4114206261321681,-0.9089028295436681
2025/07/05/17:49:36.571509,5769,1751712576,580147008,map,2.0100717544555664,-5.0201735496521,-1.0283387899398804,-0.036357788250841336,-0.056983841318207634,0.38923216341122785,-0.9186562338700717
2025/07/05/17:49:36.671923,5770,1751712576,681147008,map,2.0709705352783203,-5.0875468254089355,-1.021627426147461,-0.040249083613745754,-0.054368728718262475,0.3694667412311373,-0.9267784955046472
2025/07/05/17:49:36.751691,5771,1751712576,760147008,map,2.12176513671875,-5.142377853393555,-1.0140166282653809,-0.03662745766741233,-0.055582917098463955,0.358548202496986,-0.9311348748477994
2025/07/05/17:49:36.833968,5772,1751712576,844147008,map,2.176276683807373,-5.195838928222656,-1.007851243019104,-0.029994163169865015,-0.05851730044916901,0.34497184116854646,-0.9363068431474078
2025/07/05/17:49:36.951768,5773,1751712576,960147008,map,2.268618106842041,-5.271512508392334,-0.999089241027832,-0.02596528190684498,-0.06038706818775632,0.3339055238064968,-0.9403118138695771
2025/07/05/17:49:37.051673,5774,1751712577,60147008,map,2.3478450775146484,-5.33244514465332,-0.9931703209877014,-0.024764017588469564,-0.061056895530709,0.3165074185099091,-0.9462990293608163
2025/07/05/17:49:37.151802,5775,1751712577,161147008,map,2.429609775543213,-5.390941619873047,-0.9885205030441284,-0.02703489564549889,-0.06030625561691558,0.30098499807074036,-0.9513360609622978
2025/07/05/17:49:37.251591,5776,1751712577,260147008,map,2.5096020698547363,-5.447742462158203,-0.9822120070457458,-0.029678507555097548,-0.059230628345249385,0.2854277008080656,-0.9561077065197989
2025/07/05/17:49:37.331672,5777,1751712577,340147008,map,2.571744203567505,-5.491633415222168,-0.9758612513542175,-0.030755470657018936,-0.05876483956456573,0.27286807320074874,-0.9597623712582856
2025/07/05/17:49:37.511591,5778,1751712577,521147008,map,2.7077813148498535,-5.586615085601807,-0.9605384469032288,-0.030599549994428144,-0.05879810355776664,0.257042588179616,-0.9641242442860116
2025/07/05/17:49:37.592864,5779,1751712577,602147008,map,2.769967794418335,-5.627051830291748,-0.9546440243721008,-0.029319689457196662,-0.05955947376396225,0.23319614104537434,-0.9701611127522267
2025/07/05/17:49:37.692625,5780,1751712577,702147008,map,2.8491508960723877,-5.660898685455322,-0.9487674236297607,-0.030234679640343712,-0.05944679200693245,0.2235363098947007,-0.9724111585259554
2025/07/05/17:49:37.792199,5781,1751712577,801147008,map,2.934784173965454,-5.68913459777832,-0.9437704086303711,-0.042384841280689194,-0.057542534745097254,0.2188721811224349,-0.9731327505820715
2025/07/05/17:49:37.871541,5782,1751712577,880147008,map,2.9992661476135254,-5.712568759918213,-0.9412510991096497,-0.05406264022085578,-0.056216771795449635,0.2197605991895325,-0.9724310693026557
2025/07/05/17:49:37.992200,5783,1751712578,2147008,map,3.1025209426879883,-5.745728492736816,-0.9427707195281982,-0.056626850364034365,-0.05673449680281731,0.22675966058203173,-0.9706465129093608
2025/07/05/17:49:38.071664,5784,1751712578,80147008,map,3.1693499088287354,-5.766503810882568,-0.9462800025939941,-0.051887129805998494,-0.05822999017096275,0.234496571773458,-0.9689831535334763
2025/07/05/17:49:38.170801,5785,1751712578,180147008,map,3.254718780517578,-5.791632652282715,-0.950330913066864,-0.04354229905596405,-0.05970687969828744,0.2474898637137728,-0.9660682812661605
2025/07/05/17:49:38.291781,5786,1751712578,301147008,map,3.3462166786193848,-5.8266520500183105,-0.9590332508087158,-0.03468644276663082,-0.06057506304931824,0.26149492827863763,-0.962677471902879
2025/07/05/17:49:38.412774,5787,1751712578,422147008,map,3.441399097442627,-5.8641533851623535,-0.9656715989112854,-0.028389156395685344,-0.06119944206429005,0.2750742815991709,-0.9590530870045
2025/07/05/17:49:38.551486,5788,1751712578,561147008,map,3.5534682273864746,-5.899251937866211,-0.9713584184646606,-0.027187902679629124,-0.060251208526155335,0.2961954187484289,-0.9528372808257783
2025/07/05/17:49:38.651586,5789,1751712578,660147008,map,3.632758140563965,-5.931303024291992,-0.9762395024299622,-0.03061837411644461,-0.05885468963181896,0.3069285704920664,-0.9494174494343909
2025/07/05/17:49:38.730873,5790,1751712578,740147008,map,3.696572780609131,-5.959798812866211,-0.9799560308456421,-0.0326818018408225,-0.058047164487817354,0.3152442612062081,-0.9466696796137042
2025/07/05/17:49:38.814429,5791,1751712578,824147008,map,3.7619740962982178,-5.99149751663208,-0.9834314584732056,-0.033760982307793744,-0.057844917439604106,0.3256007893726322,-0.9431321686592695
2025/07/05/17:49:38.931705,5792,1751712578,940147008,map,3.8607518672943115,-6.050724029541016,-0.9887290596961975,-0.03323879260690721,-0.057811171665396295,0.3333561718087671,-0.9404396385806548
2025/07/05/17:49:39.012192,5793,1751712579,22147008,map,3.922135591506958,-6.096728324890137,-0.9915726780891418,-0.018962641344240524,-0.061857657515643656,0.33713199952017747,-0.9392316345499943
2025/07/05/17:49:39.130836,5794,1751712579,140147008,map,3.9966249465942383,-6.1671223640441895,-0.9921318292617798,-0.001479388253142378,-0.06762862333770317,0.33176859445424306,-0.9409323995110912
2025/07/05/17:49:39.215692,5795,1751712579,221147008,map,4.047921180725098,-6.213346004486084,-0.9926984906196594,0.007963485155403781,-0.07121829720590418,0.3214494736958594,-0.9442111908402304
2025/07/05/17:49:39.311675,5796,1751712579,321147008,map,4.108421325683594,-6.2647271156311035,-0.9926485419273376,0.00031973816899555623,-0.06947859384979173,0.30786286910651683,-0.9488904449880728
2025/07/05/17:49:39.492827,5797,1751712579,502147008,map,4.2334065437316895,-6.361224174499512,-0.9949178099632263,-0.016223895264967734,-0.06452943818756726,0.2921156521297156,-0.9540656070787055
2025/07/05/17:49:39.592586,5798,1751712579,602147008,map,4.310556888580322,-6.416337490081787,-0.9985479116439819,-0.03348275686372975,-0.05847887105928595,0.26538981847286447,-0.9617834324230046
2025/07/05/17:49:39.671768,5799,1751712579,681147008,map,4.377354621887207,-6.4611992835998535,-0.9973526000976562,-0.033374800533490304,-0.058461398025690295,0.24898669844640858,-0.9661645882700262
2025/07/05/17:49:39.771404,5800,1751712579,781147008,map,4.463516712188721,-6.516180038452148,-0.9943990707397461,-0.027621459191050697,-0.06010248847407513,0.23303793713713694,-0.9702154738645683
2025/07/05/17:49:39.892900,5801,1751712579,901147008,map,4.566709518432617,-6.577616214752197,-0.9906706809997559,-0.021698530199609167,-0.06148534353219856,0.2179889968153374,-0.9737707756886871
2025/07/05/17:49:39.973516,5802,1751712579,981147008,map,4.639066219329834,-6.6103620529174805,-0.9886474013328552,-0.027040758579575615,-0.060490101411154455,0.20899286676677603,-0.9756698861025249
2025/07/05/17:49:40.073062,5803,1751712580,81147008,map,4.73160982131958,-6.645195007324219,-0.9837879538536072,-0.045881836639739555,-0.05775900484868908,0.20798756530310875,-0.9753460550516102
2025/07/05/17:49:40.191751,5804,1751712580,201147008,map,4.844488620758057,-6.681526184082031,-0.9804136753082275,-0.06269537697722238,-0.05581735582738782,0.21362201543231885,-0.9733033170686087
2025/07/05/17:49:40.272826,5805,1751712580,281147008,map,4.914212226867676,-6.712331771850586,-0.9787120223045349,-0.062350668074053046,-0.056695651551647866,0.2226009115126475,-0.9712604344250781
2025/07/05/17:49:40.450305,5806,1751712580,460147008,map,5.064585208892822,-6.796208381652832,-0.9796130657196045,-0.04012349646399412,-0.060537988905952834,0.22864002417152235,-0.9707981233385096
2025/07/05/17:49:40.551515,5807,1751712580,560147008,map,5.148211479187012,-6.837541103363037,-0.9752108454704285,0.01064946490711842,-0.06888034697380567,0.22131364734062753,-0.9727087725515526
2025/07/05/17:49:40.634048,5808,1751712580,643147008,map,5.216425895690918,-6.8703742027282715,-0.9734472036361694,0.017573140996904345,-0.06984330403287792,0.21045723342867328,-0.9749465885343784
2025/07/05/17:49:40.711892,5809,1751712580,721147008,map,5.288983345031738,-6.904005527496338,-0.970659077167511,0.007352664480878562,-0.06779579921103807,0.1992558265250715,-0.977571881515717
2025/07/05/17:49:40.812912,5810,1751712580,821147008,map,5.380517959594727,-6.945256233215332,-0.969276487827301,-0.01394346049377833,-0.06407746816913541,0.18342658884493462,-0.9808436901398727
2025/07/05/17:49:40.951594,5811,1751712580,961147008,map,5.504446983337402,-7.003933429718018,-0.9645921587944031,-0.0296837126285822,-0.0615362125521263,0.16675841923109125,-0.9836278774846059
2025/07/05/17:49:41.033976,5812,1751712581,44147008,map,5.575562953948975,-7.0358967781066895,-0.9613951444625854,-0.030912484395948563,-0.06077885423993339,0.14473220512541635,-0.9871185025037702
2025/07/05/17:49:41.130354,5813,1751712581,140147008,map,5.662487506866455,-7.072349548339844,-0.9549580216407776,-0.024009209208880052,-0.061430495058682276,0.1328882955589495,-0.9889340488897359
2025/07/05/17:49:41.211556,5814,1751712581,221147008,map,5.733222007751465,-7.100067138671875,-0.9505845308303833,-0.01616363710063106,-0.06243318136736132,0.12125042941621361,-0.9905246933148173
2025/07/05/17:49:41.291763,5815,1751712581,301147008,map,5.805693626403809,-7.121054172515869,-0.9463006854057312,-0.010769530525635411,-0.0636736619156765,0.10964211976149013,-0.9918711043097852
2025/07/05/17:49:41.414578,5816,1751712581,424147008,map,5.916812419891357,-7.153680324554443,-0.9461545944213867,-0.009133599446049063,-0.06437024386072401,0.09732511194028742,-0.9931268154935101
2025/07/05/17:49:41.530800,5817,1751712581,540147008,map,6.034271717071533,-7.187328338623047,-0.9506272673606873,-0.013475250854156648,-0.06441618148317367,0.07350243107857451,-0.9951212819566688
2025/07/05/17:49:41.612455,5818,1751712581,622147008,map,6.1126508712768555,-7.207659721374512,-0.9531520009040833,-0.01983786494586988,-0.0642408962954223,0.05345793427857747,-0.996304077889987
2025/07/05/17:49:41.711842,5819,1751712581,721147008,map,6.209985256195068,-7.230008602142334,-0.9527164101600647,-0.023485954529588713,-0.06443036083544618,0.0418361214881141,-0.9967682165284365
2025/07/05/17:49:41.833410,5820,1751712581,843147008,map,6.32818078994751,-7.240458965301514,-0.9518901109695435,-0.03503061290997762,-0.06507223735926351,0.03481899978497698,-0.996657462390256
2025/07/05/17:49:41.930848,5821,1751712581,940147008,map,6.427793979644775,-7.23652982711792,-0.9527139663696289,-0.04556611064203293,-0.06634415082195547,0.03452814430368744,-0.9961576132638927
2025/07/05/17:49:42.033612,5822,1751712582,43147008,map,6.527185440063477,-7.229860782623291,-0.9569001197814941,-0.04699449368488462,-0.06796323165920823,0.04185216079061154,-0.9957012169033916
2025/07/05/17:49:42.112055,5823,1751712582,121147008,map,6.609547138214111,-7.223430633544922,-0.9632400274276733,-0.04035485416675154,-0.06833474457776262,0.052945824683207514,-0.9954388921863999
2025/07/05/17:49:42.211781,5824,1751712582,222147008,map,6.711980819702148,-7.215052604675293,-0.9716877937316895,-0.03355786697656531,-0.06803278239267535,0.06378082638731042,-0.9950765881424635
2025/07/05/17:49:42.291483,5825,1751712582,302147008,map,6.788112163543701,-7.207499980926514,-0.9762492775917053,-0.02652878120559695,-0.06735691781272844,0.07563232018966909,-0.994504410011963
2025/07/05/17:49:42.433328,5826,1751712582,444147008,map,6.922352313995361,-7.204200744628906,-0.9819488525390625,-0.017305030508660262,-0.0666601097349527,0.08869454810523131,-0.9936751193552281
2025/07/05/17:49:42.592266,5827,1751712582,602147008,map,7.069987773895264,-7.220755100250244,-0.9893000721931458,0.014232291413912046,-0.06771731602288088,0.0885788865790943,-0.9936627133208604
2025/07/05/17:49:42.691527,5828,1751712582,702147008,map,7.160665512084961,-7.229557514190674,-0.994124174118042,0.019908306105450947,-0.06822796425243546,0.07664769021212359,-0.9945218629206332
2025/07/05/17:49:42.791989,5829,1751712582,802147008,map,7.252854347229004,-7.238768577575684,-0.9979690909385681,0.007851526393494337,-0.06745029817417236,0.06321968180340737,-0.9956867392117781
2025/07/05/17:49:42.911798,5830,1751712582,921147008,map,7.355669975280762,-7.243521690368652,-1.001993179321289,-0.00922153341271338,-0.0665604300906927,0.048480054546462696,-0.9965612659434602
2025/07/05/17:49:43.012075,5831,1751712583,22147008,map,7.444199085235596,-7.239479064941406,-1.0059007406234741,-0.028108285021164855,-0.065291587541223,0.036998508452848404,-0.996783849829932
2025/07/05/17:49:43.111914,5832,1751712583,121147008,map,7.536617755889893,-7.223453998565674,-1.011482834815979,-0.04546542093056872,-0.06564816857796033,0.039346466219242975,-0.9960296527001713
2025/07/05/17:49:43.212383,5833,1751712583,222147008,map,7.630512237548828,-7.205954074859619,-1.017043113708496,-0.05251015313458296,-0.06670308687149501,0.04908538697435421,-0.9951803890778667
2025/07/05/17:49:43.311934,5834,1751712583,321147008,map,7.723604202270508,-7.188137054443359,-1.0263645648956299,-0.04503517703338992,-0.06681466263171856,0.06282529680745469,-0.9947666137180298
2025/07/05/17:49:43.450358,5835,1751712583,460147008,map,7.855644702911377,-7.168593883514404,-1.0408005714416504,-0.032389289484566396,-0.06639871357710297,0.07524753485950875,-0.9944244331569683
2025/07/05/17:49:43.591597,5836,1751712583,602147008,map,7.992187976837158,-7.159091472625732,-1.0514450073242188,-0.0034248946630359243,-0.06459897187461391,0.1007840136103842,-0.992803014464537
2025/07/05/17:49:43.691435,5837,1751712583,702147008,map,8.08678150177002,-7.16279411315918,-1.0560634136199951,0.0031152167025622745,-0.06455040647186518,0.10549527087981353,-0.9923176347678235
2025/07/05/17:49:43.792033,5838,1751712583,802147008,map,8.179821014404297,-7.176149845123291,-1.0603597164154053,0.013789665802087575,-0.06619324297569901,0.09837876924390193,-0.9928493931425258
2025/07/05/17:49:43.930366,5839,1751712583,940147008,map,8.306198120117188,-7.191329479217529,-1.0683480501174927,0.014428260643155838,-0.06747045121751226,0.08666072219306442,-0.9938458043058265
2025/07/05/17:49:44.015173,5840,1751712584,24147008,map,8.38049030303955,-7.2015533447265625,-1.0721510648727417,0.002113698296999754,-0.06720843135942883,0.06905802860099719,-0.9953439343862291
2025/07/05/17:49:44.092882,5841,1751712584,102147008,map,8.458989143371582,-7.214341163635254,-1.075994610786438,-0.0074464100091654,-0.06668174011485549,0.05627885275772098,-0.9961580131914339
2025/07/05/17:49:44.212797,5842,1751712584,222147008,map,8.57859992980957,-7.227480411529541,-1.0810354948043823,-0.01621706461638629,-0.06596330517524762,0.041780163115101736,-0.9968150616617211
2025/07/05/17:49:44.291818,5843,1751712584,301147008,map,8.661078453063965,-7.228524208068848,-1.0837606191635132,-0.02627962780300371,-0.06576861663465498,0.03427660063597542,-0.996899686466668
2025/07/05/17:49:44.413216,5844,1751712584,422147008,map,8.784971237182617,-7.2217302322387695,-1.0859043598175049,-0.03786686674011682,-0.06642767390196001,0.035624757408004075,-0.9964358189080127
2025/07/05/17:49:44.551110,5845,1751712584,560147008,map,8.930047035217285,-7.213096618652344,-1.0932488441467285,-0.04570427730644966,-0.06747068353220374,0.04698454439084664,-0.9955658082155979
2025/07/05/17:49:44.633703,5846,1751712584,643147008,map,9.011743545532227,-7.206486701965332,-1.0961275100708008,-0.037145042663466896,-0.06758214719826164,0.06265189677959643,-0.9950515760580054
2025/07/05/17:49:44.711952,5847,1751712584,721147008,map,9.091156005859375,-7.201133728027344,-1.0981982946395874,-0.028562064415105236,-0.06728030982249433,0.07467899010604795,-0.9945253223640298
2025/07/05/17:49:44.812772,5848,1751712584,822147008,map,9.190438270568848,-7.19978141784668,-1.0999149084091187,-0.016187438679985122,-0.06644224840739307,0.08744162201391259,-0.9938195798006436
2025/07/05/17:49:44.891943,5849,1751712584,901147008,map,9.266290664672852,-7.2088165283203125,-1.1005072593688965,-0.003802920792605068,-0.0658918693768561,0.09212574127936168,-0.993557571123685
2025/07/05/17:49:45.012064,5850,1751712585,22147008,map,9.379495620727539,-7.229884147644043,-1.1012417078018188,0.021474926987648784,-0.06740251201245458,0.08447942595240343,-0.9939109394085761
2025/07/05/17:49:45.091991,5851,1751712585,101147008,map,9.46311092376709,-7.248416900634766,-1.1013399362564087,0.025566724419581275,-0.06835722474591717,0.075922838203272,-0.9944392163760686
2025/07/05/17:49:45.211587,5852,1751712585,221147008,map,9.588123321533203,-7.273871421813965,-1.101037859916687,0.014596783048824521,-0.06864539837642059,0.0619628284648378,-0.9956080308509996
2025/07/05/17:49:45.291638,5853,1751712585,302147008,map,9.674931526184082,-7.284692287445068,-1.1013705730438232,-0.004445999561080835,-0.0680941604319205,0.04564772172332159,-0.9966241537833832
2025/07/05/17:49:45.433893,5854,1751712585,444147008,map,9.826570510864258,-7.300537109375,-1.1025876998901367,-0.018661903786252185,-0.06748902185382125,0.02890046355462583,-0.997126736419506
2025/07/05/17:49:45.591554,5855,1751712585,602147008,map,10.00048828125,-7.2998833656311035,-1.1022231578826904,-0.038112546431301346,-0.06758239222161061,0.016650482777465277,-0.9968464352594151
2025/07/05/17:49:45.671264,5856,1751712585,681147008,map,10.084063529968262,-7.293222904205322,-1.1019374132156372,-0.04581700288562845,-0.06884701414672628,0.02228697752116465,-0.9963253391953002
2025/07/05/17:49:45.771225,5857,1751712585,781147008,map,10.187456130981445,-7.282278537750244,-1.1027154922485352,-0.044260253811384494,-0.06959824832177855,0.03370916357429043,-0.9960224927451256
2025/07/05/17:49:45.891602,5858,1751712585,901147008,map,10.31131362915039,-7.265958786010742,-1.1070926189422607,-0.033875083808445526,-0.06933909959895883,0.04831192104317266,-0.9958466379161476
